tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,3,4,24,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,2,,,,,1,64,0,,
0,note_on,,,,,0,0,2,,,,,1,,,44,65
0,control_change,,,,,0,0,2,,,,,1,64,127,,
0,program_change,,,,,0,0,2,,,,0,1,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,control_change,,,,,0,0,2,,,,,1,10,52,,
0,note_on,,,,,0,0,1,,,,,0,,,72,78
0,control_change,,,,,0,0,2,,,,,1,7,122,,
0,control_change,,,,,0,0,1,,,,,0,10,72,,
0,note_on,,,,,0,0,1,,,,,0,,,63,78
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,end_of_track,,,,,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,1,,,,0,0,,,,
0,key_signature,,,,,0,1,0,C,,,,,,,,
0,control_change,,,,,0,0,1,,,,,0,7,127,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,set_tempo,,,,,0,1,0,,476190,,,,,,,
240,note_on,,,,,240,0,2,,,,,1,,,44,0
240,note_on,,,,,0,0,2,,,,,1,,,51,65
240,note_on,,,,,0,0,2,,,,,1,,,56,65
240,note_on,,,,,0,0,2,,,,,1,,,60,65
356,control_change,,,,,116,0,2,,,,,1,64,0,,
360,note_on,,,,,0,0,1,,,,,0,,,68,78
360,note_on,,,,,0,0,1,,,,,0,,,60,78
360,note_on,,,,,0,0,1,,,,,0,,,63,0
360,note_on,,,,,360,0,1,,,,,0,,,72,0
365,control_change,,,,,9,0,2,,,,,1,64,0,,
480,note_on,,,,,0,0,1,,,,,0,,,60,78
480,note_on,,,,,0,0,2,,,,,1,,,51,0
480,note_on,,,,,0,0,2,,,,,1,,,51,65
480,note_on,,,,,0,0,2,,,,,1,,,48,65
480,note_on,,,,,120,0,1,,,,,0,,,68,0
480,note_on,,,,,0,0,2,,,,,1,,,56,0
480,note_on,,,,,115,0,2,,,,,1,,,60,0
480,note_on,,,,,0,0,2,,,,,1,,,56,65
480,note_on,,,,,0,0,1,,,,,0,,,60,0
480,note_on,,,,,0,0,1,,,,,0,,,68,78
600,note_on,,,,,120,0,1,,,,,0,,,68,0
600,note_on,,,,,0,0,1,,,,,0,,,60,0
600,note_on,,,,,0,0,1,,,,,0,,,63,78
600,note_on,,,,,0,0,1,,,,,0,,,72,78
720,note_on,,,,,0,0,1,,,,,0,,,72,78
720,note_on,,,,,0,0,1,,,,,0,,,63,78
720,note_on,,,,,0,0,1,,,,,0,,,63,0
720,note_on,,,,,120,0,1,,,,,0,,,72,0
720,note_on,,,,,0,0,2,,,,,1,,,32,65
720,note_on,,,,,0,0,2,,,,,1,,,48,0
720,note_on,,,,,0,0,2,,,,,1,,,51,0
720,note_on,,,,,240,0,2,,,,,1,,,56,0
731,control_change,,,,,11,0,2,,,,,1,64,0,,
741,control_change,,,,,10,0,2,,,,,1,64,127,,
960,note_on,,,,,219,0,2,,,,,1,,,32,0
960,note_on,,,,,0,0,2,,,,,1,,,51,65
960,note_on,,,,,0,0,2,,,,,1,,,56,65
960,note_on,,,,,0,0,2,,,,,1,,,60,65
1080,note_on,,,,,360,0,1,,,,,0,,,72,0
1080,note_on,,,,,0,0,1,,,,,0,,,63,0
1080,note_on,,,,,0,0,1,,,,,0,,,60,78
1080,note_on,,,,,0,0,1,,,,,0,,,68,78
1106,control_change,,,,,146,0,2,,,,,1,64,0,,
1116,control_change,,,,,10,0,2,,,,,1,64,0,,
1200,note_on,,,,,0,0,1,,,,,0,,,68,78
1200,note_on,,,,,0,0,1,,,,,0,,,60,78
1200,note_on,,,,,0,0,2,,,,,1,,,48,65
1200,note_on,,,,,0,0,1,,,,,0,,,60,0
1200,note_on,,,,,0,0,2,,,,,1,,,56,65
1200,note_on,,,,,0,0,2,,,,,1,,,51,65
1200,note_on,,,,,84,0,2,,,,,1,,,60,0
1200,note_on,,,,,0,0,2,,,,,1,,,56,0
1200,note_on,,,,,120,0,1,,,,,0,,,68,0
1200,note_on,,,,,0,0,2,,,,,1,,,51,0
1320,note_on,,,,,120,0,1,,,,,0,,,68,0
1320,note_on,,,,,0,0,1,,,,,0,,,60,0
1320,note_on,,,,,0,0,1,,,,,0,,,63,78
1320,note_on,,,,,0,0,1,,,,,0,,,72,78
