tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,2,4,24,8,0,1,0,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,end_of_track,,,,,0,1,3,,,,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,program_change,,,,,0,0,4,,43,0,,,,
0,end_of_track,,,,,0,1,1,,,,,,,
0,control_change,,,,,0,0,4,,,0,7,127,,
0,note_on,,,,,0,0,6,,,2,,,54,80
0,note_on,,,,,0,0,6,,,2,,,66,80
0,control_change,,,,,0,0,6,,,2,7,127,,
0,program_change,,,,,0,0,6,,0,2,,,,
0,track_name,,,,,0,1,6,,,,,,,
0,control_change,,,,,0,0,5,,,1,7,127,,
0,program_change,,,,,0,0,5,,0,1,,,,
0,track_name,,,,,0,1,1,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,
0,set_tempo,,,,,0,1,0,600000,,,,,,
120,note_on,,,,,120,0,5,,,1,,,67,80
120,note_on,,,,,0,0,5,,,1,,,79,80
192,note_off,,,,,192,0,6,,,2,,,54,64
192,note_off,,,,,0,0,6,,,2,,,66,64
240,note_on,,,,,48,0,6,,,2,,,52,80
240,note_on,,,,,0,0,6,,,2,,,64,80
312,note_off,,,,,0,0,5,,,1,,,67,64
312,note_off,,,,,192,0,5,,,1,,,79,64
360,note_on,,,,,48,0,5,,,1,,,79,80
360,note_on,,,,,0,0,5,,,1,,,67,80
432,note_off,,,,,0,0,6,,,2,,,52,64
432,note_off,,,,,192,0,6,,,2,,,64,64
480,note_on,,,,,48,0,6,,,2,,,62,80
480,note_on,,,,,0,0,6,,,2,,,50,80
576,note_off,,,,,216,0,5,,,1,,,67,64
576,note_off,,,,,0,0,5,,,1,,,79,64
600,note_on,,,,,0,0,5,,,1,,,67,80
600,note_on,,,,,24,0,5,,,1,,,79,80
672,note_off,,,,,0,0,6,,,2,,,62,64
672,note_off,,,,,192,0,6,,,2,,,50,64
720,note_on,,,,,0,0,6,,,2,,,49,80
720,note_on,,,,,48,0,6,,,2,,,61,80
792,note_off,,,,,0,0,5,,,1,,,79,64
792,note_off,,,,,192,0,5,,,1,,,67,64
840,note_on,,,,,0,0,5,,,1,,,67,80
840,note_on,,,,,48,0,5,,,1,,,79,80
912,note_off,,,,,192,0,6,,,2,,,49,64
912,note_off,,,,,0,0,6,,,2,,,61,64
936,note_off,,,,,96,0,5,,,1,,,67,64
936,note_off,,,,,0,0,5,,,1,,,79,64
960,note_on,,,,,48,0,6,,,2,,,59,80
960,note_on,,,,,0,0,6,,,2,,,47,80
1080,note_on,,,,,0,0,5,,,1,,,64,80
1080,note_on,,,,,144,0,5,,,1,,,61,80
1152,note_off,,,,,192,0,6,,,2,,,47,64
1152,note_off,,,,,0,0,6,,,2,,,59,64
1200,note_on,,,,,48,0,6,,,2,,,46,80
1200,note_on,,,,,0,0,6,,,2,,,58,80
1272,note_off,,,,,0,0,5,,,1,,,61,64
1272,note_off,,,,,192,0,5,,,1,,,64,64
1320,note_on,,,,,0,0,5,,,1,,,61,80
1320,note_on,,,,,48,0,5,,,1,,,64,80
1392,note_off,,,,,192,0,6,,,2,,,58,64
1392,note_off,,,,,0,0,6,,,2,,,46,64
1440,note_on,,,,,48,0,6,,,2,,,55,80
1440,note_on,,,,,0,0,6,,,2,,,43,80
1536,note_off,,,,,0,0,5,,,1,,,64,64
1536,note_off,,,,,216,0,5,,,1,,,61,64
1560,note_on,,,,,0,0,5,,,1,,,61,80
1560,note_on,,,,,24,0,5,,,1,,,64,80
1632,note_off,,,,,192,0,6,,,2,,,43,64
1632,note_off,,,,,0,0,6,,,2,,,55,64
1680,note_on,,,,,48,0,6,,,2,,,54,80
1680,note_on,,,,,0,0,6,,,2,,,42,80
1752,note_off,,,,,192,0,5,,,1,,,61,64
1752,note_off,,,,,0,0,5,,,1,,,64,64
1800,note_on,,,,,48,0,5,,,1,,,64,80
1800,note_on,,,,,0,0,5,,,1,,,61,80
1872,note_off,,,,,192,0,6,,,2,,,42,64
1872,note_off,,,,,0,0,6,,,2,,,54,64
1896,note_off,,,,,96,0,5,,,1,,,61,64
1896,note_off,,,,,0,0,5,,,1,,,64,64
1920,note_on,,,,,1920,0,4,,,0,,,62,80
1920,note_on,,,,,48,0,6,,,2,,,35,80
2016,note_off,,,,,96,0,4,,,0,,,62,64
2040,note_on,,,,,0,0,5,,,1,,,54,80
2040,note_on,,,,,0,0,5,,,1,,,59,80
2040,note_on,,,,,144,0,5,,,1,,,62,80
2040,note_on,,,,,24,0,4,,,0,,,62,80
2112,note_off,,,,,192,0,6,,,2,,,35,64
2136,note_off,,,,,96,0,5,,,1,,,54,64
2136,note_off,,,,,0,0,5,,,1,,,59,64
2136,note_off,,,,,0,0,5,,,1,,,62,64
2160,note_on,,,,,48,0,6,,,2,,,47,80
2208,note_off,,,,,168,0,4,,,0,,,62,64
2220,note_on,,,,,12,0,4,,,0,,,61,80
2268,note_off,,,,,48,0,4,,,0,,,61,64
2280,note_on,,,,,12,0,4,,,0,,,59,80
2280,note_on,,,,,0,0,5,,,1,,,59,80
2280,note_on,,,,,0,0,5,,,1,,,55,80
2280,note_on,,,,,144,0,5,,,1,,,64,80
2328,note_off,,,,,48,0,4,,,0,,,59,64
2340,note_on,,,,,12,0,4,,,0,,,61,80
2352,note_off,,,,,192,0,6,,,2,,,47,64
2376,note_off,,,,,0,0,5,,,1,,,64,64
2376,note_off,,,,,96,0,5,,,1,,,55,64
2376,note_off,,,,,0,0,5,,,1,,,59,64
2388,note_off,,,,,48,0,4,,,0,,,61,64
2400,note_on,,,,,12,0,4,,,0,,,62,80
2400,note_on,,,,,48,0,6,,,2,,,47,80
2496,note_off,,,,,96,0,4,,,0,,,62,64
2520,note_on,,,,,24,0,4,,,0,,,62,80
2520,note_on,,,,,0,0,5,,,1,,,62,80
2520,note_on,,,,,0,0,5,,,1,,,59,80
2520,note_on,,,,,144,0,5,,,1,,,54,80
2592,note_off,,,,,192,0,6,,,2,,,47,64
2616,note_off,,,,,0,0,5,,,1,,,59,64
2616,note_off,,,,,96,0,5,,,1,,,62,64
2616,note_off,,,,,0,0,5,,,1,,,54,64
2640,note_on,,,,,48,0,6,,,2,,,47,80
2688,note_off,,,,,168,0,4,,,0,,,62,64
2700,note_on,,,,,12,0,4,,,0,,,61,80
2748,note_off,,,,,48,0,4,,,0,,,61,64
2760,note_on,,,,,0,0,5,,,1,,,59,80
2760,note_on,,,,,144,0,5,,,1,,,55,80
2760,note_on,,,,,12,0,4,,,0,,,59,80
2760,note_on,,,,,0,0,5,,,1,,,64,80
2808,note_off,,,,,48,0,4,,,0,,,59,64
2820,note_on,,,,,12,0,4,,,0,,,61,80
2832,note_off,,,,,192,0,6,,,2,,,47,64
2856,note_off,,,,,96,0,5,,,1,,,64,64
2856,note_off,,,,,0,0,5,,,1,,,59,64
2856,note_off,,,,,0,0,5,,,1,,,55,64
2868,note_off,,,,,48,0,4,,,0,,,61,64
2880,note_on,,,,,12,0,4,,,0,,,62,80
2880,note_on,,,,,48,0,6,,,2,,,47,80
2976,note_off,,,,,96,0,4,,,0,,,62,64
3000,note_on,,,,,144,0,5,,,1,,,54,80
3000,note_on,,,,,0,0,5,,,1,,,62,80
3000,note_on,,,,,24,0,4,,,0,,,62,80
3000,note_on,,,,,0,0,5,,,1,,,59,80
3072,note_off,,,,,192,0,6,,,2,,,47,64
3096,note_off,,,,,0,0,5,,,1,,,54,64
3096,note_off,,,,,0,0,5,,,1,,,59,64
3096,note_off,,,,,96,0,5,,,1,,,62,64
3120,note_on,,,,,48,0,6,,,2,,,47,80
3168,note_off,,,,,168,0,4,,,0,,,62,64
