tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,7,,,,,,,,,10,7,127,,
0,control_change,0,0,7,,,,,,,,,10,10,40,,
0,midi_port,0,1,8,,,,,,,0,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,
0,program_change,0,0,8,,,,,,,,47,13,,,,
0,control_change,0,0,8,,,,,,,,,13,7,127,,
0,control_change,0,0,8,,,,,,,,,13,10,35,,
0,midi_port,0,1,9,,,,,,,0,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,
0,program_change,0,0,9,,,,,,,,0,0,,,,
0,program_change,0,0,7,,,,,,,,56,10,,,,
0,control_change,0,0,9,,,,,,,,,0,7,127,,
0,track_name,0,1,24,,,,,,,,,,,,,
0,midi_port,0,1,10,,,,,,,0,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,,48,7,,,,
0,control_change,0,0,10,,,,,,,,,7,7,127,,
0,control_change,0,0,10,,,,,,,,,7,10,63,,
0,midi_port,0,1,11,,,,,,,0,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,,
0,program_change,0,0,11,,,,,,,,48,7,,,,
0,control_change,0,0,11,,,,,,,,,7,7,127,,
0,control_change,0,0,9,,,,,,,,,0,10,64,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,control_change,0,0,6,,,,,,,,,12,10,85,,
0,program_change,0,0,2,,,,,,,,68,2,,,,
0,control_change,0,0,2,,,,,,,,,2,7,127,,
0,control_change,0,0,2,,,,,,,,,2,10,66,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,71,4,,,,
0,control_change,0,0,3,,,,,,,,,4,7,127,,
0,control_change,0,0,3,,,,,,,,,4,10,57,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,70,6,,,,
0,control_change,0,0,4,,,,,,,,,6,7,127,,
0,control_change,0,0,4,,,,,,,,,6,10,75,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,program_change,0,0,5,,,,,,,,60,8,,,,
0,control_change,0,0,5,,,,,,,,,8,7,127,,
0,control_change,0,0,5,,,,,,,,,8,10,45,,
0,note_on,0,0,5,,,,,,,,,8,,,58,100
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,program_change,0,0,6,,,,,,,,60,12,,,,
0,control_change,0,0,6,,,,,,,,,12,7,127,,
