tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,1,4,24,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,1,,,,19,0,,,,
0,control_change,,,,,0,0,1,,,,,0,0,0,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,program_change,,,,,0,0,2,,,,19,1,,,,
0,control_change,,,,,0,0,2,,,,,1,0,127,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,program_change,,,,,0,0,3,,,,19,2,,,,
0,control_change,,,,,0,0,3,,,,,2,0,0,,
0,midi_port,,,,,0,1,4,,,0,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,program_change,,,,,0,0,4,,,,19,3,,,,
0,control_change,,,,,0,0,4,,,,,3,0,127,,
0,midi_port,,,,,0,1,5,,,0,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,program_change,,,,,0,0,5,,,,19,4,,,,
0,control_change,,,,,0,0,5,,,,,4,0,127,,
0,midi_port,,,,,0,1,6,,,0,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,program_change,,,,,0,0,6,,,,19,5,,,,
0,midi_port,,,,,0,1,7,,,0,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,midi_port,,,,,0,1,8,,,0,,,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,end_of_track,,,,,0,1,8,,,,,,,,,
0,midi_port,,,,,0,1,9,,,0,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,end_of_track,,,,,0,1,9,,,,,,,,,
0,key_signature,,,,,0,1,0,C,,,,,,,,
0,set_tempo,,,,,0,1,0,,517241,,,,,,,
48,control_change,,,,,0,0,5,,,,,4,32,0,,
48,control_change,,,,,48,0,5,,,,,4,33,0,,
48,control_change,,,,,48,0,4,,,,,3,32,0,,
48,control_change,,,,,48,0,1,,,,,0,32,0,,
48,control_change,,,,,48,0,3,,,,,2,32,0,,
48,control_change,,,,,48,0,2,,,,,1,32,0,,
96,program_change,,,,,48,0,4,,,,12,3,,,,
96,program_change,,,,,48,0,5,,,,14,4,,,,
96,program_change,,,,,48,0,2,,,,12,1,,,,
120,program_change,,,,,72,0,1,,,,19,0,,,,
120,program_change,,,,,72,0,3,,,,19,2,,,,
192,note_on,,,,,0,0,5,,,,,4,,,55,80
192,time_signature,12,8,12,8,192,1,0,,,,,,,,,
192,note_on,,,,,96,0,5,,,,,4,,,43,80
288,note_on,,,,,0,0,5,,,,,4,,,43,0
