tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,program_change,0,0,6,,,,,,,,40,0,,,,
0,control_change,0,0,6,,,,,,,,,0,7,127,,
0,control_change,0,0,6,,,,,,,,,0,10,24,,
0,program_change,0,0,7,,,,,,,,0,1,,,,
0,control_change,0,0,7,,,,,,,,,1,7,96,,
0,control_change,0,0,7,,,,,,,,,1,10,64,,
0,note_on,0,0,7,,,,,,,,,1,,,31,100
0,note_on,0,0,7,,,,,,,,,1,,,43,100
0,note_on,0,0,7,,,,,,,,,1,,,50,100
0,note_on,0,0,7,,,,,,,,,1,,,55,100
0,note_on,0,0,7,,,,,,,,,1,,,59,100
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,end_of_track,0,1,1,,,,,,,,,,,,,
0,program_change,0,0,8,,,,,,,,45,2,,,,
0,control_change,0,0,8,,,,,,,,,2,7,45,,
0,control_change,0,0,8,,,,,,,,,2,10,24,,
0,set_tempo,0,1,0,,,,,,370370,,,,,,,
0,key_signature,0,1,0,,,,,G,,,,,,,,
0,time_signature,0,1,0,6,4,24,8,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,end_of_track,0,1,2,,,,,,,,,,,,,
360,note_on,0,0,7,,,,,,,,,1,,,50,0
360,note_on,0,0,7,,,,,,,,,1,,,31,0
360,note_on,0,0,7,,,,,,,,,1,,,55,0
360,note_on,0,0,7,,,,,,,,,1,,,31,100
360,note_on,0,0,7,,,,,,,,,1,,,43,0
360,note_on,360,0,7,,,,,,,,,1,,,59,0
360,note_on,0,0,7,,,,,,,,,1,,,50,100
360,note_on,0,0,7,,,,,,,,,1,,,59,100
361,note_on,1,0,7,,,,,,,,,1,,,43,100
361,note_on,0,0,7,,,,,,,,,1,,,55,100
480,note_on,480,0,6,,,,,,,,,0,,,74,100
