tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,
0,program_change,0,0,6,,,,,,,,60,4,,,,,
0,control_change,0,0,6,,,,,,,,,4,7,127,,,
0,control_change,0,0,6,,,,,,,,,4,10,24,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,
0,program_change,0,0,7,,,,,,,,60,5,,,,,
0,control_change,0,0,7,,,,,,,,,5,7,127,,,
0,control_change,0,0,7,,,,,,,,,5,10,34,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,,
0,program_change,0,0,8,,,,,,,,56,6,,,,,
0,control_change,0,0,8,,,,,,,,,6,7,127,,,
0,control_change,0,0,8,,,,,,,,,6,10,77,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,,
0,program_change,0,0,9,,,,,,,,57,7,,,,,
0,control_change,0,0,9,,,,,,,,,7,7,127,,,
0,control_change,0,0,9,,,,,,,,,7,10,80,,,
0,track_name,0,1,21,,,,,,,,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,,
0,midi_port,0,1,10,,,,,,,0,,,,,,,
0,control_change,0,0,5,,,,,,,,,3,10,107,,,
0,program_change,0,0,5,,,,,,,,70,3,,,,,
0,program_change,0,0,1,,,,,,,,73,0,,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,,
0,control_change,0,0,1,,,,,,,,,0,10,62,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,68,1,,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,,
0,control_change,0,0,2,,,,,,,,,1,10,77,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,,
0,control_change,0,0,5,,,,,,,,,3,7,127,,,
0,track_name,0,1,3,,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,,
0,control_change,0,0,3,,,,,,,,,2,10,92,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,70,3,,,,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,,
0,control_change,0,0,4,,,,,,,,,3,10,107,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,71,2,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,,57,8,,,,,
0,control_change,0,0,10,,,,,,,,,8,7,127,,,
0,control_change,0,0,15,,,,,,,,,13,7,127,,,
0,control_change,0,0,15,,,,,,,,,13,10,100,,,
0,midi_port,0,1,16,,,,,,,0,,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,,,
0,program_change,0,0,16,,,,,,,,48,14,,,,,
0,control_change,0,0,16,,,,,,,,,14,7,127,,,
0,control_change,0,0,16,,,,,,,,,14,10,127,,,
0,midi_port,0,1,17,,,,,,,0,,,,,,,
0,track_name,0,1,17,,,,,,,,,,,,,,
0,program_change,0,0,15,,,,,,,,48,13,,,,,
0,end_of_track,0,1,17,,,,,,,,,,,,,,
