tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,,,,,,,0,0,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,,,,,,
0,text,0,1,1,,,,,,,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,88
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,79
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,79
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,79
0,control_change,0,0,1,,,,,,,,,,,,,,,0,64,0,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,91,127,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,91,127,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,100,,
0,program_change,0,0,1,,,,,,,,,,,,,,0,0,,,,
0,control_change,0,0,2,,,,,,,,,,,,,,,0,7,100,,
0,track_name,0,1,1,,,,,,,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,,,,,,,0,10,64,,
0,note_on,0,0,2,,,,,,,,,,,,,,,0,,,39,62
0,midi_port,0,1,7,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,,,,,,,0,,,,,,
0,note_on,0,0,2,,,,,,,,,,,,,,,0,,,51,70
0,note_on,0,0,2,,,,,,,,,,,,,,,0,,,46,62
0,control_change,0,0,2,,,,,,,,,,,,,,,0,91,127,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,smpte_offset,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,time_signature,0,1,0,,,,,,,2,4,24,8,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,Eb,,,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,542986,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
28,control_change,28,0,2,,,,,,,,,,,,,,,0,64,127,,
416,control_change,388,0,2,,,,,,,,,,,,,,,0,64,0,,
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,0
480,note_on,480,0,1,,,,,,,,,,,,,,,0,,,79,0
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,65,62
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,62
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,70
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,0
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,62
480,note_on,64,0,2,,,,,,,,,,,,,,,0,,,51,0
480,note_on,0,0,2,,,,,,,,,,,,,,,0,,,46,0
480,note_on,0,0,2,,,,,,,,,,,,,,,0,,,39,0
480,note_on,0,0,2,,,,,,,,,,,,,,,0,,,34,50
480,note_on,0,0,2,,,,,,,,,,,,,,,0,,,46,57
480,set_tempo,480,1,0,,,,,,,,,,,,585366,,,,,,,
600,note_on,120,0,2,,,,,,,,,,,,,,,0,,,46,0
600,note_on,0,0,2,,,,,,,,,,,,,,,0,,,34,0
600,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,0
600,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,0
600,note_on,120,0,1,,,,,,,,,,,,,,,0,,,77,0
600,note_on,0,0,1,,,,,,,,,,,,,,,0,,,65,0
720,note_on,120,0,1,,,,,,,,,,,,,,,0,,,75,62
720,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,70
720,note_on,0,0,2,,,,,,,,,,,,,,,0,,,51,57
720,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,62
720,note_on,120,0,2,,,,,,,,,,,,,,,0,,,39,50
720,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,62
840,note_on,120,0,2,,,,,,,,,,,,,,,0,,,51,0
840,note_on,0,0,2,,,,,,,,,,,,,,,0,,,39,0
840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,0
840,note_on,120,0,1,,,,,,,,,,,,,,,0,,,79,0
840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,0
960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,80,88
960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,79
960,note_on,120,0,2,,,,,,,,,,,,,,,0,,,32,62
960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,79
960,note_on,120,0,1,,,,,,,,,,,,,,,0,,,68,79
960,note_on,0,0,2,,,,,,,,,,,,,,,0,,,44,70
960,set_tempo,480,1,0,,,,,,,,,,,,533333,,,,,,,
996,control_change,36,0,2,,,,,,,,,,,,,,,0,64,127,,
1376,control_change,380,0,2,,,,,,,,,,,,,,,0,64,0,,
1440,note_on,64,0,2,,,,,,,,,,,,,,,0,,,44,0
1440,note_on,480,0,1,,,,,,,,,,,,,,,0,,,75,0
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,68,0
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,0
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,80,0
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,62
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,62
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,62
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,70
1440,note_on,0,0,2,,,,,,,,,,,,,,,0,,,32,0
1440,note_on,0,0,2,,,,,,,,,,,,,,,0,,,39,49
1440,set_tempo,480,1,0,,,,,,,,,,,,576923,,,,,,,
1440,note_on,0,0,2,,,,,,,,,,,,,,,0,,,51,55
1560,note_on,120,0,2,,,,,,,,,,,,,,,0,,,51,0
1560,note_on,0,0,2,,,,,,,,,,,,,,,0,,,39,0
1560,note_on,120,0,1,,,,,,,,,,,,,,,0,,,79,0
1560,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,0
1560,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,0
1560,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
1680,note_on,120,0,2,,,,,,,,,,,,,,,0,,,32,49
