tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,
0,control_change,0,0,6,,,,,,,,,4,10,24,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,
0,program_change,0,0,7,,,,,,,,60,5,,,,,
0,control_change,0,0,7,,,,,,,,,5,10,34,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,,
0,program_change,0,0,8,,,,,,,,56,6,,,,,
0,control_change,0,0,8,,,,,,,,,6,10,77,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,,
0,program_change,0,0,9,,,,,,,,57,7,,,,,
0,control_change,0,0,9,,,,,,,,,7,10,80,,,
0,midi_port,0,1,10,,,,,,,0,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,,57,7,,,,,
0,control_change,0,0,10,,,,,,,,,7,10,80,,,
0,program_change,0,0,6,,,,,,,,60,4,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,,
0,control_change,0,0,5,,,,,,,,,3,10,80,,,
0,program_change,0,0,1,,,,,,,,72,15,,,,,
0,control_change,0,0,1,,,,,,,,,15,10,52,,,
0,control_change,0,0,1,,,,,,,,,15,121,0,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,73,0,,,,,
0,control_change,0,0,2,,,,,,,,,0,10,52,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,,
0,midi_port,0,1,11,,,,,,,0,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,,,1,10,72,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,71,2,,,,,
0,control_change,0,0,4,,,,,,,,,2,10,65,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,
0,program_change,0,0,5,,,,,,,,70,3,,,,,
0,program_change,0,0,3,,,,,,,,68,1,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,,,
0,control_change,0,0,11,,,,,,,,,8,10,90,,,
0,midi_port,0,1,17,,,,,,,0,,,,,,,
0,track_name,0,1,17,,,,,,,,,,,,,,
0,program_change,0,0,17,,,,,,,,48,14,,,,,
0,control_change,0,0,17,,,,,,,,,14,10,127,,,
0,midi_port,0,1,18,,,,,,,0,,,,,,,
0,track_name,0,1,18,,,,,,,,,,,,,,
0,end_of_track,0,1,18,,,,,,,,,,,,,,
0,midi_port,0,1,19,,,,,,,0,,,,,,,
0,track_name,0,1,19,,,,,,,,,,,,,,
0,end_of_track,0,1,19,,,,,,,,,,,,,,
0,midi_port,0,1,20,,,,,,,0,,,,,,,
0,track_name,0,1,20,,,,,,,,,,,,,,
0,end_of_track,0,1,20,,,,,,,,,,,,,,
0,midi_port,0,1,21,,,,,,,0,,,,,,,
0,track_name,0,1,21,,,,,,,,,,,,,,
0,end_of_track,0,1,21,,,,,,,,,,,,,,
0,midi_port,0,1,22,,,,,,,0,,,,,,,
0,control_change,0,0,16,,,,,,,,,13,10,100,,,
0,program_change,0,0,16,,,,,,,,48,13,,,,,
0,track_name,0,1,16,,,,,,,,,,,,,,
0,midi_port,0,1,16,,,,,,,0,,,,,,,
0,midi_port,0,1,12,,,,,,,0,,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,,,
0,program_change,0,0,12,,,,,,,,48,9,,,,,
0,control_change,0,0,12,,,,,,,,,9,10,97,,,
0,midi_port,0,1,13,,,,,,,0,,,,,,,
0,track_name,0,1,13,,,,,,,,,,,,,,
0,program_change,0,0,13,,,,,,,,48,10,,,,,
0,control_change,0,0,13,,,,,,,,,10,10,12,,,
0,program_change,0,0,11,,,,,,,,58,8,,,,,
0,control_change,0,0,13,,,,,,,,,10,121,0,,,
0,midi_port,0,1,14,,,,,,,0,,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,,,
0,program_change,0,0,14,,,,,,,,48,11,,,,,
0,control_change,0,0,14,,,,,,,,,11,10,90,,,
0,midi_port,0,1,15,,,,,,,0,,,,,,,
0,track_name,0,1,15,,,,,,,,,,,,,,
0,program_change,0,0,15,,,,,,,,48,12,,,,,
0,control_change,0,0,15,,,,,,,,,12,10,40,,,
0,track_name,0,1,22,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,,
0,end_of_track,0,1,22,,,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,,,
0,key_signature,0,1,0,,,,,F,,,,,,,,,
0,time_signature,0,1,0,2,2,48,8,,,,,,,,,,
1,control_change,1,0,2,,,,,,,,,0,121,0,,,
2,control_change,2,0,14,,,,,,,,,11,121,0,,,
3,control_change,3,0,8,,,,,,,,,6,121,0,,,
4,control_change,4,0,6,,,,,,,,,4,121,0,,,
4,control_change,4,0,3,,,,,,,,,1,121,0,,,
4,control_change,4,0,9,,,,,,,,,7,121,0,,,
5,program_change,5,0,1,,,,,,,,72,15,,,,,
5,control_change,5,0,15,,,,,,,,,12,121,0,,,
5,program_change,5,0,13,,,,,,,,48,10,,,,,
6,control_change,6,0,4,,,,,,,,,2,121,0,,,
6,control_change,6,0,7,,,,,,,,,5,121,0,,,
6,program_change,5,0,2,,,,,,,,73,0,,,,,
7,control_change,7,0,10,,,,,,,,,7,121,0,,,
7,program_change,5,0,14,,,,,,,,48,11,,,,,
8,program_change,5,0,8,,,,,,,,56,6,,,,,
9,program_change,5,0,3,,,,,,,,68,1,,,,,
9,program_change,5,0,6,,,,,,,,60,4,,,,,
9,program_change,5,0,9,,,,,,,,57,7,,,,,
9,control_change,9,0,16,,,,,,,,,13,121,0,,,
10,control_change,10,0,11,,,,,,,,,8,121,0,,,
10,program_change,5,0,15,,,,,,,,48,12,,,,,
10,pitchwheel,5,0,1,,,,,,,,,15,,,0,,
10,pitchwheel,5,0,13,,,,,,,,,10,,,100,,
11,control_change,11,0,12,,,,,,,,,9,121,0,,,
11,program_change,5,0,7,,,,,,,,60,5,,,,,
11,program_change,5,0,4,,,,,,,,71,2,,,,,
11,pitchwheel,5,0,2,,,,,,,,,0,,,0,,
12,pitchwheel,5,0,14,,,,,,,,,11,,,-200,,
12,program_change,5,0,10,,,,,,,,57,7,,,,,
12,control_change,12,0,17,,,,,,,,,14,121,0,,,
12,control_change,12,0,5,,,,,,,,,3,121,0,,,
13,pitchwheel,5,0,8,,,,,,,,,6,,,0,,
14,program_change,5,0,16,,,,,,,,48,13,,,,,
14,pitchwheel,5,0,9,,,,,,,,,7,,,200,,
14,pitchwheel,5,0,6,,,,,,,,,4,,,100,,
14,pitchwheel,5,0,3,,,,,,,,,1,,,0,,
15,program_change,5,0,11,,,,,,,,58,8,,,,,
15,pitchwheel,5,0,15,,,,,,,,,12,,,300,,
15,control_change,5,0,1,,,,,,,,,15,11,102,,,
15,control_change,5,0,13,,,,,,,,,10,11,102,,,
16,control_change,5,0,2,,,,,,,,,0,11,89,,,
16,program_change,5,0,12,,,,,,,,48,9,,,,,
16,pitchwheel,5,0,4,,,,,,,,,2,,,0,,
16,pitchwheel,5,0,7,,,,,,,,,5,,,-100,,
17,control_change,5,0,14,,,,,,,,,11,11,102,,,
17,program_change,5,0,5,,,,,,,,70,3,,,,,
17,program_change,5,0,17,,,,,,,,48,14,,,,,
17,pitchwheel,5,0,10,,,,,,,,,7,,,-200,,
18,control_change,5,0,8,,,,,,,,,6,11,102,,,
19,pitchwheel,5,0,16,,,,,,,,,13,,,-300,,
19,control_change,5,0,3,,,,,,,,,1,11,89,,,
19,control_change,5,0,6,,,,,,,,,4,11,102,,,
19,control_change,5,0,9,,,,,,,,,7,11,102,,,
20,control_change,5,0,13,,,,,,,,,10,7,127,,,
20,control_change,5,0,15,,,,,,,,,12,11,102,,,
20,pitchwheel,5,0,11,,,,,,,,,8,,,0,,
20,control_change,5,0,1,,,,,,,,,15,7,127,,,
21,control_change,5,0,2,,,,,,,,,0,7,127,,,
21,control_change,5,0,4,,,,,,,,,2,11,89,,,
21,control_change,5,0,7,,,,,,,,,5,11,102,,,
21,pitchwheel,5,0,12,,,,,,,,,9,,,0,,
22,control_change,5,0,10,,,,,,,,,7,11,102,,,
22,control_change,5,0,14,,,,,,,,,11,7,127,,,
22,pitchwheel,5,0,17,,,,,,,,,14,,,300,,
22,pitchwheel,5,0,5,,,,,,,,,3,,,0,,
23,control_change,5,0,8,,,,,,,,,6,7,127,,,
24,control_change,5,0,16,,,,,,,,,13,11,102,,,
24,control_change,5,0,9,,,,,,,,,7,7,127,,,
24,control_change,5,0,3,,,,,,,,,1,7,127,,,
24,control_change,5,0,6,,,,,,,,,4,7,127,,,
25,control_change,5,0,11,,,,,,,,,8,11,102,,,
25,control_change,5,0,1,,,,,,,,,15,91,52,,,
25,control_change,5,0,15,,,,,,,,,12,7,127,,,
25,control_change,5,0,13,,,,,,,,,10,91,60,,,
26,control_change,5,0,7,,,,,,,,,5,7,127,,,
26,control_change,5,0,4,,,,,,,,,2,7,127,,,
26,control_change,5,0,2,,,,,,,,,0,91,62,,,
26,control_change,5,0,12,,,,,,,,,9,11,127,,,
27,control_change,5,0,5,,,,,,,,,3,11,102,,,
27,control_change,5,0,14,,,,,,,,,11,91,60,,,
27,control_change,5,0,10,,,,,,,,,7,7,127,,,
27,control_change,5,0,17,,,,,,,,,14,11,102,,,
28,control_change,5,0,8,,,,,,,,,6,91,100,,,
29,control_change,5,0,3,,,,,,,,,1,91,52,,,
29,control_change,5,0,6,,,,,,,,,4,91,100,,,
29,control_change,5,0,9,,,,,,,,,7,91,100,,,
29,control_change,5,0,16,,,,,,,,,13,7,127,,,
30,control_change,5,0,13,,,,,,,,,10,93,42,,,
30,control_change,5,0,15,,,,,,,,,12,91,40,,,
30,control_change,5,0,1,,,,,,,,,15,93,15,,,
30,control_change,5,0,11,,,,,,,,,8,7,127,,,
31,control_change,5,0,4,,,,,,,,,2,91,75,,,
31,control_change,5,0,12,,,,,,,,,9,7,127,,,
31,control_change,5,0,2,,,,,,,,,0,93,15,,,
31,control_change,5,0,7,,,,,,,,,5,91,100,,,
32,control_change,5,0,17,,,,,,,,,14,7,127,,,
32,control_change,5,0,5,,,,,,,,,3,7,127,,,
32,control_change,5,0,14,,,,,,,,,11,93,42,,,
32,control_change,5,0,10,,,,,,,,,7,91,100,,,
33,control_change,5,0,8,,,,,,,,,6,93,20,,,
34,control_change,5,0,3,,,,,,,,,1,93,15,,,
34,control_change,5,0,9,,,,,,,,,7,93,20,,,
34,control_change,5,0,6,,,,,,,,,4,93,20,,,
34,control_change,5,0,16,,,,,,,,,13,91,60,,,
35,control_change,5,0,13,,,,,,,,,10,10,12,,,
35,control_change,5,0,11,,,,,,,,,8,91,100,,,
35,control_change,5,0,15,,,,,,,,,12,93,35,,,
35,control_change,5,0,1,,,,,,,,,15,10,52,,,
36,control_change,5,0,4,,,,,,,,,2,93,15,,,
36,control_change,5,0,2,,,,,,,,,0,10,57,,,
36,control_change,5,0,12,,,,,,,,,9,91,100,,,
36,control_change,5,0,7,,,,,,,,,5,93,20,,,
37,control_change,5,0,10,,,,,,,,,7,93,20,,,
37,control_change,5,0,14,,,,,,,,,11,10,90,,,
37,control_change,5,0,5,,,,,,,,,3,91,75,,,
37,control_change,5,0,17,,,,,,,,,14,91,80,,,
38,control_change,5,0,8,,,,,,,,,6,10,77,,,
39,control_change,5,0,3,,,,,,,,,1,10,62,,,
39,control_change,5,0,6,,,,,,,,,4,10,24,,,
39,control_change,5,0,16,,,,,,,,,13,93,30,,,
39,control_change,5,0,9,,,,,,,,,7,10,80,,,
40,control_change,5,0,13,,,,,,,,,10,1,25,,,
40,control_change,5,0,1,,,,,,,,,15,1,12,,,
40,control_change,5,0,11,,,,,,,,,8,93,20,,,
40,control_change,5,0,15,,,,,,,,,12,10,40,,,
41,control_change,5,0,12,,,,,,,,,9,93,10,,,
41,control_change,5,0,2,,,,,,,,,0,1,12,,,
41,control_change,5,0,4,,,,,,,,,2,10,65,,,
41,control_change,5,0,7,,,,,,,,,5,10,34,,,
42,control_change,5,0,17,,,,,,,,,14,93,25,,,
42,control_change,5,0,14,,,,,,,,,11,1,25,,,
