tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,,,,,,,1,0,,,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,100,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,91,127,,
0,text,0,1,1,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,8,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,,,,,,,1,0,,,,
0,control_change,0,0,2,,,,,,,,,,,,,,,0,7,100,,
0,control_change,0,0,2,,,,,,,,,,,,,,,0,64,0,,
0,midi_port,0,1,3,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,8,,,,,,,,,,,,,,,,,,,
0,smpte_offset,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,time_signature,0,1,0,,,,,,,4,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,Bb,,,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,869187,,,,,,,
1,note_on,1,0,1,,,,,,,,,,,,,,,0,,,48,90
1,note_on,1,0,2,,,,,,,,,,,,,,,0,,,36,74
1200,note_on,1199,0,2,,,,,,,,,,,,,,,0,,,36,0
1200,note_on,1199,0,1,,,,,,,,,,,,,,,0,,,48,0
1200,set_tempo,1200,1,0,,,,,,,,,,,,815883,,,,,,,
1200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,51,79
1200,note_on,0,0,2,,,,,,,,,,,,,,,0,,,39,66
1440,set_tempo,240,1,0,,,,,,,,,,,,779221,,,,,,,
1440,note_on,0,0,2,,,,,,,,,,,,,,,0,,,44,70
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,56,83
1440,note_on,240,0,1,,,,,,,,,,,,,,,0,,,51,0
1440,note_on,240,0,2,,,,,,,,,,,,,,,0,,,39,0
1680,set_tempo,240,1,0,,,,,,,,,,,,810811,,,,,,,
1680,note_on,240,0,2,,,,,,,,,,,,,,,0,,,44,0
