tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,0,91,127,,
0,control_change,0,0,2,,,,,,,,,0,10,64,,
0,control_change,0,0,2,,,,,,,,,0,7,100,,
0,program_change,0,0,2,,,,,,,,0,0,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,control_change,0,0,1,,,,,,,,,0,64,0,,
0,control_change,0,0,1,,,,,,,,,0,91,127,,
0,control_change,0,0,1,,,,,,,,,0,91,127,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,0,7,100,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,text,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,0,0,,,,
0,control_change,0,0,3,,,,,,,,,0,7,100,,
0,midi_port,0,1,8,,,,,,,0,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,control_change,0,0,3,,,,,,,,,0,91,127,,
0,control_change,0,0,3,,,,,,,,,0,10,64,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,end_of_track,0,1,8,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,set_tempo,0,1,0,,,,,,1714286,,,,,,,
0,key_signature,0,1,0,,,,,E,,,,,,,,
1,note_on,1,0,1,,,,,,,,,0,,,59,80
4,note_on,0,0,2,,,,,,,,,0,,,56,58
4,note_on,4,0,2,,,,,,,,,0,,,52,49
4,note_on,4,0,3,,,,,,,,,0,,,40,61
24,control_change,20,0,3,,,,,,,,,0,64,127,,
160,note_on,156,0,2,,,,,,,,,0,,,47,44
164,note_on,0,0,2,,,,,,,,,0,,,52,0
164,note_on,4,0,2,,,,,,,,,0,,,56,0
320,note_on,0,0,2,,,,,,,,,0,,,56,40
320,note_on,0,0,2,,,,,,,,,0,,,52,33
320,note_on,156,0,2,,,,,,,,,0,,,47,0
466,control_change,442,0,3,,,,,,,,,0,64,0,,
480,note_on,479,0,1,,,,,,,,,0,,,59,0
480,note_on,0,0,1,,,,,,,,,0,,,59,74
480,note_on,0,0,2,,,,,,,,,0,,,52,0
480,note_on,0,0,2,,,,,,,,,0,,,51,45
480,note_on,0,0,2,,,,,,,,,0,,,54,54
480,note_on,160,0,2,,,,,,,,,0,,,56,0
480,note_on,14,0,3,,,,,,,,,0,,,35,55
484,note_on,4,0,3,,,,,,,,,0,,,40,0
529,control_change,45,0,3,,,,,,,,,0,64,127,,
640,note_on,0,0,2,,,,,,,,,0,,,47,43
640,note_on,0,0,2,,,,,,,,,0,,,51,0
640,note_on,160,0,2,,,,,,,,,0,,,54,0
800,note_on,0,0,2,,,,,,,,,0,,,54,38
800,note_on,0,0,2,,,,,,,,,0,,,51,32
800,note_on,160,0,2,,,,,,,,,0,,,47,0
880,note_on,0,0,1,,,,,,,,,0,,,59,77
880,note_on,400,0,1,,,,,,,,,0,,,59,0
960,note_on,431,0,3,,,,,,,,,0,,,35,0
