tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,sequencer_specific,"(0, 0, 65)",0,1,0,,,,,,,,,,,,,
0,track_name,,0,1,10,,,,,,,,,,,,,
0,midi_port,,0,1,10,,,,,,,0,,,,,,
0,midi_port,,0,1,4,,,,,,,0,,,,,,
0,track_name,,0,1,4,,,,,,,,,,,,,
0,program_change,,0,0,4,,,,,,,,48,3,,,,
0,control_change,,0,0,4,,,,,,,,,3,7,127,,
0,control_change,,0,0,4,,,,,,,,,3,10,50,,
0,midi_port,,0,1,5,,,,,,,0,,,,,,
0,track_name,,0,1,5,,,,,,,,,,,,,
0,program_change,,0,0,5,,,,,,,,48,4,,,,
0,control_change,,0,0,5,,,,,,,,,4,7,127,,
0,control_change,,0,0,5,,,,,,,,,4,10,100,,
0,program_change,,0,0,10,,,,,,,,70,10,,,,
0,track_name,,0,1,12,,,,,,,,,,,,,
0,control_change,,0,0,1,,,,,,,,,0,7,127,,
0,program_change,,0,0,1,,,,,,,,0,0,,,,
0,track_name,,0,1,1,,,,,,,,,,,,,
0,midi_port,,0,1,1,,,,,,,0,,,,,,
0,control_change,,0,0,9,,,,,,,,,8,10,70,,
0,control_change,,0,0,9,,,,,,,,,8,7,127,,
0,program_change,,0,0,9,,,,,,,,71,8,,,,
0,track_name,,0,1,9,,,,,,,,,,,,,
0,midi_port,,0,1,9,,,,,,,0,,,,,,
0,midi_port,,0,1,2,,,,,,,0,,,,,,
0,track_name,,0,1,2,,,,,,,,,,,,,
0,program_change,,0,0,2,,,,,,,,48,1,,,,
0,control_change,,0,0,1,,,,,,,,,0,10,64,,
0,control_change,,0,0,10,,,,,,,,,10,7,127,,
0,control_change,,0,0,10,,,,,,,,,10,10,80,,
0,control_change,,0,0,3,,,,,,,,,2,10,30,,
0,program_change,,0,0,12,,,,,,,,56,12,,,,
0,control_change,,0,0,12,,,,,,,,,12,7,127,,
0,control_change,,0,0,12,,,,,,,,,12,10,90,,
0,midi_port,,0,1,13,,,,,,,0,,,,,,
0,track_name,,0,1,13,,,,,,,,,,,,,
0,program_change,,0,0,13,,,,,,,,57,13,,,,
0,control_change,,0,0,13,,,,,,,,,13,7,127,,
0,control_change,,0,0,13,,,,,,,,,13,10,110,,
0,midi_port,,0,1,14,,,,,,,0,,,,,,
0,track_name,,0,1,14,,,,,,,,,,,,,
0,program_change,,0,0,14,,,,,,,,47,14,,,,
0,control_change,,0,0,14,,,,,,,,,14,7,127,,
0,control_change,,0,0,14,,,,,,,,,14,10,50,,
0,control_change,,0,0,11,,,,,,,,,11,10,64,,
0,control_change,,0,0,11,,,,,,,,,11,7,127,,
0,program_change,,0,0,11,,,,,,,,60,11,,,,
0,track_name,,0,1,11,,,,,,,,,,,,,
0,midi_port,,0,1,11,,,,,,,0,,,,,,
0,control_change,,0,0,8,,,,,,,,,7,10,60,,
0,control_change,,0,0,8,,,,,,,,,7,7,127,,
0,program_change,,0,0,8,,,,,,,,68,7,,,,
0,track_name,,0,1,8,,,,,,,,,,,,,
0,midi_port,,0,1,8,,,,,,,0,,,,,,
0,midi_port,,0,1,3,,,,,,,0,,,,,,
0,track_name,,0,1,3,,,,,,,,,,,,,
0,program_change,,0,0,3,,,,,,,,48,2,,,,
0,control_change,,0,0,3,,,,,,,,,2,7,127,,
0,control_change,,0,0,2,,,,,,,,,1,7,127,,
0,control_change,,0,0,2,,,,,,,,,1,10,10,,
0,midi_port,,0,1,12,,,,,,,0,,,,,,
0,control_change,,0,0,7,,,,,,,,,6,7,127,,
0,control_change,,0,0,7,,,,,,,,,6,10,50,,
0,program_change,,0,0,7,,,,,,,,73,6,,,,
0,track_name,,0,1,7,,,,,,,,,,,,,
0,midi_port,,0,1,6,,,,,,,0,,,,,,
0,track_name,,0,1,6,,,,,,,,,,,,,
0,program_change,,0,0,6,,,,,,,,48,5,,,,
0,midi_port,,0,1,7,,,,,,,0,,,,,,
0,control_change,,0,0,6,,,,,,,,,5,10,127,,
0,set_tempo,,0,1,0,,,,,,444444,,,,,,,
0,key_signature,,0,1,0,,,,,C,,,,,,,,
0,time_signature,,0,1,0,4,4,24,8,,,,,,,,,
0,control_change,,0,0,6,,,,,,,,,5,7,127,,
1153,control_change,,1153,0,2,,,,,,,,,1,91,127,,
1153,control_change,,1153,0,5,,,,,,,,,4,91,127,,
1153,control_change,,1153,0,3,,,,,,,,,2,91,127,,
1153,control_change,,1153,0,1,,,,,,,,,0,91,127,,
1328,note_on,,175,0,1,,,,,,,,,0,,,72,70
1360,control_change,,32,0,1,,,,,,,,,0,64,24,,
1372,control_change,,12,0,1,,,,,,,,,0,64,56,,
