tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,data,control,value,channel,program,note,velocity
288,note_on,,214,0,1,,,,,,,,,,0,,82,70
288,set_tempo,952380,288,1,0,,,,,,,,,,,,,
432,set_tempo,1621621,144,1,0,,,,,,,,,,,,,
432,control_change,,432,0,3,,,,,,,,64,127,0,,,
432,note_on,,432,0,2,,,,,,,,,,0,,34,30
432,note_on,,0,0,1,,,,,,,,,,0,,72,44
432,note_on,,144,0,1,,,,,,,,,,0,,82,0
441,note_on,,0,0,1,,,,,,,,,,0,,74,44
441,note_on,,9,0,1,,,,,,,,,,0,,72,0
441,set_tempo,923076,9,1,0,,,,,,,,,,,,,
450,note_on,,9,0,1,,,,,,,,,,0,,74,0
450,note_on,,0,0,1,,,,,,,,,,0,,75,44
450,set_tempo,821917,9,1,0,,,,,,,,,,,,,
456,note_on,,0,0,2,,,,,,,,,,0,,46,32
456,note_on,,24,0,2,,,,,,,,,,0,,34,0
458,set_tempo,731707,8,1,0,,,,,,,,,,,,,
458,note_on,,8,0,1,,,,,,,,,,0,,75,0
458,note_on,,0,0,1,,,,,,,,,,0,,74,46
466,set_tempo,645161,8,1,0,,,,,,,,,,,,,
466,note_on,,8,0,1,,,,,,,,,,0,,74,0
466,note_on,,0,0,1,,,,,,,,,,0,,75,48
473,set_tempo,618556,7,1,0,,,,,,,,,,,,,
473,note_on,,7,0,1,,,,,,,,,,0,,75,0
473,note_on,,0,0,1,,,,,,,,,,0,,74,50
480,set_tempo,697674,7,1,0,,,,,,,,,,,,,
480,note_on,,0,0,1,,,,,,,,,,0,,75,52
480,note_on,,0,0,2,,,,,,,,,,0,,56,36
480,note_on,,24,0,2,,,,,,,,,,0,,46,0
480,note_on,,7,0,1,,,,,,,,,,0,,74,0
486,note_on,,6,0,1,,,,,,,,,,0,,75,0
486,note_on,,0,0,1,,,,,,,,,,0,,74,54
486,set_tempo,681818,6,1,0,,,,,,,,,,,,,
492,set_tempo,666666,6,1,0,,,,,,,,,,,,,
492,note_on,,6,0,1,,,,,,,,,,0,,74,0
492,note_on,,0,0,1,,,,,,,,,,0,,75,56
498,note_on,,6,0,1,,,,,,,,,,0,,75,0
498,note_on,,0,0,1,,,,,,,,,,0,,74,57
498,set_tempo,645161,6,1,0,,,,,,,,,,,,,
504,note_on,,0,0,2,,,,,,,,,,0,,60,38
504,note_on,,24,0,2,,,,,,,,,,0,,56,0
504,set_tempo,714285,6,1,0,,,,,,,,,,,,,
504,note_on,,6,0,1,,,,,,,,,,0,,74,0
504,note_on,,0,0,1,,,,,,,,,,0,,75,58
506,control_change,,74,0,3,,,,,,,,64,0,0,,,
509,note_on,,5,0,1,,,,,,,,,,0,,75,0
509,note_on,,0,0,1,,,,,,,,,,0,,74,58
512,control_change,,6,0,3,,,,,,,,64,127,0,,,
514,note_on,,0,0,1,,,,,,,,,,0,,75,58
514,note_on,,5,0,1,,,,,,,,,,0,,74,0
519,note_on,,0,0,1,,,,,,,,,,0,,74,58
519,note_on,,5,0,1,,,,,,,,,,0,,75,0
524,note_on,,0,0,1,,,,,,,,,,0,,75,58
524,note_on,,5,0,1,,,,,,,,,,0,,74,0
528,note_on,,24,0,2,,,,,,,,,,0,,60,0
528,note_on,,0,0,2,,,,,,,,,,0,,58,35
529,note_on,,5,0,1,,,,,,,,,,0,,75,0
529,set_tempo,731707,25,1,0,,,,,,,,,,,,,
529,note_on,,0,0,1,,,,,,,,,,0,,74,57
534,note_on,,5,0,1,,,,,,,,,,0,,74,0
534,note_on,,0,0,1,,,,,,,,,,0,,75,56
534,set_tempo,750000,5,1,0,,,,,,,,,,,,,
539,note_on,,0,0,1,,,,,,,,,,0,,74,54
539,note_on,,5,0,1,,,,,,,,,,0,,75,0
539,set_tempo,769230,5,1,0,,,,,,,,,,,,,
544,note_on,,0,0,1,,,,,,,,,,0,,75,52
544,note_on,,5,0,1,,,,,,,,,,0,,74,0
544,set_tempo,821917,5,1,0,,,,,,,,,,,,,
549,note_on,,0,0,1,,,,,,,,,,0,,74,50
549,note_on,,5,0,1,,,,,,,,,,0,,75,0
549,set_tempo,895522,5,1,0,,,,,,,,,,,,,
552,note_on,,24,0,2,,,,,,,,,,0,,58,0
552,note_on,,0,0,2,,,,,,,,,,0,,68,32
554,note_on,,0,0,1,,,,,,,,,,0,,75,48
554,note_on,,5,0,1,,,,,,,,,,0,,74,0
554,set_tempo,1000000,5,1,0,,,,,,,,,,,,,
559,note_on,,5,0,1,,,,,,,,,,0,,75,0
559,set_tempo,1818181,5,1,0,,,,,,,,,,,,,
559,note_on,,0,0,1,,,,,,,,,,0,,74,46
564,note_on,,5,0,1,,,,,,,,,,0,,74,0
564,note_on,,0,0,1,,,,,,,,,,0,,72,45
564,set_tempo,1333333,5,1,0,,,,,,,,,,,,,
570,note_on,,6,0,1,,,,,,,,,,0,,72,0
570,note_on,,0,0,1,,,,,,,,,,0,,74,45
570,set_tempo,2727272,6,1,0,,,,,,,,,,,,,
576,control_change,,64,0,3,,,,,,,,64,127,0,,,
576,note_on,,24,0,2,,,,,,,,,,0,,68,0
576,note_on,,0,0,2,,,,,,,,,,0,,67,32
576,note_on,,0,0,1,,,,,,,,,,0,,75,56
576,note_on,,6,0,1,,,,,,,,,,0,,74,0
576,set_tempo,800000,6,1,0,,,,,,,,,,,,,
578,control_change,,2,0,3,,,,,,,,64,0,0,,,
584,control_change,,6,0,3,,,,,,,,64,127,0,,,
600,note_on,,0,0,2,,,,,,,,,,0,,63,36
600,set_tempo,645161,24,1,0,,,,,,,,,,,,,
600,note_on,,24,0,2,,,,,,,,,,0,,67,0
624,note_on,,0,0,2,,,,,,,,,,0,,58,38
624,note_on,,24,0,2,,,,,,,,,,0,,63,0
624,set_tempo,618556,24,1,0,,,,,,,,,,,,,
648,note_on,,72,0,1,,,,,,,,,,0,,75,0
648,note_on,,0,0,1,,,,,,,,,,0,,80,74
648,note_on,,0,0,2,,,,,,,,,,0,,55,40
648,note_on,,24,0,2,,,,,,,,,,0,,58,0
672,set_tempo,666666,48,1,0,,,,,,,,,,,,,
672,note_on,,0,0,2,,,,,,,,,,0,,46,42
672,note_on,,24,0,2,,,,,,,,,,0,,55,0
696,set_tempo,731707,24,1,0,,,,,,,,,,,,,
696,note_on,,0,0,2,,,,,,,,,,0,,39,38
696,note_on,,24,0,2,,,,,,,,,,0,,46,0
720,note_on,,72,0,1,,,,,,,,,,0,,80,0
720,note_on,,0,0,1,,,,,,,,,,0,,79,64
720,note_on,,0,0,2,,,,,,,,,,0,,43,38
720,note_on,,24,0,2,,,,,,,,,,0,,39,0
722,control_change,,138,0,3,,,,,,,,64,0,0,,,
728,control_change,,6,0,3,,,,,,,,64,127,0,,,
744,set_tempo,618556,48,1,0,,,,,,,,,,,,,
744,note_on,,24,0,2,,,,,,,,,,0,,43,0
744,note_on,,0,0,2,,,,,,,,,,0,,50,41
768,set_tempo,606060,24,1,0,,,,,,,,,,,,,
768,note_on,,24,0,2,,,,,,,,,,0,,50,0
768,note_on,,0,0,2,,,,,,,,,,0,,53,42
792,note_on,,72,0,1,,,,,,,,,,0,,79,0
792,note_on,,0,0,1,,,,,,,,,,0,,71,54
792,set_tempo,594059,24,1,0,,,,,,,,,,,,,
792,note_on,,0,0,2,,,,,,,,,,0,,56,40
792,note_on,,24,0,2,,,,,,,,,,0,,53,0
816,set_tempo,631578,24,1,0,,,,,,,,,,,,,
816,note_on,,0,0,2,,,,,,,,,,0,,55,38
816,note_on,,24,0,2,,,,,,,,,,0,,56,0
840,note_on,,24,0,2,,,,,,,,,,0,,55,0
840,note_on,,0,0,2,,,,,,,,,,0,,65,34
840,set_tempo,731707,24,1,0,,,,,,,,,,,,,
864,control_change,,136,0,3,,,,,,,,64,127,0,,,
864,note_on,,72,0,1,,,,,,,,,,0,,71,0
864,note_on,,24,0,2,,,,,,,,,,0,,65,0
864,note_on,,0,0,2,,,,,,,,,,0,,63,36
864,note_on,,0,0,1,,,,,,,,,,0,,72,50
866,control_change,,2,0,3,,,,,,,,64,0,0,,,
872,control_change,,6,0,3,,,,,,,,64,127,0,,,
888,set_tempo,594059,48,1,0,,,,,,,,,,,,,
888,note_on,,24,0,2,,,,,,,,,,0,,63,0
888,note_on,,0,0,2,,,,,,,,,,0,,60,38
912,note_on,,24,0,2,,,,,,,,,,0,,60,0
912,note_on,,0,0,2,,,,,,,,,,0,,56,40
912,set_tempo,571428,24,1,0,,,,,,,,,,,,,
936,set_tempo,594059,24,1,0,,,,,,,,,,,,,
936,note_on,,0,0,2,,,,,,,,,,0,,53,40
936,note_on,,24,0,2,,,,,,,,,,0,,56,0
960,note_on,,0,0,2,,,,,,,,,,0,,51,38
960,note_on,,24,0,2,,,,,,,,,,0,,53,0
960,set_tempo,645161,24,1,0,,,,,,,,,,,,,
984,set_tempo,845070,24,1,0,,,,,,,,,,,,,
984,note_on,,0,0,1,,,,,,,,,,0,,74,54
984,note_on,,120,0,1,,,,,,,,,,0,,72,0
984,note_on,,24,0,2,,,,,,,,,,0,,51,0
984,note_on,,0,0,2,,,,,,,,,,0,,44,36
1006,note_on,,22,0,2,,,,,,,,,,0,,44,0
1008,note_on,,24,0,1,,,,,,,,,,0,,74,0
1008,note_on,,0,0,1,,,,,,,,,,0,,74,62
1008,set_tempo,789473,24,1,0,,,,,,,,,,,,,
1008,note_on,,2,0,2,,,,,,,,,,0,,45,36
1010,control_change,,138,0,3,,,,,,,,64,0,0,,,
1016,control_change,,6,0,3,,,,,,,,64,127,0,,,
1032,set_tempo,582524,24,1,0,,,,,,,,,,,,,
1032,note_on,,0,0,2,,,,,,,,,,0,,53,38
1032,note_on,,24,0,2,,,,,,,,,,0,,45,0
1056,note_on,,0,0,2,,,,,,,,,,0,,60,40
1056,note_on,,24,0,2,,,,,,,,,,0,,53,0
1056,note_on,,48,0,1,,,,,,,,,,0,,74,0
1056,note_on,,0,0,1,,,,,,,,,,0,,75,68
1056,set_tempo,645161,24,1,0,,,,,,,,,,,,,
1080,note_on,,24,0,2,,,,,,,,,,0,,60,0
1080,note_on,,0,0,1,,,,,,,,,,0,,79,70
1080,note_on,,24,0,1,,,,,,,,,,0,,75,0
1080,note_on,,0,0,2,,,,,,,,,,0,,65,38
1080,set_tempo,681818,24,1,0,,,,,,,,,,,,,
1104,set_tempo,697674,24,1,0,,,,,,,,,,,,,
1104,note_on,,0,0,2,,,,,,,,,,0,,63,36
1104,note_on,,24,0,2,,,,,,,,,,0,,65,0
1128,set_tempo,845070,24,1,0,,,,,,,,,,,,,
1128,note_on,,0,0,1,,,,,,,,,,0,,77,60
1128,note_on,,48,0,1,,,,,,,,,,0,,79,0
1128,note_on,,24,0,2,,,,,,,,,,0,,63,0
1128,note_on,,0,0,2,,,,,,,,,,0,,72,32
1150,note_on,,22,0,2,,,,,,,,,,0,,72,0
1152,note_on,,2,0,2,,,,,,,,,,0,,46,36
1152,note_on,,0,0,1,,,,,,,,,,0,,74,50
1152,set_tempo,789473,24,1,0,,,,,,,,,,,,,
1152,control_change,,136,0,3,,,,,,,,64,127,0,,,
1152,note_on,,24,0,1,,,,,,,,,,0,,77,0
1154,control_change,,2,0,3,,,,,,,,64,0,0,,,
1160,control_change,,6,0,3,,,,,,,,64,127,0,,,
1176,note_on,,24,0,2,,,,,,,,,,0,,46,0
1176,set_tempo,606060,24,1,0,,,,,,,,,,,,,
1176,note_on,,0,0,2,,,,,,,,,,0,,53,39
1200,set_tempo,631578,24,1,0,,,,,,,,,,,,,
1200,note_on,,24,0,2,,,,,,,,,,0,,53,0
1200,note_on,,0,0,2,,,,,,,,,,0,,56,38
1224,set_tempo,731707,24,1,0,,,,,,,,,,,,,
1224,note_on,,24,0,2,,,,,,,,,,0,,56,0
1224,note_on,,0,0,2,,,,,,,,,,0,,62,32
1248,note_on,,0,0,2,,,,,,,,,,0,,67,28
1248,note_on,,24,0,2,,,,,,,,,,0,,62,0
1248,set_tempo,789473,24,1,0,,,,,,,,,,,,,
1272,note_on,,24,0,2,,,,,,,,,,0,,67,0
1272,note_on,,0,0,2,,,,,,,,,,0,,65,26
1272,set_tempo,983606,24,1,0,,,,,,,,,,,,,
1296,note_on,,144,0,1,,,,,,,,,,0,,74,0
1296,note_on,,24,0,2,,,,,,,,,,0,,65,0
1296,note_on,,0,0,2,,,,,,,,,,0,,39,32
1296,note_on,,0,0,1,,,,,,,,,,0,,75,52
1296,set_tempo,697674,24,1,0,,,,,,,,,,,,,
1298,control_change,,138,0,3,,,,,,,,64,0,0,,,
1304,control_change,,6,0,3,,,,,,,,64,127,0,,,
1320,set_tempo,659340,24,1,0,,,,,,,,,,,,,
1320,note_on,,0,0,2,,,,,,,,,,0,,46,38
1320,note_on,,24,0,2,,,,,,,,,,0,,39,0
1344,note_on,,0,0,2,,,,,,,,,,0,,55,40
1344,note_on,,24,0,2,,,,,,,,,,0,,46,0
1366,note_on,,70,0,1,,,,,,,,,,0,,75,0
1368,note_on,,2,0,1,,,,,,,,,,0,,70,50
1368,note_on,,0,0,1,,,,,,,,,,0,,76,66
1368,set_tempo,645161,48,1,0,,,,,,,,,,,,,
1368,note_on,,0,0,2,,,,,,,,,,0,,48,38
1368,note_on,,24,0,2,,,,,,,,,,0,,55,0
1376,control_change,,72,0,3,,,,,,,,64,0,0,,,
1382,control_change,,6,0,3,,,,,,,,64,0,0,,,
1392,note_on,,24,0,2,,,,,,,,,,0,,48,0
1392,note_on,,0,0,2,,,,,,,,,,0,,61,36
1392,set_tempo,606060,24,1,0,,,,,,,,,,,,,
1416,note_on,,0,0,2,,,,,,,,,,0,,60,34
1416,note_on,,24,0,2,,,,,,,,,,0,,61,0
1416,set_tempo,666666,24,1,0,,,,,,,,,,,,,
1438,note_on,,22,0,2,,,,,,,,,,0,,60,0
1440,note_on,,2,0,2,,,,,,,,,,0,,53,34
1440,note_on,,0,0,1,,,,,,,,,,0,,77,72
1440,note_on,,0,0,1,,,,,,,,,,0,,70,52
1440,note_on,,0,0,1,,,,,,,,,,0,,70,0
1440,note_on,,72,0,1,,,,,,,,,,0,,76,0
1440,control_change,,58,0,3,,,,,,,,64,127,0,,,
1440,set_tempo,606060,24,1,0,,,,,,,,,,,,,
1442,control_change,,2,0,3,,,,,,,,64,0,0,,,
1448,control_change,,6,0,3,,,,,,,,64,127,0,,,
1464,note_on,,24,0,2,,,,,,,,,,0,,53,0
1464,note_on,,0,0,2,,,,,,,,,,0,,56,36
1464,set_tempo,582524,24,1,0,,,,,,,,,,,,,
1488,note_on,,0,0,2,,,,,,,,,,0,,60,38
1488,note_on,,24,0,2,,,,,,,,,,0,,56,0
1488,note_on,,48,0,1,,,,,,,,,,0,,70,0
1488,note_on,,0,0,1,,,,,,,,,,0,,68,54
1512,note_on,,24,0,2,,,,,,,,,,0,,60,0
1512,set_tempo,594059,48,1,0,,,,,,,,,,,,,
1512,note_on,,0,0,1,,,,,,,,,,0,,75,68
1512,note_on,,0,0,2,,,,,,,,,,0,,67,40
1512,note_on,,24,0,1,,,,,,,,,,0,,77,0
1514,control_change,,66,0,3,,,,,,,,64,0,0,,,
1536,set_tempo,618556,24,1,0,,,,,,,,,,,,,
1536,note_on,,0,0,2,,,,,,,,,,0,,65,38
1536,note_on,,24,0,2,,,,,,,,,,0,,67,0
1560,note_on,,48,0,1,,,,,,,,,,0,,75,0
1560,note_on,,0,0,1,,,,,,,,,,0,,74,64
1560,note_on,,24,0,2,,,,,,,,,,0,,65,0
1560,set_tempo,769230,24,1,0,,,,,,,,,,,,,
1560,note_on,,0,0,2,,,,,,,,,,0,,72,32
1582,note_on,,22,0,2,,,,,,,,,,0,,72,0
1584,note_on,,2,0,2,,,,,,,,,,0,,43,38
1584,note_on,,24,0,1,,,,,,,,,,0,,74,0
1584,control_change,,70,0,3,,,,,,,,64,127,0,,,
1584,set_tempo,571428,24,1,0,,,,,,,,,,,,,
1584,note_on,,0,0,1,,,,,,,,,,0,,72,68
1608,note_on,,24,0,2,,,,,,,,,,0,,43,0
1608,set_tempo,535714,24,1,0,,,,,,,,,,,,,
1608,note_on,,0,0,2,,,,,,,,,,0,,50,42
1630,note_on,,46,0,1,,,,,,,,,,0,,68,0
1632,set_tempo,697674,24,1,0,,,,,,,,,,,,,
1632,note_on,,0,0,2,,,,,,,,,,0,,53,44
1632,note_on,,24,0,2,,,,,,,,,,0,,50,0
1632,note_on,,2,0,1,,,,,,,,,,0,,68,66
1656,note_on,,24,0,2,,,,,,,,,,0,,53,0
1656,note_on,,0,0,2,,,,,,,,,,0,,59,44
1656,note_on,,0,0,1,,,,,,,,,,0,,72,0
1656,note_on,,0,0,1,,,,,,,,,,0,,68,68
1656,note_on,,0,0,1,,,,,,,,,,0,,74,70
1656,note_on,,24,0,1,,,,,,,,,,0,,68,0
1656,set_tempo,645161,24,1,0,,,,,,,,,,,,,
1658,control_change,,74,0,3,,,,,,,,64,0,0,,,
1680,note_on,,0,0,1,,,,,,,,,,0,,67,65
1680,control_change,,22,0,3,,,,,,,,64,127,0,,,
1680,set_tempo,618556,24,1,0,,,,,,,,,,,,,
1680,note_on,,24,0,1,,,,,,,,,,0,,68,0
1680,note_on,,0,0,2,,,,,,,,,,0,,55,38
1680,note_on,,24,0,2,,,,,,,,,,0,,59,0
1702,note_on,,22,0,1,,,,,,,,,,0,,67,0
1704,set_tempo,645161,24,1,0,,,,,,,,,,,,,
1704,note_on,,24,0,2,,,,,,,,,,0,,55,0
1704,note_on,,0,0,2,,,,,,,,,,0,,65,36
1716,set_tempo,1071428,12,1,0,,,,,,,,,,,,,
1716,note_on,,14,0,1,,,,,,,,,,0,,62,64
1722,control_change,,42,0,3,,,,,,,,64,0,0,,,
1726,note_on,,22,0,2,,,,,,,,,,0,,65,0
1728,note_on,,12,0,1,,,,,,,,,,0,,62,0
1728,control_change,,6,0,3,,,,,,,,64,127,0,,,
1728,set_tempo,800000,12,1,0,,,,,,,,,,,,,
1728,note_on,,0,0,1,,,,,,,,,,0,,74,0
1728,note_on,,2,0,2,,,,,,,,,,0,,36,40
1728,note_on,,0,0,1,,,,,,,,,,0,,75,66
1728,note_on,,0,0,1,,,,,,,,,,0,,65,54
1740,note_on,,12,0,1,,,,,,,,,,0,,65,0
1740,note_on,,0,0,1,,,,,,,,,,0,,64,50
1740,set_tempo,731707,12,1,0,,,,,,,,,,,,,
1752,note_on,,12,0,1,,,,,,,,,,0,,64,0
1752,note_on,,0,0,1,,,,,,,,,,0,,63,36
1752,set_tempo,631578,12,1,0,,,,,,,,,,,,,
1752,note_on,,24,0,2,,,,,,,,,,0,,36,0
1752,note_on,,0,0,2,,,,,,,,,,0,,43,44
1754,control_change,,26,0,3,,,,,,,,64,0,0,,,
1776,control_change,,22,0,3,,,,,,,,64,127,0,,,
1776,note_on,,0,0,2,,,,,,,,,,0,,48,42
1776,note_on,,24,0,2,,,,,,,,,,0,,43,0
1776,set_tempo,659340,24,1,0,,,,,,,,,,,,,
1798,note_on,,46,0,1,,,,,,,,,,0,,63,0
1800,note_on,,24,0,2,,,,,,,,,,0,,48,0
1800,note_on,,0,0,2,,,,,,,,,,0,,51,40
1800,set_tempo,618556,24,1,0,,,,,,,,,,,,,
1800,note_on,,2,0,1,,,,,,,,,,0,,67,46
1824,set_tempo,645161,24,1,0,,,,,,,,,,,,,
1824,note_on,,24,0,2,,,,,,,,,,0,,51,0
1824,note_on,,0,0,2,,,,,,,,,,0,,55,36
1848,note_on,,24,0,2,,,,,,,,,,0,,55,0
1848,note_on,,0,0,2,,,,,,,,,,0,,63,32
1848,set_tempo,800000,24,1,0,,,,,,,,,,,,,
1870,note_on,,22,0,2,,,,,,,,,,0,,63,0
1872,note_on,,72,0,1,,,,,,,,,,0,,75,0
1872,note_on,,0,0,1,,,,,,,,,,0,,70,60
1872,note_on,,2,0,2,,,,,,,,,,0,,39,36
1872,set_tempo,731707,24,1,0,,,,,,,,,,,,,
1874,control_change,,98,0,3,,,,,,,,64,0,0,,,
1880,control_change,,6,0,3,,,,,,,,64,127,0,,,
1896,note_on,,0,0,2,,,,,,,,,,0,,46,38
1896,note_on,,24,0,2,,,,,,,,,,0,,39,0
1896,set_tempo,594059,24,1,0,,,,,,,,,,,,,
1920,set_tempo,618556,24,1,0,,,,,,,,,,,,,
1920,note_on,,0,0,2,,,,,,,,,,0,,51,34
1920,note_on,,24,0,2,,,,,,,,,,0,,46,0
1922,control_change,,42,0,3,,,,,,,,64,0,0,,,
1942,note_on,,70,0,1,,,,,,,,,,0,,67,0
1944,set_tempo,714285,24,1,0,,,,,,,,,,,,,
1944,note_on,,0,0,1,,,,,,,,,,0,,72,62
1944,note_on,,0,0,1,,,,,,,,,,0,,66,40
1944,note_on,,2,0,1,,,,,,,,,,0,,70,0
1944,note_on,,24,0,2,,,,,,,,,,0,,51,0
1944,note_on,,0,0,2,,,,,,,,,,0,,58,36
1968,note_on,,24,0,2,,,,,,,,,,0,,58,0
1968,set_tempo,681818,24,1,0,,,,,,,,,,,,,
1968,note_on,,0,0,2,,,,,,,,,,0,,54,34
1992,set_tempo,845070,24,1,0,,,,,,,,,,,,,
1992,note_on,,0,0,2,,,,,,,,,,0,,63,30
1992,note_on,,24,0,2,,,,,,,,,,0,,54,0
2014,note_on,,22,0,2,,,,,,,,,,0,,63,0
2016,note_on,,0,0,1,,,,,,,,,,0,,74,52
2016,note_on,,72,0,1,,,,,,,,,,0,,72,0
2016,set_tempo,952380,24,1,0,,,,,,,,,,,,,
2016,control_change,,94,0,3,,,,,,,,64,127,0,,,
2016,note_on,,2,0,2,,,,,,,,,,0,,38,34
2034,set_tempo,895522,18,1,0,,,,,,,,,,,,,
2034,note_on,,18,0,1,,,,,,,,,,0,,66,0
2034,note_on,,0,0,1,,,,,,,,,,0,,67,44
2040,note_on,,0,0,2,,,,,,,,,,0,,50,36
2040,note_on,,24,0,2,,,,,,,,,,0,,38,0
2052,set_tempo,845070,18,1,0,,,,,,,,,,,,,
2052,note_on,,0,0,1,,,,,,,,,,0,,69,50
2052,note_on,,18,0,1,,,,,,,,,,0,,67,0
2064,note_on,,0,0,2,,,,,,,,,,0,,55,36
2064,note_on,,24,0,2,,,,,,,,,,0,,50,0
2070,set_tempo,895522,18,1,0,,,,,,,,,,,,,
2070,note_on,,0,0,1,,,,,,,,,,0,,70,48
2070,note_on,,18,0,1,,,,,,,,,,0,,69,0
2082,control_change,,66,0,3,,,,,,,,64,0,0,,,
2086,note_on,,16,0,1,,,,,,,,,,0,,70,0
2088,control_change,,6,0,3,,,,,,,,64,127,0,,,
2088,set_tempo,789473,18,1,0,,,,,,,,,,,,,
2088,note_on,,2,0,1,,,,,,,,,,0,,74,0
2088,note_on,,0,0,1,,,,,,,,,,0,,62,40
2088,note_on,,0,0,1,,,,,,,,,,0,,72,62
2088,note_on,,24,0,2,,,,,,,,,,0,,55,0
2088,note_on,,0,0,2,,,,,,,,,,0,,58,34
2112,set_tempo,731707,24,1,0,,,,,,,,,,,,,
2112,note_on,,24,0,2,,,,,,,,,,0,,58,0
2112,note_on,,0,0,2,,,,,,,,,,0,,67,32
2136,note_on,,48,0,1,,,,,,,,,,0,,72,0
2136,set_tempo,952380,24,1,0,,,,,,,,,,,,,
2136,note_on,,24,0,2,,,,,,,,,,0,,67,0
2136,note_on,,0,0,2,,,,,,,,,,0,,50,32
2136,note_on,,0,0,1,,,,,,,,,,0,,70,52
2154,control_change,,66,0,3,,,,,,,,64,0,0,,,
2158,note_on,,22,0,2,,,,,,,,,,0,,50,0
2160,note_on,,2,0,2,,,,,,,,,,0,,38,38
2160,control_change,,6,0,3,,,,,,,,64,127,0,,,
2160,note_on,,0,0,1,,,,,,,,,,0,,69,44
2160,note_on,,24,0,1,,,,,,,,,,0,,70,0
2160,set_tempo,731707,24,1,0,,,,,,,,,,,,,
2184,note_on,,24,0,2,,,,,,,,,,0,,38,0
2184,set_tempo,800000,24,1,0,,,,,,,,,,,,,
2184,note_on,,0,0,2,,,,,,,,,,0,,50,38
2206,note_on,,46,0,1,,,,,,,,,,0,,62,0
2208,note_on,,24,0,2,,,,,,,,,,0,,50,0
2208,note_on,,0,0,2,,,,,,,,,,0,,54,40
2208,note_on,,2,0,1,,,,,,,,,,0,,60,56
2208,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
2214,note_on,,6,0,1,,,,,,,,,,0,,60,0
2220,note_on,,6,0,1,,,,,,,,,,0,,62,58
2220,set_tempo,1000000,12,1,0,,,,,,,,,,,,,
