tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,100,,
0,control_change,0,0,1,,,,,,,,,0,91,127,,
0,control_change,0,0,1,,,,,,,,,0,64,0,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,0,,,,
0,control_change,0,0,2,,,,,,,,,0,7,100,,
0,control_change,0,0,2,,,,,,,,,0,91,127,,
0,control_change,0,0,2,,,,,,,,,0,91,127,,
0,control_change,0,0,2,,,,,,,,,0,64,0,,
0,control_change,0,0,2,,,,,,,,,0,64,0,,
0,text,0,1,2,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,Gb,,,,,,,,
0,set_tempo,0,1,0,,,,,,517241,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
1,note_on,1,0,1,,,,,,,,,0,,,90,99
1,note_on,0,0,2,,,,,,,,,0,,,66,89
1,note_on,0,0,2,,,,,,,,,0,,,58,75
1,note_on,0,0,2,,,,,,,,,0,,,61,75
1,note_on,1,0,2,,,,,,,,,0,,,54,75
80,note_on,79,0,1,,,,,,,,,0,,,94,76
81,note_on,1,0,1,,,,,,,,,0,,,90,0
91,note_on,0,0,2,,,,,,,,,0,,,54,0
91,note_on,90,0,2,,,,,,,,,0,,,66,0
91,note_on,0,0,2,,,,,,,,,0,,,58,0
91,note_on,0,0,2,,,,,,,,,0,,,61,0
160,note_on,79,0,1,,,,,,,,,0,,,94,0
160,note_on,0,0,1,,,,,,,,,0,,,85,69
240,note_on,149,0,2,,,,,,,,,0,,,54,71
240,note_on,0,0,2,,,,,,,,,0,,,66,84
240,note_on,0,0,1,,,,,,,,,0,,,90,93
