tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,sequencer_specific,"(0, 0, 65)",0,1,0,,,,,,,,,,,,,
0,program_change,,0,0,1,,,,,,,,0,0,,,,
0,control_change,,0,0,1,,,,,,,,,0,7,110,,
0,control_change,,0,0,1,,,,,,,,,0,10,64,,
0,track_name,,0,1,7,,,,,,,,,,,,,
0,midi_port,,0,1,2,,,,,,,0,,,,,,
0,track_name,,0,1,2,,,,,,,,,,,,,
0,end_of_track,,0,1,2,,,,,,,,,,,,,
0,midi_port,,0,1,3,,,,,,,0,,,,,,
0,track_name,,0,1,3,,,,,,,,,,,,,
0,track_name,,0,1,1,,,,,,,,,,,,,
0,end_of_track,,0,1,3,,,,,,,,,,,,,
0,track_name,,0,1,4,,,,,,,,,,,,,
0,end_of_track,,0,1,4,,,,,,,,,,,,,
0,midi_port,,0,1,5,,,,,,,0,,,,,,
0,track_name,,0,1,5,,,,,,,,,,,,,
0,end_of_track,,0,1,5,,,,,,,,,,,,,
0,midi_port,,0,1,6,,,,,,,0,,,,,,
0,track_name,,0,1,6,,,,,,,,,,,,,
0,end_of_track,,0,1,6,,,,,,,,,,,,,
0,midi_port,,0,1,7,,,,,,,0,,,,,,
0,midi_port,,0,1,4,,,,,,,0,,,,,,
0,midi_port,,0,1,1,,,,,,,0,,,,,,
0,end_of_track,,0,1,7,,,,,,,,,,,,,
0,sequencer_specific,"(0, 0, 65)",0,1,0,,,,,,,,,,,,,
0,time_signature,,0,1,0,3,4,24,8,,,,,,,,,
0,key_signature,,0,1,0,,,,,C,,,,,,,,
0,set_tempo,,0,1,0,,,,,,301507,,,,,,,
244,program_change,,0,0,1,,,,,,,,0,0,,,,
244,note_on,,0,0,1,,,,,,,,,0,,,69,127
244,control_change,,0,0,1,,,,,,,,,0,93,5,,
244,control_change,,0,0,1,,,,,,,,,0,7,110,,
244,control_change,,0,0,1,,,,,,,,,0,0,0,,
244,control_change,,244,0,1,,,,,,,,,0,121,0,,
244,control_change,,0,0,1,,,,,,,,,0,91,30,,
363,control_change,,119,0,1,,,,,,,,,0,64,127,,
365,note_on,,2,0,1,,,,,,,,,0,,,50,112
367,note_on,,2,0,1,,,,,,,,,0,,,66,122
374,note_on,,7,0,1,,,,,,,,,0,,,69,0
422,note_on,,48,0,1,,,,,,,,,0,,,73,121
426,note_on,,4,0,1,,,,,,,,,0,,,66,0
453,note_on,,27,0,1,,,,,,,,,0,,,73,0
470,note_on,,17,0,1,,,,,,,,,0,,,62,99
470,note_on,,0,0,1,,,,,,,,,0,,,50,0
470,note_on,,0,0,1,,,,,,,,,0,,,57,104
470,note_on,,0,0,1,,,,,,,,,0,,,54,102
476,note_on,,6,0,1,,,,,,,,,0,,,74,127
479,note_on,,3,0,1,,,,,,,,,0,,,54,0
479,note_on,,0,0,1,,,,,,,,,0,,,57,0
480,note_on,,1,0,1,,,,,,,,,0,,,62,0
514,control_change,,34,0,1,,,,,,,,,0,64,0,,
541,note_on,,27,0,1,,,,,,,,,0,,,76,117
553,note_on,,12,0,1,,,,,,,,,0,,,74,0
581,note_on,,0,0,1,,,,,,,,,0,,,54,113
581,note_on,,0,0,1,,,,,,,,,0,,,62,101
581,note_on,,0,0,1,,,,,,,,,0,,,57,109
581,note_on,,28,0,1,,,,,,,,,0,,,78,127
590,note_on,,9,0,1,,,,,,,,,0,,,54,0
591,note_on,,1,0,1,,,,,,,,,0,,,62,0
591,note_on,,0,0,1,,,,,,,,,0,,,57,0
592,note_on,,1,0,1,,,,,,,,,0,,,76,0
618,note_on,,26,0,1,,,,,,,,,0,,,78,0
639,note_on,,21,0,1,,,,,,,,,0,,,79,116
665,note_on,,26,0,1,,,,,,,,,0,,,79,0
694,note_on,,29,0,1,,,,,,,,,0,,,78,117
694,note_on,,0,0,1,,,,,,,,,0,,,45,114
697,control_change,,3,0,1,,,,,,,,,0,64,127,,
706,note_on,,9,0,1,,,,,,,,,0,,,45,0
718,note_on,,12,0,1,,,,,,,,,0,,,79,99
723,note_on,,5,0,1,,,,,,,,,0,,,78,0
740,note_on,,17,0,1,,,,,,,,,0,,,78,127
755,note_on,,15,0,1,,,,,,,,,0,,,79,0
816,note_on,,61,0,1,,,,,,,,,0,,,57,101
818,note_on,,2,0,1,,,,,,,,,0,,,52,98
819,note_on,,1,0,1,,,,,,,,,0,,,76,126
819,note_on,,0,0,1,,,,,,,,,0,,,61,93
827,note_on,,8,0,1,,,,,,,,,0,,,57,0
828,note_on,,1,0,1,,,,,,,,,0,,,52,0
829,note_on,,1,0,1,,,,,,,,,0,,,61,0
848,note_on,,19,0,1,,,,,,,,,0,,,78,0
851,control_change,,3,0,1,,,,,,,,,0,64,0,,
877,note_on,,26,0,1,,,,,,,,,0,,,74,127
891,note_on,,14,0,1,,,,,,,,,0,,,76,0
936,note_on,,45,0,1,,,,,,,,,0,,,73,127
938,note_on,,2,0,1,,,,,,,,,0,,,61,105
941,note_on,,3,0,1,,,,,,,,,0,,,52,100
941,note_on,,0,0,1,,,,,,,,,0,,,57,100
950,note_on,,9,0,1,,,,,,,,,0,,,61,0
950,note_on,,0,0,1,,,,,,,,,0,,,74,0
953,note_on,,3,0,1,,,,,,,,,0,,,57,0
960,note_on,,7,0,1,,,,,,,,,0,,,52,0
992,note_on,,32,0,1,,,,,,,,,0,,,71,111
994,note_on,,2,0,1,,,,,,,,,0,,,73,0
1058,note_on,,64,0,1,,,,,,,,,0,,,69,123
1061,note_on,,3,0,1,,,,,,,,,0,,,38,109
1061,note_on,,0,0,1,,,,,,,,,0,,,71,0
1071,control_change,,10,0,1,,,,,,,,,0,64,127,,
1089,note_on,,18,0,1,,,,,,,,,0,,,38,0
1125,note_on,,36,0,1,,,,,,,,,0,,,74,127
1143,note_on,,18,0,1,,,,,,,,,0,,,69,0
1156,note_on,,13,0,1,,,,,,,,,0,,,74,0
1183,note_on,,0,0,1,,,,,,,,,0,,,57,105
1183,note_on,,0,0,1,,,,,,,,,0,,,50,89
1183,note_on,,27,0,1,,,,,,,,,0,,,74,119
1183,note_on,,0,0,1,,,,,,,,,0,,,62,127
1192,note_on,,9,0,1,,,,,,,,,0,,,50,0
1192,note_on,,0,0,1,,,,,,,,,0,,,57,0
1211,note_on,,19,0,1,,,,,,,,,0,,,76,114
1212,note_on,,1,0,1,,,,,,,,,0,,,62,0
1212,note_on,,0,0,1,,,,,,,,,0,,,74,0
1234,note_on,,22,0,1,,,,,,,,,0,,,74,119
1248,note_on,,14,0,1,,,,,,,,,0,,,76,0
1281,note_on,,33,0,1,,,,,,,,,0,,,73,127
1284,note_on,,0,0,1,,,,,,,,,0,,,50,111
1284,note_on,,0,0,1,,,,,,,,,0,,,62,108
1284,note_on,,3,0,1,,,,,,,,,0,,,57,110
1291,note_on,,7,0,1,,,,,,,,,0,,,62,0
1293,note_on,,0,0,1,,,,,,,,,0,,,57,0
1293,control_change,,2,0,1,,,,,,,,,0,64,0,,
1294,note_on,,0,0,1,,,,,,,,,0,,,74,0
1294,note_on,,1,0,1,,,,,,,,,0,,,50,0
1350,note_on,,0,0,1,,,,,,,,,0,,,73,0
1350,note_on,,56,0,1,,,,,,,,,0,,,71,116
1416,note_on,,66,0,1,,,,,,,,,0,,,73,121
1421,note_on,,5,0,1,,,,,,,,,0,,,45,111
1431,note_on,,10,0,1,,,,,,,,,0,,,71,0
1437,control_change,,6,0,1,,,,,,,,,0,64,127,,
1458,note_on,,21,0,1,,,,,,,,,0,,,45,0
1542,note_on,,0,0,1,,,,,,,,,0,,,69,111
1542,note_on,,0,0,1,,,,,,,,,0,,,64,111
1542,note_on,,84,0,1,,,,,,,,,0,,,57,94
1571,note_on,,29,0,1,,,,,,,,,0,,,69,0
1571,note_on,,0,0,1,,,,,,,,,0,,,64,0
1571,note_on,,0,0,1,,,,,,,,,0,,,57,0
1660,note_on,,0,0,1,,,,,,,,,0,,,69,122
1660,note_on,,89,0,1,,,,,,,,,0,,,67,102
1660,note_on,,0,0,1,,,,,,,,,0,,,64,94
1663,note_on,,3,0,1,,,,,,,,,0,,,57,106
1673,note_on,,10,0,1,,,,,,,,,0,,,73,0
1719,note_on,,46,0,1,,,,,,,,,0,,,64,0
1719,note_on,,0,0,1,,,,,,,,,0,,,67,0
1722,note_on,,3,0,1,,,,,,,,,0,,,57,0
1779,note_on,,57,0,1,,,,,,,,,0,,,69,0
1800,note_on,,21,0,1,,,,,,,,,0,,,69,126
1803,note_on,,3,0,1,,,,,,,,,0,,,50,122
1812,control_change,,9,0,1,,,,,,,,,0,64,0,,
1834,control_change,,22,0,1,,,,,,,,,0,64,127,,
1867,note_on,,33,0,1,,,,,,,,,0,,,73,127
1876,note_on,,9,0,1,,,,,,,,,0,,,69,0
1897,note_on,,21,0,1,,,,,,,,,0,,,50,0
1917,note_on,,20,0,1,,,,,,,,,0,,,73,0
1920,note_on,,0,0,1,,,,,,,,,0,,,54,106
1920,note_on,,3,0,1,,,,,,,,,0,,,62,107
1922,note_on,,2,0,1,,,,,,,,,0,,,57,106
1922,note_on,,0,0,1,,,,,,,,,0,,,74,127
1931,note_on,,9,0,1,,,,,,,,,0,,,57,0
1931,note_on,,0,0,1,,,,,,,,,0,,,62,0
1931,note_on,,0,0,1,,,,,,,,,0,,,54,0
1952,control_change,,21,0,1,,,,,,,,,0,64,0,,
1992,note_on,,40,0,1,,,,,,,,,0,,,76,114
2000,note_on,,8,0,1,,,,,,,,,0,,,74,0
2034,note_on,,34,0,1,,,,,,,,,0,,,62,115
2034,note_on,,0,0,1,,,,,,,,,0,,,54,116
2036,note_on,,2,0,1,,,,,,,,,0,,,78,127
2036,note_on,,0,0,1,,,,,,,,,0,,,57,103
2043,note_on,,7,0,1,,,,,,,,,0,,,62,0
2044,note_on,,1,0,1,,,,,,,,,0,,,54,0
2047,note_on,,0,0,1,,,,,,,,,0,,,76,0
2047,note_on,,3,0,1,,,,,,,,,0,,,57,0
2068,note_on,,21,0,1,,,,,,,,,0,,,78,0
2104,note_on,,36,0,1,,,,,,,,,0,,,79,114
2126,note_on,,22,0,1,,,,,,,,,0,,,79,0
2152,note_on,,0,0,1,,,,,,,,,0,,,43,111
2152,note_on,,26,0,1,,,,,,,,,0,,,78,119
2155,control_change,,3,0,1,,,,,,,,,0,64,127,,
2172,note_on,,17,0,1,,,,,,,,,0,,,43,0
2175,note_on,,3,0,1,,,,,,,,,0,,,78,0
2181,note_on,,6,0,1,,,,,,,,,0,,,79,107
2196,note_on,,15,0,1,,,,,,,,,0,,,78,121
2214,note_on,,18,0,1,,,,,,,,,0,,,79,0
2272,note_on,,58,0,1,,,,,,,,,0,,,64,106
2274,note_on,,2,0,1,,,,,,,,,0,,,59,107
2277,note_on,,3,0,1,,,,,,,,,0,,,76,119
2287,note_on,,10,0,1,,,,,,,,,0,,,59,0
2287,note_on,,0,0,1,,,,,,,,,0,,,64,0
2297,note_on,,10,0,1,,,,,,,,,0,,,78,0
2312,control_change,,15,0,1,,,,,,,,,0,64,0,,
2335,note_on,,23,0,1,,,,,,,,,0,,,74,123
2341,note_on,,6,0,1,,,,,,,,,0,,,76,0
2390,note_on,,49,0,1,,,,,,,,,0,,,73,127
2390,note_on,,0,0,1,,,,,,,,,0,,,64,108
2391,note_on,,1,0,1,,,,,,,,,0,,,59,103
2393,note_on,,2,0,1,,,,,,,,,0,,,55,95
2401,note_on,,8,0,1,,,,,,,,,0,,,74,0
2404,note_on,,3,0,1,,,,,,,,,0,,,64,0
2424,note_on,,20,0,1,,,,,,,,,0,,,59,0
2442,note_on,,18,0,1,,,,,,,,,0,,,55,0
2448,note_on,,6,0,1,,,,,,,,,0,,,71,112
2450,note_on,,2,0,1,,,,,,,,,0,,,73,0
2509,note_on,,59,0,1,,,,,,,,,0,,,69,122
2509,note_on,,0,0,1,,,,,,,,,0,,,71,0
2511,note_on,,2,0,1,,,,,,,,,0,,,45,94
2518,control_change,,7,0,1,,,,,,,,,0,64,127,,
2536,note_on,,18,0,1,,,,,,,,,0,,,45,0
2570,note_on,,34,0,1,,,,,,,,,0,,,73,127
2591,note_on,,21,0,1,,,,,,,,,0,,,69,0
2602,note_on,,11,0,1,,,,,,,,,0,,,73,0
2625,note_on,,23,0,1,,,,,,,,,0,,,64,107
2626,note_on,,1,0,1,,,,,,,,,0,,,57,103
2629,note_on,,3,0,1,,,,,,,,,0,,,73,116
