tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,data,control,value,channel,program,note,velocity
144,set_tempo,1395348,144,1,0,,,,,,,,,,,,,
144,note_on,,70,0,1,,,,,,,,,,0,,70,54
180,set_tempo,1935483,36,1,0,,,,,,,,,,,,,
180,note_on,,36,0,1,,,,,,,,,,0,,70,0
180,note_on,,0,0,1,,,,,,,,,,0,,71,46
192,control_change,,192,0,3,,,,,,,,64,0,0,,,
192,note_on,,192,0,2,,,,,,,,,,0,,37,34
192,note_on,,12,0,1,,,,,,,,,,0,,71,0
192,note_on,,0,0,1,,,,,,,,,,0,,70,52
192,set_tempo,1034482,12,1,0,,,,,,,,,,,,,
200,control_change,,8,0,3,,,,,,,,64,127,0,,,
216,set_tempo,769230,24,1,0,,,,,,,,,,,,,
216,note_on,,24,0,1,,,,,,,,,,0,,70,0
216,note_on,,0,0,1,,,,,,,,,,0,,68,50
240,note_on,,0,0,2,,,,,,,,,,0,,49,35
240,note_on,,48,0,2,,,,,,,,,,0,,37,0
240,note_on,,0,0,1,,,,,,,,,,0,,65,43
240,set_tempo,821917,24,1,0,,,,,,,,,,,,,
240,note_on,,24,0,1,,,,,,,,,,0,,68,0
264,note_on,,24,0,1,,,,,,,,,,0,,65,0
264,note_on,,0,0,1,,,,,,,,,,0,,61,45
264,set_tempo,845070,24,1,0,,,,,,,,,,,,,
280,note_on,,16,0,1,,,,,,,,,,0,,61,0
288,set_tempo,923076,24,1,0,,,,,,,,,,,,,
288,note_on,,48,0,2,,,,,,,,,,0,,49,0
288,note_on,,0,0,2,,,,,,,,,,0,,59,28
288,note_on,,0,0,2,,,,,,,,,,0,,53,23
288,note_on,,8,0,1,,,,,,,,,,0,,61,44
290,control_change,,90,0,3,,,,,,,,64,0,0,,,
296,control_change,,6,0,3,,,,,,,,64,127,0,,,
312,note_on,,24,0,1,,,,,,,,,,0,,61,0
336,note_on,,24,0,1,,,,,,,,,,0,,61,42
336,set_tempo,1034482,48,1,0,,,,,,,,,,,,,
336,note_on,,0,0,2,,,,,,,,,,0,,49,31
336,note_on,,0,0,2,,,,,,,,,,0,,53,0
336,note_on,,48,0,2,,,,,,,,,,0,,59,0
338,control_change,,42,0,3,,,,,,,,64,0,0,,,
344,control_change,,6,0,3,,,,,,,,64,127,0,,,
360,note_on,,24,0,1,,,,,,,,,,0,,61,0
378,note_on,,42,0,2,,,,,,,,,,0,,49,0
382,control_change,,38,0,3,,,,,,,,64,0,0,,,
384,set_tempo,895522,48,1,0,,,,,,,,,,,,,
384,control_change,,2,0,3,,,,,,,,64,0,0,,,
384,note_on,,6,0,2,,,,,,,,,,0,,42,33
384,note_on,,24,0,1,,,,,,,,,,0,,61,42
392,control_change,,8,0,3,,,,,,,,64,127,0,,,
432,note_on,,0,0,2,,,,,,,,,,0,,49,31
432,note_on,,48,0,2,,,,,,,,,,0,,42,0
432,set_tempo,750000,48,1,0,,,,,,,,,,,,,
444,set_tempo,800000,12,1,0,,,,,,,,,,,,,
444,note_on,,0,0,1,,,,,,,,,,0,,66,38
444,note_on,,60,0,1,,,,,,,,,,0,,61,0
456,note_on,,12,0,1,,,,,,,,,,0,,66,0
456,note_on,,0,0,1,,,,,,,,,,0,,70,42
468,set_tempo,923076,24,1,0,,,,,,,,,,,,,
468,note_on,,0,0,1,,,,,,,,,,0,,75,47
468,note_on,,12,0,1,,,,,,,,,,0,,70,0
480,note_on,,0,0,2,,,,,,,,,,0,,54,23
480,note_on,,48,0,2,,,,,,,,,,0,,49,0
480,note_on,,0,0,1,,,,,,,,,,0,,73,40
480,note_on,,0,0,2,,,,,,,,,,0,,58,28
480,note_on,,12,0,1,,,,,,,,,,0,,75,0
480,set_tempo,1000000,12,1,0,,,,,,,,,,,,,
482,control_change,,90,0,3,,,,,,,,64,0,0,,,
488,control_change,,6,0,3,,,,,,,,64,127,0,,,
522,note_on,,42,0,1,,,,,,,,,,0,,73,0
524,control_change,,36,0,3,,,,,,,,64,0,0,,,
528,note_on,,6,0,1,,,,,,,,,,0,,70,50
528,set_tempo,983606,48,1,0,,,,,,,,,,,,,
528,note_on,,48,0,2,,,,,,,,,,0,,58,0
528,note_on,,0,0,2,,,,,,,,,,0,,54,0
528,note_on,,0,0,2,,,,,,,,,,0,,49,31
564,set_tempo,1304347,36,1,0,,,,,,,,,,,,,
564,note_on,,36,0,1,,,,,,,,,,0,,70,0
564,note_on,,0,0,1,,,,,,,,,,0,,71,46
570,note_on,,42,0,2,,,,,,,,,,0,,49,0
576,note_on,,6,0,2,,,,,,,,,,0,,37,33
576,control_change,,52,0,3,,,,,,,,64,0,0,,,
576,note_on,,12,0,1,,,,,,,,,,0,,71,0
576,set_tempo,869565,12,1,0,,,,,,,,,,,,,
576,note_on,,0,0,1,,,,,,,,,,0,,70,52
584,control_change,,8,0,3,,,,,,,,64,127,0,,,
596,note_on,,20,0,1,,,,,,,,,,0,,70,0
600,note_on,,4,0,1,,,,,,,,,,0,,68,50
600,set_tempo,631578,24,1,0,,,,,,,,,,,,,
620,note_on,,20,0,1,,,,,,,,,,0,,68,0
624,note_on,,0,0,2,,,,,,,,,,0,,49,30
624,note_on,,4,0,1,,,,,,,,,,0,,65,47
624,note_on,,48,0,2,,,,,,,,,,0,,37,0
624,set_tempo,923076,24,1,0,,,,,,,,,,,,,
640,set_tempo,681818,16,1,0,,,,,,,,,,,,,
640,note_on,,16,0,1,,,,,,,,,,0,,65,0
640,note_on,,0,0,1,,,,,,,,,,0,,62,46
656,set_tempo,750000,16,1,0,,,,,,,,,,,,,
656,note_on,,0,0,1,,,,,,,,,,0,,61,45
656,note_on,,16,0,1,,,,,,,,,,0,,62,0
664,note_on,,8,0,1,,,,,,,,,,0,,61,0
672,set_tempo,895522,16,1,0,,,,,,,,,,,,,
672,note_on,,8,0,1,,,,,,,,,,0,,61,47
672,note_on,,0,0,2,,,,,,,,,,0,,59,27
672,note_on,,0,0,2,,,,,,,,,,0,,53,22
672,note_on,,48,0,2,,,,,,,,,,0,,49,0
674,control_change,,90,0,3,,,,,,,,64,0,0,,,
680,control_change,,6,0,3,,,,,,,,64,127,0,,,
696,note_on,,24,0,1,,,,,,,,,,0,,61,0
720,note_on,,24,0,1,,,,,,,,,,0,,61,44
720,set_tempo,1071428,48,1,0,,,,,,,,,,,,,
720,note_on,,0,0,2,,,,,,,,,,0,,49,25
720,note_on,,0,0,2,,,,,,,,,,0,,53,0
720,note_on,,48,0,2,,,,,,,,,,0,,59,0
722,control_change,,42,0,3,,,,,,,,64,0,0,,,
728,control_change,,6,0,3,,,,,,,,64,127,0,,,
744,note_on,,24,0,1,,,,,,,,,,0,,61,0
762,note_on,,42,0,2,,,,,,,,,,0,,49,0
766,control_change,,38,0,3,,,,,,,,64,0,0,,,
768,note_on,,6,0,2,,,,,,,,,,0,,42,28
768,note_on,,24,0,1,,,,,,,,,,0,,61,40
768,control_change,,2,0,3,,,,,,,,64,0,0,,,
768,set_tempo,952380,48,1,0,,,,,,,,,,,,,
776,control_change,,8,0,3,,,,,,,,64,127,0,,,
816,set_tempo,1000000,48,1,0,,,,,,,,,,,,,
816,note_on,,48,0,2,,,,,,,,,,0,,42,0
816,note_on,,0,0,2,,,,,,,,,,0,,49,32
826,set_tempo,800000,10,1,0,,,,,,,,,,,,,
826,note_on,,0,0,1,,,,,,,,,,0,,66,39
826,note_on,,58,0,1,,,,,,,,,,0,,61,0
836,note_on,,0,0,1,,,,,,,,,,0,,70,43
836,note_on,,10,0,1,,,,,,,,,,0,,66,0
836,set_tempo,895522,10,1,0,,,,,,,,,,,,,
845,set_tempo,789473,9,1,0,,,,,,,,,,,,,
845,note_on,,0,0,1,,,,,,,,,,0,,66,49
845,note_on,,9,0,1,,,,,,,,,,0,,70,0
854,set_tempo,895522,9,1,0,,,,,,,,,,,,,
854,note_on,,9,0,1,,,,,,,,,,0,,66,0
854,note_on,,0,0,1,,,,,,,,,,0,,75,62
864,note_on,,48,0,2,,,,,,,,,,0,,49,0
864,note_on,,0,0,2,,,,,,,,,,0,,61,28
864,set_tempo,1034482,10,1,0,,,,,,,,,,,,,
864,note_on,,0,0,2,,,,,,,,,,0,,54,20
864,note_on,,0,0,2,,,,,,,,,,0,,58,24
864,note_on,,10,0,1,,,,,,,,,,0,,75,0
864,note_on,,0,0,1,,,,,,,,,,0,,73,54
866,control_change,,90,0,3,,,,,,,,64,0,0,,,
872,control_change,,6,0,3,,,,,,,,64,127,0,,,
888,note_on,,24,0,1,,,,,,,,,,0,,73,0
906,note_on,,42,0,2,,,,,,,,,,0,,61,0
906,note_on,,0,0,2,,,,,,,,,,0,,58,0
906,note_on,,0,0,2,,,,,,,,,,0,,54,0
908,control_change,,36,0,3,,,,,,,,64,0,0,,,
912,set_tempo,800000,48,1,0,,,,,,,,,,,,,
912,note_on,,24,0,1,,,,,,,,,,0,,71,62
948,set_tempo,1200000,36,1,0,,,,,,,,,,,,,
948,note_on,,0,0,1,,,,,,,,,,0,,73,58
948,note_on,,36,0,1,,,,,,,,,,0,,71,0
960,note_on,,54,0,2,,,,,,,,,,0,,39,40
960,set_tempo,845070,12,1,0,,,,,,,,,,,,,
960,note_on,,0,0,1,,,,,,,,,,0,,71,59
960,note_on,,12,0,1,,,,,,,,,,0,,73,0
960,control_change,,52,0,3,,,,,,,,64,0,0,,,
968,control_change,,8,0,3,,,,,,,,64,127,0,,,
984,set_tempo,714285,24,1,0,,,,,,,,,,,,,
984,note_on,,0,0,1,,,,,,,,,,0,,70,62
984,note_on,,24,0,1,,,,,,,,,,0,,71,0
1008,note_on,,48,0,2,,,,,,,,,,0,,39,0
1008,note_on,,0,0,2,,,,,,,,,,0,,51,36
1008,set_tempo,769230,24,1,0,,,,,,,,,,,,,
1008,note_on,,24,0,1,,,,,,,,,,0,,70,0
1008,note_on,,0,0,1,,,,,,,,,,0,,67,60
1032,note_on,,0,0,1,,,,,,,,,,0,,63,62
1032,note_on,,24,0,1,,,,,,,,,,0,,67,0
1032,set_tempo,821917,24,1,0,,,,,,,,,,,,,
1056,note_on,,24,0,1,,,,,,,,,,0,,63,0
1056,note_on,,48,0,2,,,,,,,,,,0,,51,0
1056,set_tempo,869565,24,1,0,,,,,,,,,,,,,
1056,note_on,,0,0,2,,,,,,,,,,0,,61,44
1056,note_on,,0,0,1,,,,,,,,,,0,,63,60
1056,note_on,,0,0,2,,,,,,,,,,0,,55,36
1058,control_change,,90,0,3,,,,,,,,64,0,0,,,
1064,control_change,,6,0,3,,,,,,,,64,127,0,,,
1080,note_on,,24,0,1,,,,,,,,,,0,,63,0
1104,set_tempo,952380,48,1,0,,,,,,,,,,,,,
1104,note_on,,48,0,2,,,,,,,,,,0,,61,0
1104,note_on,,0,0,2,,,,,,,,,,0,,55,0
1104,note_on,,24,0,1,,,,,,,,,,0,,63,60
1104,note_on,,0,0,2,,,,,,,,,,0,,51,34
1106,control_change,,42,0,3,,,,,,,,64,0,0,,,
1112,control_change,,6,0,3,,,,,,,,64,127,0,,,
1128,note_on,,24,0,1,,,,,,,,,,0,,63,0
1146,note_on,,42,0,2,,,,,,,,,,0,,51,0
1150,control_change,,38,0,3,,,,,,,,64,0,0,,,
1152,note_on,,6,0,2,,,,,,,,,,0,,44,44
1152,control_change,,2,0,3,,,,,,,,64,0,0,,,
1152,note_on,,24,0,1,,,,,,,,,,0,,63,60
1152,set_tempo,923076,48,1,0,,,,,,,,,,,,,
1160,control_change,,8,0,3,,,,,,,,64,127,0,,,
1176,note_on,,24,0,2,,,,,,,,,,0,,44,0
1176,note_on,,24,0,1,,,,,,,,,,0,,63,0
1200,note_on,,0,0,2,,,,,,,,,,0,,56,35
1200,note_on,,24,0,2,,,,,,,,,,0,,51,30
1200,note_on,,24,0,1,,,,,,,,,,0,,78,74
1200,set_tempo,952380,48,1,0,,,,,,,,,,,,,
1200,note_on,,0,0,2,,,,,,,,,,0,,59,40
1202,control_change,,42,0,3,,,,,,,,64,0,0,,,
1208,control_change,,6,0,3,,,,,,,,64,127,0,,,
1248,set_tempo,869565,48,1,0,,,,,,,,,,,,,
1248,note_on,,0,0,2,,,,,,,,,,0,,47,46
1248,note_on,,0,0,2,,,,,,,,,,0,,51,0
1248,note_on,,0,0,2,,,,,,,,,,0,,56,0
1248,note_on,,48,0,2,,,,,,,,,,0,,59,0
1250,control_change,,42,0,3,,,,,,,,64,0,0,,,
1256,control_change,,6,0,3,,,,,,,,64,127,0,,,
1272,note_on,,0,0,1,,,,,,,,,,0,,75,62
1272,note_on,,24,0,2,,,,,,,,,,0,,47,0
1272,note_on,,72,0,1,,,,,,,,,,0,,78,0
1272,set_tempo,845070,24,1,0,,,,,,,,,,,,,
1296,note_on,,24,0,2,,,,,,,,,,0,,51,34
1296,set_tempo,821917,24,1,0,,,,,,,,,,,,,
1296,note_on,,24,0,1,,,,,,,,,,0,,75,0
1296,note_on,,0,0,1,,,,,,,,,,0,,66,60
1296,note_on,,0,0,2,,,,,,,,,,0,,63,42
1296,note_on,,0,0,2,,,,,,,,,,0,,56,38
1298,control_change,,42,0,3,,,,,,,,64,0,0,,,
1304,control_change,,6,0,3,,,,,,,,64,127,0,,,
1320,note_on,,24,0,1,,,,,,,,,,0,,66,0
1320,note_on,,0,0,1,,,,,,,,,,0,,68,58
1320,set_tempo,1000000,24,1,0,,,,,,,,,,,,,
1338,note_on,,42,0,2,,,,,,,,,,0,,51,0
1344,note_on,,6,0,2,,,,,,,,,,0,,49,47
1344,note_on,,24,0,1,,,,,,,,,,0,,68,0
1344,control_change,,40,0,3,,,,,,,,64,127,0,,,
1344,set_tempo,845070,24,1,0,,,,,,,,,,,,,
1344,note_on,,0,0,1,,,,,,,,,,0,,70,57
1346,control_change,,2,0,3,,,,,,,,64,0,0,,,
1352,control_change,,6,0,3,,,,,,,,64,127,0,,,
1368,note_on,,24,0,1,,,,,,,,,,0,,70,0
1386,note_on,,0,0,2,,,,,,,,,,0,,56,0
1386,note_on,,42,0,2,,,,,,,,,,0,,63,0
1392,note_on,,24,0,1,,,,,,,,,,0,,71,54
1392,set_tempo,983606,48,1,0,,,,,,,,,,,,,
1392,note_on,,6,0,2,,,,,,,,,,0,,54,29
1392,note_on,,0,0,2,,,,,,,,,,0,,63,42
1394,control_change,,42,0,3,,,,,,,,64,0,0,,,
1400,control_change,,6,0,3,,,,,,,,64,127,0,,,
1428,note_on,,0,0,1,,,,,,,,,,0,,70,52
1428,control_change,,28,0,3,,,,,,,,64,0,0,,,
1428,set_tempo,1000000,36,1,0,,,,,,,,,,,,,
1428,note_on,,36,0,1,,,,,,,,,,0,,71,0
1428,note_on,,36,0,2,,,,,,,,,,0,,63,0
1440,set_tempo,2000000,12,1,0,,,,,,,,,,,,,
1440,note_on,,12,0,1,,,,,,,,,,0,,70,0
1440,note_on,,12,0,2,,,,,,,,,,0,,60,40
1440,note_on,,0,0,1,,,,,,,,,,0,,68,48
1442,control_change,,14,0,3,,,,,,,,64,127,0,,,
1444,note_on,,4,0,1,,,,,,,,,,0,,70,42
1444,set_tempo,1250000,4,1,0,,,,,,,,,,,,,
1445,note_on,,1,0,1,,,,,,,,,,0,,68,0
1448,note_on,,3,0,1,,,,,,,,,,0,,68,43
1448,set_tempo,1153846,4,1,0,,,,,,,,,,,,,
1449,note_on,,1,0,1,,,,,,,,,,0,,70,0
1452,note_on,,3,0,1,,,,,,,,,,0,,70,48
1452,set_tempo,1111111,4,1,0,,,,,,,,,,,,,
1453,note_on,,1,0,1,,,,,,,,,,0,,68,0
1456,note_on,,3,0,1,,,,,,,,,,0,,68,46
1456,set_tempo,1071428,4,1,0,,,,,,,,,,,,,
1457,note_on,,1,0,1,,,,,,,,,,0,,70,0
1460,note_on,,3,0,1,,,,,,,,,,0,,70,43
1460,set_tempo,869565,4,1,0,,,,,,,,,,,,,
1461,note_on,,1,0,1,,,,,,,,,,0,,68,0
1464,set_tempo,845070,4,1,0,,,,,,,,,,,,,
1464,note_on,,3,0,1,,,,,,,,,,0,,68,42
1465,note_on,,1,0,1,,,,,,,,,,0,,70,0
1472,set_tempo,750000,8,1,0,,,,,,,,,,,,,
1472,note_on,,7,0,1,,,,,,,,,,0,,68,0
1472,note_on,,0,0,1,,,,,,,,,,0,,67,45
1476,note_on,,36,0,2,,,,,,,,,,0,,60,0
1480,set_tempo,1395348,8,1,0,,,,,,,,,,,,,
1480,note_on,,0,0,1,,,,,,,,,,0,,68,50
1480,note_on,,8,0,1,,,,,,,,,,0,,67,0
1482,note_on,,6,0,2,,,,,,,,,,0,,54,0
1488,note_on,,8,0,1,,,,,,,,,,0,,68,0
1488,set_tempo,952380,8,1,0,,,,,,,,,,,,,
1488,note_on,,6,0,2,,,,,,,,,,0,,53,38
1488,note_on,,0,0,2,,,,,,,,,,0,,61,43
1488,note_on,,0,0,1,,,,,,,,,,0,,70,50
1490,control_change,,48,0,3,,,,,,,,64,0,0,,,
1496,control_change,,6,0,3,,,,,,,,64,127,0,,,
1512,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
1512,note_on,,24,0,1,,,,,,,,,,0,,70,0
1512,note_on,,0,0,2,,,,,,,,,,0,,49,0
1512,note_on,,0,0,2,,,,,,,,,,0,,53,0
1512,note_on,,24,0,2,,,,,,,,,,0,,61,0
1514,control_change,,18,0,3,,,,,,,,64,0,0,,,
1524,set_tempo,1333333,12,1,0,,,,,,,,,,,,,
1524,note_on,,0,0,2,,,,,,,,,,0,,59,40
1524,note_on,,12,0,1,,,,,,,,,,0,,68,52
1524,note_on,,12,0,2,,,,,,,,,,0,,50,35
1530,control_change,,16,0,3,,,,,,,,64,127,0,,,
1532,note_on,,0,0,2,,,,,,,,,,0,,50,0
1532,note_on,,8,0,2,,,,,,,,,,0,,59,0
1536,set_tempo,1071428,12,1,0,,,,,,,,,,,,,
1536,note_on,,0,0,2,,,,,,,,,,0,,58,38
1536,note_on,,12,0,1,,,,,,,,,,0,,68,0
1536,note_on,,4,0,2,,,,,,,,,,0,,51,32
1536,control_change,,6,0,3,,,,,,,,64,127,0,,,
1536,note_on,,0,0,1,,,,,,,,,,0,,66,52
1536,note_on,,0,0,2,,,,,,,,,,0,,54,34
1538,control_change,,2,0,3,,,,,,,,64,0,0,,,
1544,control_change,,6,0,3,,,,,,,,64,127,0,,,
1572,note_on,,0,0,2,,,,,,,,,,0,,51,0
1572,note_on,,36,0,2,,,,,,,,,,0,,58,0
1584,note_on,,12,0,2,,,,,,,,,,0,,48,26
1584,note_on,,0,0,2,,,,,,,,,,0,,57,30
1584,note_on,,48,0,1,,,,,,,,,,0,,66,0
1584,note_on,,0,0,1,,,,,,,,,,0,,65,50
1586,control_change,,42,0,3,,,,,,,,64,0,0,,,
1592,control_change,,6,0,3,,,,,,,,64,127,0,,,
1620,note_on,,0,0,1,,,,,,,,,,0,,63,42
1620,note_on,,36,0,1,,,,,,,,,,0,,65,0
1620,note_on,,0,0,2,,,,,,,,,,0,,54,0
1620,set_tempo,1714285,84,1,0,,,,,,,,,,,,,
1620,note_on,,0,0,2,,,,,,,,,,0,,48,0
1620,note_on,,36,0,2,,,,,,,,,,0,,57,0
1632,note_on,,0,0,1,,,,,,,,,,0,,61,40
1632,note_on,,0,0,1,,,,,,,,,,0,,56,28
1632,note_on,,12,0,1,,,,,,,,,,0,,63,0
1632,set_tempo,1538461,12,1,0,,,,,,,,,,,,,
1632,note_on,,0,0,2,,,,,,,,,,0,,53,26
1632,note_on,,12,0,2,,,,,,,,,,0,,49,22
1634,control_change,,42,0,3,,,,,,,,64,0,0,,,
1640,control_change,,6,0,3,,,,,,,,64,127,0,,,
1656,note_on,,0,0,1,,,,,,,,,,0,,56,0
1656,note_on,,24,0,1,,,,,,,,,,0,,61,0
1656,note_on,,24,0,2,,,,,,,,,,0,,53,0
1656,note_on,,0,0,2,,,,,,,,,,0,,49,0
1668,note_on,,12,0,2,,,,,,,,,,0,,42,42
1668,set_tempo,3000000,36,1,0,,,,,,,,,,,,,
1670,control_change,,30,0,3,,,,,,,,64,0,0,,,
1672,note_on,,4,0,2,,,,,,,,,,0,,49,40
1672,set_tempo,1538461,4,1,0,,,,,,,,,,,,,
1676,control_change,,6,0,3,,,,,,,,64,127,0,,,
1676,set_tempo,1621621,4,1,0,,,,,,,,,,,,,
1676,note_on,,4,0,2,,,,,,,,,,0,,54,38
1680,set_tempo,1153846,4,1,0,,,,,,,,,,,,,
1680,note_on,,24,0,1,,,,,,,,,,0,,58,40
1684,set_tempo,1111111,4,1,0,,,,,,,,,,,,,
1684,note_on,,0,0,1,,,,,,,,,,0,,61,42
1684,note_on,,4,0,1,,,,,,,,,,0,,58,0
1688,note_on,,4,0,1,,,,,,,,,,0,,61,0
1688,note_on,,0,0,1,,,,,,,,,,0,,66,44
1688,set_tempo,1621621,4,1,0,,,,,,,,,,,,,
1692,note_on,,4,0,1,,,,,,,,,,0,,66,0
1692,note_on,,0,0,1,,,,,,,,,,0,,70,54
1692,set_tempo,2500000,4,1,0,,,,,,,,,,,,,
1712,note_on,,0,0,2,,,,,,,,,,0,,49,0
1712,note_on,,36,0,2,,,,,,,,,,0,,54,0
1712,note_on,,0,0,2,,,,,,,,,,0,,42,0
1716,control_change,,40,0,3,,,,,,,,64,0,0,,,
1716,set_tempo,1538461,24,1,0,,,,,,,,,,,,,
1716,note_on,,0,0,1,,,,,,,,,,0,,71,44
1716,note_on,,24,0,1,,,,,,,,,,0,,70,0
1728,note_on,,0,0,1,,,,,,,,,,0,,59,31
1728,note_on,,12,0,1,,,,,,,,,,0,,71,0
1728,control_change,,12,0,3,,,,,,,,64,0,0,,,
1732,set_tempo,2000000,16,1,0,,,,,,,,,,,,,
1732,note_on,,4,0,1,,,,,,,,,,0,,59,0
1732,note_on,,0,0,1,,,,,,,,,,0,,65,39
1736,set_tempo,1818181,4,1,0,,,,,,,,,,,,,
1736,note_on,,4,0,1,,,,,,,,,,0,,65,0
1736,note_on,,24,0,2,,,,,,,,,,0,,37,27
1736,note_on,,0,0,1,,,,,,,,,,0,,70,48
1736,control_change,,8,0,3,,,,,,,,64,127,0,,,
1752,note_on,,0,0,1,,,,,,,,,,0,,68,44
1752,note_on,,16,0,1,,,,,,,,,,0,,70,0
1752,set_tempo,750000,16,1,0,,,,,,,,,,,,,
1776,note_on,,0,0,2,,,,,,,,,,0,,49,27
1776,note_on,,40,0,2,,,,,,,,,,0,,37,0
1776,note_on,,24,0,1,,,,,,,,,,0,,68,0
1776,set_tempo,983606,24,1,0,,,,,,,,,,,,,
1776,note_on,,0,0,1,,,,,,,,,,0,,65,43
1800,set_tempo,800000,24,1,0,,,,,,,,,,,,,
1800,note_on,,0,0,1,,,,,,,,,,0,,61,41
1800,note_on,,24,0,1,,,,,,,,,,0,,65,0
1816,note_on,,16,0,1,,,,,,,,,,0,,61,0
1824,set_tempo,923076,24,1,0,,,,,,,,,,,,,
1824,note_on,,8,0,1,,,,,,,,,,0,,61,40
1824,note_on,,0,0,2,,,,,,,,,,0,,59,25
1824,note_on,,0,0,2,,,,,,,,,,0,,53,19
1824,note_on,,48,0,2,,,,,,,,,,0,,49,0
1826,control_change,,90,0,3,,,,,,,,64,0,0,,,
1832,control_change,,6,0,3,,,,,,,,64,127,0,,,
1848,note_on,,24,0,1,,,,,,,,,,0,,61,0
1872,note_on,,48,0,2,,,,,,,,,,0,,59,0
1872,set_tempo,1111111,48,1,0,,,,,,,,,,,,,
1872,note_on,,24,0,1,,,,,,,,,,0,,61,42
1872,note_on,,0,0,2,,,,,,,,,,0,,49,24
1872,note_on,,0,0,2,,,,,,,,,,0,,53,0
1874,control_change,,42,0,3,,,,,,,,64,0,0,,,
1880,control_change,,6,0,3,,,,,,,,64,127,0,,,
1896,note_on,,24,0,1,,,,,,,,,,0,,61,0
1920,note_on,,24,0,1,,,,,,,,,,0,,61,45
1920,control_change,,40,0,3,,,,,,,,64,0,0,,,
1920,note_on,,48,0,2,,,,,,,,,,0,,49,0
1920,note_on,,0,0,2,,,,,,,,,,0,,42,22
1920,set_tempo,1000000,48,1,0,,,,,,,,,,,,,
1928,control_change,,8,0,3,,,,,,,,64,127,0,,,
1968,note_on,,48,0,2,,,,,,,,,,0,,42,0
1968,note_on,,0,0,2,,,,,,,,,,0,,49,23
1968,set_tempo,714285,48,1,0,,,,,,,,,,,,,
1980,note_on,,60,0,1,,,,,,,,,,0,,61,0
1980,note_on,,0,0,1,,,,,,,,,,0,,66,40
1980,set_tempo,845070,12,1,0,,,,,,,,,,,,,
