tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,,,,,,,,0,,,42,39
0,control_change,0,0,2,,,,,,,,,,,,,,,0,10,64,,
0,control_change,0,0,2,,,,,,,,,,,,,,,0,7,100,,
0,program_change,0,0,2,,,,,,,,,,,,,,0,0,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,9,,,,,,,,,,,,,0,,,,,,
0,text,0,1,1,,,,,,,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,66,41
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,61,34
0,control_change,0,0,1,,,,,,,,,,,,,,,0,91,127,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,100,,
0,program_change,0,0,1,,,,,,,,,,,,,,0,0,,,,
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,55
0,track_name,0,1,1,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,8,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,8,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,6,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,9,,,,,,,,,,,,,,,,,,,
0,smpte_offset,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,693642,,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,F#,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,time_signature,0,1,0,,,,,,,6,4,24,8,,,,,,,,,
28,control_change,28,0,2,,,,,,,,,,,,,,,0,64,127,,
240,note_on,0,0,2,,,,,,,,,,,,,,,0,,,53,20
240,set_tempo,240,1,0,,,,,,,,,,,,662983,,,,,,,
240,note_on,212,0,2,,,,,,,,,,,,,,,0,,,42,0
480,note_on,240,0,2,,,,,,,,,,,,,,,0,,,53,0
480,set_tempo,240,1,0,,,,,,,,,,,,588235,,,,,,,
480,note_on,0,0,2,,,,,,,,,,,,,,,0,,,56,25
720,note_on,0,0,2,,,,,,,,,,,,,,,0,,,54,21
720,note_on,240,0,2,,,,,,,,,,,,,,,0,,,56,0
960,set_tempo,480,1,0,,,,,,,,,,,,603015,,,,,,,
960,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,28
960,note_on,240,0,2,,,,,,,,,,,,,,,0,,,54,0
1200,set_tempo,240,1,0,,,,,,,,,,,,638298,,,,,,,
1200,note_on,240,0,2,,,,,,,,,,,,,,,0,,,58,0
1200,note_on,0,0,2,,,,,,,,,,,,,,,0,,,49,25
1440,note_on,240,0,2,,,,,,,,,,,,,,,0,,,49,0
1440,note_on,1440,0,1,,,,,,,,,,,,,,,0,,,70,0
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,66,0
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,61,0
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,66,41
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,61,34
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,55
1440,set_tempo,240,1,0,,,,,,,,,,,,670391,,,,,,,
1440,note_on,0,0,2,,,,,,,,,,,,,,,0,,,42,39
1511,control_change,71,0,2,,,,,,,,,,,,,,,0,64,0,,
1595,control_change,84,0,2,,,,,,,,,,,,,,,0,64,127,,
1680,note_on,0,0,2,,,,,,,,,,,,,,,0,,,53,22
1680,note_on,85,0,2,,,,,,,,,,,,,,,0,,,42,0
1680,set_tempo,240,1,0,,,,,,,,,,,,594059,,,,,,,
1920,note_on,240,0,2,,,,,,,,,,,,,,,0,,,53,0
1920,note_on,0,0,2,,,,,,,,,,,,,,,0,,,56,29
1920,set_tempo,240,1,0,,,,,,,,,,,,574163,,,,,,,
2160,set_tempo,240,1,0,,,,,,,,,,,,588235,,,,,,,
2160,note_on,0,0,2,,,,,,,,,,,,,,,0,,,54,23
2160,note_on,240,0,2,,,,,,,,,,,,,,,0,,,56,0
2400,set_tempo,240,1,0,,,,,,,,,,,,609137,,,,,,,
2400,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,31
2400,note_on,240,0,2,,,,,,,,,,,,,,,0,,,54,0
2640,note_on,0,0,2,,,,,,,,,,,,,,,0,,,49,27
2640,note_on,240,0,2,,,,,,,,,,,,,,,0,,,58,0
2640,set_tempo,240,1,0,,,,,,,,,,,,615385,,,,,,,
2880,note_on,0,0,1,,,,,,,,,,,,,,,0,,,66,41
2880,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,55
2880,note_on,0,0,1,,,,,,,,,,,,,,,0,,,61,34
2880,note_on,0,0,1,,,,,,,,,,,,,,,0,,,66,0
