tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,1,,,,,0,7,127,,
0,program_change,,,,,0,0,5,,,,0,1,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,program_change,,,,,0,0,2,,,,0,1,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,program_change,,,,,0,0,1,,,,0,0,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,program_change,,,,,0,0,4,,,,0,1,,,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,midi_port,,,,,0,1,5,,,0,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,program_change,,,,,0,0,3,,,,0,1,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,key_signature,,,,,0,1,0,C,,,,,,,,
0,set_tempo,,,,,0,1,0,,389610,,,,,,,
10,set_tempo,,,,,10,1,0,,397351,,,,,,,
20,set_tempo,,,,,10,1,0,,405405,,,,,,,
30,set_tempo,,,,,10,1,0,,410959,,,,,,,
40,set_tempo,,,,,10,1,0,,419580,,,,,,,
40,program_change,,,,,40,0,1,,,,0,0,,,,
50,set_tempo,,,,,10,1,0,,428571,,,,,,,
60,set_tempo,,,,,10,1,0,,434783,,,,,,,
70,set_tempo,,,,,10,1,0,,444444,,,,,,,
80,set_tempo,,,,,10,1,0,,451128,,,,,,,
90,set_tempo,,,,,10,1,0,,461538,,,,,,,
100,set_tempo,,,,,10,1,0,,472441,,,,,,,
110,set_tempo,,,,,10,1,0,,480000,,,,,,,
120,set_tempo,,,,,10,1,0,,491803,,,,,,,
130,set_tempo,,,,,10,1,0,,500000,,,,,,,
140,set_tempo,,,,,10,1,0,,512821,,,,,,,
150,set_tempo,,,,,10,1,0,,526316,,,,,,,
160,set_tempo,,,,,10,1,0,,535714,,,,,,,
170,set_tempo,,,,,10,1,0,,550459,,,,,,,
180,set_tempo,,,,,10,1,0,,560748,,,,,,,
190,set_tempo,,,,,10,1,0,,845070,,,,,,,
195,set_tempo,,,,,5,1,0,,1363636,,,,,,,
200,set_tempo,,,,,5,1,0,,659341,,,,,,,
205,set_tempo,,,,,5,1,0,,625000,,,,,,,
210,set_tempo,,,,,5,1,0,,594059,,,,,,,
215,set_tempo,,,,,5,1,0,,566038,,,,,,,
220,set_tempo,,,,,5,1,0,,540541,,,,,,,
240,set_tempo,,,,,20,1,0,,419580,,,,,,,
260,set_tempo,,,,,20,1,0,,416667,,,,,,,
280,set_tempo,,,,,20,1,0,,413793,,,,,,,
300,set_tempo,,,,,20,1,0,,410959,,,,,,,
320,set_tempo,,,,,20,1,0,,408163,,,,,,,
340,set_tempo,,,,,20,1,0,,405405,,,,,,,
360,set_tempo,,,,,20,1,0,,402685,,,,,,,
380,set_tempo,,,,,20,1,0,,400000,,,,,,,
400,set_tempo,,,,,20,1,0,,397351,,,,,,,
420,set_tempo,,,,,20,1,0,,394737,,,,,,,
440,set_tempo,,,,,20,1,0,,392157,,,,,,,
460,set_tempo,,,,,20,1,0,,389610,,,,,,,
475,set_tempo,,,,,15,1,0,,387097,,,,,,,
480,set_tempo,,,,,5,1,0,,545455,,,,,,,
520,note_on,,,,,480,0,1,,,,,0,,,63,90
521,note_on,,,,,1,0,1,,,,,0,,,51,85
522,control_change,,,,,1,0,1,,,,,0,64,56,,
523,note_on,,,,,0,0,1,,,,,0,,,27,68
523,note_on,,,,,1,0,1,,,,,0,,,39,69
525,control_change,,,,,2,0,1,,,,,0,64,127,,
536,note_on,,,,,11,0,1,,,,,0,,,39,0
538,note_on,,,,,2,0,1,,,,,0,,,27,0
538,note_on,,,,,0,0,1,,,,,0,,,51,0
547,note_on,,,,,9,0,1,,,,,0,,,63,0
665,set_tempo,,,,,185,1,0,,789474,,,,,,,
668,control_change,,,,,121,0,1,,,,,0,64,104,,
670,set_tempo,,,,,5,1,0,,845070,,,,,,,
672,control_change,,,,,4,0,1,,,,,0,64,56,,
675,set_tempo,,,,,5,1,0,,1363636,,,,,,,
676,control_change,,,,,4,0,1,,,,,0,64,0,,
680,set_tempo,,,,,5,1,0,,659341,,,,,,,
685,set_tempo,,,,,5,1,0,,625000,,,,,,,
690,set_tempo,,,,,5,1,0,,594059,,,,,,,
695,set_tempo,,,,,5,1,0,,566038,,,,,,,
700,set_tempo,,,,,5,1,0,,540541,,,,,,,
720,set_tempo,,,,,20,1,0,,419580,,,,,,,
740,set_tempo,,,,,20,1,0,,416667,,,,,,,
742,note_on,,,,,0,0,1,,,,,0,,,57,80
742,note_on,,,,,66,0,1,,,,,0,,,49,71
745,note_on,,,,,3,0,1,,,,,0,,,52,67
760,set_tempo,,,,,20,1,0,,413793,,,,,,,
767,note_on,,,,,0,0,1,,,,,0,,,49,0
