tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,control_change,0,0,3,,,,,,,,,2,91,127,,
0,control_change,0,0,3,,,,,,,,,2,64,0,,
0,note_on,0,0,3,,,,,,,,,2,,,54,75
0,note_on,0,0,3,,,,,,,,,2,,,61,75
0,note_on,0,0,3,,,,,,,,,2,,,58,75
0,note_on,0,0,3,,,,,,,,,2,,,66,89
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,
0,end_of_track,0,1,8,,,,,,,,,,,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,
0,end_of_track,0,1,9,,,,,,,,,,,,,
0,midi_port,0,1,10,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,
0,end_of_track,0,1,10,,,,,,,,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,64,0,,
0,control_change,0,0,1,,,,,,,,,0,91,127,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,90,99
0,end_of_track,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,545455,,,,,,,
0,key_signature,0,1,0,,,,,Gb,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
20,note_on,20,0,1,,,,,,,,,0,,,90,0
20,note_on,0,0,1,,,,,,,,,0,,,94,86
40,note_on,20,0,1,,,,,,,,,0,,,94,0
40,note_on,0,0,1,,,,,,,,,0,,,85,83
60,note_on,0,0,3,,,,,,,,,2,,,59,71
60,note_on,0,0,3,,,,,,,,,2,,,58,0
60,note_on,0,0,3,,,,,,,,,2,,,61,0
60,note_on,0,0,3,,,,,,,,,2,,,54,0
60,note_on,60,0,3,,,,,,,,,2,,,66,0
60,note_on,0,0,3,,,,,,,,,2,,,54,71
60,note_on,0,0,3,,,,,,,,,2,,,63,71
60,note_on,20,0,1,,,,,,,,,0,,,85,0
60,note_on,0,0,1,,,,,,,,,0,,,90,81
60,note_on,0,0,3,,,,,,,,,2,,,66,84
80,note_on,0,0,1,,,,,,,,,0,,,87,79
80,note_on,20,0,1,,,,,,,,,0,,,90,0
100,note_on,0,0,1,,,,,,,,,0,,,90,78
100,note_on,20,0,1,,,,,,,,,0,,,87,0
120,note_on,0,0,3,,,,,,,,,2,,,54,75
120,note_on,20,0,1,,,,,,,,,0,,,90,0
120,note_on,0,0,3,,,,,,,,,2,,,61,75
120,note_on,60,0,3,,,,,,,,,2,,,54,0
120,note_on,0,0,3,,,,,,,,,2,,,66,0
120,note_on,0,0,3,,,,,,,,,2,,,63,0
120,note_on,0,0,3,,,,,,,,,2,,,59,0
120,note_on,0,0,3,,,,,,,,,2,,,66,89
120,note_on,0,0,3,,,,,,,,,2,,,58,75
120,note_on,0,0,1,,,,,,,,,0,,,85,76
140,note_on,0,0,1,,,,,,,,,0,,,90,75
140,note_on,20,0,1,,,,,,,,,0,,,85,0
160,note_on,20,0,1,,,,,,,,,0,,,90,0
160,note_on,0,0,1,,,,,,,,,0,,,82,73
