tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,3,4,24,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,1,,,,,0,7,127,,
0,control_change,,,,,0,0,1,,,,,0,10,64,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,program_change,,,,,0,0,2,,,,0,1,,,,
0,control_change,,,,,0,0,2,,,,,1,7,127,,
0,control_change,,,,,0,0,2,,,,,1,10,64,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,midi_port,,,,,0,1,5,,,0,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,midi_port,,,,,0,1,6,,,0,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,midi_port,,,,,0,1,7,,,0,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,midi_port,,,,,0,1,8,,,0,,,,,,
0,program_change,,,,,0,0,1,,,,0,0,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,end_of_track,,,,,0,1,8,,,,,,,,,
0,key_signature,,,,,0,1,0,Ab,,,,,,,,
0,set_tempo,,,,,0,1,0,,375000,,,,,,,
120,control_change,,,,,0,0,1,,,,,0,11,88,,
120,control_change,,,,,120,0,2,,,,,1,91,64,,
120,control_change,,,,,0,0,2,,,,,1,11,88,,
120,control_change,,,,,120,0,1,,,,,0,91,64,,
360,note_on,,,,,240,0,1,,,,,0,,,72,101
480,control_change,,,,,120,0,1,,,,,0,64,127,,
480,control_change,,,,,0,0,1,,,,,0,11,88,,
480,control_change,,,,,360,0,2,,,,,1,64,127,,
