tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,sequencer_specific,"(0, 0, 65)",0,1,0,,,,,,,,,,,,,
0,program_change,,0,0,1,,,,,,,,0,0,,,,
0,control_change,,0,0,1,,,,,,,,,0,7,110,,
0,control_change,,0,0,1,,,,,,,,,0,10,64,,
0,track_name,,0,1,5,,,,,,,,,,,,,
0,midi_port,,0,1,2,,,,,,,0,,,,,,
0,track_name,,0,1,2,,,,,,,,,,,,,
0,track_name,,0,1,1,,,,,,,,,,,,,
0,end_of_track,,0,1,2,,,,,,,,,,,,,
0,track_name,,0,1,3,,,,,,,,,,,,,
0,end_of_track,,0,1,3,,,,,,,,,,,,,
0,midi_port,,0,1,4,,,,,,,0,,,,,,
0,track_name,,0,1,4,,,,,,,,,,,,,
0,end_of_track,,0,1,4,,,,,,,,,,,,,
0,midi_port,,0,1,5,,,,,,,0,,,,,,
0,midi_port,,0,1,3,,,,,,,0,,,,,,
0,midi_port,,0,1,1,,,,,,,0,,,,,,
0,end_of_track,,0,1,5,,,,,,,,,,,,,
0,sequencer_specific,"(0, 0, 65)",0,1,0,,,,,,,,,,,,,
0,time_signature,,0,1,0,3,4,24,8,,,,,,,,,
0,key_signature,,0,1,0,,,,,A,,,,,,,,
0,set_tempo,,0,1,0,,,,,,392156,,,,,,,
193,program_change,,0,0,1,,,,,,,,0,0,,,,
193,note_on,,0,0,1,,,,,,,,,0,,,64,114
193,control_change,,0,0,1,,,,,,,,,0,7,110,,
193,control_change,,0,0,1,,,,,,,,,0,91,20,,
193,control_change,,0,0,1,,,,,,,,,0,93,5,,
193,control_change,,193,0,1,,,,,,,,,0,121,0,,
193,control_change,,0,0,1,,,,,,,,,0,0,0,,
242,note_on,,49,0,1,,,,,,,,,0,,,69,121
258,note_on,,16,0,1,,,,,,,,,0,,,64,0
310,note_on,,52,0,1,,,,,,,,,0,,,72,123
317,note_on,,7,0,1,,,,,,,,,0,,,69,0
354,note_on,,37,0,1,,,,,,,,,0,,,64,103
358,note_on,,4,0,1,,,,,,,,,0,,,72,0
370,note_on,,12,0,1,,,,,,,,,0,,,33,112
372,control_change,,2,0,1,,,,,,,,,0,64,127,,
376,note_on,,4,0,1,,,,,,,,,0,,,76,121
377,note_on,,1,0,1,,,,,,,,,0,,,64,0
390,note_on,,13,0,1,,,,,,,,,0,,,33,0
393,note_on,,3,0,1,,,,,,,,,0,,,76,0
452,note_on,,59,0,1,,,,,,,,,0,,,76,122
498,note_on,,46,0,1,,,,,,,,,0,,,72,116
503,note_on,,5,0,1,,,,,,,,,0,,,52,107
503,note_on,,0,0,1,,,,,,,,,0,,,60,103
509,note_on,,6,0,1,,,,,,,,,0,,,76,0
523,control_change,,14,0,1,,,,,,,,,0,64,0,,
528,note_on,,5,0,1,,,,,,,,,0,,,52,0
530,control_change,,2,0,1,,,,,,,,,0,64,127,,
530,note_on,,0,0,1,,,,,,,,,0,,,60,0
594,note_on,,64,0,1,,,,,,,,,0,,,72,0
613,note_on,,19,0,1,,,,,,,,,0,,,52,111
616,note_on,,3,0,1,,,,,,,,,0,,,59,102
619,note_on,,3,0,1,,,,,,,,,0,,,75,127
628,control_change,,9,0,1,,,,,,,,,0,64,0,,
632,control_change,,4,0,1,,,,,,,,,0,64,127,,
638,note_on,,6,0,1,,,,,,,,,0,,,59,0
639,note_on,,1,0,1,,,,,,,,,0,,,75,0
642,note_on,,3,0,1,,,,,,,,,0,,,76,111
646,note_on,,4,0,1,,,,,,,,,0,,,52,0
665,note_on,,19,0,1,,,,,,,,,0,,,76,0
671,note_on,,6,0,1,,,,,,,,,0,,,74,119
690,note_on,,19,0,1,,,,,,,,,0,,,75,127
696,note_on,,6,0,1,,,,,,,,,0,,,74,0
726,note_on,,30,0,1,,,,,,,,,0,,,76,121
728,note_on,,2,0,1,,,,,,,,,0,,,75,0
731,control_change,,3,0,1,,,,,,,,,0,64,0,,
732,note_on,,1,0,1,,,,,,,,,0,,,45,116
749,control_change,,17,0,1,,,,,,,,,0,64,127,,
762,note_on,,13,0,1,,,,,,,,,0,,,76,0
766,note_on,,4,0,1,,,,,,,,,0,,,45,0
816,note_on,,50,0,1,,,,,,,,,0,,,76,114
853,note_on,,37,0,1,,,,,,,,,0,,,69,115
854,note_on,,1,0,1,,,,,,,,,0,,,60,103
856,note_on,,2,0,1,,,,,,,,,0,,,52,98
861,note_on,,5,0,1,,,,,,,,,0,,,76,0
862,note_on,,1,0,1,,,,,,,,,0,,,60,0
863,note_on,,1,0,1,,,,,,,,,0,,,52,0
867,control_change,,4,0,1,,,,,,,,,0,64,0,,
963,note_on,,96,0,1,,,,,,,,,0,,,72,104
964,note_on,,1,0,1,,,,,,,,,0,,,52,101
966,note_on,,2,0,1,,,,,,,,,0,,,60,91
968,note_on,,2,0,1,,,,,,,,,0,,,69,0
978,note_on,,10,0,1,,,,,,,,,0,,,60,0
989,note_on,,11,0,1,,,,,,,,,0,,,52,0
1079,note_on,,90,0,1,,,,,,,,,0,,,71,116
1083,note_on,,4,0,1,,,,,,,,,0,,,45,105
1087,note_on,,4,0,1,,,,,,,,,0,,,72,0
1089,control_change,,2,0,1,,,,,,,,,0,64,127,,
1114,note_on,,25,0,1,,,,,,,,,0,,,45,0
1140,note_on,,26,0,1,,,,,,,,,0,,,71,0
1156,note_on,,16,0,1,,,,,,,,,0,,,71,104
1195,note_on,,39,0,1,,,,,,,,,0,,,71,0
1198,note_on,,3,0,1,,,,,,,,,0,,,66,116
1204,note_on,,6,0,1,,,,,,,,,0,,,52,97
1207,note_on,,3,0,1,,,,,,,,,0,,,62,83
1218,note_on,,11,0,1,,,,,,,,,0,,,52,0
1220,note_on,,2,0,1,,,,,,,,,0,,,62,0
1224,control_change,,4,0,1,,,,,,,,,0,64,0,,
1314,note_on,,90,0,1,,,,,,,,,0,,,68,108
1317,note_on,,0,0,1,,,,,,,,,0,,,66,0
1317,note_on,,3,0,1,,,,,,,,,0,,,52,94
1320,note_on,,3,0,1,,,,,,,,,0,,,62,84
1333,note_on,,0,0,1,,,,,,,,,0,,,52,0
1333,note_on,,13,0,1,,,,,,,,,0,,,62,0
1339,note_on,,6,0,1,,,,,,,,,0,,,68,0
1344,note_on,,5,0,1,,,,,,,,,0,,,69,106
1356,note_on,,12,0,1,,,,,,,,,0,,,68,108
1360,note_on,,4,0,1,,,,,,,,,0,,,69,0
1372,note_on,,12,0,1,,,,,,,,,0,,,68,0
1373,note_on,,1,0,1,,,,,,,,,0,,,66,115
1394,note_on,,21,0,1,,,,,,,,,0,,,68,115
1403,note_on,,9,0,1,,,,,,,,,0,,,66,0
1424,note_on,,21,0,1,,,,,,,,,0,,,45,108
1427,note_on,,3,0,1,,,,,,,,,0,,,69,125
1427,note_on,,0,0,1,,,,,,,,,0,,,68,0
1436,control_change,,9,0,1,,,,,,,,,0,64,127,,
1446,note_on,,10,0,1,,,,,,,,,0,,,45,0
1447,note_on,,1,0,1,,,,,,,,,0,,,69,0
1505,note_on,,58,0,1,,,,,,,,,0,,,64,116
1534,note_on,,29,0,1,,,,,,,,,0,,,69,126
1536,note_on,,2,0,1,,,,,,,,,0,,,52,108
1538,note_on,,2,0,1,,,,,,,,,0,,,60,103
1543,note_on,,5,0,1,,,,,,,,,0,,,52,0
1544,note_on,,1,0,1,,,,,,,,,0,,,60,0
1545,note_on,,1,0,1,,,,,,,,,0,,,64,0
1560,note_on,,15,0,1,,,,,,,,,0,,,69,0
1576,control_change,,16,0,1,,,,,,,,,0,64,0,,
1610,note_on,,34,0,1,,,,,,,,,0,,,64,127
1643,note_on,,33,0,1,,,,,,,,,0,,,69,127
1644,note_on,,1,0,1,,,,,,,,,0,,,52,118
1645,note_on,,1,0,1,,,,,,,,,0,,,60,118
1652,note_on,,7,0,1,,,,,,,,,0,,,60,0
1652,note_on,,0,0,1,,,,,,,,,0,,,64,0
1653,note_on,,1,0,1,,,,,,,,,0,,,52,0
1721,note_on,,68,0,1,,,,,,,,,0,,,72,127
1730,note_on,,9,0,1,,,,,,,,,0,,,69,0
1762,control_change,,32,0,1,,,,,,,,,0,64,127,,
1765,note_on,,3,0,1,,,,,,,,,0,,,76,127
1767,note_on,,2,0,1,,,,,,,,,0,,,45,127
1771,note_on,,4,0,1,,,,,,,,,0,,,72,0
1780,note_on,,9,0,1,,,,,,,,,0,,,45,0
1798,note_on,,18,0,1,,,,,,,,,0,,,76,0
1843,note_on,,45,0,1,,,,,,,,,0,,,76,118
1890,note_on,,47,0,1,,,,,,,,,0,,,72,116
1890,note_on,,0,0,1,,,,,,,,,0,,,76,0
1892,note_on,,2,0,1,,,,,,,,,0,,,52,109
1894,note_on,,2,0,1,,,,,,,,,0,,,60,108
1899,note_on,,5,0,1,,,,,,,,,0,,,60,0
1899,note_on,,0,0,1,,,,,,,,,0,,,52,0
1909,control_change,,10,0,1,,,,,,,,,0,64,0,,
1991,note_on,,82,0,1,,,,,,,,,0,,,72,0
2004,note_on,,13,0,1,,,,,,,,,0,,,52,126
2004,note_on,,0,0,1,,,,,,,,,0,,,59,117
2009,note_on,,5,0,1,,,,,,,,,0,,,75,120
2029,note_on,,20,0,1,,,,,,,,,0,,,75,0
2030,note_on,,1,0,1,,,,,,,,,0,,,76,113
2050,note_on,,20,0,1,,,,,,,,,0,,,75,108
2054,note_on,,4,0,1,,,,,,,,,0,,,76,0
2061,note_on,,7,0,1,,,,,,,,,0,,,59,0
2063,note_on,,2,0,1,,,,,,,,,0,,,75,0
2064,note_on,,1,0,1,,,,,,,,,0,,,74,120
2065,note_on,,1,0,1,,,,,,,,,0,,,52,0
2084,note_on,,19,0,1,,,,,,,,,0,,,75,124
2089,note_on,,5,0,1,,,,,,,,,0,,,74,0
2123,note_on,,34,0,1,,,,,,,,,0,,,45,114
2127,control_change,,0,0,1,,,,,,,,,0,64,127,,
2127,note_on,,4,0,1,,,,,,,,,0,,,76,124
2131,note_on,,4,0,1,,,,,,,,,0,,,75,0
2139,note_on,,8,0,1,,,,,,,,,0,,,45,0
2140,note_on,,1,0,1,,,,,,,,,0,,,76,0
2201,note_on,,61,0,1,,,,,,,,,0,,,76,114
2236,note_on,,0,0,1,,,,,,,,,0,,,69,113
2236,note_on,,35,0,1,,,,,,,,,0,,,52,103
2238,note_on,,2,0,1,,,,,,,,,0,,,60,85
2243,note_on,,5,0,1,,,,,,,,,0,,,52,0
2246,note_on,,3,0,1,,,,,,,,,0,,,60,0
2247,note_on,,1,0,1,,,,,,,,,0,,,76,0
2263,control_change,,16,0,1,,,,,,,,,0,64,0,,
2365,note_on,,102,0,1,,,,,,,,,0,,,52,93
2365,note_on,,0,0,1,,,,,,,,,0,,,72,100
2367,note_on,,2,0,1,,,,,,,,,0,,,60,91
2371,note_on,,4,0,1,,,,,,,,,0,,,69,0
2378,note_on,,7,0,1,,,,,,,,,0,,,60,0
2382,note_on,,4,0,1,,,,,,,,,0,,,52,0
2490,note_on,,0,0,1,,,,,,,,,0,,,72,0
2490,note_on,,108,0,1,,,,,,,,,0,,,71,104
2493,note_on,,3,0,1,,,,,,,,,0,,,45,103
2495,control_change,,2,0,1,,,,,,,,,0,64,127,,
2510,note_on,,15,0,1,,,,,,,,,0,,,45,0
2528,note_on,,18,0,1,,,,,,,,,0,,,71,0
2569,note_on,,41,0,1,,,,,,,,,0,,,71,109
2609,note_on,,40,0,1,,,,,,,,,0,,,52,106
2609,note_on,,0,0,1,,,,,,,,,0,,,62,106
2612,note_on,,0,0,1,,,,,,,,,0,,,71,0
2612,note_on,,3,0,1,,,,,,,,,0,,,66,121
2618,note_on,,6,0,1,,,,,,,,,0,,,52,0
2618,note_on,,0,0,1,,,,,,,,,0,,,62,0
2676,note_on,,58,0,1,,,,,,,,,0,,,66,0
2725,note_on,,49,0,1,,,,,,,,,0,,,68,127
2727,note_on,,2,0,1,,,,,,,,,0,,,52,118
2731,note_on,,4,0,1,,,,,,,,,0,,,62,101
2741,note_on,,10,0,1,,,,,,,,,0,,,62,0
2744,note_on,,3,0,1,,,,,,,,,0,,,52,0
2745,control_change,,1,0,1,,,,,,,,,0,64,0,,
2746,note_on,,1,0,1,,,,,,,,,0,,,68,0
2747,note_on,,1,0,1,,,,,,,,,0,,,69,122
2766,note_on,,19,0,1,,,,,,,,,0,,,68,106
2768,note_on,,2,0,1,,,,,,,,,0,,,69,0
2776,note_on,,8,0,1,,,,,,,,,0,,,68,0
