tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,54,45
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,note_on,0,0,2,,,,,,,,,0,,,42,45
0,note_on,0,0,2,,,,,,,,,0,,,30,45
0,control_change,0,0,2,,,,,,,,,0,10,64,,
0,note_on,0,0,1,,,,,,,,,0,,,66,45
0,control_change,0,0,2,,,,,,,,,0,7,127,,
0,time_signature,0,1,0,,,2,2,24,8,,,,,,,
0,key_signature,0,1,0,,D,,,,,,,,,,,
0,set_tempo,0,1,0,416666,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,0,10,64,,
0,control_change,0,0,2,,,,,,,,,0,7,127,,
64,note_on,0,0,1,,,,,,,,,0,,,65,45
64,note_on,0,0,1,,,,,,,,,0,,,66,0
64,note_on,64,0,1,,,,,,,,,0,,,54,0
64,note_on,0,0,2,,,,,,,,,0,,,41,45
64,note_on,0,0,2,,,,,,,,,0,,,29,45
64,note_on,0,0,2,,,,,,,,,0,,,42,0
64,note_on,64,0,2,,,,,,,,,0,,,30,0
64,note_on,0,0,1,,,,,,,,,0,,,53,45
128,note_on,0,0,1,,,,,,,,,0,,,65,0
128,note_on,0,0,1,,,,,,,,,0,,,66,45
128,note_on,64,0,1,,,,,,,,,0,,,53,0
128,note_on,0,0,1,,,,,,,,,0,,,54,45
128,note_on,0,0,2,,,,,,,,,0,,,42,45
128,note_on,0,0,2,,,,,,,,,0,,,30,45
128,note_on,0,0,2,,,,,,,,,0,,,41,0
128,note_on,64,0,2,,,,,,,,,0,,,29,0
192,note_on,64,0,1,,,,,,,,,0,,,54,0
192,note_on,0,0,2,,,,,,,,,0,,,31,45
192,note_on,0,0,1,,,,,,,,,0,,,66,0
192,note_on,0,0,1,,,,,,,,,0,,,55,45
192,note_on,0,0,1,,,,,,,,,0,,,67,45
192,note_on,64,0,2,,,,,,,,,0,,,30,0
192,note_on,0,0,2,,,,,,,,,0,,,42,0
192,note_on,0,0,2,,,,,,,,,0,,,43,45
256,note_on,0,0,1,,,,,,,,,0,,,68,46
256,note_on,64,0,1,,,,,,,,,0,,,55,0
256,note_on,64,0,2,,,,,,,,,0,,,31,0
256,note_on,0,0,2,,,,,,,,,0,,,43,0
256,note_on,0,0,2,,,,,,,,,0,,,32,46
256,note_on,0,0,2,,,,,,,,,0,,,44,46
256,note_on,0,0,1,,,,,,,,,0,,,56,46
256,note_on,0,0,1,,,,,,,,,0,,,67,0
320,note_on,64,0,2,,,,,,,,,0,,,32,0
320,note_on,0,0,2,,,,,,,,,0,,,44,0
320,note_on,0,0,2,,,,,,,,,0,,,33,47
320,note_on,0,0,1,,,,,,,,,0,,,57,47
320,note_on,64,0,1,,,,,,,,,0,,,56,0
320,note_on,0,0,1,,,,,,,,,0,,,68,0
320,note_on,0,0,1,,,,,,,,,0,,,69,47
320,note_on,0,0,2,,,,,,,,,0,,,45,47
384,note_on,0,0,2,,,,,,,,,0,,,45,0
384,note_on,64,0,1,,,,,,,,,0,,,57,0
384,note_on,0,0,1,,,,,,,,,0,,,69,0
384,note_on,0,0,1,,,,,,,,,0,,,56,48
384,note_on,0,0,1,,,,,,,,,0,,,68,48
384,note_on,64,0,2,,,,,,,,,0,,,33,0
384,note_on,0,0,2,,,,,,,,,0,,,32,48
384,note_on,0,0,2,,,,,,,,,0,,,44,48
448,note_on,0,0,1,,,,,,,,,0,,,55,49
448,note_on,0,0,1,,,,,,,,,0,,,67,49
448,note_on,0,0,1,,,,,,,,,0,,,68,0
448,note_on,64,0,1,,,,,,,,,0,,,56,0
448,note_on,64,0,2,,,,,,,,,0,,,32,0
448,note_on,0,0,2,,,,,,,,,0,,,31,49
448,note_on,0,0,2,,,,,,,,,0,,,43,49
448,note_on,0,0,2,,,,,,,,,0,,,44,0
512,note_on,0,0,2,,,,,,,,,0,,,43,0
512,note_on,0,0,2,,,,,,,,,0,,,32,50
512,note_on,0,0,2,,,,,,,,,0,,,44,50
512,note_on,64,0,1,,,,,,,,,0,,,55,0
512,note_on,0,0,1,,,,,,,,,0,,,67,0
512,note_on,0,0,1,,,,,,,,,0,,,56,50
512,note_on,0,0,1,,,,,,,,,0,,,68,50
512,note_on,64,0,2,,,,,,,,,0,,,31,0
576,note_on,0,0,1,,,,,,,,,0,,,68,0
576,note_on,64,0,2,,,,,,,,,0,,,32,0
576,note_on,0,0,2,,,,,,,,,0,,,44,0
576,note_on,0,0,2,,,,,,,,,0,,,33,51
576,note_on,0,0,2,,,,,,,,,0,,,45,51
576,note_on,64,0,1,,,,,,,,,0,,,56,0
576,note_on,0,0,1,,,,,,,,,0,,,57,51
576,note_on,0,0,1,,,,,,,,,0,,,69,51
640,note_on,0,0,1,,,,,,,,,0,,,69,0
640,note_on,0,0,1,,,,,,,,,0,,,58,52
640,note_on,0,0,1,,,,,,,,,0,,,70,52
640,note_on,64,0,2,,,,,,,,,0,,,33,0
640,note_on,0,0,2,,,,,,,,,0,,,45,0
640,note_on,0,0,2,,,,,,,,,0,,,34,52
640,note_on,0,0,2,,,,,,,,,0,,,46,52
640,note_on,64,0,1,,,,,,,,,0,,,57,0
704,note_on,0,0,2,,,,,,,,,0,,,35,53
704,note_on,0,0,2,,,,,,,,,0,,,46,0
704,note_on,0,0,2,,,,,,,,,0,,,47,53
704,note_on,64,0,2,,,,,,,,,0,,,34,0
704,note_on,0,0,1,,,,,,,,,0,,,71,53
704,note_on,0,0,1,,,,,,,,,0,,,59,53
704,note_on,0,0,1,,,,,,,,,0,,,70,0
704,note_on,64,0,1,,,,,,,,,0,,,58,0
768,note_on,0,0,1,,,,,,,,,0,,,70,54
768,note_on,64,0,1,,,,,,,,,0,,,59,0
768,note_on,0,0,2,,,,,,,,,0,,,46,54
768,note_on,0,0,2,,,,,,,,,0,,,34,54
768,note_on,0,0,2,,,,,,,,,0,,,47,0
768,note_on,64,0,2,,,,,,,,,0,,,35,0
768,note_on,0,0,1,,,,,,,,,0,,,71,0
768,note_on,0,0,1,,,,,,,,,0,,,58,54
832,note_on,0,0,2,,,,,,,,,0,,,33,55
832,note_on,0,0,2,,,,,,,,,0,,,46,0
832,note_on,0,0,1,,,,,,,,,0,,,69,55
832,note_on,0,0,1,,,,,,,,,0,,,70,0
832,note_on,64,0,1,,,,,,,,,0,,,58,0
832,note_on,64,0,2,,,,,,,,,0,,,34,0
832,note_on,0,0,2,,,,,,,,,0,,,45,55
832,note_on,0,0,1,,,,,,,,,0,,,57,55
896,note_on,0,0,2,,,,,,,,,0,,,46,56
896,note_on,0,0,2,,,,,,,,,0,,,45,0
896,note_on,0,0,1,,,,,,,,,0,,,70,56
896,note_on,0,0,1,,,,,,,,,0,,,69,0
896,note_on,64,0,1,,,,,,,,,0,,,57,0
896,note_on,0,0,2,,,,,,,,,0,,,34,56
896,note_on,64,0,2,,,,,,,,,0,,,33,0
896,note_on,0,0,1,,,,,,,,,0,,,58,56
960,note_on,64,0,2,,,,,,,,,0,,,34,0
960,note_on,0,0,1,,,,,,,,,0,,,59,57
960,note_on,64,0,1,,,,,,,,,0,,,58,0
960,note_on,0,0,1,,,,,,,,,0,,,71,57
960,note_on,0,0,1,,,,,,,,,0,,,70,0
960,note_on,0,0,2,,,,,,,,,0,,,46,0
960,note_on,0,0,2,,,,,,,,,0,,,35,57
960,note_on,0,0,2,,,,,,,,,0,,,47,57
1024,note_on,0,0,1,,,,,,,,,0,,,60,58
1024,note_on,0,0,1,,,,,,,,,0,,,72,58
1024,note_on,0,0,1,,,,,,,,,0,,,71,0
1024,note_on,64,0,1,,,,,,,,,0,,,59,0
1024,note_on,0,0,2,,,,,,,,,0,,,47,0
1024,note_on,0,0,2,,,,,,,,,0,,,36,58
1024,note_on,0,0,2,,,,,,,,,0,,,48,58
1024,note_on,64,0,2,,,,,,,,,0,,,35,0
1088,note_on,0,0,2,,,,,,,,,0,,,48,0
1088,note_on,0,0,2,,,,,,,,,0,,,37,59
1088,note_on,0,0,2,,,,,,,,,0,,,49,59
1088,note_on,64,0,1,,,,,,,,,0,,,60,0
1088,note_on,0,0,1,,,,,,,,,0,,,72,0
1088,note_on,0,0,1,,,,,,,,,0,,,61,59
1088,note_on,0,0,1,,,,,,,,,0,,,73,59
1088,note_on,64,0,2,,,,,,,,,0,,,36,0
1152,note_on,0,0,1,,,,,,,,,0,,,73,0
1152,note_on,64,0,2,,,,,,,,,0,,,37,0
1152,note_on,0,0,2,,,,,,,,,0,,,49,0
1152,note_on,0,0,2,,,,,,,,,0,,,36,60
1152,note_on,0,0,2,,,,,,,,,0,,,48,60
1152,note_on,64,0,1,,,,,,,,,0,,,61,0
1152,note_on,0,0,1,,,,,,,,,0,,,60,60
1152,note_on,0,0,1,,,,,,,,,0,,,72,60
1216,note_on,0,0,1,,,,,,,,,0,,,72,0
1216,note_on,0,0,2,,,,,,,,,0,,,47,61
1216,note_on,0,0,2,,,,,,,,,0,,,35,61
1216,note_on,0,0,2,,,,,,,,,0,,,48,0
1216,note_on,64,0,2,,,,,,,,,0,,,36,0
1216,note_on,64,0,1,,,,,,,,,0,,,60,0
1216,note_on,0,0,1,,,,,,,,,0,,,59,61
1216,note_on,0,0,1,,,,,,,,,0,,,71,61
1280,note_on,64,0,2,,,,,,,,,0,,,35,0
1280,note_on,0,0,2,,,,,,,,,0,,,48,62
1280,note_on,0,0,2,,,,,,,,,0,,,47,0
1280,note_on,64,0,1,,,,,,,,,0,,,59,0
1280,note_on,0,0,1,,,,,,,,,0,,,71,0
1280,note_on,0,0,1,,,,,,,,,0,,,60,62
1280,note_on,0,0,1,,,,,,,,,0,,,72,62
1280,note_on,0,0,2,,,,,,,,,0,,,36,62
1344,note_on,0,0,2,,,,,,,,,0,,,37,63
1344,note_on,0,0,2,,,,,,,,,0,,,49,63
1344,note_on,0,0,2,,,,,,,,,0,,,48,0
1344,note_on,64,0,2,,,,,,,,,0,,,36,0
1344,note_on,0,0,1,,,,,,,,,0,,,72,0
1344,note_on,0,0,1,,,,,,,,,0,,,61,63
1344,note_on,0,0,1,,,,,,,,,0,,,73,63
1344,note_on,64,0,1,,,,,,,,,0,,,60,0
1408,note_on,0,0,1,,,,,,,,,0,,,73,0
1408,note_on,0,0,1,,,,,,,,,0,,,62,64
1408,note_on,0,0,2,,,,,,,,,0,,,38,64
1408,note_on,0,0,1,,,,,,,,,0,,,74,64
1408,note_on,0,0,2,,,,,,,,,0,,,49,0
1408,note_on,64,0,2,,,,,,,,,0,,,37,0
1408,note_on,64,0,1,,,,,,,,,0,,,61,0
1408,note_on,0,0,2,,,,,,,,,0,,,50,64
1472,note_on,0,0,1,,,,,,,,,0,,,75,65
1472,note_on,0,0,2,,,,,,,,,0,,,51,65
1472,note_on,0,0,2,,,,,,,,,0,,,39,65
1472,note_on,0,0,2,,,,,,,,,0,,,50,0
1472,note_on,64,0,2,,,,,,,,,0,,,38,0
1472,note_on,0,0,1,,,,,,,,,0,,,63,65
1472,note_on,0,0,1,,,,,,,,,0,,,74,0
1472,note_on,64,0,1,,,,,,,,,0,,,62,0
1536,note_on,64,0,2,,,,,,,,,0,,,39,0
1536,note_on,0,0,1,,,,,,,,,0,,,74,66
1536,note_on,0,0,2,,,,,,,,,0,,,51,0
1536,note_on,0,0,2,,,,,,,,,0,,,38,66
1536,note_on,0,0,1,,,,,,,,,0,,,62,66
1536,note_on,0,0,2,,,,,,,,,0,,,50,66
1536,note_on,64,0,1,,,,,,,,,0,,,63,0
1536,note_on,0,0,1,,,,,,,,,0,,,75,0
1600,note_on,0,0,1,,,,,,,,,0,,,75,67
1600,note_on,0,0,1,,,,,,,,,0,,,63,67
1600,note_on,0,0,2,,,,,,,,,0,,,50,0
