tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,,,,,,,0,0,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,8,,,,,,,,,,,,,0,,,,,,
0,text,0,1,1,,,,,,,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,76
0,control_change,0,0,2,,,,,,,,,,,,,,,0,7,100,,
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,63,91
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,55,76
0,control_change,0,0,1,,,,,,,,,,,,,,,0,64,0,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,91,127,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,100,,
0,program_change,0,0,1,,,,,,,,,,,,,,0,0,,,,
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,91
0,control_change,0,0,2,,,,,,,,,,,,,,,0,10,64,,
0,note_on,0,0,2,,,,,,,,,,,,,,,0,,,36,66
0,note_on,0,0,2,,,,,,,,,,,,,,,0,,,48,79
0,end_of_track,0,1,7,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,8,,,,,,,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,1432323,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,smpte_offset,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,time_signature,0,1,0,,,,,,,4,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,Eb,,,,,,,,
56,control_change,56,0,2,,,,,,,,,,,,,,,0,64,127,,
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,56,74
480,note_on,0,0,2,,,,,,,,,,,,,,,0,,,36,0
480,note_on,0,0,2,,,,,,,,,,,,,,,0,,,29,64
480,note_on,0,0,2,,,,,,,,,,,,,,,0,,,41,78
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,63,87
480,note_on,424,0,2,,,,,,,,,,,,,,,0,,,48,0
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,74
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,68,87
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,63,0
480,note_on,480,0,1,,,,,,,,,,,,,,,0,,,60,0
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,55,0
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
529,control_change,49,0,2,,,,,,,,,,,,,,,0,64,0,,
579,control_change,50,0,2,,,,,,,,,,,,,,,0,64,127,,
960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,89
960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,55,75
960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,63,89
960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,75
960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,56,0
960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,0
960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,63,0
960,note_on,381,0,2,,,,,,,,,,,,,,,0,,,41,0
960,note_on,0,0,2,,,,,,,,,,,,,,,0,,,29,0
960,note_on,0,0,2,,,,,,,,,,,,,,,0,,,31,64
960,note_on,0,0,2,,,,,,,,,,,,,,,0,,,43,77
960,note_on,480,0,1,,,,,,,,,,,,,,,0,,,68,0
988,control_change,28,0,2,,,,,,,,,,,,,,,0,64,0,,
1052,control_change,64,0,2,,,,,,,,,,,,,,,0,64,127,,
1320,note_on,360,0,1,,,,,,,,,,,,,,,0,,,63,0
1320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
1320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,65,79
1320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,79
1440,note_on,0,0,2,,,,,,,,,,,,,,,0,,,43,56
1440,note_on,0,0,2,,,,,,,,,,,,,,,0,,,36,56
1440,note_on,0,0,2,,,,,,,,,,,,,,,0,,,31,0
1440,note_on,388,0,2,,,,,,,,,,,,,,,0,,,43,0
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,82
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,55,0
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,63,82
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,55,69
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,65,0
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,0
1440,note_on,120,0,1,,,,,,,,,,,,,,,0,,,62,0
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,51,69
1440,note_on,0,0,2,,,,,,,,,,,,,,,0,,,48,66
1461,control_change,21,0,2,,,,,,,,,,,,,,,0,64,0,,
1480,set_tempo,1480,1,0,,,,,,,,,,,,1523616,,,,,,,
1518,control_change,57,0,2,,,,,,,,,,,,,,,0,64,127,,
1920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,56,76
1920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,63,91
1920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,51,0
1920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,63,0
1920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,55,0
1920,note_on,480,0,1,,,,,,,,,,,,,,,0,,,60,0
1920,note_on,402,0,2,,,,,,,,,,,,,,,0,,,48,0
1920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,91
1920,note_on,0,0,2,,,,,,,,,,,,,,,0,,,43,0
1920,note_on,0,0,2,,,,,,,,,,,,,,,0,,,32,66
1920,note_on,0,0,2,,,,,,,,,,,,,,,0,,,44,79
1920,control_change,0,0,2,,,,,,,,,,,,,,,0,64,0,,
1920,note_on,0,0,2,,,,,,,,,,,,,,,0,,,36,0
1920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,51,76
1960,set_tempo,480,1,0,,,,,,,,,,,,1432323,,,,,,,
1976,control_change,56,0,2,,,,,,,,,,,,,,,0,64,127,,
2400,note_on,424,0,2,,,,,,,,,,,,,,,0,,,44,0
2400,note_on,0,0,2,,,,,,,,,,,,,,,0,,,32,0
2400,note_on,0,0,2,,,,,,,,,,,,,,,0,,,25,66
