tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,100,,
0,control_change,0,0,1,,,,,,,,,0,91,127,,
0,text,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,0,,,,
0,control_change,0,0,2,,,,,,,,,0,7,100,,
0,control_change,0,0,2,,,,,,,,,0,64,127,,
0,note_on,0,0,2,,,,,,,,,0,,,36,86
0,note_on,0,0,2,,,,,,,,,0,,,48,103
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,set_tempo,0,1,0,,,,,,344828,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
120,note_on,120,0,2,,,,,,,,,0,,,48,77
240,note_on,0,0,2,,,,,,,,,0,,,55,80
240,note_on,120,0,2,,,,,,,,,0,,,48,0
360,note_on,0,0,2,,,,,,,,,0,,,60,77
360,note_on,120,0,2,,,,,,,,,0,,,55,0
480,note_on,480,0,1,,,,,,,,,0,,,64,90
480,note_on,120,0,2,,,,,,,,,0,,,60,0
600,note_on,120,0,1,,,,,,,,,0,,,64,0
600,note_on,0,0,1,,,,,,,,,0,,,60,77
720,note_on,120,0,1,,,,,,,,,0,,,60,0
720,note_on,0,0,1,,,,,,,,,0,,,67,80
840,note_on,0,0,1,,,,,,,,,0,,,72,78
840,note_on,120,0,1,,,,,,,,,0,,,67,0
960,note_on,0,0,1,,,,,,,,,0,,,76,93
960,note_on,120,0,1,,,,,,,,,0,,,72,0
1080,note_on,120,0,1,,,,,,,,,0,,,76,0
1080,note_on,0,0,1,,,,,,,,,0,,,72,79
1200,note_on,120,0,1,,,,,,,,,0,,,72,0
1200,note_on,0,0,1,,,,,,,,,0,,,79,82
1320,note_on,0,0,1,,,,,,,,,0,,,84,80
