tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
0,track_name,,0,1,14,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,14,,,,,,,0,,,,,,,,,,,,
0,program_change,,0,0,14,,,,,,,,,,,,,,48,11,,,,
0,control_change,,0,0,14,,,,,,,,,,,,,,,11,10,24,,
0,control_change,,0,0,14,,,,,,,,,,,,,,,11,11,127,,
0,control_change,,0,0,14,,,,,,,,,,,,,,,11,7,96,,
0,note_on,,0,0,14,,,,,,,,,,,,,,,11,,,66,76
0,control_change,,0,0,13,,,,,,,,,,,,,,,10,7,96,,
0,track_name,,0,1,6,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,18,,,,,,,,,,,,,,,,,,,
0,time_signature,,0,1,0,,,,,,,,,,2,4,24,8,,,,,,
0,track_name,,0,1,1,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,1,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,2,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,5,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,2,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,2,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,3,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,4,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,4,,,,,,,,,,,,,,,,,,,
0,key_signature,,0,1,0,,,,,,,,,D,,,,,,,,,,
0,set_tempo,,0,1,0,,,,,,,,416666,,,,,,,,,,,
0,midi_port,,0,1,1,,,,,,,0,,,,,,,,,,,,
0,midi_port,,0,1,0,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,note_on,,0,0,5,,,,,,,,,,,,,,,0,,,69,76
0,control_change,,0,0,5,,,,,,,,,,,,,,,0,7,96,,
0,marker,,0,1,0,,,,,,,,,,,,,,,,,,,
0,control_change,,0,0,5,,,,,,,,,,,,,,,0,10,54,,
0,program_change,,0,0,5,,,,,,,,,,,,,,56,0,,,,
0,control_change,,0,0,5,,,,,,,,,,,,,,,0,11,127,,
0,instrument_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,smpte_offset,,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,midi_port,,0,1,5,,,,,,,0,,,,,,,,,,,,
119,note_on,,119,0,17,,,,,,,,,,,,,,,14,,,50,0
119,note_on,,119,0,16,,,,,,,,,,,,,,,13,,,50,0
119,note_on,,119,0,12,,,,,,,,,,,,,,,7,,,50,0
120,note_on,,1,0,17,,,,,,,,,,,,,,,14,,,52,76
120,note_on,,1,0,16,,,,,,,,,,,,,,,13,,,52,76
120,note_on,,1,0,12,,,,,,,,,,,,,,,7,,,52,76
224,note_on,,224,0,10,,,,,,,,,,,,,,,5,,,66,0
224,note_on,,224,0,14,,,,,,,,,,,,,,,11,,,66,0
224,note_on,,224,0,11,,,,,,,,,,,,,,,6,,,62,0
224,note_on,,224,0,15,,,,,,,,,,,,,,,12,,,62,0
224,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,69,0
224,note_on,,224,0,13,,,,,,,,,,,,,,,10,,,69,0
239,note_on,,239,0,7,,,,,,,,,,,,,,,2,,,69,0
239,note_on,,119,0,17,,,,,,,,,,,,,,,14,,,52,0
239,note_on,,239,0,5,,,,,,,,,,,,,,,0,,,69,0
239,note_on,,239,0,8,,,,,,,,,,,,,,,3,,,50,0
239,note_on,,119,0,16,,,,,,,,,,,,,,,13,,,52,0
239,note_on,,239,0,6,,,,,,,,,,,,,,,1,,,69,0
239,note_on,,119,0,12,,,,,,,,,,,,,,,7,,,52,0
240,note_on,,1,0,12,,,,,,,,,,,,,,,7,,,54,76
240,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,69,72
240,note_on,,16,0,15,,,,,,,,,,,,,,,12,,,69,76
240,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,69,72
240,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,74,76
240,note_on,,16,0,13,,,,,,,,,,,,,,,10,,,74,76
240,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,66,76
240,note_on,,16,0,14,,,,,,,,,,,,,,,11,,,66,76
240,note_on,,1,0,16,,,,,,,,,,,,,,,13,,,54,76
240,note_on,,1,0,17,,,,,,,,,,,,,,,14,,,54,76
240,note_on,,16,0,11,,,,,,,,,,,,,,,6,,,69,76
240,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,69,72
359,note_on,,119,0,12,,,,,,,,,,,,,,,7,,,54,0
359,note_on,,119,0,16,,,,,,,,,,,,,,,13,,,54,0
359,note_on,,119,0,17,,,,,,,,,,,,,,,14,,,54,0
360,note_on,,1,0,12,,,,,,,,,,,,,,,7,,,55,76
360,note_on,,1,0,17,,,,,,,,,,,,,,,14,,,55,76
360,note_on,,1,0,16,,,,,,,,,,,,,,,13,,,55,76
449,note_on,,209,0,6,,,,,,,,,,,,,,,1,,,69,0
449,note_on,,209,0,5,,,,,,,,,,,,,,,0,,,69,0
449,note_on,,209,0,7,,,,,,,,,,,,,,,2,,,69,0
464,note_on,,104,0,16,,,,,,,,,,,,,,,13,,,55,0
464,note_on,,224,0,15,,,,,,,,,,,,,,,12,,,69,0
464,note_on,,224,0,10,,,,,,,,,,,,,,,5,,,66,0
464,note_on,,224,0,11,,,,,,,,,,,,,,,6,,,69,0
464,note_on,,104,0,17,,,,,,,,,,,,,,,14,,,55,0
464,note_on,,104,0,12,,,,,,,,,,,,,,,7,,,55,0
464,note_on,,224,0,14,,,,,,,,,,,,,,,11,,,66,0
480,note_on,,16,0,12,,,,,,,,,,,,,,,7,,,57,76
480,note_on,,31,0,5,,,,,,,,,,,,,,,0,,,69,76
480,note_on,,16,0,11,,,,,,,,,,,,,,,6,,,69,76
480,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,69,76
480,note_on,,16,0,14,,,,,,,,,,,,,,,11,,,64,76
480,note_on,,16,0,16,,,,,,,,,,,,,,,13,,,57,76
480,note_on,,16,0,15,,,,,,,,,,,,,,,12,,,69,76
480,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,64,76
480,note_on,,31,0,6,,,,,,,,,,,,,,,1,,,69,76
480,time_signature,,480,1,0,,,,,,,,,,4,4,24,8,,,,,,
480,note_on,,241,0,8,,,,,,,,,,,,,,,3,,,45,76
480,note_on,,16,0,17,,,,,,,,,,,,,,,14,,,57,76
704,note_on,,464,0,9,,,,,,,,,,,,,,,4,,,74,0
704,note_on,,464,0,13,,,,,,,,,,,,,,,10,,,74,0
719,note_on,,239,0,5,,,,,,,,,,,,,,,0,,,69,0
719,note_on,,239,0,7,,,,,,,,,,,,,,,2,,,69,0
719,note_on,,239,0,8,,,,,,,,,,,,,,,3,,,45,0
719,note_on,,239,0,6,,,,,,,,,,,,,,,1,,,69,0
720,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,69,72
720,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,69,72
720,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,69,72
720,note_on,,16,0,13,,,,,,,,,,,,,,,10,,,73,76
720,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,73,76
824,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,73,0
824,note_on,,104,0,13,,,,,,,,,,,,,,,10,,,73,0
840,note_on,,16,0,13,,,,,,,,,,,,,,,10,,,71,76
840,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,71,76
929,note_on,,209,0,5,,,,,,,,,,,,,,,0,,,69,0
929,note_on,,209,0,7,,,,,,,,,,,,,,,2,,,69,0
929,note_on,,209,0,6,,,,,,,,,,,,,,,1,,,69,0
944,note_on,,464,0,17,,,,,,,,,,,,,,,14,,,57,0
944,note_on,,464,0,12,,,,,,,,,,,,,,,7,,,57,0
944,note_on,,464,0,14,,,,,,,,,,,,,,,11,,,64,0
944,note_on,,464,0,11,,,,,,,,,,,,,,,6,,,69,0
944,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,71,0
944,note_on,,104,0,13,,,,,,,,,,,,,,,10,,,71,0
944,note_on,,464,0,16,,,,,,,,,,,,,,,13,,,57,0
944,note_on,,464,0,15,,,,,,,,,,,,,,,12,,,69,0
944,note_on,,464,0,10,,,,,,,,,,,,,,,5,,,64,0
960,note_on,,31,0,5,,,,,,,,,,,,,,,0,,,69,76
960,note_on,,241,0,8,,,,,,,,,,,,,,,3,,,50,76
960,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,69,76
960,note_on,,16,0,16,,,,,,,,,,,,,,,13,,,55,76
960,note_on,,16,0,14,,,,,,,,,,,,,,,11,,,66,76
960,note_on,,16,0,13,,,,,,,,,,,,,,,10,,,69,76
960,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,66,76
960,note_on,,16,0,11,,,,,,,,,,,,,,,6,,,62,76
960,note_on,,16,0,12,,,,,,,,,,,,,,,7,,,55,76
960,note_on,,31,0,6,,,,,,,,,,,,,,,1,,,69,76
960,note_on,,16,0,17,,,,,,,,,,,,,,,14,,,55,76
960,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,69,76
960,note_on,,16,0,15,,,,,,,,,,,,,,,12,,,62,76
1064,note_on,,104,0,11,,,,,,,,,,,,,,,6,,,62,0
1064,note_on,,104,0,14,,,,,,,,,,,,,,,11,,,66,0
1064,note_on,,104,0,15,,,,,,,,,,,,,,,12,,,62,0
1064,note_on,,104,0,10,,,,,,,,,,,,,,,5,,,66,0
1064,note_on,,104,0,13,,,,,,,,,,,,,,,10,,,69,0
1064,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,69,0
1079,note_on,,119,0,17,,,,,,,,,,,,,,,14,,,55,0
1079,note_on,,119,0,16,,,,,,,,,,,,,,,13,,,55,0
1079,note_on,,119,0,12,,,,,,,,,,,,,,,7,,,55,0
1080,note_on,,1,0,17,,,,,,,,,,,,,,,14,,,54,76
1080,note_on,,1,0,16,,,,,,,,,,,,,,,13,,,54,76
1080,note_on,,16,0,13,,,,,,,,,,,,,,,10,,,74,76
1080,note_on,,1,0,12,,,,,,,,,,,,,,,7,,,54,76
1080,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,69,76
1080,note_on,,16,0,14,,,,,,,,,,,,,,,11,,,69,76
1080,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,74,76
1080,note_on,,16,0,11,,,,,,,,,,,,,,,6,,,66,76
1080,note_on,,16,0,15,,,,,,,,,,,,,,,12,,,66,76
1184,note_on,,104,0,15,,,,,,,,,,,,,,,12,,,66,0
1184,note_on,,104,0,13,,,,,,,,,,,,,,,10,,,74,0
1184,note_on,,104,0,14,,,,,,,,,,,,,,,11,,,69,0
1184,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,74,0
1184,note_on,,104,0,11,,,,,,,,,,,,,,,6,,,66,0
1184,note_on,,104,0,10,,,,,,,,,,,,,,,5,,,69,0
1199,note_on,,119,0,12,,,,,,,,,,,,,,,7,,,54,0
1199,note_on,,239,0,6,,,,,,,,,,,,,,,1,,,69,0
1199,note_on,,239,0,5,,,,,,,,,,,,,,,0,,,69,0
1199,note_on,,239,0,8,,,,,,,,,,,,,,,3,,,50,0
1199,note_on,,239,0,7,,,,,,,,,,,,,,,2,,,69,0
1199,note_on,,119,0,17,,,,,,,,,,,,,,,14,,,54,0
1199,note_on,,119,0,16,,,,,,,,,,,,,,,13,,,54,0
1200,note_on,,16,0,11,,,,,,,,,,,,,,,6,,,69,76
1200,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,78,76
1200,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,69,72
1200,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,69,72
1200,note_on,,16,0,14,,,,,,,,,,,,,,,11,,,74,76
1200,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,74,76
1200,note_on,,16,0,13,,,,,,,,,,,,,,,10,,,78,76
1200,note_on,,1,0,17,,,,,,,,,,,,,,,14,,,52,76
1200,note_on,,16,0,15,,,,,,,,,,,,,,,12,,,69,76
1200,note_on,,1,0,16,,,,,,,,,,,,,,,13,,,52,76
1200,note_on,,1,0,12,,,,,,,,,,,,,,,7,,,52,76
1200,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,69,72
1319,note_on,,119,0,12,,,,,,,,,,,,,,,7,,,52,0
1319,note_on,,119,0,16,,,,,,,,,,,,,,,13,,,52,0
1319,note_on,,119,0,17,,,,,,,,,,,,,,,14,,,52,0
1320,note_on,,1,0,16,,,,,,,,,,,,,,,13,,,50,76
1320,note_on,,1,0,17,,,,,,,,,,,,,,,14,,,50,76
1320,note_on,,1,0,12,,,,,,,,,,,,,,,7,,,50,76
1409,note_on,,209,0,7,,,,,,,,,,,,,,,2,,,69,0
1409,note_on,,209,0,5,,,,,,,,,,,,,,,0,,,69,0
1409,note_on,,209,0,6,,,,,,,,,,,,,,,1,,,69,0
1424,note_on,,104,0,17,,,,,,,,,,,,,,,14,,,50,0
1424,note_on,,104,0,16,,,,,,,,,,,,,,,13,,,50,0
1424,note_on,,104,0,12,,,,,,,,,,,,,,,7,,,50,0
1424,note_on,,224,0,11,,,,,,,,,,,,,,,6,,,69,0
1424,note_on,,224,0,15,,,,,,,,,,,,,,,12,,,69,0
1440,note_on,,31,0,6,,,,,,,,,,,,,,,1,,,69,76
1440,note_on,,16,0,15,,,,,,,,,,,,,,,12,,,69,76
1440,note_on,,16,0,12,,,,,,,,,,,,,,,7,,,57,76
1440,note_on,,16,0,16,,,,,,,,,,,,,,,13,,,57,76
1440,note_on,,16,0,17,,,,,,,,,,,,,,,14,,,57,76
1440,note_on,,16,0,11,,,,,,,,,,,,,,,6,,,69,76
1440,note_on,,241,0,8,,,,,,,,,,,,,,,3,,,45,76
1440,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,69,76
1440,note_on,,31,0,5,,,,,,,,,,,,,,,0,,,69,76
1664,note_on,,464,0,13,,,,,,,,,,,,,,,10,,,78,0
1664,note_on,,464,0,14,,,,,,,,,,,,,,,11,,,74,0
1664,note_on,,464,0,9,,,,,,,,,,,,,,,4,,,78,0
1664,note_on,,464,0,10,,,,,,,,,,,,,,,5,,,74,0
1679,note_on,,239,0,8,,,,,,,,,,,,,,,3,,,45,0
1680,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,73,76
1680,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,76,76
1680,note_on,,16,0,14,,,,,,,,,,,,,,,11,,,73,76
1680,note_on,,16,0,13,,,,,,,,,,,,,,,10,,,76,76
1889,note_on,,449,0,7,,,,,,,,,,,,,,,2,,,69,0
1889,note_on,,449,0,6,,,,,,,,,,,,,,,1,,,69,0
1889,note_on,,449,0,5,,,,,,,,,,,,,,,0,,,69,0
1904,note_on,,464,0,11,,,,,,,,,,,,,,,6,,,69,0
1904,note_on,,224,0,10,,,,,,,,,,,,,,,5,,,73,0
1904,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,76,0
1904,note_on,,464,0,17,,,,,,,,,,,,,,,14,,,57,0
1904,note_on,,464,0,12,,,,,,,,,,,,,,,7,,,57,0
1904,note_on,,464,0,16,,,,,,,,,,,,,,,13,,,57,0
1919,note_on,,239,0,13,,,,,,,,,,,,,,,10,,,76,0
1919,note_on,,479,0,15,,,,,,,,,,,,,,,12,,,69,0
1919,note_on,,239,0,14,,,,,,,,,,,,,,,11,,,73,0
1920,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,74,76
1920,note_on,,16,0,16,,,,,,,,,,,,,,,13,,,54,76
1920,note_on,,241,0,8,,,,,,,,,,,,,,,3,,,50,76
1920,note_on,,16,0,17,,,,,,,,,,,,,,,14,,,54,76
1920,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,81,76
1920,note_on,,31,0,5,,,,,,,,,,,,,,,0,,,81,76
1920,note_on,,16,0,11,,,,,,,,,,,,,,,6,,,62,76
1920,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,78,76
1920,note_on,,31,0,6,,,,,,,,,,,,,,,1,,,78,76
1920,note_on,,16,0,12,,,,,,,,,,,,,,,7,,,54,76
2024,note_on,,104,0,16,,,,,,,,,,,,,,,13,,,54,0
2024,note_on,,104,0,17,,,,,,,,,,,,,,,14,,,54,0
2024,note_on,,104,0,12,,,,,,,,,,,,,,,7,,,54,0
2040,note_on,,16,0,16,,,,,,,,,,,,,,,13,,,50,76
2040,note_on,,16,0,12,,,,,,,,,,,,,,,7,,,50,76
2040,note_on,,16,0,17,,,,,,,,,,,,,,,14,,,50,76
2091,note_on,,51,0,12,,,,,,,,,,,,,,,7,,,50,0
2091,note_on,,51,0,16,,,,,,,,,,,,,,,13,,,50,0
2091,note_on,,51,0,17,,,,,,,,,,,,,,,14,,,50,0
2099,note_on,,179,0,11,,,,,,,,,,,,,,,6,,,62,0
2099,note_on,,179,0,10,,,,,,,,,,,,,,,5,,,78,0
2099,note_on,,179,0,9,,,,,,,,,,,,,,,4,,,81,0
2100,note_on,,9,0,16,,,,,,,,,,,,,,,13,,,52,76
2100,note_on,,9,0,17,,,,,,,,,,,,,,,14,,,52,76
2100,note_on,,9,0,12,,,,,,,,,,,,,,,7,,,52,76
2151,note_on,,51,0,16,,,,,,,,,,,,,,,13,,,52,0
2151,note_on,,51,0,12,,,,,,,,,,,,,,,7,,,52,0
2151,note_on,,51,0,17,,,,,,,,,,,,,,,14,,,52,0
2160,note_on,,9,0,12,,,,,,,,,,,,,,,7,,,54,76
2160,note_on,,241,0,13,,,,,,,,,,,,,,,10,,,81,76
2160,note_on,,9,0,16,,,,,,,,,,,,,,,13,,,54,76
2160,note_on,,9,0,17,,,,,,,,,,,,,,,14,,,54,76
2160,note_on,,241,0,14,,,,,,,,,,,,,,,11,,,78,76
2160,note_on,,241,0,15,,,,,,,,,,,,,,,12,,,62,76
2264,note_on,,104,0,17,,,,,,,,,,,,,,,14,,,54,0
2264,note_on,,104,0,16,,,,,,,,,,,,,,,13,,,54,0
2264,note_on,,104,0,12,,,,,,,,,,,,,,,7,,,54,0
2280,note_on,,16,0,16,,,,,,,,,,,,,,,13,,,52,76
2280,note_on,,16,0,12,,,,,,,,,,,,,,,7,,,52,76
2280,note_on,,16,0,17,,,,,,,,,,,,,,,14,,,52,76
2331,note_on,,51,0,16,,,,,,,,,,,,,,,13,,,52,0
2331,note_on,,51,0,17,,,,,,,,,,,,,,,14,,,52,0
2331,note_on,,51,0,12,,,,,,,,,,,,,,,7,,,52,0
2340,note_on,,9,0,17,,,,,,,,,,,,,,,14,,,54,76
2340,note_on,,9,0,12,,,,,,,,,,,,,,,7,,,54,76
2340,note_on,,9,0,16,,,,,,,,,,,,,,,13,,,54,76
2391,note_on,,51,0,16,,,,,,,,,,,,,,,13,,,54,0
2391,note_on,,51,0,12,,,,,,,,,,,,,,,7,,,54,0
2391,note_on,,51,0,17,,,,,,,,,,,,,,,14,,,54,0
2399,note_on,,239,0,14,,,,,,,,,,,,,,,11,,,78,0
2399,note_on,,239,0,15,,,,,,,,,,,,,,,12,,,62,0
2399,note_on,,239,0,13,,,,,,,,,,,,,,,10,,,81,0
2400,note_on,,301,0,11,,,,,,,,,,,,,,,6,,,74,76
2400,note_on,,301,0,10,,,,,,,,,,,,,,,5,,,78,76
2400,note_on,,9,0,12,,,,,,,,,,,,,,,7,,,55,76
2400,note_on,,9,0,17,,,,,,,,,,,,,,,14,,,55,76
2400,note_on,,301,0,9,,,,,,,,,,,,,,,4,,,81,76
2400,note_on,,9,0,16,,,,,,,,,,,,,,,13,,,55,76
2504,note_on,,104,0,12,,,,,,,,,,,,,,,7,,,55,0
2504,note_on,,104,0,17,,,,,,,,,,,,,,,14,,,55,0
2504,note_on,,104,0,16,,,,,,,,,,,,,,,13,,,55,0
2520,note_on,,16,0,16,,,,,,,,,,,,,,,13,,,52,76
2520,note_on,,16,0,17,,,,,,,,,,,,,,,14,,,52,76
2520,note_on,,16,0,12,,,,,,,,,,,,,,,7,,,52,76
2571,note_on,,51,0,17,,,,,,,,,,,,,,,14,,,52,0
2571,note_on,,51,0,16,,,,,,,,,,,,,,,13,,,52,0
2571,note_on,,51,0,12,,,,,,,,,,,,,,,7,,,52,0
2579,note_on,,179,0,10,,,,,,,,,,,,,,,5,,,78,0
2579,note_on,,179,0,11,,,,,,,,,,,,,,,6,,,74,0
2579,note_on,,179,0,9,,,,,,,,,,,,,,,4,,,81,0
2580,note_on,,9,0,12,,,,,,,,,,,,,,,7,,,54,76
2580,note_on,,9,0,17,,,,,,,,,,,,,,,14,,,54,76
2580,note_on,,9,0,16,,,,,,,,,,,,,,,13,,,54,76
2631,note_on,,51,0,12,,,,,,,,,,,,,,,7,,,54,0
2631,note_on,,51,0,17,,,,,,,,,,,,,,,14,,,54,0
2631,note_on,,51,0,16,,,,,,,,,,,,,,,13,,,54,0
2640,note_on,,9,0,12,,,,,,,,,,,,,,,7,,,55,76
2640,note_on,,9,0,16,,,,,,,,,,,,,,,13,,,55,76
2640,note_on,,241,0,14,,,,,,,,,,,,,,,11,,,78,76
2640,note_on,,241,0,15,,,,,,,,,,,,,,,12,,,74,76
2640,note_on,,9,0,17,,,,,,,,,,,,,,,14,,,55,76
2640,note_on,,241,0,13,,,,,,,,,,,,,,,10,,,81,76
2744,note_on,,104,0,17,,,,,,,,,,,,,,,14,,,55,0
2744,note_on,,104,0,12,,,,,,,,,,,,,,,7,,,55,0
2744,note_on,,104,0,16,,,,,,,,,,,,,,,13,,,55,0
2760,note_on,,16,0,16,,,,,,,,,,,,,,,13,,,54,76
2760,note_on,,181,0,11,,,,,,,,,,,,,,,6,,,74,76
2760,note_on,,181,0,10,,,,,,,,,,,,,,,5,,,79,76
2760,note_on,,16,0,12,,,,,,,,,,,,,,,7,,,54,76
2760,note_on,,181,0,9,,,,,,,,,,,,,,,4,,,83,76
2760,note_on,,16,0,17,,,,,,,,,,,,,,,14,,,54,76
