tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,9,8,36,8,0,1,0,,,,,
0,track_name,,,,,0,1,3,,,,,
0,note_on,,,,,0,0,3,,,55,96,2
0,note_on,,,,,0,0,1,,,67,96,0
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,1,,,,,
0,set_tempo,,,,,0,1,0,,714285,,,
0,key_signature,,,,,0,1,0,G,,,,
256,note_off,,,,,256,0,1,,,67,0,0
256,note_on,,,,,0,0,1,,,71,96,0
512,note_off,,,,,256,0,1,,,71,0,0
512,note_on,,,,,0,0,1,,,74,96,0
768,note_off,,,,,256,0,1,,,74,0,0
768,note_on,,,,,0,0,1,,,71,96,0
1024,note_off,,,,,256,0,1,,,71,0,0
1024,note_on,,,,,0,0,1,,,67,96,0
1024,note_off,,,,,1024,0,3,,,55,0,2
1280,note_off,,,,,256,0,1,,,67,0,0
1280,note_on,,,,,0,0,1,,,66,96,0
1536,note_on,,,,,512,0,3,,,52,96,2
1536,note_on,,,,,0,0,1,,,67,96,0
1536,note_off,,,,,256,0,1,,,66,0,0
1792,note_off,,,,,256,0,1,,,67,0,0
1792,note_on,,,,,0,0,1,,,71,96,0
2048,note_off,,,,,256,0,1,,,71,0,0
2048,note_on,,,,,0,0,1,,,74,96,0
2304,note_off,,,,,256,0,1,,,74,0,0
2304,note_on,,,,,0,0,1,,,71,96,0
2560,note_off,,,,,256,0,1,,,71,0,0
2560,note_on,,,,,0,0,1,,,67,96,0
2560,note_off,,,,,1024,0,3,,,52,0,2
2816,note_off,,,,,256,0,1,,,67,0,0
2816,note_on,,,,,0,0,1,,,66,96,0
3072,note_on,,,,,512,0,3,,,48,96,2
3072,note_off,,,,,256,0,1,,,66,0,0
3072,note_on,,,,,0,0,1,,,67,96,0
3584,note_on,,,,,0,0,1,,,76,96,0
3584,note_off,,,,,512,0,1,,,67,0,0
4096,note_off,,,,,512,0,1,,,76,0,0
4096,note_off,,,,,1024,0,3,,,48,0,2
4096,note_on,,,,,0,0,1,,,74,96,0
4608,note_on,,,,,512,0,3,,,60,96,2
4608,note_off,,,,,512,0,1,,,74,0,0
4608,note_on,,,,,0,0,1,,,74,96,0
5120,note_on,,,,,0,0,3,,,59,96,2
5120,note_off,,,,,512,0,3,,,60,0,2
5632,note_on,,,,,0,0,3,,,57,96,2
5632,note_off,,,,,512,0,3,,,59,0,2
6144,note_off,,,,,512,0,3,,,57,0,2
6144,note_on,,,,,0,0,3,,,59,96,2
6400,note_on,,,,,0,0,1,,,78,96,0
6400,note_off,,,,,1792,0,1,,,74,0,0
6656,note_on,,,,,0,0,3,,,57,96,2
6656,note_off,,,,,512,0,3,,,59,0,2
6656,note_on,,,,,0,0,1,,,81,96,0
6656,note_off,,,,,256,0,1,,,78,0,0
6912,note_off,,,,,256,0,1,,,81,0,0
6912,note_on,,,,,0,0,1,,,78,96,0
7168,note_off,,,,,512,0,3,,,57,0,2
7168,note_on,,,,,0,0,3,,,55,96,2
7168,note_on,,,,,0,0,1,,,72,96,0
7168,note_off,,,,,256,0,1,,,78,0,0
7424,note_off,,,,,256,0,1,,,72,0,0
7424,note_on,,,,,0,0,1,,,71,96,0
