tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,12,8,36,8,0,1,0,,,,,
0,track_name,,,,,0,1,4,,,,,
0,note_on,,,,,0,0,3,,,52,96,2
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,3,,,,,
0,key_signature,,,,,0,1,0,Em,,,,
0,track_name,,,,,0,1,5,,,,,
0,set_tempo,,,,,0,1,0,,759493,,,
0,track_name,,,,,0,1,1,,,,,
512,note_on,,,,,0,0,3,,,59,96,2
512,note_off,,,,,512,0,3,,,52,0,2
1024,note_off,,,,,512,0,3,,,59,0,2
1024,note_on,,,,,0,0,3,,,57,96,2
1536,note_on,,,,,0,0,3,,,59,96,2
1536,note_off,,,,,512,0,3,,,57,0,2
1536,note_on,,,,,1536,0,4,,,47,96,3
2048,note_off,,,,,512,0,4,,,47,0,3
2048,note_on,,,,,0,0,4,,,52,96,3
2560,note_off,,,,,512,0,4,,,52,0,3
2560,note_on,,,,,0,0,4,,,51,96,3
3072,note_off,,,,,512,0,4,,,51,0,3
3072,note_on,,,,,0,0,4,,,52,96,3
3584,note_off,,,,,2048,0,3,,,59,0,2
3584,note_on,,,,,0,0,3,,,60,96,2
4096,note_on,,,,,0,0,3,,,59,96,2
4096,note_off,,,,,512,0,3,,,60,0,2
4608,note_on,,,,,0,0,3,,,57,96,2
4608,note_off,,,,,512,0,3,,,59,0,2
5120,note_on,,,,,0,0,4,,,54,96,3
5120,note_off,,,,,2048,0,4,,,52,0,3
5632,note_on,,,,,0,0,4,,,52,96,3
5632,note_off,,,,,512,0,4,,,54,0,3
6144,note_off,,,,,512,0,4,,,52,0,3
6144,note_on,,,,,0,0,4,,,51,96,3
6144,note_on,,,,,6144,0,2,,,59,96,1
6656,note_off,,,,,512,0,2,,,59,0,1
6656,note_on,,,,,0,0,2,,,64,96,1
6656,note_on,,,,,0,0,4,,,49,96,3
6656,note_off,,,,,512,0,4,,,51,0,3
7168,note_on,,,,,0,0,2,,,63,96,1
7168,note_off,,,,,512,0,2,,,64,0,1
7168,note_off,,,,,512,0,4,,,49,0,3
7168,note_on,,,,,0,0,4,,,47,96,3
7680,note_on,,,,,0,0,2,,,64,96,1
7680,note_off,,,,,512,0,4,,,47,0,3
7680,note_on,,,,,0,0,4,,,48,96,3
7680,note_off,,,,,3072,0,3,,,57,0,2
7680,note_on,,,,,0,0,3,,,55,96,2
7680,note_off,,,,,512,0,2,,,63,0,1
8192,note_off,,,,,512,0,3,,,55,0,2
8192,note_on,,,,,0,0,3,,,60,96,2
8704,note_off,,,,,1024,0,4,,,48,0,3
8704,note_on,,,,,0,0,3,,,59,96,2
8704,note_off,,,,,512,0,3,,,60,0,2
8704,note_on,,,,,0,0,4,,,43,96,3
9216,note_on,,,,,0,0,3,,,60,96,2
9216,note_on,,,,,0,0,4,,,45,96,3
9216,note_off,,,,,512,0,4,,,43,0,3
9216,note_off,,,,,512,0,3,,,59,0,2
9728,note_off,,,,,2048,0,2,,,64,0,1
9728,note_on,,,,,0,0,2,,,66,96,1
10240,note_on,,,,,0,0,4,,,42,96,3
10240,note_off,,,,,1024,0,4,,,45,0,3
10240,note_off,,,,,512,0,2,,,66,0,1
10240,note_on,,,,,0,0,2,,,64,96,1
10240,note_off,,,,,1024,0,3,,,60,0,2
10752,note_off,,,,,512,0,2,,,64,0,1
10752,note_on,,,,,0,0,2,,,62,96,1
10752,note_off,,,,,512,0,4,,,42,0,3
10752,note_on,,,,,0,0,4,,,47,96,3
10752,note_on,,,,,512,0,3,,,54,96,2
11264,note_off,,,,,512,0,3,,,54,0,2
11264,note_on,,,,,0,0,3,,,59,96,2
11776,note_off,,,,,512,0,3,,,59,0,2
11776,note_off,,,,,1024,0,4,,,47,0,3
11776,note_on,,,,,0,0,4,,,42,96,3
11776,note_on,,,,,0,0,3,,,57,96,2
12288,note_off,,,,,512,0,4,,,42,0,3
12288,note_on,,,,,0,0,4,,,44,96,3
12288,note_on,,,,,0,0,3,,,59,96,2
12288,note_off,,,,,512,0,3,,,57,0,2
12800,note_on,,,,,0,0,2,,,64,96,1
12800,note_off,,,,,2048,0,2,,,62,0,1
13312,note_on,,,,,0,0,4,,,40,96,3
13312,note_off,,,,,1024,0,4,,,44,0,3
13312,note_off,,,,,512,0,2,,,64,0,1
13312,note_on,,,,,0,0,2,,,62,96,1
13824,note_off,,,,,512,0,2,,,62,0,1
