tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,5,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,key_signature,,,,,0,1,13,,,,,,,C,,
0,note_on,,,,,0,0,5,,,,,4,,,64,95
0,note_on,,,,,0,0,5,,,,,4,,,60,95
0,key_signature,,,,,0,1,5,,,,,,,C,,
0,program_change,,,,,0,0,5,,,,,4,19,,,
0,control_change,,,,,0,0,5,,,7,127,4,,,,
0,control_change,,,,,0,0,5,,,10,82,4,,,,
0,control_change,,,,,0,0,5,,,0,0,4,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,note_on,,,,,0,0,4,,,,,3,,,48,106
0,key_signature,,,,,0,1,4,,,,,,,C,,
0,program_change,,,,,0,0,4,,,,,3,71,,,
0,control_change,,,,,0,0,6,,,10,84,5,,,,
0,control_change,,,,,0,0,4,,,7,127,3,,,,
0,control_change,,,,,0,0,4,,,0,0,3,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,note_on,,,,,0,0,3,,,,,2,,,55,109
0,key_signature,,,,,0,1,3,,,,,,,C,,
0,program_change,,,,,0,0,3,,,,,2,70,,,
0,control_change,,,,,0,0,3,,,7,127,2,,,,
0,control_change,,,,,0,0,3,,,10,105,2,,,,
0,control_change,,,,,0,0,3,,,0,0,2,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,note_on,,,,,0,0,2,,,,,1,,,60,109
0,key_signature,,,,,0,1,2,,,,,,,C,,
0,program_change,,,,,0,0,2,,,,,1,56,,,
0,control_change,,,,,0,0,2,,,7,127,1,,,,
0,control_change,,,,,0,0,2,,,10,24,1,,,,
0,control_change,,,,,0,0,4,,,10,105,3,,,,
0,control_change,,,,,0,0,6,,,7,127,5,,,,
0,program_change,,,,,0,0,6,,,,,5,19,,,
0,key_signature,,,,,0,1,6,,,,,,,C,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,end_of_track,,,,,0,1,12,,,,,,,,,
0,key_signature,,,,,0,1,12,,,,,,,C,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,end_of_track,,,,,0,1,11,,,,,,,,,
0,key_signature,,,,,0,1,11,,,,,,,C,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,end_of_track,,,,,0,1,10,,,,,,,,,
0,key_signature,,,,,0,1,10,,,,,,,C,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,end_of_track,,,,,0,1,9,,,,,,,,,
0,key_signature,,,,,0,1,9,,,,,,,C,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,note_on,,,,,0,0,8,,,,,7,,,55,89
0,note_on,,,,,0,0,8,,,,,7,,,48,89
0,key_signature,,,,,0,1,8,,,,,,,C,,
0,program_change,,,,,0,0,8,,,,,7,48,,,
0,note_on,,,,,0,0,6,,,,,5,,,55,95
0,note_on,,,,,0,0,6,,,,,5,,,48,95
0,track_name,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,7,,,0,0,6,,,,
0,control_change,,,,,0,0,7,,,10,42,6,,,,
0,control_change,,,,,0,0,7,,,7,127,6,,,,
