tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,note_on,,,,,0,0,4,,,,,3,,,62,110
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,4,,,,
0,control_change,,,,,0,0,5,,,10,105,4,,,,
0,control_change,,,,,0,0,5,,,91,78,4,,,,
0,control_change,,,,,0,0,5,,,93,0,4,,,,
0,control_change,,,,,0,0,5,,,7,127,4,,,,
0,program_change,,,,,0,0,5,,,,,4,41,,,
0,key_signature,,,,,0,1,5,,,,,,,Em,,
0,key_signature,,,,,0,1,4,,,,,,,Em,,
0,note_on,,,,,0,0,5,,,,,4,,,59,52
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,6,,,,
0,control_change,,,,,0,0,6,,,10,21,6,,,,
0,control_change,,,,,0,0,6,,,91,72,6,,,,
0,control_change,,,,,0,0,6,,,93,0,6,,,,
0,control_change,,,,,0,0,6,,,7,127,6,,,,
0,program_change,,,,,0,0,6,,,,,6,42,,,
0,key_signature,,,,,0,1,6,,,,,,,Em,,
0,note_on,,,,,0,0,6,,,,,6,,,43,67
0,key_signature,,,,,0,1,17,,,,,,,C,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,program_change,,,,,0,0,4,,,,,3,48,,,
0,control_change,,,,,0,0,4,,,93,0,3,,,,
0,control_change,,,,,0,0,2,,,10,74,1,,,,
0,control_change,,,,,0,0,2,,,91,72,1,,,,
0,control_change,,,,,0,0,2,,,93,0,1,,,,
0,control_change,,,,,0,0,2,,,7,127,1,,,,
0,program_change,,,,,0,0,2,,,,,1,40,,,
0,key_signature,,,,,0,1,2,,,,,,,G,,
0,note_on,,,,,0,0,2,,,,,1,,,67,99
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,2,,,,
0,control_change,,,,,0,0,4,,,7,127,3,,,,
0,control_change,,,,,0,0,3,,,10,21,2,,,,
0,control_change,,,,,0,0,3,,,93,0,2,,,,
0,control_change,,,,,0,0,3,,,7,127,2,,,,
0,program_change,,,,,0,0,3,,,,,2,48,,,
0,key_signature,,,,,0,1,3,,,,,,,Em,,
0,note_on,,,,,0,0,3,,,,,2,,,67,110
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,3,,,,
