tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,12,8,12,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,track_name,,,,,0,1,2,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,key_signature,,,,,0,1,0,A,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,track_name,,,,,0,1,1,,,,,,,
0,end_of_track,,,,,0,1,0,,,,,,,
0,marker,,,,,0,1,0,,,,,,,
0,set_tempo,,,,,0,1,0,,472441,,,,,
4,note_on,,,,,4,0,3,,,,,2,57,64
4,note_on,,,,,4,0,1,,,,,0,64,64
56,note_on,,,,,52,0,1,,,,,0,64,0
64,note_on,,,,,8,0,1,,,,,0,69,64
109,note_on,,,,,105,0,3,,,,,2,57,0
116,note_on,,,,,52,0,1,,,,,0,69,0
124,note_on,,,,,8,0,1,,,,,0,68,64
124,note_on,,,,,15,0,3,,,,,2,52,64
176,note_on,,,,,52,0,3,,,,,2,52,0
176,note_on,,,,,52,0,1,,,,,0,68,0
184,note_on,,,,,8,0,3,,,,,2,49,64
184,note_on,,,,,8,0,1,,,,,0,69,64
236,note_on,,,,,52,0,1,,,,,0,69,0
244,note_on,,,,,8,0,1,,,,,0,73,64
289,note_on,,,,,105,0,3,,,,,2,49,0
296,note_on,,,,,52,0,1,,,,,0,73,0
304,note_on,,,,,8,0,1,,,,,0,71,64
304,note_on,,,,,15,0,3,,,,,2,52,64
356,note_on,,,,,52,0,1,,,,,0,71,0
356,note_on,,,,,52,0,3,,,,,2,52,0
364,note_on,,,,,8,0,3,,,,,2,45,64
364,note_on,,,,,8,0,1,,,,,0,73,64
364,note_on,,,,,364,0,2,,,,,1,57,64
416,note_on,,,,,52,0,2,,,,,1,57,0
424,note_on,,,,,8,0,2,,,,,1,64,64
469,note_on,,,,,105,0,3,,,,,2,45,0
476,note_on,,,,,52,0,2,,,,,1,64,0
484,note_on,,,,,8,0,2,,,,,1,62,64
484,note_on,,,,,15,0,3,,,,,2,47,64
536,note_on,,,,,52,0,2,,,,,1,62,0
536,note_on,,,,,52,0,3,,,,,2,47,0
544,note_on,,,,,8,0,3,,,,,2,49,64
544,note_on,,,,,8,0,2,,,,,1,64,64
596,note_on,,,,,52,0,2,,,,,1,64,0
604,note_on,,,,,8,0,2,,,,,1,68,64
649,note_on,,,,,105,0,3,,,,,2,49,0
656,note_on,,,,,52,0,2,,,,,1,68,0
664,note_on,,,,,15,0,3,,,,,2,45,64
664,note_on,,,,,8,0,2,,,,,1,66,64
716,note_on,,,,,52,0,2,,,,,1,66,0
716,note_on,,,,,52,0,3,,,,,2,45,0
724,note_on,,,,,8,0,2,,,,,1,68,64
724,note_on,,,,,8,0,3,,,,,2,52,64
776,note_on,,,,,412,0,1,,,,,0,73,0
784,note_on,,,,,8,0,1,,,,,0,71,64
829,note_on,,,,,105,0,3,,,,,2,52,0
836,note_on,,,,,52,0,1,,,,,0,71,0
844,note_on,,,,,15,0,3,,,,,2,40,64
844,note_on,,,,,8,0,1,,,,,0,69,64
896,note_on,,,,,52,0,3,,,,,2,40,0
896,note_on,,,,,52,0,1,,,,,0,69,0
904,note_on,,,,,8,0,3,,,,,2,40,64
904,note_on,,,,,8,0,1,,,,,0,71,64
956,note_on,,,,,52,0,1,,,,,0,71,0
964,note_on,,,,,8,0,1,,,,,0,74,64
1009,note_on,,,,,105,0,3,,,,,2,40,0
1016,note_on,,,,,52,0,1,,,,,0,74,0
1024,note_on,,,,,15,0,3,,,,,2,52,64
1024,note_on,,,,,8,0,1,,,,,0,73,64
1076,note_on,,,,,52,0,1,,,,,0,73,0
1076,note_on,,,,,52,0,3,,,,,2,52,0
1084,note_on,,,,,8,0,3,,,,,2,52,64
1084,note_on,,,,,8,0,1,,,,,0,74,64
1136,note_on,,,,,412,0,2,,,,,1,68,0
1144,note_on,,,,,8,0,2,,,,,1,66,64
1189,note_on,,,,,105,0,3,,,,,2,52,0
1196,note_on,,,,,52,0,2,,,,,1,66,0
1204,note_on,,,,,15,0,3,,,,,2,50,64
1204,note_on,,,,,8,0,2,,,,,1,64,64
1256,note_on,,,,,52,0,3,,,,,2,50,0
1256,note_on,,,,,52,0,2,,,,,1,64,0
1264,note_on,,,,,8,0,3,,,,,2,49,64
1264,note_on,,,,,8,0,2,,,,,1,66,64
1316,note_on,,,,,52,0,2,,,,,1,66,0
1324,note_on,,,,,8,0,2,,,,,1,69,64
1369,note_on,,,,,105,0,3,,,,,2,49,0
1376,note_on,,,,,52,0,2,,,,,1,69,0
1384,note_on,,,,,8,0,2,,,,,1,68,64
1384,note_on,,,,,15,0,3,,,,,2,47,64
1436,note_on,,,,,52,0,3,,,,,2,47,0
1436,note_on,,,,,52,0,2,,,,,1,68,0
1444,note_on,,,,,8,0,3,,,,,2,45,64
1444,note_on,,,,,8,0,2,,,,,1,69,64
1496,note_on,,,,,412,0,1,,,,,0,74,0
1496,note_on,,,,,52,0,3,,,,,2,45,0
1504,note_on,,,,,8,0,3,,,,,2,57,64
1504,note_on,,,,,8,0,1,,,,,0,73,64
1556,note_on,,,,,52,0,3,,,,,2,57,0
1556,note_on,,,,,52,0,1,,,,,0,73,0
1564,note_on,,,,,8,0,1,,,,,0,71,64
1564,note_on,,,,,8,0,3,,,,,2,56,64
1616,note_on,,,,,52,0,3,,,,,2,56,0
1616,note_on,,,,,52,0,1,,,,,0,71,0
1624,note_on,,,,,8,0,1,,,,,0,73,64
1624,note_on,,,,,8,0,3,,,,,2,57,64
1676,note_on,,,,,52,0,3,,,,,2,57,0
1676,note_on,,,,,52,0,1,,,,,0,73,0
1684,note_on,,,,,8,0,1,,,,,0,76,64
1684,note_on,,,,,8,0,3,,,,,2,61,64
1736,note_on,,,,,52,0,3,,,,,2,61,0
1736,note_on,,,,,52,0,1,,,,,0,76,0
1744,note_on,,,,,8,0,1,,,,,0,74,64
1744,note_on,,,,,8,0,3,,,,,2,59,64
1796,note_on,,,,,52,0,3,,,,,2,59,0
1796,note_on,,,,,52,0,1,,,,,0,74,0
1804,note_on,,,,,8,0,3,,,,,2,61,64
1804,note_on,,,,,8,0,1,,,,,0,76,64
1856,note_on,,,,,52,0,3,,,,,2,61,0
1856,note_on,,,,,52,0,1,,,,,0,76,0
1864,note_on,,,,,8,0,3,,,,,2,59,64
1864,note_on,,,,,8,0,1,,,,,0,74,64
1916,note_on,,,,,52,0,3,,,,,2,59,0
1916,note_on,,,,,52,0,1,,,,,0,74,0
1924,note_on,,,,,8,0,1,,,,,0,73,64
1924,note_on,,,,,8,0,3,,,,,2,57,64
1976,note_on,,,,,52,0,1,,,,,0,73,0
1976,note_on,,,,,52,0,3,,,,,2,57,0
1984,note_on,,,,,8,0,1,,,,,0,74,64
1984,note_on,,,,,8,0,3,,,,,2,59,64
2036,note_on,,,,,52,0,1,,,,,0,74,0
2036,note_on,,,,,52,0,3,,,,,2,59,0
2044,note_on,,,,,8,0,1,,,,,0,78,64
2044,note_on,,,,,8,0,3,,,,,2,62,64
2096,note_on,,,,,52,0,1,,,,,0,78,0
2096,note_on,,,,,52,0,3,,,,,2,62,0
2104,note_on,,,,,8,0,1,,,,,0,76,64
2104,note_on,,,,,8,0,3,,,,,2,61,64
2156,note_on,,,,,52,0,3,,,,,2,61,0
2156,note_on,,,,,52,0,1,,,,,0,76,0
2164,note_on,,,,,8,0,1,,,,,0,78,64
2164,note_on,,,,,8,0,3,,,,,2,62,64
2216,note_on,,,,,772,0,2,,,,,1,69,0
2224,note_on,,,,,8,0,2,,,,,1,71,64
2269,note_on,,,,,105,0,3,,,,,2,62,0
2276,note_on,,,,,52,0,2,,,,,1,71,0
2284,note_on,,,,,15,0,3,,,,,2,61,64
2284,note_on,,,,,8,0,2,,,,,1,73,64
2336,note_on,,,,,52,0,3,,,,,2,61,0
2336,note_on,,,,,52,0,2,,,,,1,73,0
2344,note_on,,,,,8,0,2,,,,,1,74,64
2344,note_on,,,,,8,0,3,,,,,2,59,64
2396,note_on,,,,,232,0,1,,,,,0,78,0
2404,note_on,,,,,8,0,1,,,,,0,80,64
2449,note_on,,,,,105,0,3,,,,,2,59,0
2456,note_on,,,,,52,0,1,,,,,0,80,0
2464,note_on,,,,,15,0,3,,,,,2,57,64
2464,note_on,,,,,8,0,1,,,,,0,81,64
2516,note_on,,,,,52,0,3,,,,,2,57,0
2516,note_on,,,,,52,0,1,,,,,0,81,0
2524,note_on,,,,,8,0,1,,,,,0,83,64
2524,note_on,,,,,8,0,3,,,,,2,56,64
2576,note_on,,,,,52,0,1,,,,,0,83,0
2576,note_on,,,,,232,0,2,,,,,1,74,0
2584,note_on,,,,,8,0,1,,,,,0,76,64
2584,note_on,,,,,8,0,2,,,,,1,73,64
2629,note_on,,,,,105,0,3,,,,,2,56,0
2636,note_on,,,,,52,0,2,,,,,1,73,0
2644,note_on,,,,,8,0,2,,,,,1,71,64
2696,note_on,,,,,52,0,2,,,,,1,71,0
2704,note_on,,,,,75,0,3,,,,,2,57,64
2704,note_on,,,,,8,0,2,,,,,1,73,64
2756,note_on,,,,,172,0,1,,,,,0,76,0
2764,note_on,,,,,8,0,1,,,,,0,78,64
2809,note_on,,,,,105,0,3,,,,,2,57,0
2816,note_on,,,,,52,0,1,,,,,0,78,0
2824,note_on,,,,,8,0,1,,,,,0,80,64
2876,note_on,,,,,52,0,1,,,,,0,80,0
2884,note_on,,,,,8,0,1,,,,,0,81,64
2884,note_on,,,,,75,0,3,,,,,2,54,64
2936,note_on,,,,,52,0,1,,,,,0,81,0
2936,note_on,,,,,232,0,2,,,,,1,73,0
2944,note_on,,,,,8,0,2,,,,,1,71,64
2944,note_on,,,,,8,0,1,,,,,0,74,64
2989,note_on,,,,,105,0,3,,,,,2,54,0
2996,note_on,,,,,52,0,2,,,,,1,71,0
3004,note_on,,,,,8,0,2,,,,,1,69,64
3056,note_on,,,,,52,0,2,,,,,1,69,0
3064,note_on,,,,,8,0,2,,,,,1,71,64
3064,note_on,,,,,75,0,3,,,,,2,56,64
3116,note_on,,,,,172,0,1,,,,,0,74,0
3124,note_on,,,,,8,0,1,,,,,0,76,64
3169,note_on,,,,,105,0,3,,,,,2,56,0
3176,note_on,,,,,52,0,1,,,,,0,76,0
3184,note_on,,,,,8,0,1,,,,,0,74,64
3236,note_on,,,,,52,0,1,,,,,0,74,0
3244,note_on,,,,,75,0,3,,,,,2,57,64
3244,note_on,,,,,8,0,1,,,,,0,73,64
3296,note_on,,,,,52,0,1,,,,,0,73,0
3304,note_on,,,,,8,0,1,,,,,0,74,64
3349,note_on,,,,,285,0,2,,,,,1,71,0
3349,note_on,,,,,105,0,3,,,,,2,57,0
3356,note_on,,,,,52,0,1,,,,,0,74,0
3364,note_on,,,,,15,0,3,,,,,2,49,64
3364,note_on,,,,,15,0,2,,,,,1,69,64
3364,note_on,,,,,8,0,1,,,,,0,76,64
3416,note_on,,,,,52,0,2,,,,,1,69,0
3416,note_on,,,,,52,0,1,,,,,0,76,0
3416,note_on,,,,,52,0,3,,,,,2,49,0
3424,note_on,,,,,8,0,2,,,,,1,68,64
3424,note_on,,,,,8,0,3,,,,,2,47,64
3424,note_on,,,,,8,0,1,,,,,0,74,64
3476,note_on,,,,,52,0,1,,,,,0,74,0
3484,note_on,,,,,8,0,1,,,,,0,76,64
3529,note_on,,,,,105,0,2,,,,,1,68,0
3529,note_on,,,,,105,0,3,,,,,2,47,0
3536,note_on,,,,,52,0,1,,,,,0,76,0
3544,note_on,,,,,15,0,3,,,,,2,45,64
3544,note_on,,,,,15,0,2,,,,,1,69,64
3544,note_on,,,,,8,0,1,,,,,0,73,64
3596,note_on,,,,,52,0,3,,,,,2,45,0
3596,note_on,,,,,52,0,1,,,,,0,73,0
3604,note_on,,,,,8,0,3,,,,,2,40,64
3604,note_on,,,,,8,0,1,,,,,0,71,64
3656,note_on,,,,,112,0,2,,,,,1,69,0
3656,note_on,,,,,52,0,3,,,,,2,40,0
3664,note_on,,,,,8,0,3,,,,,2,52,64
3664,note_on,,,,,8,0,2,,,,,1,68,64
3716,note_on,,,,,52,0,2,,,,,1,68,0
3716,note_on,,,,,52,0,3,,,,,2,52,0
3724,note_on,,,,,8,0,3,,,,,2,51,64
3724,note_on,,,,,8,0,2,,,,,1,66,64
3769,note_on,,,,,165,0,1,,,,,0,71,0
3776,note_on,,,,,52,0,3,,,,,2,51,0
3776,note_on,,,,,52,0,2,,,,,1,66,0
3784,note_on,,,,,8,0,3,,,,,2,52,64
3784,note_on,,,,,15,0,1,,,,,0,76,64
3784,note_on,,,,,8,0,2,,,,,1,68,64
3836,note_on,,,,,52,0,3,,,,,2,52,0
3836,note_on,,,,,52,0,2,,,,,1,68,0
3844,note_on,,,,,8,0,2,,,,,1,71,64
3844,note_on,,,,,8,0,3,,,,,2,56,64
3896,note_on,,,,,52,0,2,,,,,1,71,0
3896,note_on,,,,,52,0,3,,,,,2,56,0
3904,note_on,,,,,8,0,3,,,,,2,54,64
3904,note_on,,,,,8,0,2,,,,,1,69,64
3956,note_on,,,,,52,0,2,,,,,1,69,0
3956,note_on,,,,,52,0,3,,,,,2,54,0
3964,note_on,,,,,8,0,3,,,,,2,56,64
3964,note_on,,,,,8,0,2,,,,,1,71,64
4016,note_on,,,,,232,0,1,,,,,0,76,0
4024,note_on,,,,,8,0,1,,,,,0,78,64
4076,note_on,,,,,52,0,1,,,,,0,78,0
