tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,9,8,12,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,2,,,,0,1,,,,
0,control_change,,,,,0,0,2,,,,,1,7,100,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,program_change,,,,,0,0,3,,,,0,2,,,,
0,control_change,,,,,0,0,3,,,,,2,7,100,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,note_on,,,,,0,0,1,,,,,0,,,67,64
0,control_change,,,,,0,0,1,,,,,0,7,100,,
0,program_change,,,,,0,0,1,,,,0,0,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,marker,,,,,0,1,0,,,,,,,,,
0,key_signature,,,,,0,1,0,G,,,,,,,,
0,set_tempo,,,,,0,1,0,,495868,,,,,,,
0,marker,,,,,0,1,0,,,,,,,,,
20,control_change,,,,,20,0,3,,,,,2,7,111,,
20,control_change,,,,,20,0,1,,,,,0,7,109,,
60,note_on,,,,,60,0,2,,,,,1,,,55,64
60,note_on,,,,,0,0,1,,,,,0,,,71,64
60,note_on,,,,,40,0,1,,,,,0,,,67,0
110,control_change,,,,,50,0,1,,,,,0,7,108,,
120,note_on,,,,,60,0,2,,,,,1,,,55,0
120,note_on,,,,,0,0,2,,,,,1,,,59,64
120,note_on,,,,,0,0,1,,,,,0,,,74,64
120,note_on,,,,,10,0,1,,,,,0,,,71,0
130,control_change,,,,,110,0,3,,,,,2,7,110,,
180,note_on,,,,,0,0,2,,,,,1,,,62,64
180,note_on,,,,,60,0,1,,,,,0,,,74,0
180,note_on,,,,,0,0,1,,,,,0,,,71,64
180,note_on,,,,,60,0,2,,,,,1,,,59,0
240,note_on,,,,,0,0,2,,,,,1,,,59,64
240,note_on,,,,,60,0,2,,,,,1,,,62,0
240,note_on,,,,,0,0,1,,,,,0,,,67,64
240,note_on,,,,,60,0,1,,,,,0,,,71,0
300,note_on,,,,,60,0,1,,,,,0,,,67,0
300,note_on,,,,,60,0,2,,,,,1,,,59,0
300,note_on,,,,,0,0,2,,,,,1,,,55,64
300,note_on,,,,,0,0,1,,,,,0,,,74,64
360,note_on,,,,,60,0,1,,,,,0,,,74,0
360,note_on,,,,,0,0,1,,,,,0,,,71,64
360,note_on,,,,,0,0,2,,,,,1,,,62,64
360,note_on,,,,,60,0,2,,,,,1,,,55,0
420,note_on,,,,,60,0,1,,,,,0,,,71,0
420,note_on,,,,,60,0,2,,,,,1,,,62,0
420,note_on,,,,,0,0,2,,,,,1,,,59,64
420,note_on,,,,,0,0,1,,,,,0,,,67,64
480,note_on,,,,,0,0,1,,,,,0,,,79,64
480,note_on,,,,,60,0,2,,,,,1,,,59,0
480,note_on,,,,,0,0,2,,,,,1,,,55,64
480,note_on,,,,,60,0,1,,,,,0,,,67,0
540,note_on,,,,,60,0,1,,,,,0,,,79,0
540,note_on,,,,,0,0,1,,,,,0,,,78,64
540,note_on,,,,,410,0,3,,,,,2,,,38,64
540,note_on,,,,,60,0,2,,,,,1,,,55,0
540,note_on,,,,,0,0,2,,,,,1,,,57,64
555,note_on,,,,,15,0,1,,,,,0,,,78,0
555,note_on,,,,,0,0,1,,,,,0,,,79,64
570,note_on,,,,,0,0,1,,,,,0,,,78,64
570,note_on,,,,,15,0,1,,,,,0,,,79,0
600,note_on,,,,,0,0,2,,,,,1,,,50,64
600,note_on,,,,,60,0,3,,,,,2,,,38,0
600,note_on,,,,,0,0,3,,,,,2,,,42,64
600,note_on,,,,,60,0,2,,,,,1,,,57,0
660,note_on,,,,,0,0,2,,,,,1,,,54,64
660,note_on,,,,,60,0,2,,,,,1,,,50,0
660,note_on,,,,,0,0,1,,,,,0,,,74,64
660,note_on,,,,,90,0,1,,,,,0,,,78,0
