tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,text,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,
0,midi_port,0,1,13,,,,,,,0,,,,,,
0,track_name,0,1,13,,,,,,,,,,,,,
0,program_change,0,0,13,,,,,,,,19,8,,,,
0,control_change,0,0,13,,,,,,,,,8,91,127,,
0,control_change,0,0,5,,,,,,,,,4,91,127,,
0,program_change,0,0,5,,,,,,,,48,4,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,midi_port,0,1,14,,,,,,,0,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,,
0,program_change,0,0,14,,,,,,,,68,2,,,,
0,control_change,0,0,14,,,,,,,,,2,91,127,,
0,control_change,0,0,14,,,,,,,,,2,91,127,,
0,control_change,0,0,4,,,,,,,,,3,91,127,,
0,program_change,0,0,4,,,,,,,,48,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,control_change,0,0,3,,,,,,,,,1,91,127,,
0,program_change,0,0,3,,,,,,,,47,1,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,6,,,,,,,,48,5,,,,
0,control_change,0,0,12,,,,,,,,,13,91,127,,
0,program_change,0,0,9,,,,,,,,52,10,,,,
0,control_change,0,0,9,,,,,,,,,10,91,127,,
0,control_change,0,0,8,,,,,,,,,7,91,127,,
0,program_change,0,0,8,,,,,,,,48,7,,,,
0,track_name,0,1,8,,,,,,,,,,,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,
0,midi_port,0,1,10,,,,,,,0,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,,52,11,,,,
0,control_change,0,0,10,,,,,,,,,11,91,127,,
0,control_change,0,0,7,,,,,,,,,6,91,127,,
0,program_change,0,0,7,,,,,,,,48,6,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,midi_port,0,1,11,,,,,,,0,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,,
0,program_change,0,0,11,,,,,,,,52,12,,,,
0,control_change,0,0,11,,,,,,,,,12,91,127,,
0,midi_port,0,1,12,,,,,,,0,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,,
0,program_change,0,0,12,,,,,,,,52,13,,,,
0,control_change,0,0,6,,,,,,,,,5,91,127,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,
0,control_change,0,0,2,,,,,,,,,0,91,127,,
0,control_change,0,0,2,,,,,,,,,0,91,127,,
0,control_change,0,0,2,,,,,,,,,0,91,127,,
0,set_tempo,0,1,0,,,,,,625000,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,program_change,0,0,1,,,,,,,,68,2,,,,
0,program_change,0,0,2,,,,,,,,56,0,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,key_signature,0,1,0,,,,,D,,,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
240,control_change,240,0,7,,,,,,,,,6,7,90,,
240,note_on,0,0,13,,,,,,,,,8,,,57,64
240,note_on,240,0,11,,,,,,,,,12,,,61,89
240,note_on,240,0,12,,,,,,,,,13,,,57,108
240,control_change,240,0,13,,,,,,,,,8,7,90,,
240,note_on,240,0,10,,,,,,,,,11,,,69,89
240,set_tempo,0,1,0,,,,,,300000,,,,,,,
240,time_signature,240,1,0,4,4,24,8,,,,,,,,,
240,control_change,240,0,6,,,,,,,,,5,7,90,,
240,control_change,240,0,5,,,,,,,,,4,7,90,,
240,control_change,240,0,8,,,,,,,,,7,7,90,,
240,note_on,0,0,4,,,,,,,,,3,,,57,64
240,control_change,240,0,4,,,,,,,,,3,7,90,,
240,note_on,240,0,9,,,,,,,,,10,,,76,89
240,note_on,0,0,8,,,,,,,,,7,,,57,64
240,control_change,240,0,14,,,,,,,,,2,7,90,,
240,control_change,0,0,14,,,,,,,,,2,7,90,,
360,note_on,120,0,7,,,,,,,,,6,,,69,64
360,note_on,120,0,14,,,,,,,,,2,,,76,64
360,note_on,120,0,5,,,,,,,,,4,,,76,64
360,note_on,0,0,14,,,,,,,,,2,,,73,64
360,note_on,120,0,6,,,,,,,,,5,,,73,64
431,note_on,0,0,14,,,,,,,,,2,,,76,0
431,note_on,71,0,5,,,,,,,,,4,,,76,0
431,note_on,71,0,14,,,,,,,,,2,,,73,0
431,note_on,71,0,7,,,,,,,,,6,,,69,0
431,note_on,71,0,6,,,,,,,,,5,,,73,0
480,note_on,0,0,9,,,,,,,,,10,,,76,89
480,note_on,0,0,11,,,,,,,,,12,,,61,89
480,note_on,240,0,4,,,,,,,,,3,,,57,0
480,note_on,49,0,6,,,,,,,,,5,,,69,64
480,note_on,49,0,7,,,,,,,,,6,,,64,64
480,note_on,0,0,14,,,,,,,,,2,,,69,64
480,note_on,49,0,14,,,,,,,,,2,,,73,64
480,note_on,240,0,9,,,,,,,,,10,,,76,0
480,note_on,240,0,13,,,,,,,,,8,,,57,0
480,note_on,240,0,11,,,,,,,,,12,,,61,0
480,note_on,240,0,12,,,,,,,,,13,,,57,0
