tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,3,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,track_name,,,,,0,1,2,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,set_tempo,,,,,0,1,0,,555556,,,,,
0,marker,,,,,0,1,0,,,,,,,
0,key_signature,,,,,0,1,0,Bb,,,,,,
64,note_on,,,,,64,0,2,,,,,1,72,64
116,note_on,,,,,52,0,2,,,,,1,72,0
124,note_on,,,,,8,0,2,,,,,1,70,64
176,note_on,,,,,52,0,2,,,,,1,70,0
184,note_on,,,,,8,0,2,,,,,1,69,64
236,note_on,,,,,52,0,2,,,,,1,69,0
244,note_on,,,,,8,0,2,,,,,1,70,64
296,note_on,,,,,52,0,2,,,,,1,70,0
304,note_on,,,,,8,0,2,,,,,1,65,64
356,note_on,,,,,52,0,2,,,,,1,65,0
364,note_on,,,,,8,0,2,,,,,1,62,64
416,note_on,,,,,52,0,2,,,,,1,62,0
424,note_on,,,,,8,0,2,,,,,1,67,64
476,note_on,,,,,52,0,2,,,,,1,67,0
484,note_on,,,,,8,0,2,,,,,1,65,64
536,note_on,,,,,52,0,2,,,,,1,65,0
544,note_on,,,,,8,0,2,,,,,1,63,64
596,note_on,,,,,52,0,2,,,,,1,63,0
604,note_on,,,,,8,0,2,,,,,1,65,64
656,note_on,,,,,52,0,2,,,,,1,65,0
664,note_on,,,,,8,0,2,,,,,1,62,64
716,note_on,,,,,52,0,2,,,,,1,62,0
724,note_on,,,,,8,0,2,,,,,1,58,64
776,note_on,,,,,52,0,2,,,,,1,58,0
784,note_on,,,,,8,0,2,,,,,1,63,64
836,note_on,,,,,52,0,2,,,,,1,63,0
844,note_on,,,,,8,0,2,,,,,1,63,64
896,note_on,,,,,52,0,2,,,,,1,63,0
904,note_on,,,,,8,0,2,,,,,1,62,64
956,note_on,,,,,52,0,2,,,,,1,62,0
964,note_on,,,,,8,0,2,,,,,1,62,64
1016,note_on,,,,,52,0,2,,,,,1,62,0
1024,note_on,,,,,8,0,2,,,,,1,60,64
1076,note_on,,,,,52,0,2,,,,,1,60,0
1084,note_on,,,,,8,0,2,,,,,1,60,64
1136,note_on,,,,,52,0,2,,,,,1,60,0
1144,note_on,,,,,8,0,2,,,,,1,65,64
1196,note_on,,,,,52,0,2,,,,,1,65,0
1204,note_on,,,,,8,0,2,,,,,1,65,64
1256,note_on,,,,,52,0,2,,,,,1,65,0
1264,note_on,,,,,8,0,2,,,,,1,63,64
1316,note_on,,,,,52,0,2,,,,,1,63,0
1324,note_on,,,,,8,0,2,,,,,1,63,64
1376,note_on,,,,,52,0,2,,,,,1,63,0
1384,note_on,,,,,8,0,2,,,,,1,62,64
1436,note_on,,,,,52,0,2,,,,,1,62,0
1444,note_on,,,,,8,0,2,,,,,1,62,64
1496,note_on,,,,,52,0,2,,,,,1,62,0
1504,note_on,,,,,8,0,2,,,,,1,63,64
1504,note_on,,,,,1504,0,1,,,,,0,79,64
1556,note_on,,,,,52,0,1,,,,,0,79,0
1556,note_on,,,,,52,0,2,,,,,1,63,0
1564,note_on,,,,,8,0,1,,,,,0,77,64
1564,note_on,,,,,8,0,2,,,,,1,62,64
1616,note_on,,,,,52,0,1,,,,,0,77,0
1616,note_on,,,,,52,0,2,,,,,1,62,0
1624,note_on,,,,,8,0,1,,,,,0,75,64
1624,note_on,,,,,8,0,2,,,,,1,60,64
1676,note_on,,,,,52,0,1,,,,,0,75,0
1676,note_on,,,,,52,0,2,,,,,1,60,0
1684,note_on,,,,,8,0,1,,,,,0,77,64
1684,note_on,,,,,8,0,2,,,,,1,58,64
1736,note_on,,,,,52,0,1,,,,,0,77,0
1736,note_on,,,,,52,0,2,,,,,1,58,0
1744,note_on,,,,,8,0,1,,,,,0,70,64
1744,note_on,,,,,8,0,2,,,,,1,62,64
1796,note_on,,,,,52,0,1,,,,,0,70,0
1796,note_on,,,,,52,0,2,,,,,1,62,0
1804,note_on,,,,,8,0,1,,,,,0,69,64
1804,note_on,,,,,8,0,2,,,,,1,60,64
1856,note_on,,,,,52,0,2,,,,,1,60,0
1856,note_on,,,,,52,0,1,,,,,0,69,0
1864,note_on,,,,,8,0,2,,,,,1,65,64
1864,note_on,,,,,8,0,1,,,,,0,74,64
1916,note_on,,,,,52,0,2,,,,,1,65,0
1916,note_on,,,,,52,0,1,,,,,0,74,0
1924,note_on,,,,,8,0,2,,,,,1,63,64
1924,note_on,,,,,8,0,1,,,,,0,72,64
1976,note_on,,,,,52,0,2,,,,,1,63,0
1976,note_on,,,,,52,0,1,,,,,0,72,0
1984,note_on,,,,,8,0,2,,,,,1,62,64
1984,note_on,,,,,8,0,1,,,,,0,70,64
2036,note_on,,,,,52,0,2,,,,,1,62,0
2036,note_on,,,,,52,0,1,,,,,0,70,0
2044,note_on,,,,,8,0,1,,,,,0,72,64
2044,note_on,,,,,8,0,2,,,,,1,60,64
2096,note_on,,,,,52,0,1,,,,,0,72,0
2096,note_on,,,,,52,0,2,,,,,1,60,0
2104,note_on,,,,,8,0,1,,,,,0,69,64
2104,note_on,,,,,8,0,2,,,,,1,63,64
2156,note_on,,,,,52,0,2,,,,,1,63,0
2156,note_on,,,,,52,0,1,,,,,0,69,0
2164,note_on,,,,,8,0,2,,,,,1,62,64
2164,note_on,,,,,8,0,1,,,,,0,65,64
2216,note_on,,,,,52,0,1,,,,,0,65,0
2224,note_on,,,,,8,0,1,,,,,0,70,64
2269,note_on,,,,,105,0,2,,,,,1,62,0
2276,note_on,,,,,52,0,1,,,,,0,70,0
2284,note_on,,,,,15,0,2,,,,,1,64,64
2284,note_on,,,,,8,0,1,,,,,0,70,64
2336,note_on,,,,,52,0,1,,,,,0,70,0
