tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,
0,control_change,0,0,1,,,,,,,7,110,0,,,
0,control_change,0,0,1,,,,,,,10,15,0,,,
0,program_change,0,0,1,,,,,,,,,0,48,,
0,note_on,0,0,1,,,,,,,,,0,,62,100
0,track_name,0,1,2,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,
0,control_change,0,0,2,,,,,,,7,110,1,,,
0,control_change,0,0,2,,,,,,,10,35,1,,,
0,program_change,0,0,2,,,,,,,,,1,48,,
0,note_on,0,0,2,,,,,,,,,1,,62,100
0,track_name,0,1,3,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,
0,control_change,0,0,3,,,,,,,7,94,2,,,
0,control_change,0,0,3,,,,,,,10,88,2,,,
0,note_on,0,0,5,,,,,,,,,4,,50,100
0,note_on,0,0,5,,,,,,,,,4,,62,100
0,program_change,0,0,5,,,,,,,,,4,6,,
0,control_change,0,0,5,,,,,,,7,73,4,,,
0,control_change,0,0,5,,,,,,,32,0,4,,,
0,control_change,0,0,5,,,,,,,0,0,4,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,
0,track_name,0,1,5,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,10,119,3,,,
0,control_change,0,0,4,,,,,,,7,110,3,,,
0,program_change,0,0,4,,,,,,,,,3,48,,
0,track_name,0,1,4,,,,,,,,,,,,
0,note_on,0,0,3,,,,,,,,,2,,62,100
0,program_change,0,0,3,,,,,,,,,2,48,,
0,note_on,0,0,4,,,,,,,,,3,,50,100
0,track_name,0,1,1,,,,,,,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,604534,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
30,note_on,30,0,1,,,,,,,,,0,,62,0
30,note_on,0,0,1,,,,,,,,,0,,64,100
30,note_on,30,0,4,,,,,,,,,3,,50,0
30,note_on,0,0,4,,,,,,,,,3,,52,100
30,note_on,0,0,2,,,,,,,,,1,,64,100
30,note_on,0,0,3,,,,,,,,,2,,64,100
30,note_on,30,0,5,,,,,,,,,4,,50,0
30,note_on,0,0,5,,,,,,,,,4,,62,0
30,note_on,0,0,5,,,,,,,,,4,,64,100
30,note_on,0,0,5,,,,,,,,,4,,52,100
30,note_on,30,0,2,,,,,,,,,1,,62,0
30,note_on,30,0,3,,,,,,,,,2,,62,0
60,note_on,30,0,3,,,,,,,,,2,,64,0
60,note_on,0,0,3,,,,,,,,,2,,65,127
60,note_on,30,0,2,,,,,,,,,1,,64,0
60,note_on,0,0,2,,,,,,,,,1,,65,127
60,note_on,30,0,1,,,,,,,,,0,,64,0
60,note_on,0,0,1,,,,,,,,,0,,65,127
60,note_on,30,0,4,,,,,,,,,3,,52,0
60,note_on,0,0,4,,,,,,,,,3,,53,127
60,note_on,0,0,5,,,,,,,,,4,,53,127
60,note_on,30,0,5,,,,,,,,,4,,52,0
60,note_on,0,0,5,,,,,,,,,4,,65,127
60,note_on,0,0,5,,,,,,,,,4,,64,0
90,note_on,30,0,3,,,,,,,,,2,,65,0
90,note_on,30,0,1,,,,,,,,,0,,65,0
90,note_on,0,0,5,,,,,,,,,4,,65,0
90,note_on,30,0,2,,,,,,,,,1,,65,0
90,note_on,30,0,5,,,,,,,,,4,,53,0
90,note_on,30,0,4,,,,,,,,,3,,53,0
120,note_on,0,0,5,,,,,,,,,4,,52,100
120,note_on,30,0,5,,,,,,,,,4,,64,100
120,note_on,30,0,3,,,,,,,,,2,,64,100
120,note_on,30,0,1,,,,,,,,,0,,64,100
120,note_on,30,0,2,,,,,,,,,1,,64,100
120,note_on,30,0,4,,,,,,,,,3,,52,100
165,note_on,45,0,1,,,,,,,,,0,,64,0
165,note_on,45,0,2,,,,,,,,,1,,64,0
165,note_on,45,0,3,,,,,,,,,2,,64,0
165,note_on,45,0,4,,,,,,,,,3,,52,0
180,note_on,15,0,3,,,,,,,,,2,,62,100
180,note_on,0,0,5,,,,,,,,,4,,62,100
180,note_on,60,0,5,,,,,,,,,4,,52,0
180,note_on,0,0,5,,,,,,,,,4,,64,0
180,note_on,15,0,4,,,,,,,,,3,,50,100
180,note_on,15,0,2,,,,,,,,,1,,62,100
180,note_on,0,0,5,,,,,,,,,4,,50,100
180,note_on,15,0,1,,,,,,,,,0,,62,100
225,note_on,45,0,1,,,,,,,,,0,,62,0
225,note_on,45,0,4,,,,,,,,,3,,50,0
225,note_on,45,0,3,,,,,,,,,2,,62,0
225,note_on,45,0,2,,,,,,,,,1,,62,0
240,note_on,15,0,3,,,,,,,,,2,,69,100
240,note_on,0,0,5,,,,,,,,,4,,57,100
240,note_on,0,0,5,,,,,,,,,4,,69,100
240,note_on,0,0,5,,,,,,,,,4,,62,0
240,note_on,60,0,5,,,,,,,,,4,,50,0
240,note_on,15,0,1,,,,,,,,,0,,69,100
