tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,,,,,,,0,,,,,,
0,note_on,0,0,3,,,,,,,,,,,,,,,2,,,39,127
0,control_change,0,0,3,,,,,,,,,,,,,,,2,10,64,,
0,control_change,0,0,3,,,,,,,,,,,,,,,2,7,100,,
0,program_change,0,0,3,,,,,,,,,,,,,,19,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,,,,,,,0,,,,,,
0,note_on,0,0,2,,,,,,,,,,,,,,,1,,,58,115
0,note_on,0,0,2,,,,,,,,,,,,,,,1,,,55,115
0,end_of_track,0,1,4,,,,,,,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,,,,,,,1,10,64,,
0,program_change,0,0,2,,,,,,,,,,,,,,19,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,13,,,,,,,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,115
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,63,115
0,control_change,0,0,1,,,,,,,,,,,,,,,0,91,120,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,100,,
0,program_change,0,0,1,,,,,,,,,,,,,,19,0,,,,
0,control_change,0,0,2,,,,,,,,,,,,,,,1,7,100,,
0,track_name,0,1,1,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,13,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,12,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,12,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,11,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,11,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,10,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,10,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,9,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,9,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,8,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,8,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,13,,,,,,,,,,,,,,,,,,,
0,smpte_offset,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,time_signature,0,1,0,,,,,,,4,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,C,,,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,600000,,,,,,,
30,note_on,0,0,1,,,,,,,,,,,,,,,0,,,68,115
30,note_on,30,0,1,,,,,,,,,,,,,,,0,,,70,0
60,note_on,30,0,1,,,,,,,,,,,,,,,0,,,68,0
60,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,115
300,note_on,240,0,1,,,,,,,,,,,,,,,0,,,70,0
300,note_on,0,0,1,,,,,,,,,,,,,,,0,,,68,115
360,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,115
360,note_on,60,0,1,,,,,,,,,,,,,,,0,,,68,0
420,note_on,60,0,1,,,,,,,,,,,,,,,0,,,67,0
420,note_on,0,0,1,,,,,,,,,,,,,,,0,,,65,115
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,63,0
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,63,115
480,note_on,60,0,1,,,,,,,,,,,,,,,0,,,65,0
480,note_on,480,0,2,,,,,,,,,,,,,,,1,,,58,0
480,note_on,480,0,3,,,,,,,,,,,,,,,2,,,39,0
480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,55,0
840,note_on,360,0,3,,,,,,,,,,,,,,,2,,,43,127
840,note_on,360,0,2,,,,,,,,,,,,,,,1,,,58,115
840,note_on,360,0,1,,,,,,,,,,,,,,,0,,,63,0
840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,115
840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,115
