tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,end_of_track,0,1,2,,,,,,,,,,
0,program_change,0,0,1,,,,,,,0,0,,
0,track_name,0,1,1,,,,,,,,,,
0,end_of_track,0,1,0,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,
0,marker,0,1,0,,,,,,,,,,
0,key_signature,0,1,0,,,,,B,,,,,
6,note_on,0,0,1,,,,,,,,0,59,64
6,note_on,6,0,1,,,,,,,,0,68,64
6,note_on,0,0,1,,,,,,,,0,56,64
6,note_on,0,0,1,,,,,,,,0,63,64
32,note_on,26,0,1,,,,,,,,0,68,0
36,note_on,4,0,1,,,,,,,,0,70,64
62,note_on,26,0,1,,,,,,,,0,70,0
66,note_on,4,0,1,,,,,,,,0,71,64
92,note_on,26,0,1,,,,,,,,0,71,0
96,note_on,4,0,1,,,,,,,,0,73,64
111,note_on,15,0,1,,,,,,,,0,59,0
111,note_on,0,0,1,,,,,,,,0,63,0
111,note_on,0,0,1,,,,,,,,0,56,0
122,note_on,11,0,1,,,,,,,,0,73,0
126,note_on,4,0,1,,,,,,,,0,75,64
152,note_on,26,0,1,,,,,,,,0,75,0
156,note_on,4,0,1,,,,,,,,0,71,64
182,note_on,26,0,1,,,,,,,,0,71,0
186,note_on,4,0,1,,,,,,,,0,70,64
212,note_on,26,0,1,,,,,,,,0,70,0
216,note_on,4,0,1,,,,,,,,0,68,64
242,note_on,26,0,1,,,,,,,,0,68,0
246,note_on,4,0,1,,,,,,,,0,67,64
246,note_on,0,0,1,,,,,,,,0,58,64
246,note_on,0,0,1,,,,,,,,0,61,64
246,note_on,0,0,1,,,,,,,,0,56,64
272,note_on,26,0,1,,,,,,,,0,67,0
276,note_on,4,0,1,,,,,,,,0,68,64
302,note_on,26,0,1,,,,,,,,0,68,0
306,note_on,4,0,1,,,,,,,,0,70,64
332,note_on,26,0,1,,,,,,,,0,70,0
336,note_on,4,0,1,,,,,,,,0,64,64
351,note_on,0,0,1,,,,,,,,0,61,0
351,note_on,15,0,1,,,,,,,,0,58,0
351,note_on,0,0,1,,,,,,,,0,56,0
362,note_on,11,0,1,,,,,,,,0,64,0
366,note_on,4,0,1,,,,,,,,0,63,64
392,note_on,26,0,1,,,,,,,,0,63,0
396,note_on,4,0,1,,,,,,,,0,61,64
422,note_on,26,0,1,,,,,,,,0,61,0
426,note_on,4,0,1,,,,,,,,0,59,64
452,note_on,26,0,1,,,,,,,,0,59,0
456,note_on,4,0,1,,,,,,,,0,58,64
482,note_on,26,0,1,,,,,,,,0,58,0
486,note_on,4,0,1,,,,,,,,0,56,64
512,note_on,26,0,1,,,,,,,,0,56,0
516,note_on,4,0,1,,,,,,,,0,63,64
542,note_on,26,0,1,,,,,,,,0,63,0
546,note_on,4,0,1,,,,,,,,0,71,64
546,note_on,0,0,1,,,,,,,,0,68,64
546,note_on,0,0,1,,,,,,,,0,56,64
572,note_on,26,0,1,,,,,,,,0,56,0
576,note_on,4,0,1,,,,,,,,0,63,64
598,note_on,22,0,1,,,,,,,,0,68,0
598,note_on,0,0,1,,,,,,,,0,71,0
602,note_on,4,0,1,,,,,,,,0,63,0
606,note_on,4,0,1,,,,,,,,0,55,64
608,note_on,0,0,1,,,,,,,,0,71,64
608,note_on,2,0,1,,,,,,,,0,68,64
632,note_on,24,0,1,,,,,,,,0,55,0
636,note_on,4,0,1,,,,,,,,0,63,64
662,note_on,26,0,1,,,,,,,,0,63,0
666,note_on,4,0,1,,,,,,,,0,55,64
668,note_on,2,0,1,,,,,,,,0,70,64
668,note_on,0,0,1,,,,,,,,0,73,64
673,note_on,5,0,1,,,,,,,,0,71,0
673,note_on,0,0,1,,,,,,,,0,68,0
692,note_on,19,0,1,,,,,,,,0,55,0
696,note_on,4,0,1,,,,,,,,0,63,64
699,note_on,3,0,1,,,,,,,,0,70,0
699,note_on,0,0,1,,,,,,,,0,73,0
722,note_on,23,0,1,,,,,,,,0,63,0
726,note_on,4,0,1,,,,,,,,0,56,64
752,note_on,26,0,1,,,,,,,,0,56,0
756,note_on,4,0,1,,,,,,,,0,63,64
782,note_on,26,0,1,,,,,,,,0,63,0
786,note_on,4,0,1,,,,,,,,0,71,64
786,note_on,0,0,1,,,,,,,,0,68,64
786,note_on,0,0,1,,,,,,,,0,56,64
812,note_on,26,0,1,,,,,,,,0,56,0
816,note_on,4,0,1,,,,,,,,0,63,64
838,note_on,22,0,1,,,,,,,,0,68,0
838,note_on,0,0,1,,,,,,,,0,71,0
842,note_on,4,0,1,,,,,,,,0,63,0
846,note_on,4,0,1,,,,,,,,0,51,64
848,note_on,2,0,1,,,,,,,,0,68,64
848,note_on,0,0,1,,,,,,,,0,71,64
872,note_on,24,0,1,,,,,,,,0,51,0
876,note_on,4,0,1,,,,,,,,0,63,64
902,note_on,26,0,1,,,,,,,,0,63,0
906,note_on,0,0,1,,,,,,,,0,51,64
906,note_on,4,0,1,,,,,,,,0,67,64
906,note_on,0,0,1,,,,,,,,0,70,64
913,note_on,7,0,1,,,,,,,,0,71,0
913,note_on,0,0,1,,,,,,,,0,68,0
932,note_on,19,0,1,,,,,,,,0,51,0
936,note_on,4,0,1,,,,,,,,0,63,64
949,note_on,0,0,1,,,,,,,,0,70,0
949,note_on,13,0,1,,,,,,,,0,67,0
962,note_on,13,0,1,,,,,,,,0,63,0
966,note_on,0,0,1,,,,,,,,0,63,45
966,note_on,0,0,1,,,,,,,,0,56,45
966,note_on,4,0,1,,,,,,,,0,68,45
966,note_on,0,0,1,,,,,,,,0,59,45
992,note_on,26,0,1,,,,,,,,0,68,0
996,note_on,4,0,1,,,,,,,,0,70,45
1022,note_on,26,0,1,,,,,,,,0,70,0
1026,note_on,4,0,1,,,,,,,,0,71,45
1052,note_on,26,0,1,,,,,,,,0,71,0
1056,note_on,4,0,1,,,,,,,,0,73,45
1071,note_on,15,0,1,,,,,,,,0,59,0
1071,note_on,0,0,1,,,,,,,,0,56,0
1071,note_on,0,0,1,,,,,,,,0,63,0
1082,note_on,11,0,1,,,,,,,,0,73,0
1086,note_on,4,0,1,,,,,,,,0,75,45
1112,note_on,26,0,1,,,,,,,,0,75,0
1116,note_on,4,0,1,,,,,,,,0,71,45
1142,note_on,26,0,1,,,,,,,,0,71,0
1146,note_on,4,0,1,,,,,,,,0,70,45
1172,note_on,26,0,1,,,,,,,,0,70,0
1176,note_on,4,0,1,,,,,,,,0,68,45
1202,note_on,26,0,1,,,,,,,,0,68,0
1206,note_on,4,0,1,,,,,,,,0,67,45
1206,note_on,0,0,1,,,,,,,,0,58,45
1206,note_on,0,0,1,,,,,,,,0,61,45
1206,note_on,0,0,1,,,,,,,,0,56,45
1232,note_on,26,0,1,,,,,,,,0,67,0
1236,note_on,4,0,1,,,,,,,,0,68,45
1262,note_on,26,0,1,,,,,,,,0,68,0
1266,note_on,4,0,1,,,,,,,,0,70,45
1292,note_on,26,0,1,,,,,,,,0,70,0
1296,note_on,4,0,1,,,,,,,,0,64,45
1311,note_on,0,0,1,,,,,,,,0,56,0
1311,note_on,15,0,1,,,,,,,,0,58,0
1311,note_on,0,0,1,,,,,,,,0,61,0
1322,note_on,11,0,1,,,,,,,,0,64,0
1326,note_on,4,0,1,,,,,,,,0,63,45
1352,note_on,26,0,1,,,,,,,,0,63,0
1356,note_on,4,0,1,,,,,,,,0,61,45
1382,note_on,26,0,1,,,,,,,,0,61,0
1386,note_on,4,0,1,,,,,,,,0,59,45
1412,note_on,26,0,1,,,,,,,,0,59,0
1416,note_on,4,0,1,,,,,,,,0,58,45
1442,note_on,26,0,1,,,,,,,,0,58,0
1446,note_on,4,0,1,,,,,,,,0,56,45
1472,note_on,26,0,1,,,,,,,,0,56,0
1476,note_on,4,0,1,,,,,,,,0,63,45
1502,note_on,26,0,1,,,,,,,,0,63,0
1506,note_on,4,0,1,,,,,,,,0,80,45
1506,note_on,0,0,1,,,,,,,,0,71,45
1506,note_on,0,0,1,,,,,,,,0,56,45
1532,note_on,26,0,1,,,,,,,,0,56,0
1536,note_on,4,0,1,,,,,,,,0,63,45
1558,note_on,0,0,1,,,,,,,,0,80,0
1558,note_on,22,0,1,,,,,,,,0,71,0
1562,note_on,4,0,1,,,,,,,,0,63,0
1566,note_on,4,0,1,,,,,,,,0,71,45
1566,note_on,0,0,1,,,,,,,,0,80,45
1566,note_on,0,0,1,,,,,,,,0,55,45
1592,note_on,26,0,1,,,,,,,,0,55,0
1596,note_on,4,0,1,,,,,,,,0,63,45
1622,note_on,26,0,1,,,,,,,,0,63,0
1625,note_on,3,0,1,,,,,,,,0,80,0
1625,note_on,0,0,1,,,,,,,,0,71,0
1626,note_on,1,0,1,,,,,,,,0,82,45
1626,note_on,0,0,1,,,,,,,,0,73,45
1626,note_on,0,0,1,,,,,,,,0,55,45
1652,note_on,26,0,1,,,,,,,,0,55,0
1656,note_on,4,0,1,,,,,,,,0,63,45
1682,note_on,26,0,1,,,,,,,,0,63,0
1685,note_on,0,0,1,,,,,,,,0,82,0
1685,note_on,3,0,1,,,,,,,,0,73,0
1686,note_on,1,0,1,,,,,,,,0,56,45
1712,note_on,26,0,1,,,,,,,,0,56,0
1716,note_on,4,0,1,,,,,,,,0,63,45
1742,note_on,26,0,1,,,,,,,,0,63,0
1746,note_on,4,0,1,,,,,,,,0,80,45
1746,note_on,0,0,1,,,,,,,,0,71,45
1746,note_on,0,0,1,,,,,,,,0,56,45
1772,note_on,26,0,1,,,,,,,,0,56,0
1776,note_on,4,0,1,,,,,,,,0,63,45
1798,note_on,0,0,1,,,,,,,,0,80,0
1798,note_on,22,0,1,,,,,,,,0,71,0
1802,note_on,4,0,1,,,,,,,,0,63,0
1806,note_on,4,0,1,,,,,,,,0,80,45
1806,note_on,0,0,1,,,,,,,,0,71,45
1806,note_on,0,0,1,,,,,,,,0,51,45
1832,note_on,26,0,1,,,,,,,,0,51,0
1836,note_on,4,0,1,,,,,,,,0,63,45
1862,note_on,26,0,1,,,,,,,,0,63,0
1865,note_on,3,0,1,,,,,,,,0,71,0
