tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,1,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,5,,,,,
0,key_signature,,,,,0,1,0,Cm,,,,
0,set_tempo,,,,,0,1,0,,1250000,,,
3584,note_on,,,,,3584,0,1,,,60,96,0
4096,note_off,,,,,512,0,1,,,60,0,0
4096,note_on,,,,,0,0,1,,,65,96,0
4352,note_on,,,,,4352,0,3,,,53,96,2
4480,note_on,,,,,0,0,3,,,55,96,2
4480,note_off,,,,,128,0,3,,,53,0,2
4608,note_off,,,,,128,0,3,,,55,0,2
4608,note_on,,,,,0,0,3,,,56,96,2
4864,note_off,,,,,256,0,3,,,56,0,2
4864,note_on,,,,,0,0,1,,,67,96,0
4864,note_off,,,,,768,0,1,,,65,0,0
4864,note_on,,,,,0,0,3,,,58,96,2
4992,note_on,,,,,0,0,3,,,60,96,2
4992,note_on,,,,,0,0,1,,,68,96,0
4992,note_off,,,,,128,0,1,,,67,0,0
4992,note_off,,,,,128,0,3,,,58,0,2
5120,note_off,,,,,128,0,1,,,68,0,0
5120,note_on,,,,,0,0,3,,,61,96,2
5120,note_on,,,,,0,0,1,,,67,96,0
5120,note_off,,,,,128,0,3,,,60,0,2
5376,note_on,,,,,0,0,3,,,58,96,2
5376,note_off,,,,,256,0,3,,,61,0,2
5632,note_on,,,,,0,0,3,,,52,96,2
5632,note_off,,,,,256,0,3,,,58,0,2
5888,note_off,,,,,256,0,3,,,52,0,2
5888,note_on,,,,,0,0,3,,,60,96,2
5888,note_off,,,,,768,0,1,,,67,0,0
5888,note_on,,,,,0,0,1,,,65,96,0
6016,note_on,,,,,0,0,1,,,67,96,0
6016,note_off,,,,,128,0,1,,,65,0,0
6144,note_off,,,,,256,0,3,,,60,0,2
6144,note_on,,,,,0,0,3,,,53,96,2
6144,note_on,,,,,0,0,1,,,68,96,0
6144,note_off,,,,,128,0,1,,,67,0,0
6400,note_on,,,,,6400,0,2,,,56,96,1
6528,note_off,,,,,128,0,2,,,56,0,1
6528,note_on,,,,,0,0,2,,,58,96,1
6656,note_off,,,,,128,0,2,,,58,0,1
6656,note_on,,,,,0,0,3,,,51,96,2
6656,note_off,,,,,512,0,3,,,53,0,2
6656,note_on,,,,,0,0,2,,,60,96,1
6912,note_off,,,,,256,0,2,,,60,0,1
6912,note_on,,,,,0,0,2,,,62,96,1
7040,note_off,,,,,128,0,2,,,62,0,1
7040,note_on,,,,,0,0,2,,,63,96,1
7168,note_on,,,,,0,0,1,,,70,96,0
7168,note_on,,,,,0,0,3,,,50,96,2
7168,note_off,,,,,512,0,3,,,51,0,2
7168,note_off,,,,,1024,0,1,,,68,0,0
7168,note_off,,,,,128,0,2,,,63,0,1
7168,note_on,,,,,0,0,2,,,65,96,1
7424,note_off,,,,,256,0,2,,,65,0,1
7424,note_on,,,,,0,0,2,,,58,96,1
7680,note_off,,,,,512,0,3,,,50,0,2
7680,note_on,,,,,0,0,1,,,68,96,0
7680,note_off,,,,,512,0,1,,,70,0,0
7680,note_on,,,,,0,0,3,,,46,96,2
7680,note_on,,,,,0,0,2,,,53,96,1
7680,note_off,,,,,256,0,2,,,58,0,1
7936,note_off,,,,,256,0,2,,,53,0,1
7936,note_on,,,,,0,0,2,,,62,96,1
8192,note_off,,,,,512,0,1,,,68,0,0
8192,note_on,,,,,0,0,1,,,67,96,0
8192,note_on,,,,,0,0,3,,,51,96,2
8192,note_off,,,,,512,0,3,,,46,0,2
8448,note_off,,,,,256,0,1,,,67,0,0
8448,note_on,,,,,0,0,1,,,69,96,0
8576,note_off,,,,,128,0,1,,,69,0,0
8576,note_on,,,,,0,0,1,,,71,96,0
8704,note_off,,,,,128,0,1,,,71,0,0
8704,note_on,,,,,0,0,1,,,72,96,0
8704,note_off,,,,,768,0,2,,,62,0,1
8704,note_on,,,,,0,0,2,,,60,96,1
8960,note_on,,,,,0,0,1,,,74,96,0
8960,note_off,,,,,256,0,1,,,72,0,0
