tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,,1,6,,
0,control_change,0,0,2,,,,,,,32,8,1,,,
0,control_change,0,0,2,,,,,,,10,95,1,,,
0,control_change,0,0,2,,,,,,,7,100,1,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,
0,program_change,0,0,1,,,,,,,,,0,6,,
0,control_change,0,0,1,,,,,,,32,8,0,,,
0,control_change,0,0,1,,,,,,,10,32,0,,,
0,control_change,0,0,1,,,,,,,7,105,0,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,
0,key_signature,0,1,0,,,,,F,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
119,control_change,119,0,2,,,,,,,0,8,1,,,
119,control_change,119,0,1,,,,,,,0,8,0,,,
120,program_change,1,0,2,,,,,,,,,1,6,,
120,program_change,1,0,1,,,,,,,,,0,6,,
360,note_on,240,0,2,,,,,,,,,1,,50,100
360,note_on,240,0,1,,,,,,,,,0,,74,100
419,note_on,59,0,1,,,,,,,,,0,,74,0
420,note_on,1,0,1,,,,,,,,,0,,74,100
449,note_on,29,0,1,,,,,,,,,0,,74,0
450,note_on,1,0,1,,,,,,,,,0,,73,100
475,note_on,115,0,2,,,,,,,,,1,,50,0
479,note_on,29,0,1,,,,,,,,,0,,73,0
480,note_on,5,0,2,,,,,,,,,1,,53,100
480,note_on,1,0,1,,,,,,,,,0,,74,100
495,note_on,0,0,1,,,,,,,,,0,,73,100
495,note_on,15,0,1,,,,,,,,,0,,74,0
510,note_on,15,0,1,,,,,,,,,0,,73,0
510,note_on,0,0,1,,,,,,,,,0,,74,100
595,note_on,115,0,2,,,,,,,,,1,,53,0
599,note_on,89,0,1,,,,,,,,,0,,74,0
600,note_on,5,0,2,,,,,,,,,1,,50,100
600,note_on,1,0,1,,,,,,,,,0,,74,100
615,note_on,15,0,1,,,,,,,,,0,,74,0
615,note_on,0,0,1,,,,,,,,,0,,76,100
630,note_on,0,0,1,,,,,,,,,0,,77,100
630,note_on,15,0,1,,,,,,,,,0,,76,0
715,note_on,115,0,2,,,,,,,,,1,,50,0
719,note_on,89,0,1,,,,,,,,,0,,77,0
