tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,program,note,velocity
96,set_tempo,,,,,96,1,3,600000,,,,,,
96,note_on,,,,,0,0,6,,,,5,,53,62
96,set_tempo,,,,,96,1,6,600000,,,,,,
96,note_on,,,,,0,0,10,,,,11,,53,49
96,set_tempo,,,,,96,1,4,600000,,,,,,
96,set_tempo,,,,,96,1,8,600000,,,,,,
96,set_tempo,,,,,96,1,1,600000,,,,,,
96,note_on,,,,,0,0,1,,,,0,,65,127
96,set_tempo,,,,,96,1,13,600000,,,,,,
96,set_tempo,,,,,96,1,9,600000,,,,,,
96,set_tempo,,,,,96,1,7,600000,,,,,,
96,set_tempo,,,,,96,1,5,600000,,,,,,
96,set_tempo,,,,,96,1,0,600000,,,,,,
96,set_tempo,,,,,96,1,11,600000,,,,,,
96,note_on,,,,,0,0,11,,,,12,,41,49
96,set_tempo,,,,,96,1,10,600000,,,,,,
96,note_on,,,,,0,0,2,,,,1,,57,127
96,set_tempo,,,,,96,1,2,600000,,,,,,
96,set_tempo,,,,,96,1,12,600000,,,,,,
96,note_on,,,,,0,0,12,,,,13,,69,49
96,note_on,,,,,0,0,12,,,,13,,72,49
96,note_on,,,,,0,0,12,,,,13,,53,49
117,note_off,,,,,21,0,1,,,,0,,65,0
120,note_on,,,,,3,0,1,,,,0,,67,127
138,note_off,,,,,42,0,10,,,,11,,53,0
138,note_off,,,,,42,0,2,,,,1,,57,0
138,note_off,,,,,42,0,12,,,,13,,69,0
138,note_off,,,,,0,0,12,,,,13,,72,0
138,note_off,,,,,0,0,12,,,,13,,53,0
138,note_off,,,,,42,0,11,,,,12,,41,0
138,note_off,,,,,42,0,6,,,,5,,53,0
141,note_off,,,,,21,0,1,,,,0,,67,0
144,note_on,,,,,0,0,12,,,,13,,77,49
144,note_on,,,,,6,0,10,,,,11,,57,49
144,note_on,,,,,6,0,2,,,,1,,57,127
144,note_on,,,,,48,0,5,,,,4,,60,62
144,note_on,,,,,48,0,7,,,,6,,65,75
144,note_on,,,,,48,0,9,,,,8,,60,75
144,note_on,,,,,6,0,12,,,,13,,72,49
144,note_on,,,,,6,0,6,,,,5,,57,62
144,note_on,,,,,3,0,1,,,,0,,65,127
144,note_on,,,,,48,0,13,,,,14,,57,75
144,note_on,,,,,0,0,12,,,,13,,57,49
144,note_on,,,,,48,0,3,,,,2,,65,62
144,note_on,,,,,48,0,8,,,,7,,65,75
144,note_on,,,,,6,0,11,,,,12,,45,49
144,note_on,,,,,48,0,4,,,,3,,65,62
165,note_off,,,,,21,0,1,,,,0,,65,0
165,note_off,,,,,21,0,2,,,,1,,57,0
168,note_on,,,,,3,0,1,,,,0,,67,127
168,note_on,,,,,3,0,2,,,,1,,57,127
186,note_off,,,,,42,0,12,,,,13,,72,0
186,note_off,,,,,42,0,11,,,,12,,45,0
186,note_off,,,,,42,0,4,,,,3,,65,0
186,note_off,,,,,42,0,10,,,,11,,57,0
186,note_off,,,,,42,0,3,,,,2,,65,0
186,note_off,,,,,42,0,8,,,,7,,65,0
186,note_off,,,,,42,0,7,,,,6,,65,0
186,note_off,,,,,0,0,12,,,,13,,57,0
186,note_off,,,,,0,0,12,,,,13,,77,0
186,note_off,,,,,42,0,13,,,,14,,57,0
186,note_off,,,,,42,0,9,,,,8,,60,0
186,note_off,,,,,42,0,5,,,,4,,60,0
186,note_off,,,,,42,0,6,,,,5,,57,0
189,note_off,,,,,21,0,1,,,,0,,67,0
189,note_off,,,,,21,0,2,,,,1,,57,0
192,note_on,,,,,3,0,2,,,,1,,57,127
192,note_on,,,,,3,0,1,,,,0,,69,127
192,note_on,,,,,6,0,7,,,,6,,65,75
192,note_on,,,,,6,0,9,,,,8,,60,75
192,note_on,,,,,6,0,10,,,,11,,60,49
192,note_on,,,,,6,0,6,,,,5,,60,62
192,note_on,,,,,6,0,4,,,,3,,65,62
192,note_on,,,,,0,0,12,,,,13,,81,49
192,note_on,,,,,6,0,12,,,,13,,77,49
192,note_on,,,,,6,0,11,,,,12,,48,49
192,note_on,,,,,6,0,8,,,,7,,65,75
192,note_on,,,,,6,0,5,,,,4,,60,62
192,note_on,,,,,6,0,13,,,,14,,57,75
192,note_on,,,,,0,0,12,,,,13,,60,49
192,note_on,,,,,6,0,3,,,,2,,65,62
213,note_off,,,,,21,0,2,,,,1,,57,0
213,note_off,,,,,21,0,1,,,,0,,69,0
216,note_on,,,,,3,0,2,,,,1,,57,127
216,note_on,,,,,3,0,1,,,,0,,67,127
234,note_off,,,,,42,0,8,,,,7,,65,0
234,note_off,,,,,42,0,10,,,,11,,60,0
234,note_off,,,,,42,0,4,,,,3,,65,0
234,note_off,,,,,42,0,11,,,,12,,48,0
234,note_off,,,,,42,0,5,,,,4,,60,0
234,note_off,,,,,42,0,13,,,,14,,57,0
234,note_off,,,,,42,0,7,,,,6,,65,0
234,note_off,,,,,42,0,9,,,,8,,60,0
234,note_off,,,,,42,0,6,,,,5,,60,0
234,note_off,,,,,0,0,12,,,,13,,60,0
234,note_off,,,,,0,0,12,,,,13,,81,0
234,note_off,,,,,42,0,12,,,,13,,77,0
234,note_off,,,,,42,0,3,,,,2,,65,0
237,note_off,,,,,21,0,2,,,,1,,57,0
237,note_off,,,,,21,0,1,,,,0,,67,0
240,note_on,,,,,6,0,7,,,,6,,65,75
240,note_on,,,,,6,0,12,,,,13,,72,49
240,note_on,,,,,6,0,10,,,,11,,57,49
240,note_on,,,,,6,0,4,,,,3,,65,62
240,note_on,,,,,6,0,3,,,,2,,65,62
240,note_on,,,,,3,0,2,,,,1,,57,127
240,note_on,,,,,0,0,12,,,,13,,57,49
240,note_on,,,,,0,0,12,,,,13,,77,49
240,note_on,,,,,6,0,6,,,,5,,57,62
240,note_on,,,,,6,0,5,,,,4,,60,62
240,note_on,,,,,6,0,11,,,,12,,45,49
240,note_on,,,,,6,0,8,,,,7,,65,75
240,note_on,,,,,3,0,1,,,,0,,65,127
240,note_on,,,,,6,0,9,,,,8,,60,75
240,note_on,,,,,6,0,13,,,,14,,57,75
282,note_off,,,,,42,0,8,,,,7,,65,0
282,note_off,,,,,42,0,12,,,,13,,72,0
282,note_off,,,,,0,0,12,,,,13,,77,0
282,note_off,,,,,0,0,12,,,,13,,57,0
282,note_off,,,,,42,0,1,,,,0,,65,0
282,note_off,,,,,42,0,10,,,,11,,57,0
282,note_off,,,,,42,0,2,,,,1,,57,0
282,note_off,,,,,42,0,13,,,,14,,57,0
282,note_off,,,,,42,0,11,,,,12,,45,0
282,note_off,,,,,42,0,9,,,,8,,60,0
282,note_off,,,,,42,0,4,,,,3,,65,0
282,note_off,,,,,42,0,7,,,,6,,65,0
282,note_off,,,,,42,0,6,,,,5,,57,0
282,note_off,,,,,42,0,3,,,,2,,65,0
282,note_off,,,,,42,0,5,,,,4,,60,0
288,note_on,,,,,6,0,4,,,,3,,65,62
288,note_on,,,,,6,0,13,,,,14,,60,75
288,note_on,,,,,6,0,3,,,,2,,69,62
288,note_on,,,,,6,0,12,,,,13,,69,49
288,note_on,,,,,6,0,9,,,,8,,65,75
288,note_on,,,,,0,0,12,,,,13,,72,49
288,note_on,,,,,6,0,8,,,,7,,69,75
288,note_on,,,,,6,0,6,,,,5,,53,62
288,note_on,,,,,0,0,12,,,,13,,53,49
288,note_on,,,,,6,0,7,,,,6,,69,75
288,note_on,,,,,6,0,5,,,,4,,60,62
288,note_on,,,,,6,0,11,,,,12,,41,49
288,note_on,,,,,6,0,10,,,,11,,53,49
309,note_off,,,,,21,0,7,,,,6,,69,0
309,note_off,,,,,21,0,3,,,,2,,69,0
309,note_off,,,,,21,0,4,,,,3,,65,0
309,note_off,,,,,21,0,9,,,,8,,65,0
309,note_off,,,,,21,0,8,,,,7,,69,0
309,note_off,,,,,21,0,13,,,,14,,60,0
312,note_on,,,,,3,0,3,,,,2,,67,62
312,note_on,,,,,3,0,13,,,,14,,58,75
312,note_on,,,,,3,0,4,,,,3,,64,62
312,note_on,,,,,3,0,9,,,,8,,64,75
312,note_on,,,,,3,0,8,,,,7,,67,75
312,note_on,,,,,3,0,7,,,,6,,67,75
330,note_off,,,,,42,0,5,,,,4,,60,0
330,note_off,,,,,42,0,6,,,,5,,53,0
330,note_off,,,,,42,0,10,,,,11,,53,0
330,note_off,,,,,0,0,12,,,,13,,72,0
330,note_off,,,,,42,0,12,,,,13,,69,0
330,note_off,,,,,42,0,11,,,,12,,41,0
330,note_off,,,,,0,0,12,,,,13,,53,0
333,note_off,,,,,21,0,9,,,,8,,64,0
333,note_off,,,,,21,0,7,,,,6,,67,0
333,note_off,,,,,21,0,8,,,,7,,67,0
333,note_off,,,,,21,0,3,,,,2,,67,0
333,note_off,,,,,21,0,13,,,,14,,58,0
333,note_off,,,,,21,0,4,,,,3,,64,0
336,note_on,,,,,3,0,13,,,,14,,60,75
336,note_on,,,,,3,0,7,,,,6,,69,75
336,note_on,,,,,6,0,5,,,,4,,60,62
336,note_on,,,,,3,0,9,,,,8,,65,75
336,note_on,,,,,3,0,4,,,,3,,65,62
336,note_on,,,,,3,0,3,,,,2,,69,62
336,note_on,,,,,3,0,8,,,,7,,69,75
357,note_off,,,,,21,0,7,,,,6,,69,0
357,note_off,,,,,21,0,9,,,,8,,65,0
357,note_off,,,,,21,0,4,,,,3,,65,0
357,note_off,,,,,21,0,8,,,,7,,69,0
357,note_off,,,,,21,0,13,,,,14,,60,0
357,note_off,,,,,21,0,3,,,,2,,69,0
360,note_on,,,,,3,0,13,,,,14,,57,75
360,note_on,,,,,3,0,3,,,,2,,65,62
360,note_on,,,,,3,0,8,,,,7,,65,75
360,note_on,,,,,3,0,4,,,,3,,60,62
360,note_on,,,,,3,0,7,,,,6,,65,75
360,note_on,,,,,3,0,9,,,,8,,62,75
378,note_off,,,,,42,0,5,,,,4,,60,0
381,note_off,,,,,21,0,4,,,,3,,60,0
381,note_off,,,,,21,0,13,,,,14,,57,0
381,note_off,,,,,21,0,7,,,,6,,65,0
381,note_off,,,,,21,0,9,,,,8,,62,0
381,note_off,,,,,21,0,3,,,,2,,65,0
381,note_off,,,,,21,0,8,,,,7,,65,0
384,note_on,,,,,102,0,1,,,,0,,67,127
384,note_on,,,,,6,0,5,,,,4,,64,62
384,note_on,,,,,3,0,4,,,,3,,67,62
384,note_on,,,,,3,0,3,,,,2,,72,62
384,note_on,,,,,54,0,11,,,,12,,40,49
384,note_on,,,,,3,0,7,,,,6,,72,75
384,note_on,,,,,54,0,10,,,,11,,52,49
384,note_on,,,,,3,0,9,,,,8,,67,75
384,note_on,,,,,3,0,13,,,,14,,64,75
384,note_on,,,,,0,0,12,,,,13,,52,49
384,note_on,,,,,54,0,6,,,,5,,52,62
384,note_on,,,,,54,0,12,,,,13,,67,49
384,note_on,,,,,0,0,12,,,,13,,72,49
384,note_on,,,,,3,0,8,,,,7,,72,75
384,note_on,,,,,102,0,2,,,,1,,60,127
405,note_off,,,,,21,0,1,,,,0,,67,0
408,note_on,,,,,3,0,1,,,,0,,69,127
426,note_off,,,,,42,0,8,,,,7,,72,0
426,note_off,,,,,42,0,6,,,,5,,52,0
426,note_off,,,,,42,0,12,,,,13,,67,0
426,note_off,,,,,0,0,12,,,,13,,72,0
426,note_off,,,,,0,0,12,,,,13,,52,0
426,note_off,,,,,42,0,3,,,,2,,72,0
426,note_off,,,,,42,0,4,,,,3,,67,0
426,note_off,,,,,42,0,13,,,,14,,64,0
426,note_off,,,,,42,0,2,,,,1,,60,0
426,note_off,,,,,42,0,10,,,,11,,52,0
426,note_off,,,,,42,0,9,,,,8,,67,0
426,note_off,,,,,42,0,11,,,,12,,40,0
426,note_off,,,,,42,0,7,,,,6,,72,0
426,note_off,,,,,42,0,5,,,,4,,64,0
429,note_off,,,,,21,0,1,,,,0,,69,0
432,note_on,,,,,3,0,1,,,,0,,67,127
432,note_on,,,,,6,0,9,,,,8,,67,75
432,note_on,,,,,0,0,12,,,,13,,76,49
432,note_on,,,,,6,0,12,,,,13,,72,49
432,note_on,,,,,6,0,13,,,,14,,64,75
432,note_on,,,,,6,0,6,,,,5,,55,62
432,note_on,,,,,6,0,3,,,,2,,72,62
432,note_on,,,,,6,0,11,,,,12,,43,49
432,note_on,,,,,6,0,7,,,,6,,72,75
432,note_on,,,,,6,0,2,,,,1,,60,127
432,note_on,,,,,6,0,10,,,,11,,55,49
432,note_on,,,,,6,0,8,,,,7,,72,75
432,note_on,,,,,0,0,12,,,,13,,55,49
432,note_on,,,,,6,0,4,,,,3,,67,62
432,note_on,,,,,6,0,5,,,,4,,64,62
453,note_off,,,,,21,0,2,,,,1,,60,0
453,note_off,,,,,21,0,1,,,,0,,67,0
456,note_on,,,,,3,0,2,,,,1,,60,127
456,note_on,,,,,3,0,1,,,,0,,69,127
474,note_off,,,,,42,0,11,,,,12,,43,0
474,note_off,,,,,42,0,12,,,,13,,72,0
474,note_off,,,,,0,0,12,,,,13,,76,0
474,note_off,,,,,0,0,12,,,,13,,55,0
474,note_off,,,,,42,0,13,,,,14,,64,0
474,note_off,,,,,42,0,6,,,,5,,55,0
474,note_off,,,,,42,0,3,,,,2,,72,0
474,note_off,,,,,42,0,5,,,,4,,64,0
474,note_off,,,,,42,0,8,,,,7,,72,0
474,note_off,,,,,42,0,4,,,,3,,67,0
474,note_off,,,,,42,0,7,,,,6,,72,0
474,note_off,,,,,42,0,10,,,,11,,55,0
474,note_off,,,,,42,0,9,,,,8,,67,0
477,note_off,,,,,21,0,2,,,,1,,60,0
477,note_off,,,,,21,0,1,,,,0,,69,0
480,note_on,,,,,6,0,11,,,,12,,48,49
480,note_on,,,,,6,0,8,,,,7,,72,75
480,note_on,,,,,6,0,3,,,,2,,72,62
480,note_on,,,,,6,0,13,,,,14,,64,75
480,note_on,,,,,6,0,7,,,,6,,72,75
480,note_on,,,,,6,0,5,,,,4,,64,62
480,note_on,,,,,3,0,2,,,,1,,60,127
480,note_on,,,,,6,0,6,,,,5,,60,62
480,note_on,,,,,6,0,9,,,,8,,67,75
480,note_on,,,,,0,0,12,,,,13,,79,49
480,note_on,,,,,0,0,12,,,,13,,60,49
480,note_on,,,,,6,0,10,,,,11,,60,49
480,note_on,,,,,6,0,4,,,,3,,67,62
480,note_on,,,,,6,0,12,,,,13,,76,49
480,note_on,,,,,3,0,1,,,,0,,70,127
501,note_off,,,,,21,0,2,,,,1,,60,0
501,note_off,,,,,21,0,1,,,,0,,70,0
504,note_on,,,,,3,0,1,,,,0,,69,127
504,note_on,,,,,3,0,2,,,,1,,60,127
522,note_off,,,,,42,0,9,,,,8,,67,0
522,note_off,,,,,42,0,10,,,,11,,60,0
522,note_off,,,,,42,0,7,,,,6,,72,0
522,note_off,,,,,42,0,4,,,,3,,67,0
522,note_off,,,,,42,0,8,,,,7,,72,0
522,note_off,,,,,42,0,11,,,,12,,48,0
522,note_off,,,,,42,0,5,,,,4,,64,0
522,note_off,,,,,42,0,3,,,,2,,72,0
522,note_off,,,,,42,0,6,,,,5,,60,0
522,note_off,,,,,42,0,13,,,,14,,64,0
522,note_off,,,,,0,0,12,,,,13,,79,0
522,note_off,,,,,42,0,12,,,,13,,76,0
522,note_off,,,,,0,0,12,,,,13,,60,0
525,note_off,,,,,21,0,1,,,,0,,69,0
525,note_off,,,,,21,0,2,,,,1,,60,0
528,note_on,,,,,6,0,12,,,,13,,67,49
528,note_on,,,,,6,0,9,,,,8,,67,75
528,note_on,,,,,3,0,1,,,,0,,67,127
528,note_on,,,,,6,0,10,,,,11,,52,49
528,note_on,,,,,6,0,6,,,,5,,52,62
528,note_on,,,,,3,0,2,,,,1,,60,127
528,note_on,,,,,6,0,4,,,,3,,67,62
528,note_on,,,,,6,0,7,,,,6,,72,75
528,note_on,,,,,6,0,5,,,,4,,64,62
528,note_on,,,,,6,0,11,,,,12,,40,49
528,note_on,,,,,6,0,13,,,,14,,64,75
528,note_on,,,,,6,0,3,,,,2,,72,62
528,note_on,,,,,0,0,12,,,,13,,52,49
528,note_on,,,,,0,0,12,,,,13,,72,49
528,note_on,,,,,6,0,8,,,,7,,72,75
570,note_off,,,,,42,0,6,,,,5,,52,0
570,note_off,,,,,42,0,8,,,,7,,72,0
570,note_off,,,,,42,0,1,,,,0,,67,0
570,note_off,,,,,42,0,11,,,,12,,40,0
570,note_off,,,,,42,0,2,,,,1,,60,0
570,note_off,,,,,42,0,3,,,,2,,72,0
570,note_off,,,,,42,0,13,,,,14,,64,0
570,note_off,,,,,42,0,9,,,,8,,67,0
570,note_off,,,,,42,0,5,,,,4,,64,0
570,note_off,,,,,42,0,10,,,,11,,52,0
570,note_off,,,,,0,0,12,,,,13,,52,0
570,note_off,,,,,42,0,7,,,,6,,72,0
570,note_off,,,,,0,0,12,,,,13,,72,0
570,note_off,,,,,42,0,4,,,,3,,67,0
570,note_off,,,,,42,0,12,,,,13,,67,0
576,note_on,,,,,6,0,4,,,,3,,72,62
576,note_on,,,,,6,0,13,,,,14,,67,75
576,note_on,,,,,6,0,3,,,,2,,76,62
576,note_on,,,,,6,0,7,,,,6,,76,75
576,note_on,,,,,6,0,11,,,,12,,36,49
576,note_on,,,,,6,0,8,,,,7,,76,75
576,note_on,,,,,0,0,12,,,,13,,48,49
576,note_on,,,,,6,0,6,,,,5,,48,62
576,note_on,,,,,6,0,12,,,,13,,64,49
576,note_on,,,,,0,0,12,,,,13,,67,49
576,note_on,,,,,6,0,9,,,,8,,72,75
576,note_on,,,,,6,0,5,,,,4,,67,62
576,note_on,,,,,6,0,10,,,,11,,48,49
597,note_off,,,,,21,0,7,,,,6,,76,0
597,note_off,,,,,21,0,8,,,,7,,76,0
597,note_off,,,,,21,0,9,,,,8,,72,0
597,note_off,,,,,21,0,13,,,,14,,67,0
597,note_off,,,,,21,0,5,,,,4,,67,0
597,note_off,,,,,21,0,3,,,,2,,76,0
597,note_off,,,,,21,0,4,,,,3,,72,0
600,note_on,,,,,3,0,8,,,,7,,74,75
600,note_on,,,,,3,0,13,,,,14,,65,75
600,note_on,,,,,3,0,9,,,,8,,71,75
600,note_on,,,,,3,0,4,,,,3,,71,62
600,note_on,,,,,3,0,7,,,,6,,74,75
600,note_on,,,,,3,0,3,,,,2,,74,62
600,note_on,,,,,3,0,5,,,,4,,65,62
618,note_off,,,,,42,0,10,,,,11,,48,0
618,note_off,,,,,42,0,6,,,,5,,48,0
618,note_off,,,,,42,0,11,,,,12,,36,0
618,note_off,,,,,42,0,12,,,,13,,64,0
618,note_off,,,,,0,0,12,,,,13,,48,0
618,note_off,,,,,0,0,12,,,,13,,67,0
621,note_off,,,,,21,0,7,,,,6,,74,0
621,note_off,,,,,21,0,5,,,,4,,65,0
621,note_off,,,,,21,0,8,,,,7,,74,0
621,note_off,,,,,21,0,13,,,,14,,65,0
621,note_off,,,,,21,0,4,,,,3,,71,0
621,note_off,,,,,21,0,9,,,,8,,71,0
621,note_off,,,,,21,0,3,,,,2,,74,0
624,note_on,,,,,3,0,9,,,,8,,72,75
624,note_on,,,,,3,0,7,,,,6,,76,75
624,note_on,,,,,3,0,3,,,,2,,76,62
624,note_on,,,,,3,0,5,,,,4,,67,62
624,note_on,,,,,3,0,8,,,,7,,76,75
624,note_on,,,,,3,0,13,,,,14,,67,75
624,note_on,,,,,3,0,4,,,,3,,72,62
645,note_off,,,,,21,0,13,,,,14,,67,0
645,note_off,,,,,21,0,3,,,,2,,76,0
645,note_off,,,,,21,0,8,,,,7,,76,0
645,note_off,,,,,21,0,9,,,,8,,72,0
645,note_off,,,,,21,0,5,,,,4,,67,0
645,note_off,,,,,21,0,7,,,,6,,76,0
645,note_off,,,,,21,0,4,,,,3,,72,0
648,note_on,,,,,3,0,9,,,,8,,67,75
648,note_on,,,,,3,0,7,,,,6,,72,75
648,note_on,,,,,3,0,8,,,,7,,72,75
648,note_on,,,,,3,0,3,,,,2,,72,62
648,note_on,,,,,3,0,13,,,,14,,64,75
648,note_on,,,,,3,0,5,,,,4,,64,62
648,note_on,,,,,3,0,4,,,,3,,67,62
669,note_off,,,,,21,0,9,,,,8,,67,0
669,note_off,,,,,21,0,7,,,,6,,72,0
669,note_off,,,,,21,0,3,,,,2,,72,0
669,note_off,,,,,21,0,5,,,,4,,64,0
669,note_off,,,,,21,0,4,,,,3,,67,0
669,note_off,,,,,21,0,8,,,,7,,72,0
669,note_off,,,,,21,0,13,,,,14,,64,0
672,note_on,,,,,102,0,1,,,,0,,69,127
672,note_on,,,,,3,0,4,,,,3,,74,62
672,note_on,,,,,3,0,3,,,,2,,77,62
672,note_on,,,,,3,0,13,,,,14,,69,75
672,note_on,,,,,3,0,9,,,,8,,74,75
672,note_on,,,,,0,0,12,,,,13,,50,49
672,note_on,,,,,3,0,8,,,,7,,77,75
672,note_on,,,,,54,0,10,,,,11,,50,49
672,note_on,,,,,54,0,6,,,,5,,50,62
672,note_on,,,,,3,0,7,,,,6,,77,75
672,note_on,,,,,54,0,12,,,,13,,69,49
672,note_on,,,,,102,0,2,,,,1,,65,127
672,note_on,,,,,54,0,11,,,,12,,38,49
672,note_on,,,,,0,0,12,,,,13,,77,49
672,note_on,,,,,3,0,5,,,,4,,69,62
693,note_off,,,,,21,0,2,,,,1,,65,0
693,note_off,,,,,21,0,1,,,,0,,69,0
696,note_on,,,,,3,0,1,,,,0,,70,127
696,note_on,,,,,3,0,2,,,,1,,67,127
714,note_off,,,,,42,0,12,,,,13,,69,0
714,note_off,,,,,0,0,12,,,,13,,50,0
714,note_off,,,,,42,0,7,,,,6,,77,0
714,note_off,,,,,0,0,12,,,,13,,77,0
714,note_off,,,,,42,0,3,,,,2,,77,0
714,note_off,,,,,42,0,8,,,,7,,77,0
714,note_off,,,,,42,0,5,,,,4,,69,0
714,note_off,,,,,42,0,4,,,,3,,74,0
714,note_off,,,,,42,0,9,,,,8,,74,0
714,note_off,,,,,42,0,10,,,,11,,50,0
714,note_off,,,,,42,0,13,,,,14,,69,0
714,note_off,,,,,42,0,11,,,,12,,38,0
714,note_off,,,,,42,0,6,,,,5,,50,0
717,note_off,,,,,21,0,2,,,,1,,67,0
717,note_off,,,,,21,0,1,,,,0,,70,0
720,note_on,,,,,6,0,3,,,,2,,77,62
720,note_on,,,,,6,0,6,,,,5,,53,62
720,note_on,,,,,6,0,11,,,,12,,41,49
720,note_on,,,,,6,0,4,,,,3,,74,62
720,note_on,,,,,6,0,5,,,,4,,69,62
720,note_on,,,,,3,0,1,,,,0,,69,127
720,note_on,,,,,3,0,2,,,,1,,65,127
720,note_on,,,,,6,0,10,,,,11,,53,49
720,note_on,,,,,6,0,7,,,,6,,77,75
720,note_on,,,,,0,0,12,,,,13,,53,49
720,note_on,,,,,6,0,9,,,,8,,74,75
720,note_on,,,,,0,0,12,,,,13,,77,49
720,note_on,,,,,6,0,8,,,,7,,77,75
720,note_on,,,,,6,0,13,,,,14,,69,75
720,note_on,,,,,6,0,12,,,,13,,74,49
741,note_off,,,,,21,0,2,,,,1,,65,0
741,note_off,,,,,21,0,1,,,,0,,69,0
744,note_on,,,,,3,0,1,,,,0,,70,127
744,note_on,,,,,3,0,2,,,,1,,67,127
762,note_off,,,,,42,0,13,,,,14,,69,0
762,note_off,,,,,42,0,3,,,,2,,77,0
762,note_off,,,,,42,0,8,,,,7,,77,0
762,note_off,,,,,42,0,4,,,,3,,74,0
762,note_off,,,,,42,0,9,,,,8,,74,0
762,note_off,,,,,42,0,5,,,,4,,69,0
762,note_off,,,,,0,0,12,,,,13,,53,0
762,note_off,,,,,42,0,7,,,,6,,77,0
762,note_off,,,,,42,0,10,,,,11,,53,0
762,note_off,,,,,42,0,12,,,,13,,74,0
762,note_off,,,,,42,0,6,,,,5,,53,0
762,note_off,,,,,0,0,12,,,,13,,77,0
762,note_off,,,,,42,0,11,,,,12,,41,0
765,note_off,,,,,21,0,1,,,,0,,70,0
765,note_off,,,,,21,0,2,,,,1,,67,0
768,note_on,,,,,0,0,12,,,,13,,50,49
768,note_on,,,,,3,0,1,,,,0,,72,127
768,note_on,,,,,6,0,8,,,,7,,77,75
768,note_on,,,,,0,0,12,,,,13,,77,49
768,note_on,,,,,6,0,12,,,,13,,69,49
768,note_on,,,,,6,0,9,,,,8,,74,75
