tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,channel,data,tempo,program,note,velocity
0,instrument_name,0,1,0,,,,,,,,,,
0,program_change,0,0,0,,,,,5,,,43,,
0,note_on,0,0,0,,,,,5,,,,40,96
24,note_off,24,0,0,,,,,0,,,,64,0
24,note_off,0,0,0,,,,,1,,,,64,0
24,note_off,0,0,0,,,,,2,,,,59,0
24,note_off,0,0,0,,,,,3,,,,56,0
24,note_off,0,0,0,,,,,4,,,,52,0
24,note_off,0,0,0,,,,,5,,,,40,0
48,note_on,24,0,0,,,,,0,,,,68,96
48,note_on,0,0,0,,,,,1,,,,68,104
48,note_on,0,0,0,,,,,2,,,,64,104
48,note_on,0,0,0,,,,,3,,,,59,104
48,note_on,0,0,0,,,,,4,,,,40,96
48,note_on,0,0,0,,,,,5,,,,28,96
72,note_off,24,0,0,,,,,0,,,,68,0
72,note_off,0,0,0,,,,,1,,,,68,0
72,note_off,0,0,0,,,,,2,,,,64,0
72,note_off,0,0,0,,,,,3,,,,59,0
72,note_off,0,0,0,,,,,4,,,,40,0
72,note_off,0,0,0,,,,,5,,,,28,0
96,note_on,24,0,0,,,,,0,,,,71,96
96,note_on,0,0,0,,,,,1,,,,71,104
96,note_on,0,0,0,,,,,2,,,,68,104
96,note_on,0,0,0,,,,,3,,,,64,104
96,note_on,0,0,0,,,,,4,,,,52,96
96,note_on,0,0,0,,,,,5,,,,40,96
120,note_off,24,0,0,,,,,0,,,,71,0
120,note_off,0,0,0,,,,,1,,,,71,0
120,note_off,0,0,0,,,,,2,,,,68,0
120,note_off,0,0,0,,,,,3,,,,64,0
120,note_off,0,0,0,,,,,4,,,,52,0
120,note_off,0,0,0,,,,,5,,,,40,0
168,note_on,48,0,0,,,,,0,,,,68,96
168,note_on,0,0,0,,,,,1,,,,68,104
168,note_on,0,0,0,,,,,2,,,,64,104
168,note_on,0,0,0,,,,,3,,,,59,104
168,note_on,0,0,0,,,,,4,,,,40,96
168,note_on,0,0,0,,,,,5,,,,28,96
178,note_off,10,0,0,,,,,0,,,,68,0
178,note_off,0,0,0,,,,,1,,,,68,0
178,note_off,0,0,0,,,,,2,,,,64,0
180,note_on,2,0,0,,,,,0,,,,69,96
180,note_on,0,0,0,,,,,1,,,,69,104
180,note_on,0,0,0,,,,,2,,,,66,104
189,note_off,9,0,0,,,,,3,,,,59,0
189,note_off,0,0,0,,,,,4,,,,40,0
189,note_off,0,0,0,,,,,5,,,,28,0
190,note_off,1,0,0,,,,,0,,,,69,0
190,note_off,0,0,0,,,,,1,,,,69,0
190,note_off,0,0,0,,,,,2,,,,66,0
192,note_on,2,0,0,,,,,0,,,,71,96
192,note_on,0,0,0,,,,,1,,,,71,104
192,note_on,0,0,0,,,,,2,,,,68,104
192,note_on,0,0,0,,,,,3,,,,64,104
192,note_on,0,0,0,,,,,4,,,,52,96
192,note_on,0,0,0,,,,,5,,,,40,96
213,note_off,21,0,0,,,,,0,,,,71,0
213,note_off,0,0,0,,,,,1,,,,71,0
213,note_off,0,0,0,,,,,2,,,,68,0
213,note_off,0,0,0,,,,,3,,,,64,0
213,note_off,0,0,0,,,,,4,,,,52,0
213,note_off,0,0,0,,,,,5,,,,40,0
216,note_on,3,0,0,,,,,0,,,,68,96
216,note_on,0,0,0,,,,,1,,,,68,104
216,note_on,0,0,0,,,,,2,,,,64,104
216,note_on,0,0,0,,,,,3,,,,59,104
216,note_on,0,0,0,,,,,4,,,,56,96
216,note_on,0,0,0,,,,,5,,,,44,96
226,note_off,10,0,0,,,,,0,,,,68,0
226,note_off,0,0,0,,,,,1,,,,68,0
226,note_off,0,0,0,,,,,2,,,,64,0
226,note_off,0,0,0,,,,,4,,,,56,0
226,note_off,0,0,0,,,,,5,,,,44,0
228,note_on,2,0,0,,,,,0,,,,69,96
228,note_on,0,0,0,,,,,1,,,,69,104
228,note_on,0,0,0,,,,,2,,,,66,104
228,note_on,0,0,0,,,,,4,,,,54,96
228,note_on,0,0,0,,,,,5,,,,42,96
237,note_off,9,0,0,,,,,3,,,,59,0
238,note_off,1,0,0,,,,,0,,,,69,0
238,note_off,0,0,0,,,,,1,,,,69,0
238,note_off,0,0,0,,,,,2,,,,66,0
238,note_off,0,0,0,,,,,4,,,,54,0
238,note_off,0,0,0,,,,,5,,,,42,0
240,note_on,2,0,0,,,,,0,,,,71,96
240,note_on,0,0,0,,,,,1,,,,71,104
240,note_on,0,0,0,,,,,2,,,,68,104
240,note_on,0,0,0,,,,,3,,,,64,104
240,note_on,0,0,0,,,,,4,,,,52,96
240,note_on,0,0,0,,,,,5,,,,40,96
261,note_off,21,0,0,,,,,0,,,,71,0
261,note_off,0,0,0,,,,,1,,,,71,0
261,note_off,0,0,0,,,,,2,,,,68,0
261,note_off,0,0,0,,,,,3,,,,64,0
261,note_off,0,0,0,,,,,4,,,,52,0
261,note_off,0,0,0,,,,,5,,,,40,0
264,note_on,3,0,0,,,,,0,,,,76,96
264,note_on,0,0,0,,,,,1,,,,76,104
264,note_on,0,0,0,,,,,2,,,,71,104
264,note_on,0,0,0,,,,,3,,,,59,104
264,note_on,0,0,0,,,,,4,,,,56,96
264,note_on,0,0,0,,,,,5,,,,44,96
274,note_off,10,0,0,,,,,4,,,,56,0
274,note_off,0,0,0,,,,,5,,,,44,0
276,note_on,2,0,0,,,,,4,,,,54,96
276,note_on,0,0,0,,,,,5,,,,42,96
285,note_off,9,0,0,,,,,0,,,,76,0
285,note_off,0,0,0,,,,,1,,,,76,0
285,note_off,0,0,0,,,,,2,,,,71,0
285,note_off,0,0,0,,,,,3,,,,59,0
286,note_off,1,0,0,,,,,4,,,,54,0
286,note_off,0,0,0,,,,,5,,,,42,0
288,note_on,2,0,0,,,,,0,,,,71,96
288,note_on,0,0,0,,,,,1,,,,71,104
288,note_on,0,0,0,,,,,2,,,,68,104
288,note_on,0,0,0,,,,,3,,,,64,104
288,note_on,0,0,0,,,,,4,,,,52,96
288,note_on,0,0,0,,,,,5,,,,40,96
309,note_off,21,0,0,,,,,0,,,,71,0
309,note_off,0,0,0,,,,,1,,,,71,0
309,note_off,0,0,0,,,,,2,,,,68,0
309,note_off,0,0,0,,,,,3,,,,64,0
309,note_off,0,0,0,,,,,4,,,,52,0
309,note_off,0,0,0,,,,,5,,,,40,0
312,note_on,3,0,0,,,,,0,,,,71,96
312,note_on,0,0,0,,,,,1,,,,71,104
312,note_on,0,0,0,,,,,2,,,,64,104
312,note_on,0,0,0,,,,,3,,,,59,104
312,note_on,0,0,0,,,,,4,,,,56,96
312,note_on,0,0,0,,,,,5,,,,44,96
322,note_off,10,0,0,,,,,0,,,,71,0
322,note_off,0,0,0,,,,,1,,,,71,0
322,note_off,0,0,0,,,,,4,,,,56,0
322,note_off,0,0,0,,,,,5,,,,44,0
324,note_on,2,0,0,,,,,0,,,,69,96
324,note_on,0,0,0,,,,,1,,,,69,104
324,note_on,0,0,0,,,,,4,,,,54,96
324,note_on,0,0,0,,,,,5,,,,42,96
333,note_off,9,0,0,,,,,2,,,,64,0
333,note_off,0,0,0,,,,,3,,,,59,0
334,note_off,1,0,0,,,,,0,,,,69,0
334,note_off,0,0,0,,,,,1,,,,69,0
334,note_off,0,0,0,,,,,4,,,,54,0
334,note_off,0,0,0,,,,,5,,,,42,0
336,note_on,2,0,0,,,,,0,,,,68,96
336,note_on,0,0,0,,,,,1,,,,68,104
336,note_on,0,0,0,,,,,2,,,,64,104
336,note_on,0,0,0,,,,,3,,,,59,104
336,note_on,0,0,0,,,,,4,,,,52,96
336,note_on,0,0,0,,,,,5,,,,40,96
357,note_off,21,0,0,,,,,0,,,,68,0
357,note_off,0,0,0,,,,,1,,,,68,0
357,note_off,0,0,0,,,,,2,,,,64,0
357,note_off,0,0,0,,,,,3,,,,59,0
357,note_off,0,0,0,,,,,4,,,,52,0
357,note_off,0,0,0,,,,,5,,,,40,0
360,note_on,3,0,0,,,,,0,,,,66,96
360,note_on,0,0,0,,,,,1,,,,66,104
360,note_on,0,0,0,,,,,2,,,,68,104
360,note_on,0,0,0,,,,,3,,,,59,104
360,note_on,0,0,0,,,,,4,,,,51,96
360,note_on,0,0,0,,,,,5,,,,39,96
370,note_off,10,0,0,,,,,0,,,,66,0
370,note_off,0,0,0,,,,,1,,,,66,0
372,note_on,2,0,0,,,,,0,,,,64,96
372,note_on,0,0,0,,,,,1,,,,64,104
381,note_off,9,0,0,,,,,3,,,,59,0
381,note_off,0,0,0,,,,,4,,,,51,0
381,note_off,0,0,0,,,,,5,,,,39,0
382,note_off,1,0,0,,,,,0,,,,64,0
382,note_off,0,0,0,,,,,1,,,,64,0
384,note_on,2,0,0,,,,,0,,,,69,96
384,note_on,0,0,0,,,,,1,,,,69,104
384,note_on,0,0,0,,,,,3,,,,64,104
384,note_on,0,0,0,,,,,4,,,,49,96
384,note_on,0,0,0,,,,,5,,,,37,96
396,note_off,12,0,0,,,,,0,,,,69,0
396,note_on,0,0,0,,,,,0,,,,71,96
396,note_off,0,0,0,,,,,1,,,,69,0
396,note_on,0,0,0,,,,,1,,,,71,104
402,note_off,6,0,0,,,,,2,,,,68,0
405,note_off,3,0,0,,,,,3,,,,64,0
405,note_off,0,0,0,,,,,4,,,,49,0
405,note_off,0,0,0,,,,,5,,,,37,0
408,note_off,3,0,0,,,,,0,,,,71,0
408,note_on,0,0,0,,,,,0,,,,73,96
408,note_off,0,0,0,,,,,1,,,,71,0
408,note_on,0,0,0,,,,,1,,,,73,104
408,note_on,0,0,0,,,,,2,,,,66,104
408,note_on,0,0,0,,,,,3,,,,63,104
408,note_on,0,0,0,,,,,4,,,,51,96
408,note_on,0,0,0,,,,,5,,,,39,96
420,note_off,12,0,0,,,,,0,,,,73,0
420,note_on,0,0,0,,,,,0,,,,69,96
420,note_off,0,0,0,,,,,1,,,,73,0
420,note_on,0,0,0,,,,,1,,,,69,104
429,note_off,9,0,0,,,,,3,,,,63,0
429,note_off,0,0,0,,,,,4,,,,51,0
429,note_off,0,0,0,,,,,5,,,,39,0
430,note_off,1,0,0,,,,,0,,,,69,0
430,note_off,0,0,0,,,,,1,,,,69,0
432,note_on,2,0,0,,,,,0,,,,68,96
432,note_on,0,0,0,,,,,1,,,,68,104
432,note_on,0,0,0,,,,,3,,,,59,104
432,note_on,0,0,0,,,,,4,,,,52,96
432,note_on,0,0,0,,,,,5,,,,40,96
444,note_off,12,0,0,,,,,0,,,,68,0
444,note_on,0,0,0,,,,,0,,,,69,96
444,note_off,0,0,0,,,,,1,,,,68,0
444,note_on,0,0,0,,,,,1,,,,69,104
450,note_off,6,0,0,,,,,2,,,,66,0
453,note_off,3,0,0,,,,,3,,,,59,0
453,note_off,0,0,0,,,,,4,,,,52,0
453,note_off,0,0,0,,,,,5,,,,40,0
456,note_off,3,0,0,,,,,0,,,,69,0
456,note_on,0,0,0,,,,,0,,,,71,96
456,note_off,0,0,0,,,,,1,,,,69,0
456,note_on,0,0,0,,,,,1,,,,71,104
456,note_on,0,0,0,,,,,2,,,,64,104
456,note_on,0,0,0,,,,,3,,,,59,104
456,note_on,0,0,0,,,,,4,,,,40,96
456,note_on,0,0,0,,,,,5,,,,28,96
468,note_off,12,0,0,,,,,0,,,,71,0
468,note_on,0,0,0,,,,,0,,,,68,96
468,note_off,0,0,0,,,,,1,,,,71,0
468,note_on,0,0,0,,,,,1,,,,68,104
477,note_off,9,0,0,,,,,2,,,,64,0
477,note_off,0,0,0,,,,,3,,,,59,0
477,note_off,0,0,0,,,,,4,,,,40,0
477,note_off,0,0,0,,,,,5,,,,28,0
478,note_off,1,0,0,,,,,0,,,,68,0
478,note_off,0,0,0,,,,,1,,,,68,0
480,note_on,2,0,0,,,,,0,,,,66,96
480,note_on,0,0,0,,,,,1,,,,66,104
480,note_on,0,0,0,,,,,2,,,,63,104
480,note_on,0,0,0,,,,,3,,,,59,104
480,note_on,0,0,0,,,,,4,,,,47,96
480,note_on,0,0,0,,,,,5,,,,35,96
490,note_off,10,0,0,,,,,0,,,,66,0
490,note_off,0,0,0,,,,,1,,,,66,0
492,note_on,2,0,0,,,,,0,,,,71,96
492,note_on,0,0,0,,,,,1,,,,71,104
502,note_off,10,0,0,,,,,0,,,,71,0
502,note_off,0,0,0,,,,,1,,,,71,0
504,note_on,2,0,0,,,,,0,,,,73,96
504,note_on,0,0,0,,,,,1,,,,73,104
514,note_off,10,0,0,,,,,0,,,,73,0
514,note_off,0,0,0,,,,,1,,,,73,0
516,note_on,2,0,0,,,,,0,,,,75,96
516,note_on,0,0,0,,,,,1,,,,75,104
522,note_off,6,0,0,,,,,2,,,,63,0
522,note_off,0,0,0,,,,,3,,,,59,0
522,note_off,0,0,0,,,,,4,,,,47,0
522,note_off,0,0,0,,,,,5,,,,35,0
526,note_off,4,0,0,,,,,0,,,,75,0
526,note_off,0,0,0,,,,,1,,,,75,0
528,note_on,2,0,0,,,,,0,,,,76,96
528,note_on,0,0,0,,,,,1,,,,76,104
538,note_off,10,0,0,,,,,0,,,,76,0
538,note_off,0,0,0,,,,,1,,,,76,0
540,note_on,2,0,0,,,,,0,,,,78,96
540,note_on,0,0,0,,,,,1,,,,78,104
550,note_off,10,0,0,,,,,0,,,,78,0
550,note_off,0,0,0,,,,,1,,,,78,0
552,note_on,2,0,0,,,,,0,,,,80,96
552,note_on,0,0,0,,,,,1,,,,80,104
562,note_off,10,0,0,,,,,0,,,,80,0
562,note_off,0,0,0,,,,,1,,,,80,0
564,note_on,2,0,0,,,,,0,,,,81,96
564,note_on,0,0,0,,,,,1,,,,81,104
574,note_off,10,0,0,,,,,0,,,,81,0
574,note_off,0,0,0,,,,,1,,,,81,0
576,note_on,2,0,0,,,,,0,,,,83,96
576,note_on,0,0,0,,,,,1,,,,83,104
576,note_on,0,0,0,,,,,2,,,,75,104
576,note_on,0,0,0,,,,,3,,,,68,104
576,note_on,0,0,0,,,,,4,,,,44,96
576,note_on,0,0,0,,,,,5,,,,32,96
586,note_off,10,0,0,,,,,0,,,,83,0
586,note_off,0,0,0,,,,,1,,,,83,0
586,note_off,0,0,0,,,,,2,,,,75,0
586,note_off,0,0,0,,,,,3,,,,68,0
586,note_off,0,0,0,,,,,4,,,,44,0
586,note_off,0,0,0,,,,,5,,,,32,0
588,note_on,2,0,0,,,,,0,,,,83,96
588,note_on,0,0,0,,,,,1,,,,83,104
588,note_on,0,0,0,,,,,2,,,,75,104
588,note_on,0,0,0,,,,,3,,,,68,104
588,note_on,0,0,0,,,,,4,,,,45,96
588,note_on,0,0,0,,,,,5,,,,33,96
598,note_off,10,0,0,,,,,0,,,,83,0
598,note_off,0,0,0,,,,,1,,,,83,0
598,note_off,0,0,0,,,,,2,,,,75,0
598,note_off,0,0,0,,,,,3,,,,68,0
598,note_off,0,0,0,,,,,4,,,,45,0
598,note_off,0,0,0,,,,,5,,,,33,0
600,note_on,2,0,0,,,,,0,,,,83,96
600,note_on,0,0,0,,,,,1,,,,83,104
600,note_on,0,0,0,,,,,2,,,,75,104
600,note_on,0,0,0,,,,,3,,,,68,104
600,note_on,0,0,0,,,,,4,,,,47,96
600,note_on,0,0,0,,,,,5,,,,35,96
610,note_off,10,0,0,,,,,0,,,,83,0
610,note_off,0,0,0,,,,,1,,,,83,0
610,note_off,0,0,0,,,,,2,,,,75,0
610,note_off,0,0,0,,,,,3,,,,68,0
610,note_off,0,0,0,,,,,4,,,,47,0
610,note_off,0,0,0,,,,,5,,,,35,0
612,note_on,2,0,0,,,,,0,,,,83,96
612,note_on,0,0,0,,,,,1,,,,83,104
612,note_on,0,0,0,,,,,2,,,,75,104
612,note_on,0,0,0,,,,,3,,,,68,104
612,note_on,0,0,0,,,,,4,,,,49,96
612,note_on,0,0,0,,,,,5,,,,37,96
622,note_off,10,0,0,,,,,0,,,,83,0
622,note_off,0,0,0,,,,,1,,,,83,0
622,note_off,0,0,0,,,,,2,,,,75,0
622,note_off,0,0,0,,,,,3,,,,68,0
622,note_off,0,0,0,,,,,4,,,,49,0
622,note_off,0,0,0,,,,,5,,,,37,0
624,note_on,2,0,0,,,,,0,,,,83,96
624,note_on,0,0,0,,,,,1,,,,83,104
624,note_on,0,0,0,,,,,2,,,,75,104
624,note_on,0,0,0,,,,,3,,,,68,104
624,note_on,0,0,0,,,,,4,,,,51,96
624,note_on,0,0,0,,,,,5,,,,39,96
634,note_off,10,0,0,,,,,0,,,,83,0
634,note_off,0,0,0,,,,,1,,,,83,0
634,note_off,0,0,0,,,,,2,,,,75,0
634,note_off,0,0,0,,,,,3,,,,68,0
634,note_off,0,0,0,,,,,4,,,,51,0
634,note_off,0,0,0,,,,,5,,,,39,0
636,note_on,2,0,0,,,,,0,,,,83,96
636,note_on,0,0,0,,,,,1,,,,83,104
636,note_on,0,0,0,,,,,2,,,,75,104
636,note_on,0,0,0,,,,,3,,,,68,104
636,note_on,0,0,0,,,,,4,,,,52,96
636,note_on,0,0,0,,,,,5,,,,40,96
646,note_off,10,0,0,,,,,0,,,,83,0
646,note_off,0,0,0,,,,,1,,,,83,0
646,note_off,0,0,0,,,,,2,,,,75,0
646,note_off,0,0,0,,,,,3,,,,68,0
646,note_off,0,0,0,,,,,4,,,,52,0
646,note_off,0,0,0,,,,,5,,,,40,0
648,note_on,2,0,0,,,,,0,,,,83,96
648,note_on,0,0,0,,,,,1,,,,83,104
648,note_on,0,0,0,,,,,2,,,,75,104
648,note_on,0,0,0,,,,,3,,,,68,104
648,note_on,0,0,0,,,,,4,,,,54,96
648,note_on,0,0,0,,,,,5,,,,42,96
658,note_off,10,0,0,,,,,0,,,,83,0
658,note_off,0,0,0,,,,,1,,,,83,0
658,note_off,0,0,0,,,,,2,,,,75,0
658,note_off,0,0,0,,,,,3,,,,68,0
658,note_off,0,0,0,,,,,4,,,,54,0
658,note_off,0,0,0,,,,,5,,,,42,0
660,note_on,2,0,0,,,,,0,,,,83,96
660,note_on,0,0,0,,,,,1,,,,83,104
660,note_on,0,0,0,,,,,2,,,,75,104
660,note_on,0,0,0,,,,,3,,,,68,104
660,note_on,0,0,0,,,,,4,,,,56,96
660,note_on,0,0,0,,,,,5,,,,44,96
670,note_off,10,0,0,,,,,0,,,,83,0
670,note_off,0,0,0,,,,,1,,,,83,0
670,note_off,0,0,0,,,,,2,,,,75,0
670,note_off,0,0,0,,,,,3,,,,68,0
670,note_off,0,0,0,,,,,4,,,,56,0
670,note_off,0,0,0,,,,,5,,,,44,0
672,note_on,2,0,0,,,,,0,,,,83,96
672,note_on,0,0,0,,,,,1,,,,83,104
672,note_on,0,0,0,,,,,2,,,,73,104
672,note_on,0,0,0,,,,,3,,,,65,104
672,note_on,0,0,0,,,,,4,,,,49,96
672,note_on,0,0,0,,,,,5,,,,37,96
682,note_off,10,0,0,,,,,0,,,,83,0
684,note_on,2,0,0,,,,,0,,,,80,96
694,note_off,10,0,0,,,,,0,,,,80,0
696,note_on,2,0,0,,,,,0,,,,77,96
706,note_off,10,0,0,,,,,0,,,,77,0
708,note_on,2,0,0,,,,,0,,,,73,96
714,note_off,6,0,0,,,,,1,,,,83,0
714,note_off,0,0,0,,,,,2,,,,73,0
714,note_off,0,0,0,,,,,3,,,,65,0
714,note_off,0,0,0,,,,,4,,,,49,0
714,note_off,0,0,0,,,,,5,,,,37,0
718,note_off,4,0,0,,,,,0,,,,73,0
720,note_on,2,0,0,,,,,0,,,,71,96
732,note_off,12,0,0,,,,,0,,,,71,0
732,note_on,0,0,0,,,,,0,,,,73,96
744,note_off,12,0,0,,,,,0,,,,73,0
744,note_on,0,0,0,,,,,0,,,,77,96
754,note_off,10,0,0,,,,,0,,,,77,0
756,note_on,2,0,0,,,,,0,,,,80,96
766,note_off,10,0,0,,,,,0,,,,80,0
768,note_on,2,0,0,,,,,0,,,,81,96
768,note_on,0,0,0,,,,,1,,,,81,104
768,note_on,0,0,0,,,,,2,,,,73,104
768,note_on,0,0,0,,,,,3,,,,66,104
768,note_on,0,0,0,,,,,4,,,,42,96
768,note_on,0,0,0,,,,,5,,,,30,96
778,note_off,10,0,0,,,,,0,,,,81,0
778,note_off,0,0,0,,,,,1,,,,81,0
778,note_off,0,0,0,,,,,2,,,,73,0
778,note_off,0,0,0,,,,,3,,,,66,0
778,note_off,0,0,0,,,,,4,,,,42,0
778,note_off,0,0,0,,,,,5,,,,30,0
780,note_on,2,0,0,,,,,0,,,,81,96
780,note_on,0,0,0,,,,,1,,,,81,104
780,note_on,0,0,0,,,,,2,,,,73,104
780,note_on,0,0,0,,,,,3,,,,66,104
780,note_on,0,0,0,,,,,4,,,,44,96
780,note_on,0,0,0,,,,,5,,,,32,96
790,note_off,10,0,0,,,,,0,,,,81,0
790,note_off,0,0,0,,,,,1,,,,81,0
790,note_off,0,0,0,,,,,2,,,,73,0
790,note_off,0,0,0,,,,,3,,,,66,0
790,note_off,0,0,0,,,,,4,,,,44,0
790,note_off,0,0,0,,,,,5,,,,32,0
792,note_on,2,0,0,,,,,0,,,,81,96
792,note_on,0,0,0,,,,,1,,,,81,104
792,note_on,0,0,0,,,,,2,,,,73,104
792,note_on,0,0,0,,,,,3,,,,66,104
792,note_on,0,0,0,,,,,4,,,,45,96
792,note_on,0,0,0,,,,,5,,,,33,96
802,note_off,10,0,0,,,,,0,,,,81,0
802,note_off,0,0,0,,,,,1,,,,81,0
802,note_off,0,0,0,,,,,2,,,,73,0
802,note_off,0,0,0,,,,,3,,,,66,0
802,note_off,0,0,0,,,,,4,,,,45,0
802,note_off,0,0,0,,,,,5,,,,33,0
804,note_on,2,0,0,,,,,0,,,,81,96
804,note_on,0,0,0,,,,,1,,,,81,104
804,note_on,0,0,0,,,,,2,,,,73,104
804,note_on,0,0,0,,,,,3,,,,66,104
804,note_on,0,0,0,,,,,4,,,,47,96
804,note_on,0,0,0,,,,,5,,,,35,96
814,note_off,10,0,0,,,,,0,,,,81,0
814,note_off,0,0,0,,,,,1,,,,81,0
814,note_off,0,0,0,,,,,2,,,,73,0
814,note_off,0,0,0,,,,,3,,,,66,0
814,note_off,0,0,0,,,,,4,,,,47,0
814,note_off,0,0,0,,,,,5,,,,35,0
816,note_on,2,0,0,,,,,0,,,,81,96
816,note_on,0,0,0,,,,,1,,,,81,104
816,note_on,0,0,0,,,,,2,,,,73,104
816,note_on,0,0,0,,,,,3,,,,66,104
816,note_on,0,0,0,,,,,4,,,,49,96
816,note_on,0,0,0,,,,,5,,,,37,96
826,note_off,10,0,0,,,,,0,,,,81,0
826,note_off,0,0,0,,,,,1,,,,81,0
826,note_off,0,0,0,,,,,2,,,,73,0
826,note_off,0,0,0,,,,,3,,,,66,0
826,note_off,0,0,0,,,,,4,,,,49,0
826,note_off,0,0,0,,,,,5,,,,37,0
828,note_on,2,0,0,,,,,0,,,,81,96
828,note_on,0,0,0,,,,,1,,,,81,104
828,note_on,0,0,0,,,,,2,,,,73,104
828,note_on,0,0,0,,,,,3,,,,66,104
828,note_on,0,0,0,,,,,4,,,,51,96
828,note_on,0,0,0,,,,,5,,,,39,96
838,note_off,10,0,0,,,,,0,,,,81,0
838,note_off,0,0,0,,,,,1,,,,81,0
838,note_off,0,0,0,,,,,2,,,,73,0
838,note_off,0,0,0,,,,,3,,,,66,0
838,note_off,0,0,0,,,,,4,,,,51,0
838,note_off,0,0,0,,,,,5,,,,39,0
840,note_on,2,0,0,,,,,0,,,,81,96
840,note_on,0,0,0,,,,,1,,,,81,104
840,note_on,0,0,0,,,,,2,,,,73,104
840,note_on,0,0,0,,,,,3,,,,66,104
840,note_on,0,0,0,,,,,4,,,,52,96
840,note_on,0,0,0,,,,,5,,,,40,96
850,note_off,10,0,0,,,,,0,,,,81,0
850,note_off,0,0,0,,,,,1,,,,81,0
850,note_off,0,0,0,,,,,2,,,,73,0
850,note_off,0,0,0,,,,,3,,,,66,0
850,note_off,0,0,0,,,,,4,,,,52,0
850,note_off,0,0,0,,,,,5,,,,40,0
852,note_on,2,0,0,,,,,0,,,,81,96
852,note_on,0,0,0,,,,,1,,,,81,104
852,note_on,0,0,0,,,,,2,,,,73,104
852,note_on,0,0,0,,,,,3,,,,66,104
852,note_on,0,0,0,,,,,4,,,,54,96
852,note_on,0,0,0,,,,,5,,,,42,96
862,note_off,10,0,0,,,,,0,,,,81,0
862,note_off,0,0,0,,,,,1,,,,81,0
862,note_off,0,0,0,,,,,2,,,,73,0
862,note_off,0,0,0,,,,,3,,,,66,0
862,note_off,0,0,0,,,,,4,,,,54,0
862,note_off,0,0,0,,,,,5,,,,42,0
864,note_on,2,0,0,,,,,0,,,,81,96
864,note_on,0,0,0,,,,,1,,,,81,104
864,note_on,0,0,0,,,,,2,,,,75,104
864,note_on,0,0,0,,,,,3,,,,66,104
864,note_on,0,0,0,,,,,4,,,,47,96
864,note_on,0,0,0,,,,,5,,,,35,96
874,note_off,10,0,0,,,,,0,,,,81,0
876,note_on,2,0,0,,,,,0,,,,78,96
886,note_off,10,0,0,,,,,0,,,,78,0
888,note_on,2,0,0,,,,,0,,,,75,96
898,note_off,10,0,0,,,,,0,,,,75,0
900,note_on,2,0,0,,,,,0,,,,71,96
906,note_off,6,0,0,,,,,1,,,,81,0
906,note_off,0,0,0,,,,,2,,,,75,0
906,note_off,0,0,0,,,,,3,,,,66,0
906,note_off,0,0,0,,,,,4,,,,47,0
906,note_off,0,0,0,,,,,5,,,,35,0
910,note_off,4,0,0,,,,,0,,,,71,0
912,note_on,2,0,0,,,,,0,,,,69,96
924,note_off,12,0,0,,,,,0,,,,69,0
924,note_on,0,0,0,,,,,0,,,,71,96
936,note_off,12,0,0,,,,,0,,,,71,0
936,note_on,0,0,0,,,,,0,,,,75,96
946,note_off,10,0,0,,,,,0,,,,75,0
948,note_on,2,0,0,,,,,0,,,,78,96
