tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity
0,set_tempo,833330,0,1,0,,,,,,,,
0,track_name,,0,1,2,,,,,,,,
0,note_on,,0,0,1,,,,,,0,60,92
0,program_change,,0,0,1,,,,,19,0,,
0,track_name,,0,1,1,,,,,,,,
0,track_name,,0,1,3,,,,,,,,
0,time_signature,,0,1,0,9,8,24,8,,,,
192,note_off,,192,0,1,,,,,,0,60,64
192,note_on,,0,0,1,,,,,,0,62,92
384,note_off,,192,0,1,,,,,,0,62,64
384,note_on,,0,0,1,,,,,,0,64,92
576,note_off,,192,0,1,,,,,,0,64,64
576,note_on,,0,0,1,,,,,,0,64,92
768,note_off,,192,0,1,,,,,,0,64,64
768,note_on,,0,0,1,,,,,,0,65,92
960,note_on,,0,0,1,,,,,,0,67,92
960,note_off,,192,0,1,,,,,,0,65,64
1152,note_on,,0,0,1,,,,,,0,67,92
1152,note_off,,192,0,1,,,,,,0,67,64
1344,note_on,,0,0,1,,,,,,0,69,92
1344,note_off,,192,0,1,,,,,,0,67,64
1536,note_on,,0,0,1,,,,,,0,71,92
1536,note_off,,192,0,1,,,,,,0,69,64
1728,note_on,,0,0,1,,,,,,0,72,92
1728,note_off,,192,0,1,,,,,,0,71,64
1728,note_on,,1728,0,2,,,,,,0,48,92
1776,note_off,,48,0,1,,,,,,0,72,64
1776,note_on,,0,0,1,,,,,,0,71,92
1824,note_on,,0,0,1,,,,,,0,72,92
1824,note_off,,48,0,1,,,,,,0,71,64
1920,note_on,,0,0,2,,,,,,0,50,92
1920,note_off,,192,0,2,,,,,,0,48,64
2112,note_on,,0,0,1,,,,,,0,67,92
2112,note_off,,192,0,2,,,,,,0,50,64
2112,note_off,,288,0,1,,,,,,0,72,64
2112,note_on,,0,0,2,,,,,,0,52,92
2304,note_on,,0,0,2,,,,,,0,52,92
2304,note_off,,192,0,2,,,,,,0,52,64
2304,note_off,,192,0,1,,,,,,0,67,64
2304,note_on,,0,0,1,,,,,,0,72,92
2352,note_off,,48,0,1,,,,,,0,72,64
2352,note_on,,0,0,1,,,,,,0,71,92
2400,note_off,,48,0,1,,,,,,0,71,64
2400,note_on,,0,0,1,,,,,,0,72,92
