tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,6,,,,,
0,note_on,,,,,0,0,6,,,52,96,5
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,7,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,8,,,,,
0,track_name,,,,,0,1,5,,,,,
0,key_signature,,,,,0,1,0,Em,,,,
0,set_tempo,,,,,0,1,0,,833333,,,
0,track_name,,,,,0,1,1,,,,,
1024,note_on,,,,,0,0,6,,,59,96,5
1024,note_off,,,,,1024,0,6,,,52,0,5
1280,note_on,,,,,1280,0,7,,,52,96,6
1536,note_off,,,,,256,0,7,,,52,0,6
1536,note_on,,,,,0,0,7,,,54,96,6
1792,note_on,,,,,0,0,7,,,55,96,6
1792,note_off,,,,,256,0,7,,,54,0,6
2048,note_off,,,,,1024,0,6,,,59,0,5
2048,note_on,,,,,0,0,7,,,49,96,6
2048,note_on,,,,,0,0,6,,,59,96,5
2048,note_off,,,,,256,0,7,,,55,0,6
2304,note_off,,,,,256,0,7,,,49,0,6
2304,note_on,,,,,0,0,7,,,52,96,6
2560,note_off,,,,,256,0,7,,,52,0,6
2560,note_on,,,,,0,0,7,,,55,96,6
2816,note_on,,,,,0,0,6,,,60,96,5
2816,note_off,,,,,768,0,6,,,59,0,5
3072,note_off,,,,,256,0,6,,,60,0,5
3072,note_on,,,,,0,0,6,,,57,96,5
3328,note_off,,,,,768,0,7,,,55,0,6
3328,note_on,,,,,0,0,7,,,55,96,6
3584,note_on,,,,,0,0,7,,,54,96,6
3584,note_off,,,,,256,0,7,,,55,0,6
3840,note_off,,,,,256,0,7,,,54,0,6
3840,note_on,,,,,0,0,7,,,52,96,6
4096,note_off,,,,,256,0,7,,,52,0,6
4096,note_on,,,,,0,0,6,,,59,96,5
4096,note_off,,,,,1024,0,6,,,57,0,5
4096,note_on,,,,,0,0,7,,,51,96,6
4352,note_on,,,,,0,0,7,,,54,96,6
