tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,1,63,64
0,note_on,0,0,2,,,,,,,,1,59,64
0,program_change,0,0,2,,,,,,,0,1,,
0,track_name,0,1,2,,,,,,,,,,
0,program_change,0,0,1,,,,,,,0,0,,
0,track_name,0,1,1,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,722892,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,
60,note_on,60,0,1,,,,,,,,0,71,64
120,note_on,60,0,1,,,,,,,,0,71,0
120,note_on,0,0,1,,,,,,,,0,70,64
180,note_on,0,0,1,,,,,,,,0,71,64
180,note_on,60,0,1,,,,,,,,0,70,0
240,note_on,0,0,1,,,,,,,,0,73,64
240,note_on,60,0,1,,,,,,,,0,71,0
240,note_on,240,0,2,,,,,,,,1,63,0
240,note_on,0,0,2,,,,,,,,1,64,64
300,note_on,60,0,1,,,,,,,,0,73,0
300,note_on,0,0,1,,,,,,,,0,70,64
360,note_on,60,0,1,,,,,,,,0,70,0
360,note_on,0,0,1,,,,,,,,0,71,64
420,note_on,60,0,1,,,,,,,,0,71,0
420,note_on,0,0,1,,,,,,,,0,73,64
480,note_on,0,0,2,,,,,,,,1,66,64
480,note_on,60,0,1,,,,,,,,0,73,0
480,note_on,240,0,2,,,,,,,,1,64,0
540,note_on,60,0,1,,,,,,,,0,75,64
600,note_on,60,0,1,,,,,,,,0,75,0
600,note_on,0,0,1,,,,,,,,0,73,64
660,note_on,0,0,1,,,,,,,,0,75,64
660,note_on,60,0,1,,,,,,,,0,73,0
720,note_on,60,0,1,,,,,,,,0,75,0
720,note_on,0,0,1,,,,,,,,0,76,64
720,note_on,0,0,2,,,,,,,,1,68,64
720,note_on,240,0,2,,,,,,,,1,66,0
780,note_on,60,0,1,,,,,,,,0,76,0
780,note_on,0,0,1,,,,,,,,0,73,64
840,note_on,60,0,1,,,,,,,,0,73,0
840,note_on,0,0,1,,,,,,,,0,75,64
900,note_on,60,0,1,,,,,,,,0,75,0
900,note_on,0,0,1,,,,,,,,0,76,64
960,note_on,0,0,2,,,,,,,,1,70,64
960,note_on,60,0,1,,,,,,,,0,76,0
960,note_on,240,0,2,,,,,,,,1,68,0
1020,note_on,60,0,1,,,,,,,,0,76,64
1080,note_on,60,0,1,,,,,,,,0,76,0
1080,note_on,0,0,1,,,,,,,,0,75,64
1140,note_on,0,0,1,,,,,,,,0,76,64
1140,note_on,60,0,1,,,,,,,,0,75,0
1200,note_on,60,0,1,,,,,,,,0,76,0
1200,note_on,0,0,1,,,,,,,,0,78,64
1260,note_on,0,0,1,,,,,,,,0,73,64
1260,note_on,60,0,1,,,,,,,,0,78,0
1320,note_on,0,0,1,,,,,,,,0,75,64
1320,note_on,60,0,1,,,,,,,,0,73,0
1380,note_on,60,0,1,,,,,,,,0,75,0
1380,note_on,0,0,1,,,,,,,,0,76,64
1440,note_on,60,0,1,,,,,,,,0,76,0
1440,note_on,0,0,1,,,,,,,,0,75,64
1500,note_on,60,0,1,,,,,,,,0,70,64
1560,note_on,0,0,1,,,,,,,,0,68,64
1560,note_on,60,0,1,,,,,,,,0,70,0
1620,note_on,60,0,1,,,,,,,,0,68,0
1620,note_on,0,0,1,,,,,,,,0,70,64
1680,note_on,60,0,1,,,,,,,,0,70,0
1680,note_on,0,0,1,,,,,,,,0,71,64
1740,note_on,60,0,1,,,,,,,,0,71,0
1740,note_on,0,0,1,,,,,,,,0,68,64
1800,note_on,60,0,1,,,,,,,,0,68,0
1800,note_on,0,0,1,,,,,,,,0,70,64
1860,note_on,0,0,1,,,,,,,,0,71,64
1860,note_on,60,0,1,,,,,,,,0,70,0
1920,note_on,0,0,1,,,,,,,,0,65,64
1920,note_on,0,0,1,,,,,,,,0,73,64
1920,note_on,60,0,1,,,,,,,,0,71,0
1920,note_on,960,0,2,,,,,,,,1,70,0
1920,note_on,0,0,1,,,,,,,,0,75,0
1980,note_on,60,0,2,,,,,,,,1,59,0
1980,note_on,0,0,2,,,,,,,,1,56,64
2040,note_on,60,0,2,,,,,,,,1,56,0
2040,note_on,0,0,2,,,,,,,,1,54,64
