tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel
0,time_signature,3,4,24,8,0,1,0,,,,
0,text,,,,,0,1,1,,,,
0,text,,,,,0,1,2,,,,
0,set_tempo,,,,,0,1,0,500000,,,
0,end_of_track,,,,,0,1,0,,,,
120,note_on,,,,,120,0,1,,65,64,0
240,note_off,,,,,120,0,1,,65,64,0
240,note_on,,,,,0,0,1,,69,64,0
360,note_off,,,,,120,0,1,,69,64,0
360,note_on,,,,,0,0,1,,65,64,0
480,note_off,,,,,120,0,1,,65,64,0
480,note_on,,,,,0,0,1,,72,64,0
600,note_off,,,,,120,0,1,,72,64,0
600,note_on,,,,,0,0,1,,65,64,0
720,note_off,,,,,120,0,1,,65,64,0
720,note_on,,,,,0,0,1,,77,64,0
840,note_on,,,,,840,0,2,,53,64,1
840,note_on,,,,,0,0,1,,76,64,0
840,note_off,,,,,120,0,1,,77,64,0
900,note_off,,,,,60,0,1,,76,64,0
900,note_on,,,,,0,0,1,,74,64,0
960,note_off,,,,,60,0,1,,74,64,0
960,note_on,,,,,0,0,1,,72,64,0
960,note_on,,,,,0,0,2,,57,64,1
960,note_off,,,,,120,0,2,,53,64,1
1020,note_off,,,,,60,0,1,,72,64,0
1020,note_on,,,,,0,0,1,,74,64,0
1080,note_on,,,,,0,0,2,,53,64,1
1080,note_off,,,,,120,0,2,,57,64,1
1080,note_on,,,,,0,0,1,,72,64,0
1080,note_off,,,,,60,0,1,,74,64,0
1140,note_off,,,,,60,0,1,,72,64,0
1140,note_on,,,,,0,0,1,,70,64,0
1200,note_off,,,,,60,0,1,,70,64,0
1200,note_off,,,,,120,0,2,,53,64,1
1200,note_on,,,,,0,0,2,,60,64,1
1200,note_on,,,,,0,0,1,,69,64,0
1260,note_off,,,,,60,0,1,,69,64,0
1260,note_on,,,,,0,0,1,,70,64,0
1320,note_off,,,,,60,0,1,,70,64,0
1320,note_on,,,,,0,0,1,,69,64,0
1320,note_on,,,,,0,0,2,,53,64,1
1320,note_off,,,,,120,0,2,,60,64,1
1380,note_off,,,,,60,0,1,,69,64,0
1380,note_on,,,,,0,0,1,,67,64,0
1440,note_on,,,,,0,0,2,,65,64,1
1440,note_off,,,,,60,0,1,,67,64,0
1440,note_off,,,,,120,0,2,,53,64,1
1560,note_on,,,,,120,0,1,,69,64,0
1560,note_on,,,,,0,0,2,,64,64,1
1560,note_off,,,,,120,0,2,,65,64,1
1620,note_on,,,,,0,0,2,,62,64,1
1620,note_off,,,,,60,0,2,,64,64,1
1680,note_off,,,,,60,0,2,,62,64,1
1680,note_on,,,,,0,0,2,,60,64,1
1680,note_off,,,,,120,0,1,,69,64,0
1680,note_on,,,,,0,0,1,,72,64,0
1740,note_on,,,,,0,0,2,,62,64,1
1740,note_off,,,,,60,0,2,,60,64,1
1800,note_on,,,,,0,0,2,,60,64,1
1800,note_off,,,,,120,0,1,,72,64,0
1800,note_on,,,,,0,0,1,,69,64,0
1800,note_off,,,,,60,0,2,,62,64,1
1860,note_off,,,,,60,0,2,,60,64,1
1860,note_on,,,,,0,0,2,,58,64,1
1920,note_on,,,,,0,0,1,,77,64,0
1920,note_off,,,,,120,0,1,,69,64,0
1920,note_on,,,,,0,0,2,,57,64,1
1920,note_off,,,,,60,0,2,,58,64,1
1980,note_on,,,,,0,0,2,,58,64,1
1980,note_off,,,,,60,0,2,,57,64,1
2040,note_off,,,,,120,0,1,,77,64,0
2040,note_on,,,,,0,0,2,,57,64,1
2040,note_off,,,,,60,0,2,,58,64,1
2040,note_on,,,,,0,0,1,,72,64,0
2100,note_off,,,,,60,0,2,,57,64,1
2100,note_on,,,,,0,0,2,,55,64,1
2160,note_off,,,,,120,0,1,,72,64,0
2160,note_on,,,,,0,0,1,,81,64,0
2160,note_on,,,,,0,0,2,,53,64,1
2160,note_off,,,,,60,0,2,,55,64,1
2220,note_off,,,,,60,0,1,,81,64,0
2220,note_on,,,,,0,0,1,,84,64,0
2280,note_on,,,,,0,0,2,,57,64,1
2280,note_off,,,,,60,0,1,,84,64,0
2280,note_on,,,,,0,0,1,,82,64,0
2280,note_off,,,,,120,0,2,,53,64,1
2340,note_off,,,,,60,0,1,,82,64,0
2340,note_on,,,,,0,0,1,,84,64,0
2400,note_off,,,,,120,0,2,,57,64,1
2400,note_on,,,,,0,0,2,,60,64,1
2400,note_off,,,,,60,0,1,,84,64,0
2400,note_on,,,,,0,0,1,,81,64,0
2460,note_on,,,,,0,0,1,,84,64,0
2460,note_off,,,,,60,0,1,,81,64,0
2520,note_off,,,,,120,0,2,,60,64,1
2520,note_on,,,,,0,0,2,,57,64,1
2520,note_on,,,,,0,0,1,,82,64,0
2520,note_off,,,,,60,0,1,,84,64,0
2580,note_off,,,,,60,0,1,,82,64,0
2580,note_on,,,,,0,0,1,,84,64,0
2640,note_on,,,,,0,0,2,,65,64,1
2640,note_off,,,,,120,0,2,,57,64,1
2640,note_off,,,,,60,0,1,,84,64,0
2640,note_on,,,,,0,0,1,,81,64,0
2700,note_off,,,,,60,0,1,,81,64,0
2700,note_on,,,,,0,0,1,,84,64,0
2760,note_off,,,,,120,0,2,,65,64,1
2760,note_on,,,,,0,0,1,,82,64,0
2760,note_off,,,,,60,0,1,,84,64,0
2760,note_on,,,,,0,0,2,,60,64,1
2820,note_on,,,,,0,0,1,,84,64,0
2820,note_off,,,,,60,0,1,,82,64,0
2880,note_off,,,,,120,0,2,,60,64,1
2880,note_on,,,,,0,0,1,,77,64,0
2880,note_off,,,,,60,0,1,,84,64,0
2880,note_on,,,,,0,0,2,,69,64,1
2940,note_on,,,,,0,0,1,,81,64,0
2940,note_off,,,,,60,0,1,,77,64,0
2940,note_off,,,,,60,0,2,,69,64,1
2940,note_on,,,,,0,0,2,,72,64,1
3000,note_off,,,,,60,0,2,,72,64,1
3000,note_on,,,,,0,0,2,,70,64,1
3000,note_on,,,,,0,0,1,,79,64,0
3000,note_off,,,,,60,0,1,,81,64,0
3060,note_on,,,,,0,0,2,,72,64,1
3060,note_off,,,,,60,0,2,,70,64,1
3060,note_off,,,,,60,0,1,,79,64,0
3060,note_on,,,,,0,0,1,,81,64,0
3120,note_off,,,,,60,0,2,,72,64,1
3120,note_off,,,,,60,0,1,,81,64,0
3120,note_on,,,,,0,0,2,,69,64,1
3120,note_on,,,,,0,0,1,,77,64,0
3180,note_on,,,,,0,0,1,,81,64,0
3180,note_off,,,,,60,0,1,,77,64,0
3180,note_off,,,,,60,0,2,,69,64,1
3180,note_on,,,,,0,0,2,,72,64,1
3240,note_on,,,,,0,0,1,,79,64,0
3240,note_on,,,,,0,0,2,,70,64,1
3240,note_off,,,,,60,0,1,,81,64,0
3240,note_off,,,,,60,0,2,,72,64,1
3300,note_off,,,,,60,0,2,,70,64,1
