tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,3,4,24,8,0,1,0,,,,,,,
0,track_name,,,,,0,1,9,,,,,,,
0,program_change,,,,,0,0,9,,40,1,,,,
0,control_change,,,,,0,0,9,,,1,7,100,,
0,track_name,,,,,0,1,10,,,,,,,
0,program_change,,,,,0,0,10,,41,2,,,,
0,control_change,,,,,0,0,10,,,2,7,100,,
0,track_name,,,,,0,1,11,,,,,,,
0,control_change,,,,,0,0,8,,,0,7,100,,
0,program_change,,,,,0,0,11,,42,3,,,,
0,track_name,,,,,0,1,12,,,,,,,
0,program_change,,,,,0,0,12,,68,4,,,,
0,control_change,,,,,0,0,12,,,4,7,100,,
0,track_name,,,,,0,1,13,,,,,,,
0,program_change,,,,,0,0,13,,68,5,,,,
0,control_change,,,,,0,0,13,,,5,7,100,,
0,track_name,,,,,0,1,14,,,,,,,
0,control_change,,,,,0,0,11,,,3,7,100,,
0,program_change,,,,,0,0,14,,70,6,,,,
0,program_change,,,,,0,0,8,,40,0,,,,
0,control_change,,,,,0,0,7,,,6,7,100,,
0,control_change,,,,,0,0,4,,,3,7,100,,
0,track_name,,,,,0,1,5,,,,,,,
0,program_change,,,,,0,0,5,,68,4,,,,
0,control_change,,,,,0,0,5,,,4,7,100,,
0,control_change,,,,,0,0,3,,,2,7,100,,
0,program_change,,,,,0,0,3,,41,2,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,
0,control_change,,,,,0,0,6,,,5,7,100,,
0,program_change,,,,,0,0,4,,42,3,,,,
0,control_change,,,,,0,0,2,,,1,7,100,,
0,program_change,,,,,0,0,2,,40,1,,,,
0,track_name,,,,,0,1,2,,,,,,,
0,track_name,,,,,0,1,7,,,,,,,
0,program_change,,,,,0,0,7,,70,6,,,,
0,program_change,,,,,0,0,6,,68,5,,,,
0,control_change,,,,,0,0,14,,,6,7,100,,
0,track_name,,,,,0,1,4,,,,,,,
0,marker,,,,,0,1,0,,,,,,,
0,set_tempo,,,,,0,1,0,416667,,,,,,
0,control_change,,,,,0,0,1,,,0,7,100,,
0,track_name,,,,,0,1,1,,,,,,,
0,program_change,,,,,0,0,1,,40,0,,,,
466,note_on,,,,,466,0,1,,,0,,,67,72
468,note_on,,,,,468,0,3,,,2,,,60,70
468,note_on,,,,,468,0,6,,,5,,,67,72
468,note_on,,,,,468,0,2,,,1,,,64,68
472,note_on,,,,,472,0,5,,,4,,,67,68
472,note_on,,,,,472,0,7,,,6,,,48,80
474,note_on,,,,,474,0,4,,,3,,,48,80
560,note_off,,,,,92,0,2,,,1,,,64,64
569,note_off,,,,,101,0,3,,,2,,,60,64
574,note_off,,,,,100,0,4,,,3,,,48,64
578,note_off,,,,,106,0,5,,,4,,,67,64
585,note_off,,,,,113,0,7,,,6,,,48,64
590,note_off,,,,,124,0,1,,,0,,,67,64
590,note_off,,,,,122,0,6,,,5,,,67,64
700,note_on,,,,,115,0,7,,,6,,,60,80
703,note_on,,,,,113,0,1,,,0,,,72,80
703,note_on,,,,,113,0,6,,,5,,,72,82
705,note_on,,,,,131,0,4,,,3,,,60,87
709,note_on,,,,,131,0,5,,,4,,,72,85
709,note_on,,,,,149,0,2,,,1,,,64,64
713,note_on,,,,,144,0,3,,,2,,,55,70
815,note_off,,,,,110,0,4,,,3,,,60,64
816,note_off,,,,,116,0,7,,,6,,,60,64
838,note_off,,,,,135,0,1,,,0,,,72,64
840,note_off,,,,,137,0,6,,,5,,,72,64
860,note_off,,,,,151,0,2,,,1,,,64,64
866,note_off,,,,,157,0,5,,,4,,,72,64
936,note_on,,,,,120,0,7,,,6,,,48,70
941,note_on,,,,,101,0,6,,,5,,,76,80
944,note_on,,,,,106,0,1,,,0,,,76,85
948,note_on,,,,,82,0,5,,,4,,,76,82
949,note_on,,,,,134,0,4,,,3,,,48,87
