tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,5,,,,,
0,track_name,,,,,0,1,6,,,,,
0,track_name,,,,,0,1,7,,,,,
0,track_name,,,,,0,1,8,,,,,
0,track_name,,,,,0,1,3,,,,,
0,set_tempo,,,,,0,1,0,,625000,,,
0,key_signature,,,,,0,1,0,D,,,,
0,track_name,,,,,0,1,1,,,,,
3072,note_on,,,,,3072,0,4,,,54,96,3
3072,note_on,,,,,3072,0,1,,,73,96,0
3072,note_on,,,,,3072,0,3,,,58,96,2
3072,note_on,,,,,3072,0,2,,,66,96,1
4096,note_on,,,,,0,0,3,,,59,96,2
4096,note_on,,,,,0,0,1,,,74,96,0
4096,note_off,,,,,1024,0,3,,,58,0,2
4096,note_off,,,,,1024,0,2,,,66,0,1
4096,note_on,,,,,0,0,2,,,66,96,1
4096,note_off,,,,,1024,0,1,,,73,0,0
4096,note_off,,,,,1024,0,4,,,54,0,3
4096,note_on,,,,,0,0,4,,,47,96,3
5120,note_on,,,,,0,0,3,,,58,96,2
5120,note_off,,,,,1024,0,3,,,59,0,2
5120,note_off,,,,,1024,0,1,,,74,0,0
5120,note_off,,,,,1024,0,2,,,66,0,1
5120,note_on,,,,,0,0,2,,,66,96,1
5120,note_on,,,,,0,0,1,,,73,96,0
5120,note_off,,,,,1024,0,4,,,47,0,3
5120,note_on,,,,,0,0,4,,,54,96,3
5632,note_on,,,,,0,0,2,,,64,96,1
5632,note_off,,,,,512,0,2,,,66,0,1
6144,note_off,,,,,1024,0,4,,,54,0,3
6144,note_on,,,,,0,0,4,,,55,96,3
6144,note_on,,,,,0,0,2,,,62,96,1
6144,note_on,,,,,0,0,3,,,59,96,2
6144,note_off,,,,,1024,0,3,,,58,0,2
6144,note_off,,,,,512,0,2,,,64,0,1
6144,note_off,,,,,1024,0,1,,,73,0,0
6144,note_on,,,,,0,0,1,,,71,96,0
7168,note_off,,,,,1024,0,2,,,62,0,1
7168,note_off,,,,,1024,0,4,,,55,0,3
7168,note_on,,,,,0,0,4,,,54,96,3
7168,note_off,,,,,1024,0,3,,,59,0,2
7168,note_on,,,,,0,0,2,,,69,96,1
7168,note_on,,,,,0,0,3,,,57,96,2
7168,note_on,,,,,0,0,1,,,73,96,0
7168,note_off,,,,,1024,0,1,,,71,0,0
7680,note_off,,,,,512,0,1,,,73,0,0
7680,note_on,,,,,0,0,3,,,59,96,2
7680,note_off,,,,,512,0,3,,,57,0,2
7680,note_on,,,,,0,0,1,,,74,96,0
8192,note_on,,,,,0,0,3,,,61,96,2
8192,note_off,,,,,512,0,3,,,59,0,2
8192,note_off,,,,,1024,0,2,,,69,0,1
8192,note_on,,,,,0,0,2,,,67,96,1
8192,note_off,,,,,1024,0,4,,,54,0,3
8192,note_on,,,,,0,0,1,,,76,96,0
8192,note_off,,,,,512,0,1,,,74,0,0
8192,note_on,,,,,0,0,4,,,52,96,3
9216,note_on,,,,,9216,0,8,,,50,96,7
9216,note_on,,,,,9216,0,5,,,81,96,4
9216,note_off,,,,,1024,0,2,,,67,0,1
9216,note_off,,,,,1024,0,1,,,76,0,0
9216,note_on,,,,,0,0,4,,,50,96,3
9216,note_on,,,,,9216,0,7,,,74,96,6
9216,note_on,,,,,0,0,1,,,78,96,0
9216,note_on,,,,,0,0,3,,,62,96,2
9216,note_on,,,,,9216,0,6,,,78,96,5
9216,note_off,,,,,1024,0,3,,,61,0,2
9216,note_on,,,,,0,0,2,,,66,96,1
9216,note_off,,,,,1024,0,4,,,52,0,3
9728,note_on,,,,,0,0,2,,,68,96,1
9728,note_off,,,,,512,0,2,,,66,0,1
10240,note_on,,,,,0,0,4,,,49,96,3
10240,note_off,,,,,512,0,2,,,68,0,1
10240,note_on,,,,,0,0,6,,,76,96,5
10240,note_off,,,,,1024,0,7,,,74,0,6
10240,note_on,,,,,0,0,7,,,69,96,6
10240,note_off,,,,,1024,0,6,,,78,0,5
10240,note_off,,,,,1024,0,8,,,50,0,7
10240,note_on,,,,,0,0,2,,,69,96,1
10240,note_on,,,,,0,0,8,,,45,96,7
10240,note_off,,,,,1024,0,4,,,50,0,3
10240,note_off,,,,,1024,0,1,,,78,0,0
10240,note_off,,,,,1024,0,3,,,62,0,2
10240,note_on,,,,,0,0,3,,,64,96,2
10240,note_on,,,,,0,0,1,,,76,96,0
10752,note_off,,,,,512,0,3,,,64,0,2
10752,note_on,,,,,0,0,3,,,66,96,2
11264,note_on,,,,,0,0,8,,,50,96,7
11264,note_on,,,,,0,0,2,,,71,96,1
11264,note_off,,,,,1024,0,2,,,69,0,1
11264,note_on,,,,,0,0,3,,,68,96,2
11264,note_on,,,,,0,0,4,,,47,96,3
11264,note_off,,,,,1024,0,6,,,76,0,5
11264,note_on,,,,,0,0,6,,,74,96,5
11264,note_off,,,,,1024,0,7,,,69,0,6
11264,note_off,,,,,512,0,3,,,66,0,2
11264,note_on,,,,,0,0,1,,,74,96,0
11264,note_off,,,,,1024,0,4,,,49,0,3
11264,note_on,,,,,0,0,7,,,62,96,6
11264,note_off,,,,,2048,0,5,,,81,0,4
11264,note_off,,,,,1024,0,1,,,76,0,0
11264,note_off,,,,,1024,0,8,,,45,0,7
11264,note_on,,,,,0,0,5,,,80,96,4
12288,note_on,,,,,0,0,8,,,45,96,7
12288,note_off,,,,,1024,0,1,,,74,0,0
12288,note_on,,,,,0,0,1,,,73,96,0
12288,note_off,,,,,1024,0,6,,,74,0,5
12288,note_on,,,,,0,0,6,,,76,96,5
12288,note_off,,,,,1024,0,4,,,47,0,3
12288,note_off,,,,,1024,0,5,,,80,0,4
12288,note_off,,,,,1024,0,3,,,68,0,2
12288,note_off,,,,,1024,0,2,,,71,0,1
12288,note_on,,,,,0,0,2,,,64,96,1
12288,note_off,,,,,1024,0,8,,,50,0,7
12288,note_on,,,,,0,0,3,,,61,96,2
12288,note_off,,,,,1024,0,7,,,62,0,6
12288,note_on,,,,,0,0,7,,,69,96,6
12288,note_on,,,,,0,0,5,,,81,96,4
12288,note_on,,,,,0,0,4,,,45,96,3
14336,note_off,,,,,2048,0,1,,,73,0,0
14336,note_off,,,,,2048,0,2,,,64,0,1
14336,note_off,,,,,2048,0,3,,,61,0,2
14336,note_off,,,,,2048,0,4,,,45,0,3
14336,note_off,,,,,2048,0,7,,,69,0,6
14336,note_off,,,,,2048,0,5,,,81,0,4
14336,note_off,,,,,2048,0,8,,,45,0,7
14336,note_off,,,,,2048,0,6,,,76,0,5
15360,note_on,,,,,1024,0,3,,,61,96,2
15360,note_on,,,,,1024,0,4,,,46,96,3
15360,note_on,,,,,1024,0,1,,,76,96,0
15360,note_on,,,,,1024,0,2,,,66,96,1
16384,note_off,,,,,1024,0,4,,,46,0,3
16384,note_off,,,,,1024,0,3,,,61,0,2
16384,note_on,,,,,0,0,4,,,47,96,3
16384,note_on,,,,,0,0,1,,,74,96,0
16384,note_off,,,,,1024,0,2,,,66,0,1
16384,note_on,,,,,0,0,2,,,66,96,1
16384,note_on,,,,,0,0,3,,,59,96,2
16384,note_off,,,,,1024,0,1,,,76,0,0
16896,note_off,,,,,512,0,3,,,59,0,2
16896,note_on,,,,,0,0,3,,,57,96,2
17408,note_off,,,,,512,0,3,,,57,0,2
17408,note_on,,,,,0,0,3,,,55,96,2
17408,note_off,,,,,1024,0,4,,,47,0,3
17408,note_on,,,,,0,0,4,,,52,96,3
17408,note_off,,,,,1024,0,1,,,74,0,0
17408,note_off,,,,,1024,0,2,,,66,0,1
17408,note_on,,,,,0,0,1,,,73,96,0
17408,note_on,,,,,0,0,2,,,64,96,1
18432,note_on,,,,,0,0,2,,,66,96,1
18432,note_on,,,,,0,0,3,,,57,96,2
18432,note_off,,,,,1024,0,3,,,55,0,2
18432,note_off,,,,,1024,0,4,,,52,0,3
18432,note_on,,,,,0,0,4,,,50,96,3
18432,note_off,,,,,1024,0,1,,,73,0,0
18432,note_on,,,,,0,0,1,,,74,96,0
18432,note_off,,,,,1024,0,2,,,64,0,1
19456,note_off,,,,,1024,0,2,,,66,0,1
19456,note_on,,,,,0,0,2,,,62,96,1
19456,note_on,,,,,0,0,3,,,59,96,2
19456,note_off,,,,,1024,0,3,,,57,0,2
19456,note_off,,,,,1024,0,1,,,74,0,0
19456,note_on,,,,,0,0,1,,,71,96,0
19456,note_off,,,,,1024,0,4,,,50,0,3
19456,note_on,,,,,0,0,4,,,55,96,3
19968,note_on,,,,,0,0,3,,,61,96,2
19968,note_on,,,,,0,0,2,,,64,96,1
19968,note_off,,,,,512,0,2,,,62,0,1
19968,note_off,,,,,512,0,3,,,59,0,2
20480,note_on,,,,,0,0,3,,,62,96,2
20480,note_off,,,,,512,0,3,,,61,0,2
20480,note_on,,,,,0,0,4,,,54,96,3
20480,note_off,,,,,1024,0,4,,,55,0,3
20480,note_off,,,,,512,0,2,,,64,0,1
20480,note_on,,,,,0,0,1,,,69,96,0
20480,note_on,,,,,0,0,2,,,66,96,1
20480,note_off,,,,,1024,0,1,,,71,0,0
21504,note_on,,,,,7168,0,6,,,74,96,5
21504,note_on,,,,,0,0,4,,,59,96,3
21504,note_off,,,,,1024,0,4,,,54,0,3
21504,note_on,,,,,7168,0,8,,,50,96,7
21504,note_on,,,,,7168,0,7,,,66,96,6
21504,note_off,,,,,1024,0,1,,,69,0,0
21504,note_on,,,,,7168,0,5,,,86,96,4
21504,note_on,,,,,0,0,1,,,66,96,0
22016,note_on,,,,,0,0,6,,,76,96,5
22016,note_off,,,,,512,0,6,,,74,0,5
22016,note_on,,,,,0,0,1,,,67,96,0
22016,note_off,,,,,512,0,1,,,66,0,0
22528,note_on,,,,,0,0,4,,,57,96,3
22528,note_on,,,,,0,0,7,,,69,96,6
22528,note_off,,,,,1024,0,4,,,59,0,3
22528,note_off,,,,,1024,0,8,,,50,0,7
22528,note_off,,,,,512,0,6,,,76,0,5
22528,note_on,,,,,0,0,8,,,45,96,7
22528,note_on,,,,,0,0,6,,,78,96,5
22528,note_on,,,,,0,0,1,,,69,96,0
22528,note_off,,,,,512,0,1,,,67,0,0
22528,note_off,,,,,1024,0,7,,,66,0,6
23040,note_off,,,,,512,0,6,,,78,0,5
23040,note_on,,,,,0,0,6,,,79,96,5
23552,note_off,,,,,1024,0,8,,,45,0,7
23552,note_on,,,,,0,0,1,,,67,96,0
23552,note_off,,,,,1024,0,1,,,69,0,0
23552,note_off,,,,,1024,0,4,,,57,0,3
23552,note_on,,,,,0,0,2,,,64,96,1
23552,note_off,,,,,3072,0,2,,,66,0,1
23552,note_on,,,,,0,0,7,,,76,96,6
23552,note_off,,,,,1024,0,7,,,69,0,6
23552,note_on,,,,,0,0,8,,,45,96,7
23552,note_on,,,,,0,0,4,,,45,96,3
23552,note_on,,,,,0,0,3,,,57,96,2
23552,note_off,,,,,2048,0,5,,,86,0,4
23552,note_on,,,,,0,0,5,,,85,96,4
23552,note_on,,,,,0,0,6,,,81,96,5
23552,note_off,,,,,512,0,6,,,79,0,5
23552,note_off,,,,,3072,0,3,,,62,0,2
24576,note_off,,,,,1024,0,4,,,45,0,3
