tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,4,,,,,,,,0,48,64
0,note_on,0,0,3,,,,,,,,0,72,40
0,note_on,0,0,3,,,,,,,,0,67,40
0,note_on,0,0,3,,,,,,,,0,63,40
0,note_on,0,0,2,,,,,,,,0,67,64
0,program_change,0,0,1,,,,,,,0,0,,
0,end_of_track,0,1,0,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,
0,set_tempo,0,1,0,,,,,,1428571,,,,
0,text,0,1,0,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,
0,text,0,1,0,,,,,,,,,,
240,note_on,0,0,4,,,,,,,,0,48,64
240,note_on,240,0,4,,,,,,,,0,48,0
360,note_on,360,0,2,,,,,,,,0,67,0
360,note_on,0,0,2,,,,,,,,0,75,64
480,note_on,0,0,2,,,,,,,,0,72,64
480,note_on,0,0,3,,,,,,,,0,65,40
480,note_on,0,0,3,,,,,,,,0,63,0
480,note_on,0,0,3,,,,,,,,0,67,40
480,note_on,120,0,2,,,,,,,,0,75,0
480,note_on,0,0,3,,,,,,,,0,71,40
480,note_on,0,0,4,,,,,,,,0,50,64
480,note_on,0,0,3,,,,,,,,0,67,0
480,note_on,480,0,3,,,,,,,,0,72,0
480,note_on,240,0,4,,,,,,,,0,48,0
520,note_on,40,0,2,,,,,,,,0,72,0
520,note_on,0,0,2,,,,,,,,0,71,64
560,note_on,40,0,2,,,,,,,,0,71,0
560,note_on,0,0,2,,,,,,,,0,72,64
600,note_on,40,0,2,,,,,,,,0,72,0
600,note_on,0,0,2,,,,,,,,0,71,64
640,note_on,40,0,2,,,,,,,,0,71,0
640,note_on,0,0,2,,,,,,,,0,72,64
680,note_on,40,0,2,,,,,,,,0,72,0
680,note_on,0,0,2,,,,,,,,0,71,64
720,note_on,240,0,4,,,,,,,,0,50,0
720,note_on,0,0,4,,,,,,,,0,50,64
720,note_on,40,0,2,,,,,,,,0,71,0
720,note_on,0,0,2,,,,,,,,0,72,64
760,note_on,40,0,2,,,,,,,,0,72,0
760,note_on,0,0,2,,,,,,,,0,71,64
800,note_on,40,0,2,,,,,,,,0,71,0
800,note_on,0,0,2,,,,,,,,0,72,64
840,note_on,40,0,2,,,,,,,,0,72,0
840,note_on,0,0,2,,,,,,,,0,71,64
880,note_on,40,0,2,,,,,,,,0,71,0
880,note_on,0,0,2,,,,,,,,0,72,64
920,note_on,0,0,2,,,,,,,,0,71,64
920,note_on,40,0,2,,,,,,,,0,72,0
960,note_on,240,0,4,,,,,,,,0,50,0
960,note_on,0,0,4,,,,,,,,0,50,64
1200,note_on,0,0,4,,,,,,,,0,50,64
1200,note_on,0,0,2,,,,,,,,0,72,64
1200,note_on,240,0,4,,,,,,,,0,50,0
