tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,text,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,68,0,,,,
0,control_change,0,0,1,,,,,,,,,0,10,20,,
0,control_change,0,0,1,,,,,,,,,0,121,127,,
0,control_change,0,0,1,,,,,,,,,0,91,127,,
0,control_change,0,0,1,,,,,,,,,0,1,10,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,68,1,,,,
0,control_change,0,0,2,,,,,,,,,1,10,40,,
0,control_change,0,0,2,,,,,,,,,1,121,127,,
0,control_change,0,0,2,,,,,,,,,1,91,127,,
0,control_change,0,0,2,,,,,,,,,1,1,10,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,70,2,,,,
0,control_change,0,0,3,,,,,,,,,2,10,80,,
0,program_change,0,0,4,,,,,,,,64,3,,,,
0,control_change,0,0,4,,,,,,,,,3,10,70,,
0,control_change,0,0,4,,,,,,,,,3,121,127,,
0,control_change,0,0,4,,,,,,,,,3,91,127,,
0,control_change,0,0,4,,,,,,,,,3,1,15,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,,4,10,90,,
0,control_change,0,0,5,,,,,,,,,4,121,127,,
0,control_change,0,0,5,,,,,,,,,4,91,127,,
0,control_change,0,0,3,,,,,,,,,2,1,10,,
0,control_change,0,0,3,,,,,,,,,2,91,127,,
0,control_change,0,0,3,,,,,,,,,2,121,127,,
0,program_change,0,0,5,,,,,,,,6,4,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,time_signature,0,1,0,1,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,A,,,,,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,,,,
120,time_signature,120,1,0,6,8,12,8,,,,,,,,,
120,note_on,120,0,5,,,,,,,,,4,,,57,33
120,note_on,120,0,3,,,,,,,,,2,,,57,39
130,note_on,10,0,5,,,,,,,,,4,,,57,33
140,note_on,10,0,5,,,,,,,,,4,,,61,33
150,note_on,0,0,5,,,,,,,,,4,,,56,33
150,note_on,0,0,5,,,,,,,,,4,,,64,33
150,note_on,0,0,3,,,,,,,,,2,,,56,39
150,note_on,30,0,3,,,,,,,,,2,,,57,0
150,note_on,10,0,5,,,,,,,,,4,,,57,0
180,note_on,30,0,3,,,,,,,,,2,,,56,0
180,note_on,0,0,3,,,,,,,,,2,,,57,39
180,note_on,30,0,5,,,,,,,,,4,,,56,0
180,note_on,0,0,5,,,,,,,,,4,,,57,33
215,note_on,35,0,3,,,,,,,,,2,,,57,0
215,note_on,35,0,5,,,,,,,,,4,,,57,0
240,note_on,25,0,3,,,,,,,,,2,,,52,39
240,note_on,25,0,5,,,,,,,,,4,,,52,33
275,note_on,35,0,5,,,,,,,,,4,,,52,0
275,note_on,35,0,3,,,,,,,,,2,,,52,0
300,note_on,25,0,3,,,,,,,,,2,,,49,39
300,note_on,0,0,5,,,,,,,,,4,,,64,33
300,note_on,0,0,5,,,,,,,,,4,,,64,0
300,note_on,0,0,5,,,,,,,,,4,,,61,0
300,note_on,25,0,5,,,,,,,,,4,,,57,0
300,note_on,300,0,1,,,,,,,,,0,,,69,40
300,note_on,0,0,5,,,,,,,,,4,,,69,33
300,note_on,0,0,5,,,,,,,,,4,,,49,33
300,note_on,300,0,2,,,,,,,,,1,,,64,40
420,note_on,0,0,5,,,,,,,,,4,,,69,0
420,note_on,0,0,5,,,,,,,,,4,,,62,33
420,note_on,0,0,5,,,,,,,,,4,,,68,33
420,note_on,120,0,2,,,,,,,,,1,,,64,0
420,note_on,0,0,5,,,,,,,,,4,,,47,33
420,note_on,0,0,3,,,,,,,,,2,,,47,39
420,note_on,120,0,3,,,,,,,,,2,,,49,0
420,note_on,120,0,5,,,,,,,,,4,,,49,0
420,note_on,0,0,2,,,,,,,,,1,,,68,46
420,note_on,0,0,5,,,,,,,,,4,,,71,33
420,note_on,0,0,5,,,,,,,,,4,,,64,0
420,note_on,0,0,1,,,,,,,,,0,,,71,46
420,note_on,120,0,1,,,,,,,,,0,,,69,0
427,set_tempo,307,1,0,,,,,,731707,,,,,,,
455,note_on,35,0,1,,,,,,,,,0,,,71,0
455,note_on,35,0,2,,,,,,,,,1,,,68,0
455,note_on,35,0,3,,,,,,,,,2,,,47,0
455,note_on,35,0,5,,,,,,,,,4,,,47,0
480,note_on,25,0,3,,,,,,,,,2,,,45,39
480,note_on,0,0,5,,,,,,,,,4,,,45,33
480,note_on,0,0,5,,,,,,,,,4,,,73,33
480,note_on,0,0,5,,,,,,,,,4,,,69,33
480,note_on,0,0,5,,,,,,,,,4,,,71,0
480,note_on,0,0,5,,,,,,,,,4,,,68,0
480,note_on,0,0,5,,,,,,,,,4,,,64,33
480,note_on,25,0,1,,,,,,,,,0,,,73,49
480,set_tempo,53,1,0,,,,,,638298,,,,,,,
480,note_on,25,0,2,,,,,,,,,1,,,69,49
480,note_on,25,0,5,,,,,,,,,4,,,62,0
540,note_on,0,0,1,,,,,,,,,0,,,74,49
540,note_on,60,0,1,,,,,,,,,0,,,73,0
540,note_on,60,0,2,,,,,,,,,1,,,69,0
540,note_on,0,0,2,,,,,,,,,1,,,71,49
600,note_on,120,0,5,,,,,,,,,4,,,45,0
600,note_on,60,0,2,,,,,,,,,1,,,71,0
600,note_on,60,0,1,,,,,,,,,0,,,74,0
600,note_on,0,0,1,,,,,,,,,0,,,76,52
600,note_on,0,0,2,,,,,,,,,1,,,73,52
600,note_on,120,0,3,,,,,,,,,2,,,45,0
600,note_on,0,0,5,,,,,,,,,4,,,57,34
600,note_on,0,0,3,,,,,,,,,2,,,57,40
635,note_on,35,0,5,,,,,,,,,4,,,57,0
635,note_on,35,0,1,,,,,,,,,0,,,76,0
635,note_on,35,0,2,,,,,,,,,1,,,73,0
635,note_on,35,0,3,,,,,,,,,2,,,57,0
660,note_on,25,0,3,,,,,,,,,2,,,50,40
660,note_on,25,0,1,,,,,,,,,0,,,74,56
660,note_on,25,0,2,,,,,,,,,1,,,71,56
660,note_on,25,0,5,,,,,,,,,4,,,73,0
660,note_on,0,0,5,,,,,,,,,4,,,69,0
660,note_on,0,0,5,,,,,,,,,4,,,66,34
660,note_on,0,0,5,,,,,,,,,4,,,71,34
660,note_on,0,0,5,,,,,,,,,4,,,74,34
660,note_on,0,0,5,,,,,,,,,4,,,50,34
660,note_on,0,0,5,,,,,,,,,4,,,64,0
720,note_on,0,0,2,,,,,,,,,1,,,69,52
720,note_on,60,0,2,,,,,,,,,1,,,71,0
720,note_on,0,0,1,,,,,,,,,0,,,73,52
