tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,track_name,,,,,0,1,3,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,2,,,,,,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,marker,,,,,0,1,0,,,,,,,
0,set_tempo,,,,,0,1,0,,750000,,,,,
0,key_signature,,,,,0,1,0,C#,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
60,note_on,,,,,60,0,3,,,,,2,49,64
89,note_on,,,,,29,0,3,,,,,2,49,0
120,note_on,,,,,31,0,3,,,,,2,53,64
149,note_on,,,,,29,0,3,,,,,2,53,0
180,note_on,,,,,31,0,3,,,,,2,49,64
209,note_on,,,,,29,0,3,,,,,2,49,0
240,note_on,,,,,31,0,3,,,,,2,56,64
284,note_on,,,,,44,0,3,,,,,2,56,0
300,note_on,,,,,300,0,1,,,,,0,68,64
329,note_on,,,,,29,0,1,,,,,0,68,0
360,note_on,,,,,31,0,1,,,,,0,72,64
360,note_on,,,,,76,0,3,,,,,2,54,64
389,note_on,,,,,29,0,1,,,,,0,72,0
420,note_on,,,,,31,0,1,,,,,0,68,64
420,note_on,,,,,60,0,3,,,,,2,54,0
449,note_on,,,,,29,0,1,,,,,0,68,0
480,note_on,,,,,31,0,1,,,,,0,73,64
480,note_on,,,,,60,0,3,,,,,2,53,64
510,note_on,,,,,30,0,3,,,,,2,53,0
510,note_on,,,,,0,0,3,,,,,2,51,64
540,note_on,,,,,60,0,1,,,,,0,73,0
540,note_on,,,,,540,0,2,,,,,1,68,64
540,note_on,,,,,30,0,3,,,,,2,51,0
540,note_on,,,,,0,0,3,,,,,2,49,64
584,note_on,,,,,44,0,2,,,,,1,68,0
600,note_on,,,,,16,0,2,,,,,1,65,64
600,note_on,,,,,60,0,1,,,,,0,71,64
630,note_on,,,,,90,0,3,,,,,2,49,0
630,note_on,,,,,0,0,3,,,,,2,51,64
644,note_on,,,,,44,0,2,,,,,1,65,0
660,note_on,,,,,30,0,3,,,,,2,51,0
660,note_on,,,,,0,0,3,,,,,2,53,64
660,note_on,,,,,16,0,2,,,,,1,68,64
660,note_on,,,,,60,0,1,,,,,0,71,0
690,note_on,,,,,30,0,3,,,,,2,53,0
690,note_on,,,,,0,0,3,,,,,2,49,64
704,note_on,,,,,44,0,2,,,,,1,68,0
720,note_on,,,,,16,0,2,,,,,1,61,64
720,note_on,,,,,0,0,3,,,,,2,54,64
720,note_on,,,,,30,0,3,,,,,2,49,0
720,note_on,,,,,60,0,1,,,,,0,70,64
750,note_on,,,,,0,0,1,,,,,0,68,64
750,note_on,,,,,30,0,1,,,,,0,70,0
780,note_on,,,,,30,0,1,,,,,0,68,0
780,note_on,,,,,60,0,3,,,,,2,54,0
780,note_on,,,,,0,0,1,,,,,0,66,64
780,note_on,,,,,60,0,2,,,,,1,61,0
840,note_on,,,,,60,0,2,,,,,1,63,64
840,note_on,,,,,60,0,3,,,,,2,42,64
870,note_on,,,,,0,0,1,,,,,0,68,64
870,note_on,,,,,90,0,1,,,,,0,66,0
900,note_on,,,,,60,0,3,,,,,2,42,0
900,note_on,,,,,60,0,2,,,,,1,63,0
900,note_on,,,,,30,0,1,,,,,0,68,0
900,note_on,,,,,0,0,1,,,,,0,70,64
930,note_on,,,,,30,0,1,,,,,0,70,0
930,note_on,,,,,0,0,1,,,,,0,66,64
960,note_on,,,,,60,0,2,,,,,1,65,64
960,note_on,,,,,0,0,1,,,,,0,68,64
960,note_on,,,,,30,0,1,,,,,0,66,0
990,note_on,,,,,30,0,2,,,,,1,65,0
990,note_on,,,,,0,0,2,,,,,1,66,64
1020,note_on,,,,,0,0,2,,,,,1,68,64
1020,note_on,,,,,120,0,3,,,,,2,49,64
1020,note_on,,,,,30,0,2,,,,,1,66,0
1020,note_on,,,,,60,0,1,,,,,0,68,0
1049,note_on,,,,,29,0,3,,,,,2,49,0
1080,note_on,,,,,60,0,1,,,,,0,73,64
1080,note_on,,,,,31,0,3,,,,,2,46,64
1109,note_on,,,,,29,0,3,,,,,2,46,0
1110,note_on,,,,,0,0,2,,,,,1,66,64
1110,note_on,,,,,90,0,2,,,,,1,68,0
1140,note_on,,,,,30,0,2,,,,,1,66,0
1140,note_on,,,,,0,0,2,,,,,1,65,64
1140,note_on,,,,,60,0,1,,,,,0,73,0
1140,note_on,,,,,31,0,3,,,,,2,49,64
1169,note_on,,,,,29,0,3,,,,,2,49,0
1170,note_on,,,,,0,0,2,,,,,1,68,64
1170,note_on,,,,,30,0,2,,,,,1,65,0
1200,note_on,,,,,31,0,3,,,,,2,42,64
1200,note_on,,,,,0,0,2,,,,,1,63,64
1200,note_on,,,,,30,0,2,,,,,1,68,0
1200,note_on,,,,,60,0,1,,,,,0,73,64
1229,note_on,,,,,29,0,3,,,,,2,42,0
