tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,3,,,,,
0,note_on,,,,,0,0,3,,,64,96,2
0,track_name,,,,,0,1,4,,,,,
0,note_on,,,,,0,0,4,,,52,96,3
0,note_on,,,,,0,0,2,,,68,96,1
0,track_name,,,,,0,1,5,,,,,
0,track_name,,,,,0,1,2,,,,,
0,note_on,,,,,0,0,1,,,71,96,0
0,track_name,,,,,0,1,1,,,,,
0,set_tempo,,,,,0,1,0,,612244,,,
0,key_signature,,,,,0,1,0,E,,,,
0,note_on,,,,,0,0,5,,,52,96,4
512,note_off,,,,,512,0,5,,,52,0,4
512,note_off,,,,,512,0,4,,,52,0,3
512,note_on,,,,,0,0,5,,,54,96,4
512,note_on,,,,,0,0,4,,,54,96,3
1024,note_on,,,,,0,0,4,,,56,96,3
1024,note_off,,,,,512,0,4,,,54,0,3
1024,note_off,,,,,512,0,5,,,54,0,4
1024,note_on,,,,,0,0,3,,,64,96,2
1024,note_off,,,,,1024,0,3,,,64,0,2
1024,note_on,,,,,0,0,2,,,68,96,1
1024,note_off,,,,,1024,0,2,,,68,0,1
1024,note_on,,,,,0,0,5,,,56,96,4
1024,note_off,,,,,1024,0,1,,,71,0,0
1024,note_on,,,,,0,0,1,,,71,96,0
1536,note_on,,,,,0,0,4,,,52,96,3
1536,note_off,,,,,512,0,4,,,56,0,3
1536,note_off,,,,,512,0,5,,,56,0,4
1536,note_on,,,,,0,0,5,,,52,96,4
2048,note_off,,,,,512,0,4,,,52,0,3
2048,note_off,,,,,1024,0,2,,,68,0,1
2048,note_on,,,,,0,0,2,,,68,96,1
2048,note_on,,,,,0,0,1,,,73,96,0
2048,note_on,,,,,0,0,5,,,57,96,4
2048,note_off,,,,,512,0,5,,,52,0,4
2048,note_on,,,,,0,0,4,,,57,96,3
2048,note_on,,,,,0,0,3,,,64,96,2
2048,note_off,,,,,1024,0,3,,,64,0,2
2048,note_off,,,,,1024,0,1,,,71,0,0
2560,note_on,,,,,0,0,3,,,63,96,2
2560,note_off,,,,,512,0,3,,,64,0,2
2560,note_on,,,,,0,0,2,,,66,96,1
2560,note_off,,,,,512,0,2,,,68,0,1
2816,note_on,,,,,0,0,3,,,61,96,2
2816,note_off,,,,,256,0,2,,,66,0,1
2816,note_on,,,,,0,0,2,,,64,96,1
2816,note_off,,,,,256,0,3,,,63,0,2
3072,note_off,,,,,1024,0,1,,,73,0,0
3072,note_on,,,,,0,0,1,,,73,96,0
3072,note_off,,,,,256,0,2,,,64,0,1
3072,note_on,,,,,0,0,3,,,66,96,2
3072,note_off,,,,,256,0,3,,,61,0,2
3072,note_on,,,,,0,0,2,,,69,96,1
3584,note_on,,,,,0,0,4,,,56,96,3
3584,note_off,,,,,1536,0,5,,,57,0,4
3584,note_on,,,,,0,0,5,,,56,96,4
3584,note_off,,,,,1536,0,4,,,57,0,3
3840,note_off,,,,,256,0,5,,,56,0,4
3840,note_on,,,,,0,0,5,,,54,96,4
3840,note_on,,,,,0,0,4,,,54,96,3
3840,note_off,,,,,256,0,4,,,56,0,3
4096,note_off,,,,,256,0,5,,,54,0,4
4096,note_off,,,,,1024,0,1,,,73,0,0
4096,note_on,,,,,0,0,4,,,59,96,3
4096,note_off,,,,,256,0,4,,,54,0,3
4096,note_on,,,,,0,0,1,,,75,96,0
4096,note_on,,,,,0,0,5,,,59,96,4
4608,note_on,,,,,0,0,5,,,57,96,4
4608,note_off,,,,,512,0,4,,,59,0,3
4608,note_on,,,,,0,0,4,,,57,96,3
4608,note_on,,,,,0,0,3,,,63,96,2
4608,note_off,,,,,1536,0,3,,,66,0,2
4608,note_off,,,,,512,0,5,,,59,0,4
4608,note_on,,,,,0,0,2,,,68,96,1
4608,note_off,,,,,1536,0,2,,,69,0,1
4864,note_off,,,,,256,0,2,,,68,0,1
4864,note_on,,,,,0,0,2,,,66,96,1
5120,note_on,,,,,0,0,2,,,71,96,1
5120,note_off,,,,,512,0,5,,,57,0,4
5120,note_on,,,,,0,0,5,,,56,96,4
5120,note_off,,,,,512,0,3,,,63,0,2
5120,note_off,,,,,256,0,2,,,66,0,1
