tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,midi_port,,,,,0,1,4,,,0,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,program_change,,,,,0,0,4,,,,6,3,,
0,track_name,,,,,0,1,2,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,key_signature,,,,,0,1,0,C,,,,,,
0,set_tempo,,,,,0,1,0,,923076,,,,,
240,note_on,,,,,240,0,4,,,,,3,50,72
270,note_on,,,,,0,0,4,,,,,3,52,64
270,note_on,,,,,30,0,4,,,,,3,50,0
300,note_on,,,,,30,0,4,,,,,3,52,0
300,note_on,,,,,0,0,4,,,,,3,54,44
330,note_on,,,,,30,0,4,,,,,3,54,0
330,note_on,,,,,0,0,4,,,,,3,55,47
360,note_on,,,,,30,0,4,,,,,3,55,0
360,note_on,,,,,0,0,4,,,,,3,54,50
390,note_on,,,,,30,0,4,,,,,3,54,0
390,note_on,,,,,0,0,4,,,,,3,52,53
420,note_on,,,,,0,0,4,,,,,3,54,56
420,note_on,,,,,30,0,4,,,,,3,52,0
450,note_on,,,,,0,0,4,,,,,3,50,59
450,note_on,,,,,30,0,4,,,,,3,54,0
480,note_on,,,,,0,0,4,,,,,3,59,68
480,note_on,,,,,30,0,4,,,,,3,50,0
500,note_on,,,,,20,0,4,,,,,3,57,56
503,note_on,,,,,3,0,4,,,,,3,59,0
520,note_on,,,,,17,0,4,,,,,3,59,64
523,note_on,,,,,3,0,4,,,,,3,57,0
650,note_on,,,,,127,0,4,,,,,3,59,0
660,note_on,,,,,10,0,4,,,,,3,59,64
720,note_on,,,,,0,0,4,,,,,3,57,68
720,note_on,,,,,60,0,4,,,,,3,59,0
740,note_on,,,,,20,0,4,,,,,3,59,56
743,note_on,,,,,3,0,4,,,,,3,57,0
760,note_on,,,,,17,0,4,,,,,3,57,64
763,note_on,,,,,3,0,4,,,,,3,59,0
900,note_on,,,,,137,0,4,,,,,3,57,0
900,note_on,,,,,0,0,4,,,,,3,55,64
960,note_on,,,,,60,0,4,,,,,3,55,0
960,note_on,,,,,0,0,4,,,,,3,54,64
1130,note_on,,,,,170,0,4,,,,,3,54,0
1140,note_on,,,,,10,0,4,,,,,3,55,64
1200,note_on,,,,,0,0,4,,,,,3,54,64
1200,note_on,,,,,60,0,4,,,,,3,55,0
1200,note_on,,,,,1200,0,2,,,,,1,57,72
1230,note_on,,,,,30,0,2,,,,,1,57,0
1230,note_on,,,,,0,0,2,,,,,1,59,41
1260,note_on,,,,,30,0,2,,,,,1,59,0
1260,note_on,,,,,0,0,2,,,,,1,61,44
1290,note_on,,,,,30,0,2,,,,,1,61,0
1290,note_on,,,,,0,0,2,,,,,1,62,47
1320,note_on,,,,,30,0,2,,,,,1,62,0
1320,note_on,,,,,0,0,2,,,,,1,61,50
1350,note_on,,,,,30,0,2,,,,,1,61,0
1350,note_on,,,,,0,0,2,,,,,1,59,53
1380,note_on,,,,,0,0,2,,,,,1,61,56
1380,note_on,,,,,0,0,4,,,,,3,52,64
1380,note_on,,,,,180,0,4,,,,,3,54,0
1380,note_on,,,,,30,0,2,,,,,1,59,0
1410,note_on,,,,,30,0,2,,,,,1,61,0
1410,note_on,,,,,0,0,2,,,,,1,57,59
1440,note_on,,,,,30,0,2,,,,,1,57,0
1440,note_on,,,,,0,0,2,,,,,1,66,68
1440,note_on,,,,,0,0,4,,,,,3,50,64
1440,note_on,,,,,60,0,4,,,,,3,52,0
1460,note_on,,,,,20,0,2,,,,,1,64,56
1463,note_on,,,,,3,0,2,,,,,1,66,0
1480,note_on,,,,,17,0,2,,,,,1,66,64
1483,note_on,,,,,3,0,2,,,,,1,64,0
1610,note_on,,,,,127,0,2,,,,,1,66,0
1620,note_on,,,,,10,0,2,,,,,1,66,64
1680,note_on,,,,,240,0,4,,,,,3,50,0
1680,note_on,,,,,60,0,2,,,,,1,66,0
1680,note_on,,,,,0,0,4,,,,,3,52,64
1680,note_on,,,,,0,0,2,,,,,1,64,68
1700,note_on,,,,,20,0,2,,,,,1,66,56
1703,note_on,,,,,3,0,2,,,,,1,64,0
1720,note_on,,,,,17,0,2,,,,,1,64,64
1723,note_on,,,,,3,0,2,,,,,1,66,0
1860,note_on,,,,,137,0,2,,,,,1,64,0
1860,note_on,,,,,0,0,2,,,,,1,62,64
1920,note_on,,,,,60,0,2,,,,,1,62,0
1920,note_on,,,,,240,0,4,,,,,3,52,0
1920,note_on,,,,,0,0,2,,,,,1,61,64
1920,note_on,,,,,0,0,4,,,,,3,45,64
2070,note_on,,,,,150,0,4,,,,,3,45,0
2070,note_on,,,,,0,0,4,,,,,3,52,64
2100,note_on,,,,,0,0,4,,,,,3,54,64
2100,note_on,,,,,30,0,4,,,,,3,52,0
2130,note_on,,,,,0,0,4,,,,,3,55,64
2130,note_on,,,,,30,0,4,,,,,3,54,0
2160,note_on,,,,,0,0,4,,,,,3,57,64
2160,note_on,,,,,0,0,2,,,,,1,66,64
2160,note_on,,,,,240,0,2,,,,,1,61,0
2160,note_on,,,,,30,0,4,,,,,3,55,0
2180,note_on,,,,,20,0,2,,,,,1,64,56
2183,note_on,,,,,3,0,2,,,,,1,66,0
