tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,1,10,39,,
0,track_name,0,1,3,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,40,2,,,,
0,control_change,0,0,3,,,,,,,,2,10,84,,
0,track_name,0,1,4,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,41,0,,,,
0,control_change,0,0,4,,,,,,,,0,10,40,,
0,track_name,0,1,5,,,,,,,,,,,,
0,program_change,0,0,5,,,,,,,41,1,,,,
0,control_change,0,0,5,,,,,,,,1,10,43,,
0,track_name,0,1,6,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,40,1,,,,
0,program_change,0,0,6,,,,,,,41,2,,,,
0,track_name,0,1,7,,,,,,,,,,,,
0,program_change,0,0,7,,,,,,,42,3,,,,
0,control_change,0,0,7,,,,,,,,3,10,90,,
0,track_name,0,1,8,,,,,,,,,,,,
0,program_change,0,0,8,,,,,,,42,4,,,,
0,control_change,0,0,8,,,,,,,,4,10,83,,
0,track_name,0,1,9,,,,,,,,,,,,
0,program_change,0,0,9,,,,,,,42,5,,,,
0,control_change,0,0,9,,,,,,,,5,10,88,,
0,track_name,0,1,10,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,43,6,,,,
0,control_change,0,0,6,,,,,,,,2,10,55,,
0,track_name,0,1,2,,,,,,,,,,,,
0,end_of_track,0,1,11,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,571429,,,,,,
0,program_change,0,0,1,,,,,,,40,0,,,,
0,control_change,0,0,1,,,,,,,,0,10,56,,
0,track_name,0,1,1,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,
1680,note_on,1680,0,3,,,,,,,,2,,,67,64
1680,note_on,1680,0,8,,,,,,,,4,,,43,64
1680,note_on,1680,0,5,,,,,,,,1,,,55,64
1680,note_on,1680,0,9,,,,,,,,5,,,43,64
1680,note_on,1680,0,1,,,,,,,,0,,,79,64
1680,note_on,1680,0,7,,,,,,,,3,,,43,64
1680,note_on,1680,0,4,,,,,,,,0,,,55,64
1680,note_on,1680,0,10,,,,,,,,6,,,43,64
1680,note_on,1680,0,2,,,,,,,,1,,,67,64
1680,note_on,1680,0,6,,,,,,,,2,,,43,64
1796,note_on,116,0,1,,,,,,,,0,,,79,0
1796,note_on,116,0,3,,,,,,,,2,,,67,0
1796,note_on,116,0,2,,,,,,,,1,,,67,0
1800,note_on,4,0,3,,,,,,,,2,,,66,64
1800,note_on,4,0,2,,,,,,,,1,,,66,64
1800,note_on,4,0,1,,,,,,,,0,,,78,64
1916,note_on,236,0,6,,,,,,,,2,,,43,0
1916,note_on,236,0,4,,,,,,,,0,,,55,0
1916,note_on,236,0,10,,,,,,,,6,,,43,0
1916,note_on,116,0,3,,,,,,,,2,,,66,0
1916,note_on,116,0,2,,,,,,,,1,,,66,0
1916,note_on,236,0,8,,,,,,,,4,,,43,0
1916,note_on,236,0,5,,,,,,,,1,,,55,0
1916,note_on,236,0,9,,,,,,,,5,,,43,0
1916,note_on,116,0,1,,,,,,,,0,,,78,0
1916,note_on,236,0,7,,,,,,,,3,,,43,0
1920,note_on,4,0,8,,,,,,,,4,,,43,64
1920,note_on,4,0,3,,,,,,,,2,,,67,64
1920,note_on,4,0,2,,,,,,,,1,,,67,64
1920,note_on,4,0,5,,,,,,,,1,,,59,64
1920,note_on,4,0,9,,,,,,,,5,,,43,64
1920,note_on,4,0,7,,,,,,,,3,,,43,64
1920,note_on,4,0,6,,,,,,,,2,,,47,64
1920,note_on,4,0,4,,,,,,,,0,,,59,64
1920,note_on,4,0,1,,,,,,,,0,,,79,64
1920,note_on,4,0,10,,,,,,,,6,,,43,64
2156,note_on,236,0,3,,,,,,,,2,,,67,0
2156,note_on,236,0,4,,,,,,,,0,,,59,0
2156,note_on,236,0,9,,,,,,,,5,,,43,0
2156,note_on,236,0,10,,,,,,,,6,,,43,0
2156,note_on,236,0,1,,,,,,,,0,,,79,0
2156,note_on,236,0,8,,,,,,,,4,,,43,0
2156,note_on,236,0,7,,,,,,,,3,,,43,0
2156,note_on,236,0,2,,,,,,,,1,,,67,0
2156,note_on,236,0,6,,,,,,,,2,,,47,0
2156,note_on,236,0,5,,,,,,,,1,,,59,0
2160,note_on,4,0,10,,,,,,,,6,,,55,64
2160,note_on,4,0,6,,,,,,,,2,,,50,64
2160,note_on,4,0,9,,,,,,,,5,,,55,64
2160,note_on,4,0,1,,,,,,,,0,,,74,64
2160,note_on,4,0,8,,,,,,,,4,,,55,64
2160,note_on,4,0,4,,,,,,,,0,,,62,64
2160,note_on,4,0,5,,,,,,,,1,,,62,64
