tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,3,8,12,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,track_name,,,,,0,1,1,,,,,,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,track_name,,,,,0,1,2,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,key_signature,,,,,0,1,0,D,,,,,,
0,marker,,,,,0,1,0,,,,,,,
0,set_tempo,,,,,0,1,0,,681818,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
120,note_on,,,,,120,0,2,,,,,1,66,64
154,note_on,,,,,34,0,2,,,,,1,66,0
180,note_on,,,,,26,0,2,,,,,1,62,64
214,note_on,,,,,34,0,2,,,,,1,62,0
240,note_on,,,,,26,0,2,,,,,1,59,64
274,note_on,,,,,34,0,2,,,,,1,59,0
300,note_on,,,,,26,0,2,,,,,1,58,64
334,note_on,,,,,34,0,2,,,,,1,58,0
360,note_on,,,,,26,0,2,,,,,1,59,64
419,note_on,,,,,59,0,2,,,,,1,59,0
420,note_on,,,,,1,0,2,,,,,1,61,64
450,note_on,,,,,30,0,2,,,,,1,62,64
454,note_on,,,,,4,0,2,,,,,1,61,0
480,note_on,,,,,26,0,2,,,,,1,64,64
484,note_on,,,,,4,0,2,,,,,1,62,0
510,note_on,,,,,26,0,2,,,,,1,66,64
514,note_on,,,,,4,0,2,,,,,1,64,0
540,note_on,,,,,26,0,2,,,,,1,67,64
544,note_on,,,,,4,0,2,,,,,1,66,0
574,note_on,,,,,30,0,2,,,,,1,67,0
600,note_on,,,,,26,0,2,,,,,1,55,64
634,note_on,,,,,34,0,2,,,,,1,55,0
660,note_on,,,,,26,0,2,,,,,1,67,64
694,note_on,,,,,34,0,2,,,,,1,67,0
720,note_on,,,,,26,0,2,,,,,1,66,64
754,note_on,,,,,34,0,2,,,,,1,66,0
780,note_on,,,,,26,0,2,,,,,1,54,64
814,note_on,,,,,34,0,2,,,,,1,54,0
840,note_on,,,,,26,0,2,,,,,1,66,64
874,note_on,,,,,34,0,2,,,,,1,66,0
900,note_on,,,,,26,0,2,,,,,1,64,64
959,note_on,,,,,59,0,2,,,,,1,64,0
960,note_on,,,,,1,0,2,,,,,1,66,64
986,note_on,,,,,26,0,2,,,,,1,66,0
990,note_on,,,,,4,0,2,,,,,1,64,64
1016,note_on,,,,,26,0,2,,,,,1,64,0
1020,note_on,,,,,4,0,2,,,,,1,62,64
1049,note_on,,,,,29,0,2,,,,,1,62,0
1050,note_on,,,,,1,0,2,,,,,1,61,64
1076,note_on,,,,,26,0,2,,,,,1,61,0
1080,note_on,,,,,4,0,2,,,,,1,62,64
1106,note_on,,,,,26,0,2,,,,,1,62,0
1110,note_on,,,,,4,0,2,,,,,1,66,64
1136,note_on,,,,,26,0,2,,,,,1,66,0
1140,note_on,,,,,4,0,2,,,,,1,64,64
1166,note_on,,,,,26,0,2,,,,,1,64,0
1170,note_on,,,,,4,0,2,,,,,1,62,64
1196,note_on,,,,,26,0,2,,,,,1,62,0
1200,note_on,,,,,1200,0,1,,,,,0,71,64
1200,note_on,,,,,4,0,2,,,,,1,61,64
1226,note_on,,,,,26,0,2,,,,,1,61,0
1230,note_on,,,,,4,0,2,,,,,1,59,64
1234,note_on,,,,,34,0,1,,,,,0,71,0
1256,note_on,,,,,26,0,2,,,,,1,59,0
1260,note_on,,,,,26,0,1,,,,,0,69,64
1260,note_on,,,,,4,0,2,,,,,1,61,64
1286,note_on,,,,,26,0,2,,,,,1,61,0
1290,note_on,,,,,4,0,2,,,,,1,59,64
1294,note_on,,,,,34,0,1,,,,,0,69,0
1320,note_on,,,,,26,0,1,,,,,0,66,64
1320,note_on,,,,,30,0,2,,,,,1,61,64
1324,note_on,,,,,4,0,2,,,,,1,59,0
1350,note_on,,,,,26,0,2,,,,,1,62,64
1354,note_on,,,,,34,0,1,,,,,0,66,0
1354,note_on,,,,,4,0,2,,,,,1,61,0
1380,note_on,,,,,26,0,2,,,,,1,61,64
1380,note_on,,,,,26,0,1,,,,,0,65,64
1384,note_on,,,,,4,0,2,,,,,1,62,0
1409,note_on,,,,,25,0,2,,,,,1,61,0
1410,note_on,,,,,1,0,2,,,,,1,59,64
1419,note_on,,,,,39,0,1,,,,,0,65,0
1436,note_on,,,,,26,0,2,,,,,1,59,0
1440,note_on,,,,,4,0,2,,,,,1,57,64
1440,note_on,,,,,21,0,1,,,,,0,66,64
1474,note_on,,,,,34,0,2,,,,,1,57,0
1500,note_on,,,,,60,0,1,,,,,0,68,64
1500,note_on,,,,,26,0,2,,,,,1,54,64
1504,note_on,,,,,4,0,1,,,,,0,66,0
1530,note_on,,,,,26,0,1,,,,,0,69,64
1534,note_on,,,,,34,0,2,,,,,1,54,0
1534,note_on,,,,,4,0,1,,,,,0,68,0
