tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,2,2,48,8,0,1,0,,,,,,,
0,track_name,,,,,0,1,9,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,
0,program_change,,,,,0,0,8,,40,0,,,,
0,control_change,,,,,0,0,8,,,0,7,100,,
0,control_change,,,,,0,0,5,,,4,7,100,,
0,program_change,,,,,0,0,5,,68,4,,,,
0,track_name,,,,,0,1,5,,,,,,,
0,track_name,,,,,0,1,13,,,,,,,
0,program_change,,,,,0,0,13,,68,5,,,,
0,program_change,,,,,0,0,9,,40,1,,,,
0,control_change,,,,,0,0,13,,,5,7,100,,
0,program_change,,,,,0,0,4,,42,3,,,,
0,control_change,,,,,0,0,4,,,3,7,100,,
0,track_name,,,,,0,1,11,,,,,,,
0,program_change,,,,,0,0,11,,42,3,,,,
0,control_change,,,,,0,0,11,,,3,7,100,,
0,track_name,,,,,0,1,14,,,,,,,
0,program_change,,,,,0,0,14,,70,6,,,,
0,control_change,,,,,0,0,14,,,6,7,100,,
0,track_name,,,,,0,1,2,,,,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,program_change,,,,,0,0,2,,40,1,,,,
0,control_change,,,,,0,0,9,,,1,7,100,,
0,control_change,,,,,0,0,12,,,4,7,100,,
0,set_tempo,,,,,0,1,0,277778,,,,,,
0,marker,,,,,0,1,0,,,,,,,
0,control_change,,,,,0,0,7,,,6,7,100,,
0,program_change,,,,,0,0,7,,70,6,,,,
0,track_name,,,,,0,1,7,,,,,,,
0,track_name,,,,,0,1,10,,,,,,,
0,program_change,,,,,0,0,10,,41,2,,,,
0,control_change,,,,,0,0,10,,,2,7,100,,
0,control_change,,,,,0,0,3,,,2,7,100,,
0,program_change,,,,,0,0,3,,41,2,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,control_change,,,,,0,0,2,,,1,7,100,,
0,track_name,,,,,0,1,12,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,
0,program_change,,,,,0,0,6,,68,5,,,,
0,control_change,,,,,0,0,6,,,5,7,100,,
0,track_name,,,,,0,1,1,,,,,,,
0,program_change,,,,,0,0,1,,40,0,,,,
0,control_change,,,,,0,0,1,,,0,7,100,,
0,program_change,,,,,0,0,12,,68,4,,,,
711,note_on,,,,,711,0,6,,,5,,,64,95
713,note_on,,,,,713,0,5,,,4,,,64,91
735,note_on,,,,,735,0,1,,,0,,,64,91
785,note_off,,,,,74,0,6,,,5,,,64,64
807,note_on,,,,,22,0,6,,,5,,,65,89
811,note_on,,,,,98,0,5,,,4,,,65,82
819,note_off,,,,,8,0,5,,,4,,,64,64
819,note_off,,,,,84,0,1,,,0,,,64,64
826,note_on,,,,,7,0,1,,,0,,,65,91
896,note_off,,,,,89,0,6,,,5,,,65,64
903,note_off,,,,,84,0,5,,,4,,,65,64
912,note_off,,,,,86,0,1,,,0,,,65,64
930,note_on,,,,,34,0,6,,,5,,,67,91
946,note_on,,,,,43,0,5,,,4,,,67,80
953,note_on,,,,,41,0,1,,,0,,,67,100
1012,note_off,,,,,82,0,6,,,5,,,67,64
1031,note_off,,,,,85,0,5,,,4,,,67,64
1049,note_off,,,,,96,0,1,,,0,,,67,64
1183,note_on,,,,,171,0,6,,,5,,,72,80
1186,note_on,,,,,1186,0,3,,,2,,,55,87
1190,note_on,,,,,159,0,5,,,4,,,72,82
1195,note_on,,,,,1195,0,7,,,6,,,48,89
1200,note_on,,,,,151,0,1,,,0,,,72,91
1200,note_on,,,,,1200,0,4,,,3,,,48,87
1212,note_on,,,,,1212,0,2,,,1,,,64,85
1273,note_off,,,,,87,0,3,,,2,,,55,64
1299,note_off,,,,,104,0,7,,,6,,,48,64
1303,note_off,,,,,91,0,2,,,1,,,64,64
1308,note_on,,,,,5,0,2,,,1,,,65,85
1311,note_on,,,,,111,0,4,,,3,,,50,82
1311,note_on,,,,,12,0,7,,,6,,,50,82
1313,note_off,,,,,2,0,4,,,3,,,48,64
1390,note_off,,,,,82,0,2,,,1,,,65,64
1407,note_off,,,,,94,0,4,,,3,,,50,64
1409,note_off,,,,,98,0,7,,,6,,,50,64
1420,note_on,,,,,147,0,3,,,2,,,60,80
1431,note_on,,,,,24,0,4,,,3,,,52,100
1433,note_on,,,,,43,0,2,,,1,,,67,98
1438,note_on,,,,,29,0,7,,,6,,,52,102
1471,note_off,,,,,288,0,6,,,5,,,72,64
1491,note_off,,,,,301,0,5,,,4,,,72,64
1493,note_off,,,,,293,0,1,,,0,,,72,64
1519,note_off,,,,,86,0,2,,,1,,,67,64
1522,note_off,,,,,91,0,4,,,3,,,52,64
1534,note_off,,,,,96,0,7,,,6,,,52,64
1555,note_off,,,,,135,0,3,,,2,,,60,64
1661,note_on,,,,,106,0,3,,,2,,,62,78
1661,note_on,,,,,168,0,1,,,0,,,67,87
1668,note_on,,,,,149,0,2,,,1,,,59,78
1668,note_on,,,,,146,0,4,,,3,,,55,80
1678,note_on,,,,,144,0,7,,,6,,,55,76
1683,note_on,,,,,192,0,5,,,4,,,67,82
1692,note_on,,,,,221,0,6,,,5,,,67,82
1740,note_off,,,,,79,0,1,,,0,,,67,64
1755,note_off,,,,,72,0,5,,,4,,,67,64
1762,note_off,,,,,84,0,7,,,6,,,55,64
1763,note_off,,,,,95,0,4,,,3,,,55,64
1767,note_off,,,,,99,0,2,,,1,,,59,64
1774,note_off,,,,,82,0,6,,,5,,,67,64
1774,note_off,,,,,113,0,3,,,2,,,62,64
1899,note_on,,,,,125,0,3,,,2,,,64,91
1903,note_on,,,,,163,0,1,,,0,,,64,95
1918,note_on,,,,,155,0,4,,,3,,,60,91
1919,note_on,,,,,152,0,2,,,1,,,60,89
1927,note_on,,,,,165,0,7,,,6,,,60,85
