tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity
0,set_tempo,833330,0,1,0,,,,,,,,
0,track_name,,0,1,2,,,,,,,,
0,note_on,,0,0,3,,,,,,0,50,102
0,note_on,,0,0,1,,,,,,0,74,92
0,note_on,,0,0,1,,,,,,0,69,92
0,note_on,,0,0,1,,,,,,0,65,92
0,program_change,,0,0,1,,,,,19,0,,
0,track_name,,0,1,1,,,,,,,,
0,track_name,,0,1,3,,,,,,,,
0,time_signature,,0,1,0,4,4,24,8,,,,
96,note_on,,96,0,2,,,,,,0,50,92
192,note_on,,0,0,2,,,,,,0,52,92
192,note_off,,96,0,2,,,,,,0,50,64
288,note_on,,0,0,2,,,,,,0,53,92
288,note_off,,96,0,2,,,,,,0,52,64
384,note_off,,384,0,3,,,,,,0,50,64
384,note_on,,0,0,2,,,,,,0,55,92
384,note_off,,96,0,2,,,,,,0,53,64
384,note_off,,384,0,1,,,,,,0,74,64
384,note_off,,0,0,1,,,,,,0,69,64
384,note_off,,0,0,1,,,,,,0,65,64
480,note_on,,0,0,2,,,,,,0,57,92
480,note_off,,96,0,2,,,,,,0,55,64
576,note_on,,0,0,2,,,,,,0,59,92
576,note_off,,96,0,2,,,,,,0,57,64
672,note_on,,0,0,2,,,,,,0,61,92
672,note_off,,96,0,2,,,,,,0,59,64
768,note_on,,0,0,2,,,,,,0,62,92
768,note_off,,96,0,2,,,,,,0,61,64
960,note_on,,0,0,2,,,,,,0,57,92
960,note_on,,0,0,1,,,,,,0,74,92
960,note_on,,0,0,1,,,,,,0,69,92
960,note_on,,576,0,1,,,,,,0,65,92
960,note_on,,576,0,3,,,,,,0,50,102
960,note_off,,192,0,2,,,,,,0,62,64
1152,note_off,,192,0,2,,,,,,0,57,64
1152,note_on,,0,0,1,,,,,,0,73,92
1152,note_on,,0,0,1,,,,,,0,67,92
1152,note_on,,0,0,1,,,,,,0,64,92
1152,note_off,,0,0,1,,,,,,0,65,64
1152,note_off,,0,0,1,,,,,,0,69,64
1152,note_off,,192,0,1,,,,,,0,74,64
1152,note_on,,0,0,3,,,,,,0,52,102
1152,note_off,,192,0,3,,,,,,0,50,64
1152,note_on,,0,0,2,,,,,,0,55,92
