tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,6,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,7,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,5,,,,,
0,key_signature,,,,,0,1,0,G,,,,
0,track_name,,,,,0,1,1,,,,,
0,set_tempo,,,,,0,1,0,,576923,,,
3072,note_on,,,,,3072,0,1,,,74,96,0
3072,note_on,,,,,3072,0,4,,,55,96,3
3072,note_on,,,,,3072,0,7,,,67,96,6
3072,note_on,,,,,3072,0,3,,,59,96,2
3072,note_on,,,,,3072,0,6,,,71,96,5
3072,note_on,,,,,3072,0,5,,,74,96,4
3072,note_on,,,,,3072,0,2,,,67,96,1
4096,note_on,,,,,0,0,4,,,48,96,3
4096,note_off,,,,,1024,0,4,,,55,0,3
4096,note_off,,,,,1024,0,6,,,71,0,5
4096,note_off,,,,,1024,0,1,,,74,0,0
4096,note_on,,,,,0,0,5,,,76,96,4
4096,note_on,,,,,0,0,3,,,60,96,2
4096,note_off,,,,,1024,0,3,,,59,0,2
4096,note_off,,,,,1024,0,7,,,67,0,6
4096,note_on,,,,,0,0,7,,,67,96,6
4096,note_on,,,,,0,0,2,,,67,96,1
4096,note_off,,,,,1024,0,2,,,67,0,1
4096,note_on,,,,,0,0,6,,,69,96,5
4096,note_off,,,,,1024,0,5,,,74,0,4
4096,note_on,,,,,0,0,1,,,76,96,0
4608,note_on,,,,,0,0,3,,,59,96,2
4608,note_off,,,,,512,0,3,,,60,0,2
5120,note_on,,,,,0,0,1,,,74,96,0
5120,note_off,,,,,1024,0,1,,,76,0,0
5120,note_off,,,,,1024,0,7,,,67,0,6
5120,note_on,,,,,0,0,7,,,66,96,6
5120,note_off,,,,,1024,0,2,,,67,0,1
5120,note_on,,,,,0,0,4,,,50,96,3
5120,note_off,,,,,1024,0,4,,,48,0,3
5120,note_on,,,,,0,0,2,,,66,96,1
5120,note_on,,,,,0,0,6,,,69,96,5
5120,note_on,,,,,0,0,3,,,57,96,2
5120,note_off,,,,,512,0,3,,,59,0,2
5120,note_on,,,,,0,0,5,,,74,96,4
5120,note_off,,,,,1024,0,5,,,76,0,4
5120,note_off,,,,,1024,0,6,,,69,0,5
5632,note_on,,,,,0,0,5,,,72,96,4
5632,note_off,,,,,512,0,5,,,74,0,4
5632,note_off,,,,,512,0,1,,,74,0,0
5632,note_on,,,,,0,0,1,,,72,96,0
6144,note_off,,,,,1024,0,6,,,69,0,5
6144,note_off,,,,,512,0,1,,,72,0,0
6144,note_on,,,,,0,0,2,,,67,96,1
6144,note_off,,,,,1024,0,2,,,66,0,1
6144,note_on,,,,,0,0,1,,,71,96,0
6144,note_on,,,,,0,0,6,,,67,96,5
6144,note_off,,,,,1024,0,3,,,57,0,2
6144,note_on,,,,,0,0,3,,,64,96,2
6144,note_on,,,,,0,0,4,,,52,96,3
6144,note_off,,,,,1024,0,4,,,50,0,3
6144,note_on,,,,,0,0,5,,,71,96,4
6144,note_off,,,,,512,0,5,,,72,0,4
6144,note_on,,,,,0,0,7,,,67,96,6
6144,note_off,,,,,1024,0,7,,,66,0,6
6656,note_off,,,,,512,0,1,,,71,0,0
6656,note_on,,,,,0,0,1,,,72,96,0
6656,note_off,,,,,512,0,5,,,71,0,4
6656,note_on,,,,,0,0,5,,,72,96,4
7168,note_off,,,,,1024,0,6,,,67,0,5
7168,note_on,,,,,0,0,6,,,67,96,5
7168,note_on,,,,,0,0,1,,,74,96,0
7168,note_on,,,,,0,0,3,,,62,96,2
7168,note_off,,,,,512,0,1,,,72,0,0
7168,note_on,,,,,0,0,5,,,74,96,4
7168,note_off,,,,,512,0,5,,,72,0,4
7168,note_off,,,,,1024,0,4,,,52,0,3
7168,note_on,,,,,0,0,4,,,47,96,3
7168,note_off,,,,,1024,0,3,,,64,0,2
7168,note_on,,,,,0,0,7,,,62,96,6
7168,note_off,,,,,1024,0,7,,,67,0,6
7680,note_off,,,,,512,0,4,,,47,0,3
7680,note_on,,,,,0,0,4,,,48,96,3
8192,note_off,,,,,1024,0,7,,,62,0,6
8192,note_off,,,,,1024,0,3,,,62,0,2
8192,note_on,,,,,0,0,3,,,62,96,2
8192,note_off,,,,,1024,0,1,,,74,0,0
8192,note_on,,,,,0,0,6,,,66,96,5
8192,note_on,,,,,0,0,7,,,62,96,6
8192,note_off,,,,,1024,0,6,,,67,0,5
8192,note_on,,,,,0,0,1,,,69,96,0
8192,note_off,,,,,512,0,4,,,48,0,3
8192,note_off,,,,,1024,0,5,,,74,0,4
8192,note_on,,,,,0,0,5,,,69,96,4
8192,note_off,,,,,2048,0,2,,,67,0,1
8192,note_on,,,,,0,0,2,,,66,96,1
8192,note_on,,,,,0,0,4,,,50,96,3
10240,note_on,,,,,0,0,7,,,62,96,6
10240,note_off,,,,,2048,0,7,,,62,0,6
10240,note_off,,,,,2048,0,5,,,69,0,4
10240,note_on,,,,,0,0,5,,,71,96,4
10240,note_on,,,,,0,0,4,,,55,96,3
10240,note_off,,,,,2048,0,4,,,50,0,3
10240,note_off,,,,,2048,0,1,,,69,0,0
10240,note_off,,,,,2048,0,3,,,62,0,2
10240,note_on,,,,,0,0,3,,,62,96,2
10240,note_on,,,,,0,0,1,,,71,96,0
10240,note_on,,,,,0,0,6,,,67,96,5
10240,note_off,,,,,2048,0,6,,,66,0,5
10240,note_off,,,,,2048,0,2,,,66,0,1
10240,note_on,,,,,0,0,2,,,67,96,1
11264,note_on,,,,,0,0,7,,,64,96,6
11264,note_off,,,,,1024,0,5,,,71,0,4
11264,note_on,,,,,0,0,5,,,73,96,4
11264,note_off,,,,,1024,0,1,,,71,0,0
11264,note_on,,,,,0,0,1,,,73,96,0
11264,note_on,,,,,0,0,4,,,52,96,3
11264,note_off,,,,,1024,0,4,,,55,0,3
11264,note_off,,,,,1024,0,7,,,62,0,6
11264,note_on,,,,,0,0,6,,,67,96,5
11264,note_off,,,,,1024,0,6,,,67,0,5
11264,note_off,,,,,1024,0,2,,,67,0,1
11264,note_on,,,,,0,0,2,,,67,96,1
11264,note_off,,,,,1024,0,3,,,62,0,2
11264,note_on,,,,,0,0,3,,,64,96,2
12288,note_off,,,,,1024,0,7,,,64,0,6
12288,note_off,,,,,1024,0,2,,,67,0,1
12288,note_on,,,,,0,0,2,,,66,96,1
12288,note_off,,,,,1024,0,5,,,73,0,4
12288,note_on,,,,,0,0,5,,,74,96,4
12288,note_off,,,,,1024,0,6,,,67,0,5
12288,note_on,,,,,0,0,6,,,69,96,5
12288,note_off,,,,,1024,0,1,,,73,0,0
12288,note_on,,,,,0,0,3,,,57,96,2
12288,note_on,,,,,0,0,4,,,50,96,3
12288,note_off,,,,,1024,0,4,,,52,0,3
12288,note_off,,,,,1024,0,3,,,64,0,2
12288,note_on,,,,,0,0,1,,,74,96,0
12288,note_on,,,,,0,0,7,,,66,96,6
15360,note_on,,,,,0,0,7,,,62,96,6
15360,note_on,,,,,0,0,2,,,67,96,1
15360,note_off,,,,,3072,0,7,,,66,0,6
15360,note_off,,,,,3072,0,4,,,50,0,3
15360,note_on,,,,,0,0,5,,,74,96,4
15360,note_on,,,,,0,0,4,,,55,96,3
15360,note_off,,,,,3072,0,6,,,69,0,5
15360,note_on,,,,,0,0,6,,,67,96,5
15360,note_on,,,,,0,0,1,,,74,96,0
15360,note_off,,,,,3072,0,1,,,74,0,0
15360,note_off,,,,,3072,0,3,,,57,0,2
15360,note_on,,,,,0,0,3,,,59,96,2
15360,note_off,,,,,3072,0,2,,,66,0,1
15360,note_off,,,,,3072,0,5,,,74,0,4
16384,note_off,,,,,1024,0,2,,,67,0,1
16384,note_on,,,,,0,0,2,,,67,96,1
16384,note_off,,,,,1024,0,1,,,74,0,0
16384,note_on,,,,,0,0,6,,,67,96,5
16384,note_off,,,,,1024,0,5,,,74,0,4
16384,note_on,,,,,0,0,5,,,76,96,4
16384,note_on,,,,,0,0,7,,,60,96,6
16384,note_off,,,,,1024,0,7,,,62,0,6
16384,note_off,,,,,1024,0,3,,,59,0,2
16384,note_on,,,,,0,0,3,,,60,96,2
16384,note_on,,,,,0,0,1,,,76,96,0
16384,note_off,,,,,1024,0,6,,,67,0,5
16384,note_off,,,,,1024,0,4,,,55,0,3
16384,note_on,,,,,0,0,4,,,48,96,3
17408,note_off,,,,,1024,0,5,,,76,0,4
17408,note_on,,,,,0,0,5,,,74,96,4
17408,note_on,,,,,0,0,4,,,47,96,3
17408,note_on,,,,,0,0,2,,,67,96,1
17408,note_on,,,,,0,0,7,,,62,96,6
17408,note_on,,,,,0,0,6,,,67,96,5
17408,note_off,,,,,1024,0,3,,,60,0,2
17408,note_off,,,,,1024,0,7,,,60,0,6
17408,note_off,,,,,1024,0,2,,,67,0,1
17408,note_off,,,,,1024,0,4,,,48,0,3
17408,note_off,,,,,1024,0,6,,,67,0,5
17408,note_on,,,,,0,0,3,,,62,96,2
17408,note_on,,,,,0,0,1,,,74,96,0
17408,note_off,,,,,1024,0,1,,,76,0,0
17920,note_off,,,,,512,0,4,,,47,0,3
17920,note_on,,,,,0,0,4,,,48,96,3
18432,note_off,,,,,1024,0,5,,,74,0,4
18432,note_on,,,,,0,0,5,,,69,96,4
18432,note_on,,,,,0,0,1,,,69,96,0
18432,note_off,,,,,1024,0,1,,,74,0,0
18432,note_on,,,,,0,0,2,,,66,96,1
18432,note_on,,,,,0,0,7,,,62,96,6
18432,note_on,,,,,0,0,4,,,50,96,3
18432,note_off,,,,,1024,0,7,,,62,0,6
18432,note_off,,,,,1024,0,6,,,67,0,5
18432,note_on,,,,,0,0,3,,,62,96,2
18432,note_off,,,,,512,0,4,,,48,0,3
18432,note_off,,,,,1024,0,3,,,62,0,2
18432,note_off,,,,,1024,0,2,,,67,0,1
18432,note_on,,,,,0,0,6,,,66,96,5
18944,note_on,,,,,0,0,5,,,71,96,4
18944,note_off,,,,,512,0,2,,,66,0,1
18944,note_off,,,,,512,0,1,,,69,0,0
18944,note_on,,,,,0,0,1,,,71,96,0
18944,note_on,,,,,0,0,2,,,67,96,1
18944,note_off,,,,,512,0,5,,,69,0,4
19456,note_off,,,,,512,0,2,,,67,0,1
19456,note_on,,,,,0,0,2,,,69,96,1
19456,note_on,,,,,0,0,3,,,64,96,2
19456,note_off,,,,,1024,0,6,,,66,0,5
19456,note_off,,,,,1024,0,7,,,62,0,6
19456,note_off,,,,,512,0,5,,,71,0,4
19456,note_on,,,,,0,0,4,,,45,96,3
19456,note_on,,,,,0,0,7,,,60,96,6
19456,note_on,,,,,0,0,6,,,64,96,5
19456,note_off,,,,,1024,0,4,,,50,0,3
19456,note_on,,,,,0,0,5,,,72,96,4
19456,note_off,,,,,1024,0,3,,,62,0,2
19456,note_off,,,,,512,0,1,,,71,0,0
19456,note_on,,,,,0,0,1,,,72,96,0
19968,note_off,,,,,512,0,6,,,64,0,5
19968,note_on,,,,,0,0,6,,,66,96,5
19968,note_off,,,,,512,0,3,,,64,0,2
19968,note_on,,,,,0,0,3,,,62,96,2
20224,note_off,,,,,256,0,3,,,62,0,2
