tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,5,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,1,,,,,
0,key_signature,,,,,0,1,0,A,,,,
0,set_tempo,,,,,0,1,0,,1304347,,,
3584,note_on,,,,,3584,0,3,,,57,96,2
3840,note_on,,,,,0,0,3,,,59,96,2
3840,note_off,,,,,256,0,3,,,57,0,2
4096,note_off,,,,,256,0,3,,,59,0,2
4096,note_on,,,,,0,0,3,,,61,96,2
4608,note_off,,,,,512,0,3,,,61,0,2
4608,note_on,,,,,0,0,3,,,66,96,2
5120,note_off,,,,,512,0,3,,,66,0,2
5120,note_on,,,,,0,0,3,,,62,96,2
5632,note_on,,,,,0,0,3,,,59,96,2
5632,note_off,,,,,512,0,3,,,62,0,2
6144,note_off,,,,,512,0,3,,,59,0,2
6144,note_on,,,,,0,0,3,,,56,96,2
6656,note_on,,,,,6656,0,2,,,64,96,1
6656,note_on,,,,,0,0,3,,,64,96,2
6656,note_off,,,,,512,0,3,,,56,0,2
7168,note_off,,,,,512,0,2,,,64,0,1
7168,note_on,,,,,0,0,2,,,66,96,1
7680,note_off,,,,,512,0,2,,,66,0,1
7680,note_on,,,,,0,0,3,,,62,96,2
7680,note_off,,,,,1024,0,3,,,64,0,2
7680,note_on,,,,,0,0,2,,,68,96,1
8192,note_off,,,,,512,0,2,,,68,0,1
8192,note_on,,,,,0,0,3,,,61,96,2
8192,note_off,,,,,512,0,3,,,62,0,2
8192,note_on,,,,,0,0,2,,,69,96,1
8448,note_off,,,,,256,0,2,,,69,0,1
8448,note_on,,,,,0,0,2,,,64,96,1
8704,note_on,,,,,8704,0,5,,,37,96,4
8704,note_off,,,,,256,0,2,,,64,0,1
8704,note_on,,,,,0,0,2,,,69,96,1
8704,note_on,,,,,8704,0,4,,,49,96,3
9216,note_on,,,,,0,0,4,,,50,96,3
9216,note_off,,,,,512,0,4,,,49,0,3
9216,note_on,,,,,0,0,5,,,38,96,4
9216,note_off,,,,,512,0,5,,,37,0,4
9216,note_off,,,,,1024,0,3,,,61,0,2
9216,note_on,,,,,0,0,3,,,59,96,2
9728,note_off,,,,,1024,0,2,,,69,0,1
9728,note_on,,,,,0,0,2,,,68,96,1
9728,note_off,,,,,512,0,4,,,50,0,3
9728,note_on,,,,,0,0,5,,,40,96,4
9728,note_off,,,,,512,0,5,,,38,0,4
9728,note_on,,,,,0,0,4,,,52,96,3
10240,note_off,,,,,512,0,4,,,52,0,3
10240,note_off,,,,,1024,0,3,,,59,0,2
10240,note_on,,,,,0,0,3,,,61,96,2
10240,note_off,,,,,512,0,2,,,68,0,1
10240,note_on,,,,,0,0,4,,,45,96,3
10240,note_on,,,,,0,0,2,,,69,96,1
10240,note_off,,,,,512,0,5,,,40,0,4
10240,note_on,,,,,0,0,5,,,33,96,4
10752,note_on,,,,,0,0,4,,,57,96,3
10752,note_off,,,,,512,0,5,,,33,0,4
10752,note_on,,,,,0,0,5,,,45,96,4
10752,note_off,,,,,512,0,2,,,69,0,1
10752,note_on,,,,,0,0,2,,,64,96,1
10752,note_off,,,,,512,0,4,,,45,0,3
11008,note_on,,,,,0,0,3,,,59,96,2
11008,note_off,,,,,768,0,3,,,61,0,2
11008,note_off,,,,,256,0,2,,,64,0,1
11008,note_on,,,,,0,0,2,,,62,96,1
11264,note_on,,,,,0,0,4,,,56,96,3
11264,note_on,,,,,0,0,3,,,61,96,2
11264,note_off,,,,,256,0,3,,,59,0,2
11264,note_on,,,,,0,0,2,,,64,96,1
11264,note_off,,,,,256,0,2,,,62,0,1
11264,note_off,,,,,512,0,4,,,57,0,3
11264,note_on,,,,,0,0,5,,,44,96,4
11264,note_off,,,,,512,0,5,,,45,0,4
11520,note_off,,,,,256,0,2,,,64,0,1
11520,note_on,,,,,0,0,3,,,63,96,2
11520,note_off,,,,,256,0,3,,,61,0,2
11520,note_on,,,,,0,0,2,,,66,96,1
