tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,3,,19,0,,,,
0,control_change,,,,,0,0,3,,,0,7,127,,
0,program_change,,,,,0,0,2,,19,0,,,,
0,control_change,,,,,0,0,2,,,0,7,127,,
0,track_name,,,,,0,1,4,,,,,,,
0,program_change,,,,,0,0,4,,19,0,,,,
0,control_change,,,,,0,0,4,,,0,7,127,,
0,track_name,,,,,0,1,5,,,,,,,
0,program_change,,,,,0,0,5,,19,0,,,,
0,note_on,,,,,0,0,2,,,0,,,69,127
0,program_change,,,,,0,0,9,,19,0,,,,
0,track_name,,,,,0,1,9,,,,,,,
0,control_change,,,,,0,0,8,,,0,7,127,,
0,track_name,,,,,0,1,3,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,
0,program_change,,,,,0,0,8,,19,0,,,,
0,program_change,,,,,0,0,7,,19,0,,,,
0,set_tempo,,,,,0,1,0,2142857,,,,,,
0,note_on,,,,,0,0,1,,,0,,,81,127
0,control_change,,,,,0,0,1,,,0,7,127,,
0,program_change,,,,,0,0,1,,19,0,,,,
0,track_name,,,,,0,1,7,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,
0,control_change,,,,,0,0,5,,,0,7,127,,
0,control_change,,,,,0,0,6,,,0,7,127,,
0,control_change,,,,,0,0,7,,,0,7,127,,
0,program_change,,,,,0,0,6,,19,0,,,,
0,track_name,,,,,0,1,2,,,,,,,
14,note_off,,,,,14,0,2,,,0,,,69,64
14,note_off,,,,,14,0,1,,,0,,,81,64
16,note_on,,,,,2,0,2,,,0,,,67,127
16,note_on,,,,,2,0,1,,,0,,,79,127
28,note_off,,,,,12,0,1,,,0,,,79,64
28,note_off,,,,,12,0,2,,,0,,,67,64
30,note_on,,,,,2,0,1,,,0,,,81,127
30,note_on,,,,,2,0,2,,,0,,,69,127
30,set_tempo,,,,,30,1,0,4000000,,,,,,
118,note_off,,,,,88,0,1,,,0,,,81,64
118,note_off,,,,,88,0,2,,,0,,,69,64
120,set_tempo,,,,,90,1,0,5454545,,,,,,
150,note_on,,,,,32,0,1,,,0,,,79,127
150,note_on,,,,,32,0,2,,,0,,,67,127
150,set_tempo,,,,,30,1,0,1333333,,,,,,
162,note_off,,,,,12,0,1,,,0,,,79,64
162,note_off,,,,,12,0,2,,,0,,,67,64
164,note_on,,,,,2,0,1,,,0,,,77,127
164,note_on,,,,,2,0,2,,,0,,,65,127
176,note_off,,,,,12,0,1,,,0,,,77,64
176,note_off,,,,,12,0,2,,,0,,,65,64
178,note_on,,,,,2,0,1,,,0,,,76,127
178,note_on,,,,,2,0,2,,,0,,,64,127
192,note_off,,,,,14,0,1,,,0,,,76,64
192,note_off,,,,,14,0,2,,,0,,,64,64
194,note_on,,,,,2,0,2,,,0,,,62,127
194,note_on,,,,,2,0,1,,,0,,,74,127
208,note_off,,,,,14,0,2,,,0,,,62,64
208,note_off,,,,,14,0,1,,,0,,,74,64
210,note_on,,,,,2,0,1,,,0,,,73,127
210,note_on,,,,,2,0,2,,,0,,,61,127
210,set_tempo,,,,,60,1,0,3333333,,,,,,
238,note_off,,,,,28,0,1,,,0,,,73,64
238,note_off,,,,,28,0,2,,,0,,,61,64
240,note_on,,,,,2,0,2,,,0,,,62,127
240,note_on,,,,,2,0,1,,,0,,,74,127
298,note_off,,,,,58,0,1,,,0,,,74,64
298,note_off,,,,,58,0,2,,,0,,,62,64
300,set_tempo,,,,,90,1,0,1500000,,,,,,
480,set_tempo,,,,,180,1,0,2142857,,,,,,
480,note_on,,,,,182,0,2,,,0,,,57,127
480,note_on,,,,,182,0,1,,,0,,,69,127
494,note_off,,,,,14,0,2,,,0,,,57,64
494,note_off,,,,,14,0,1,,,0,,,69,64
496,note_on,,,,,2,0,2,,,0,,,55,127
496,note_on,,,,,2,0,1,,,0,,,67,127
508,note_off,,,,,12,0,2,,,0,,,55,64
508,note_off,,,,,12,0,1,,,0,,,67,64
510,note_on,,,,,2,0,2,,,0,,,57,127
510,set_tempo,,,,,30,1,0,3750000,,,,,,
510,note_on,,,,,2,0,1,,,0,,,69,127
598,note_off,,,,,88,0,2,,,0,,,57,64
598,note_off,,,,,88,0,1,,,0,,,69,64
630,note_on,,,,,32,0,2,,,0,,,52,127
630,note_on,,,,,32,0,1,,,0,,,64,127
630,set_tempo,,,,,120,1,0,3000000,,,,,,
658,note_off,,,,,28,0,1,,,0,,,64,64
658,note_off,,,,,28,0,2,,,0,,,52,64
660,note_on,,,,,2,0,1,,,0,,,65,127
660,note_on,,,,,2,0,2,,,0,,,53,127
688,note_off,,,,,28,0,1,,,0,,,65,64
688,note_off,,,,,28,0,2,,,0,,,53,64
690,note_on,,,,,2,0,2,,,0,,,49,127
690,note_on,,,,,2,0,1,,,0,,,61,127
718,note_off,,,,,28,0,1,,,0,,,61,64
718,note_off,,,,,28,0,2,,,0,,,49,64
720,set_tempo,,,,,90,1,0,4615385,,,,,,
720,note_on,,,,,2,0,2,,,0,,,50,127
720,note_on,,,,,2,0,1,,,0,,,62,127
778,note_off,,,,,58,0,1,,,0,,,62,64
778,note_off,,,,,58,0,2,,,0,,,50,64
780,set_tempo,,,,,60,1,0,1250000,,,,,,
960,note_on,,,,,182,0,1,,,0,,,57,127
960,set_tempo,,,,,180,1,0,2142857,,,,,,
960,note_on,,,,,182,0,2,,,0,,,45,127
974,note_off,,,,,14,0,1,,,0,,,57,64
974,note_off,,,,,14,0,2,,,0,,,45,64
976,note_on,,,,,2,0,2,,,0,,,43,127
976,note_on,,,,,2,0,1,,,0,,,55,127
988,note_off,,,,,12,0,2,,,0,,,43,64
988,note_off,,,,,12,0,1,,,0,,,55,64
990,note_on,,,,,2,0,1,,,0,,,57,127
990,note_on,,,,,2,0,2,,,0,,,45,127
990,set_tempo,,,,,30,1,0,4000000,,,,,,
1078,note_off,,,,,88,0,1,,,0,,,57,64
1078,note_off,,,,,88,0,2,,,0,,,45,64
1080,set_tempo,,,,,90,1,0,6000000,,,,,,
1110,set_tempo,,,,,30,1,0,1500000,,,,,,
1110,note_on,,,,,32,0,1,,,0,,,55,127
1110,note_on,,,,,32,0,2,,,0,,,43,127
1122,note_off,,,,,12,0,1,,,0,,,55,64
1122,note_off,,,,,12,0,2,,,0,,,43,64
1124,note_on,,,,,2,0,1,,,0,,,53,127
