tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,2,,,57,127
0,control_change,0,0,2,,,,,,,,2,10,95,,
0,control_change,0,0,2,,,,,,,,2,7,96,,
0,program_change,0,0,2,,,,,,,0,2,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,0,,,69,127
0,control_change,0,0,1,,,,,,,,0,10,30,,
0,control_change,0,0,1,,,,,,,,0,7,105,,
0,program_change,0,0,1,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,750000,,,,,,
0,key_signature,0,1,0,,,,,A,,,,,,,
0,time_signature,0,1,0,12,8,12,8,,,,,,,,
15,note_on,0,0,1,,,,,,,,0,,,68,127
15,note_on,15,0,1,,,,,,,,0,,,69,0
20,control_change,5,0,1,,,,,,,,0,7,110,,
25,set_tempo,25,1,0,,,,,,736196,,,,,,
30,note_on,0,0,2,,,,,,,,2,,,59,127
30,note_on,0,0,1,,,,,,,,0,,,69,127
30,note_on,10,0,1,,,,,,,,0,,,68,0
30,note_on,30,0,2,,,,,,,,2,,,57,0
50,set_tempo,25,1,0,,,,,,740741,,,,,,
55,set_tempo,5,1,0,,,,,,745342,,,,,,
60,note_on,30,0,2,,,,,,,,2,,,59,0
60,note_on,0,0,2,,,,,,,,2,,,61,127
80,control_change,50,0,1,,,,,,,,0,7,111,,
90,note_on,0,0,2,,,,,,,,2,,,59,127
90,note_on,30,0,2,,,,,,,,2,,,61,0
120,note_on,0,0,2,,,,,,,,2,,,57,127
120,note_on,30,0,2,,,,,,,,2,,,59,0
120,note_on,40,0,1,,,,,,,,0,,,69,0
120,note_on,0,0,1,,,,,,,,0,,,69,127
125,set_tempo,70,1,0,,,,,,740741,,,,,,
150,note_on,30,0,2,,,,,,,,2,,,57,0
150,note_on,0,0,2,,,,,,,,2,,,56,127
150,note_on,30,0,1,,,,,,,,0,,,69,0
180,note_on,30,0,2,,,,,,,,2,,,56,0
180,note_on,30,0,1,,,,,,,,0,,,69,127
180,note_on,0,0,2,,,,,,,,2,,,54,127
195,note_on,0,0,1,,,,,,,,0,,,68,127
195,note_on,15,0,1,,,,,,,,0,,,69,0
210,note_on,0,0,1,,,,,,,,0,,,69,127
210,note_on,15,0,1,,,,,,,,0,,,68,0
210,note_on,0,0,2,,,,,,,,2,,,56,127
210,note_on,30,0,2,,,,,,,,2,,,54,0
240,note_on,0,0,2,,,,,,,,2,,,57,127
240,note_on,30,0,2,,,,,,,,2,,,56,0
270,note_on,30,0,2,,,,,,,,2,,,57,0
270,note_on,0,0,2,,,,,,,,2,,,56,127
300,note_on,30,0,2,,,,,,,,2,,,56,0
300,note_on,0,0,2,,,,,,,,2,,,54,127
300,note_on,90,0,1,,,,,,,,0,,,69,0
300,note_on,0,0,1,,,,,,,,0,,,69,127
330,note_on,0,0,2,,,,,,,,2,,,52,127
330,note_on,30,0,1,,,,,,,,0,,,69,0
330,note_on,30,0,2,,,,,,,,2,,,54,0
360,note_on,0,0,2,,,,,,,,2,,,50,127
360,note_on,30,0,1,,,,,,,,0,,,71,127
360,note_on,30,0,2,,,,,,,,2,,,52,0
375,note_on,15,0,1,,,,,,,,0,,,71,0
375,note_on,0,0,1,,,,,,,,0,,,69,127
390,note_on,0,0,1,,,,,,,,0,,,71,127
390,note_on,30,0,2,,,,,,,,2,,,50,0
390,note_on,0,0,2,,,,,,,,2,,,54,127
390,note_on,15,0,1,,,,,,,,0,,,69,0
420,note_on,30,0,2,,,,,,,,2,,,54,0
420,note_on,0,0,2,,,,,,,,2,,,57,127
450,note_on,30,0,2,,,,,,,,2,,,57,0
450,note_on,0,0,2,,,,,,,,2,,,54,127
480,note_on,30,0,2,,,,,,,,2,,,54,0
480,note_on,0,0,2,,,,,,,,2,,,50,127
510,note_on,30,0,2,,,,,,,,2,,,50,0
510,note_on,0,0,2,,,,,,,,2,,,54,127
540,note_on,30,0,2,,,,,,,,2,,,54,0
540,note_on,0,0,2,,,,,,,,2,,,47,127
570,note_on,30,0,2,,,,,,,,2,,,47,0
570,note_on,0,0,2,,,,,,,,2,,,50,127
600,note_on,30,0,2,,,,,,,,2,,,50,0
600,note_on,0,0,2,,,,,,,,2,,,54,127
630,note_on,0,0,2,,,,,,,,2,,,50,127
630,note_on,30,0,2,,,,,,,,2,,,54,0
660,note_on,0,0,2,,,,,,,,2,,,47,127
660,note_on,30,0,2,,,,,,,,2,,,50,0
690,note_on,0,0,2,,,,,,,,2,,,50,127
690,note_on,30,0,2,,,,,,,,2,,,47,0
720,note_on,30,0,2,,,,,,,,2,,,50,0
720,note_on,0,0,2,,,,,,,,2,,,44,127
750,note_on,0,0,1,,,,,,,,0,,,69,127
750,note_on,360,0,1,,,,,,,,0,,,71,0
780,note_on,60,0,2,,,,,,,,2,,,44,0
780,note_on,0,0,2,,,,,,,,2,,,47,127
780,note_on,30,0,1,,,,,,,,0,,,69,0
780,note_on,0,0,1,,,,,,,,0,,,68,127
810,note_on,30,0,2,,,,,,,,2,,,47,0
810,note_on,0,0,1,,,,,,,,0,,,69,127
810,note_on,30,0,1,,,,,,,,0,,,68,0
840,note_on,0,0,1,,,,,,,,0,,,71,127
840,note_on,30,0,1,,,,,,,,0,,,69,0
840,note_on,30,0,2,,,,,,,,2,,,44,127
870,note_on,30,0,1,,,,,,,,0,,,71,0
870,note_on,30,0,2,,,,,,,,2,,,44,0
870,note_on,0,0,1,,,,,,,,0,,,73,127
900,note_on,30,0,1,,,,,,,,0,,,73,0
900,note_on,0,0,1,,,,,,,,0,,,74,127
900,note_on,30,0,2,,,,,,,,2,,,40,127
930,note_on,0,0,1,,,,,,,,0,,,73,127
930,note_on,30,0,1,,,,,,,,0,,,74,0
930,note_on,30,0,2,,,,,,,,2,,,40,0
960,note_on,0,0,1,,,,,,,,0,,,74,127
960,note_on,30,0,1,,,,,,,,0,,,73,0
960,note_on,30,0,2,,,,,,,,2,,,42,127
990,note_on,30,0,2,,,,,,,,2,,,42,0
990,note_on,30,0,1,,,,,,,,0,,,74,0
990,note_on,0,0,1,,,,,,,,0,,,78,127
1020,note_on,0,0,1,,,,,,,,0,,,76,127
1020,note_on,30,0,2,,,,,,,,2,,,44,127
1020,note_on,30,0,1,,,,,,,,0,,,78,0
1050,note_on,30,0,2,,,,,,,,2,,,44,0
1050,note_on,0,0,1,,,,,,,,0,,,74,127
1050,note_on,30,0,1,,,,,,,,0,,,76,0
1080,note_on,30,0,1,,,,,,,,0,,,74,0
1080,note_on,0,0,1,,,,,,,,0,,,73,127
1080,note_on,30,0,2,,,,,,,,2,,,45,127
1110,note_on,30,0,1,,,,,,,,0,,,73,0
1110,note_on,0,0,1,,,,,,,,0,,,69,127
1140,note_on,0,0,1,,,,,,,,0,,,73,127
1140,note_on,30,0,1,,,,,,,,0,,,69,0
1170,note_on,0,0,1,,,,,,,,0,,,76,127
1170,note_on,30,0,1,,,,,,,,0,,,73,0
1200,note_on,120,0,2,,,,,,,,2,,,45,0
1200,note_on,0,0,1,,,,,,,,0,,,81,127
1200,note_on,30,0,1,,,,,,,,0,,,76,0
1230,note_on,30,0,1,,,,,,,,0,,,81,0
1230,note_on,0,0,1,,,,,,,,0,,,78,127
1260,note_on,0,0,1,,,,,,,,0,,,75,127
1260,note_on,30,0,1,,,,,,,,0,,,78,0
1290,note_on,0,0,1,,,,,,,,0,,,71,127
1290,note_on,30,0,1,,,,,,,,0,,,75,0
1320,note_on,0,0,1,,,,,,,,0,,,75,127
1320,note_on,30,0,1,,,,,,,,0,,,71,0
1350,note_on,0,0,1,,,,,,,,0,,,78,127
1350,note_on,30,0,1,,,,,,,,0,,,75,0
1380,note_on,0,0,1,,,,,,,,0,,,81,127
1380,note_on,30,0,1,,,,,,,,0,,,78,0
1410,note_on,0,0,1,,,,,,,,0,,,78,127
1410,note_on,30,0,1,,,,,,,,0,,,81,0
1440,note_on,0,0,1,,,,,,,,0,,,80,127
1440,note_on,30,0,1,,,,,,,,0,,,78,0
1440,note_on,240,0,2,,,,,,,,2,,,52,127
1455,note_on,15,0,2,,,,,,,,2,,,52,0
1455,note_on,0,0,2,,,,,,,,2,,,51,127
1470,note_on,30,0,1,,,,,,,,0,,,80,0
1470,note_on,0,0,1,,,,,,,,0,,,81,127
1470,note_on,0,0,2,,,,,,,,2,,,52,127
1470,note_on,15,0,2,,,,,,,,2,,,51,0
1500,note_on,0,0,1,,,,,,,,0,,,80,127
1500,note_on,30,0,1,,,,,,,,0,,,81,0
1530,note_on,0,0,1,,,,,,,,0,,,78,127
1530,note_on,30,0,1,,,,,,,,0,,,80,0
1560,note_on,0,0,2,,,,,,,,2,,,52,127
1560,note_on,0,0,1,,,,,,,,0,,,76,127
1560,note_on,30,0,1,,,,,,,,0,,,78,0
1560,note_on,90,0,2,,,,,,,,2,,,52,0
1590,note_on,30,0,2,,,,,,,,2,,,52,0
1590,note_on,30,0,1,,,,,,,,0,,,76,0
1590,note_on,0,0,1,,,,,,,,0,,,75,127
1620,note_on,0,0,1,,,,,,,,0,,,73,127
1620,note_on,30,0,1,,,,,,,,0,,,75,0
1620,note_on,30,0,2,,,,,,,,2,,,52,127
1635,note_on,0,0,2,,,,,,,,2,,,51,127
1635,note_on,15,0,2,,,,,,,,2,,,52,0
1650,note_on,0,0,2,,,,,,,,2,,,52,127
1650,note_on,0,0,1,,,,,,,,0,,,75,127
1650,note_on,30,0,1,,,,,,,,0,,,73,0
1650,note_on,15,0,2,,,,,,,,2,,,51,0
1680,note_on,30,0,1,,,,,,,,0,,,75,0
1680,note_on,0,0,1,,,,,,,,0,,,76,127
1710,note_on,0,0,1,,,,,,,,0,,,75,127
1710,note_on,30,0,1,,,,,,,,0,,,76,0
1740,note_on,0,0,2,,,,,,,,2,,,52,127
1740,note_on,90,0,2,,,,,,,,2,,,52,0
1740,note_on,30,0,1,,,,,,,,0,,,75,0
1740,note_on,0,0,1,,,,,,,,0,,,73,127
1770,note_on,0,0,1,,,,,,,,0,,,71,127
1770,note_on,30,0,2,,,,,,,,2,,,52,0
1770,note_on,30,0,1,,,,,,,,0,,,73,0
1800,note_on,30,0,1,,,,,,,,0,,,71,0
1800,note_on,30,0,2,,,,,,,,2,,,54,127
1800,note_on,0,0,1,,,,,,,,0,,,69,127
1815,note_on,0,0,2,,,,,,,,2,,,53,127
1815,note_on,15,0,2,,,,,,,,2,,,54,0
1830,note_on,0,0,2,,,,,,,,2,,,54,127
1830,note_on,30,0,1,,,,,,,,0,,,69,0
1830,note_on,0,0,1,,,,,,,,0,,,73,127
1830,note_on,15,0,2,,,,,,,,2,,,53,0
1860,note_on,30,0,1,,,,,,,,0,,,73,0
1860,note_on,0,0,1,,,,,,,,0,,,76,127
1890,note_on,30,0,1,,,,,,,,0,,,76,0
1890,note_on,0,0,1,,,,,,,,0,,,73,127
1920,note_on,30,0,1,,,,,,,,0,,,73,0
1920,note_on,0,0,1,,,,,,,,0,,,69,127
1950,note_on,0,0,1,,,,,,,,0,,,73,127
1950,note_on,30,0,1,,,,,,,,0,,,69,0
1980,note_on,30,0,1,,,,,,,,0,,,73,0
