tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,,1,0,,
0,control_change,0,0,2,,,,,,,32,127,1,,,
0,control_change,0,0,2,,,,,,,10,63,1,,,
0,control_change,0,0,2,,,,,,,7,100,1,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,
0,program_change,0,0,1,,,,,,,,,0,0,,
0,control_change,0,0,1,,,,,,,32,127,0,,,
0,control_change,0,0,1,,,,,,,10,32,0,,,
0,control_change,0,0,1,,,,,,,7,105,0,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,
0,track_name,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,Bb,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,
1,control_change,1,0,2,,,,,,,0,127,1,,,
1,control_change,1,0,1,,,,,,,0,127,0,,,
2,program_change,1,0,1,,,,,,,,,0,11,,
2,program_change,1,0,2,,,,,,,,,1,11,,
360,note_on,358,0,2,,,,,,,,,1,,55,100
360,note_on,358,0,1,,,,,,,,,0,,67,100
449,note_on,89,0,1,,,,,,,,,0,,67,0
450,note_on,1,0,1,,,,,,,,,0,,69,100
475,note_on,115,0,2,,,,,,,,,1,,55,0
479,note_on,29,0,1,,,,,,,,,0,,69,0
480,note_on,1,0,1,,,,,,,,,0,,70,100
480,note_on,5,0,2,,,,,,,,,1,,55,100
595,note_on,115,0,2,,,,,,,,,1,,55,0
599,note_on,119,0,1,,,,,,,,,0,,70,0
600,note_on,1,0,1,,,,,,,,,0,,72,100
600,note_on,5,0,2,,,,,,,,,1,,55,100
715,note_on,115,0,2,,,,,,,,,1,,55,0
719,note_on,119,0,1,,,,,,,,,0,,72,0
720,note_on,1,0,1,,,,,,,,,0,,69,100
720,note_on,5,0,2,,,,,,,,,1,,55,100
745,note_on,25,0,1,,,,,,,,,0,,69,0
780,note_on,35,0,1,,,,,,,,,0,,69,100
809,note_on,29,0,1,,,,,,,,,0,,69,0
810,note_on,1,0,1,,,,,,,,,0,,70,100
835,note_on,115,0,2,,,,,,,,,1,,55,0
839,note_on,29,0,1,,,,,,,,,0,,70,0
840,note_on,5,0,2,,,,,,,,,1,,54,100
840,note_on,1,0,1,,,,,,,,,0,,72,100
865,note_on,25,0,2,,,,,,,,,1,,54,0
900,note_on,35,0,2,,,,,,,,,1,,52,100
925,note_on,25,0,2,,,,,,,,,1,,52,0
960,note_on,35,0,2,,,,,,,,,1,,54,100
985,note_on,25,0,2,,,,,,,,,1,,54,0
1020,note_on,35,0,2,,,,,,,,,1,,50,100
1045,note_on,25,0,2,,,,,,,,,1,,50,0
1079,note_on,239,0,1,,,,,,,,,0,,72,0
1080,note_on,35,0,2,,,,,,,,,1,,55,100
1080,note_on,1,0,1,,,,,,,,,0,,70,100
1105,note_on,25,0,1,,,,,,,,,0,,70,0
1140,note_on,35,0,1,,,,,,,,,0,,70,100
1169,note_on,29,0,1,,,,,,,,,0,,70,0
1170,note_on,1,0,1,,,,,,,,,0,,72,100
1195,note_on,115,0,2,,,,,,,,,1,,55,0
1199,note_on,29,0,1,,,,,,,,,0,,72,0
1200,note_on,1,0,1,,,,,,,,,0,,74,100
1200,note_on,5,0,2,,,,,,,,,1,,43,100
1225,note_on,25,0,1,,,,,,,,,0,,74,0
1260,note_on,35,0,1,,,,,,,,,0,,79,100
1285,note_on,25,0,1,,,,,,,,,0,,79,0
1315,note_on,115,0,2,,,,,,,,,1,,43,0
1320,note_on,5,0,2,,,,,,,,,1,,48,100
1320,note_on,35,0,1,,,,,,,,,0,,72,100
1345,note_on,25,0,1,,,,,,,,,0,,72,0
1380,note_on,35,0,1,,,,,,,,,0,,79,100
1405,note_on,25,0,1,,,,,,,,,0,,79,0
1435,note_on,115,0,2,,,,,,,,,1,,48,0
1440,note_on,5,0,2,,,,,,,,,1,,50,100
1440,end_of_track,0,1,0,,,,,,,,,,,,
1440,set_tempo,1440,1,0,,,,,,600000,,,,,,
1440,note_on,35,0,1,,,,,,,,,0,,70,100
1465,note_on,25,0,1,,,,,,,,,0,,70,0
1500,note_on,35,0,1,,,,,,,,,0,,69,100
1529,note_on,29,0,1,,,,,,,,,0,,69,0
1530,note_on,1,0,1,,,,,,,,,0,,70,100
1559,note_on,119,0,2,,,,,,,,,1,,50,0
1559,note_on,29,0,1,,,,,,,,,0,,70,0
1560,note_on,1,0,2,,,,,,,,,1,,55,100
1560,note_on,1,0,1,,,,,,,,,0,,67,100
1585,note_on,25,0,2,,,,,,,,,1,,55,0
1620,note_on,35,0,2,,,,,,,,,1,,43,100
1645,note_on,25,0,2,,,,,,,,,1,,43,0
1680,note_on,35,0,2,,,,,,,,,1,,46,100
1705,note_on,25,0,2,,,,,,,,,1,,46,0
1740,note_on,35,0,2,,,,,,,,,1,,50,100
1765,note_on,25,0,2,,,,,,,,,1,,50,0
1799,note_on,239,0,1,,,,,,,,,0,,67,0
1800,note_on,1,0,1,,,,,,,,,0,,67,100
1800,note_on,35,0,2,,,,,,,,,1,,55,100
1889,note_on,89,0,1,,,,,,,,,0,,67,0
1890,note_on,1,0,1,,,,,,,,,0,,69,100
