tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,3,4,24,8,0,1,0,,,,,
0,note_on,,,,,0,0,8,,,55,96,7
0,track_name,,,,,0,1,8,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,5,,,,,
0,note_on,,,,,0,0,5,,,51,96,4
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,7,,,,,
0,track_name,,,,,0,1,6,,,,,
0,note_on,,,,,0,0,7,,,58,96,6
0,key_signature,,,,,0,1,0,Eb,,,,
0,set_tempo,,,,,0,1,0,,681818,,,
0,note_on,,,,,0,0,7,,,63,96,6
0,track_name,,,,,0,1,1,,,,,
0,track_name,,,,,0,1,2,,,,,
512,note_off,,,,,512,0,5,,,51,0,4
768,note_on,,,,,0,0,7,,,58,96,6
768,note_on,,,,,0,0,7,,,63,96,6
768,note_off,,,,,0,0,7,,,58,0,6
768,note_off,,,,,768,0,8,,,55,0,7
768,note_on,,,,,0,0,8,,,55,96,7
768,note_off,,,,,768,0,7,,,63,0,6
1024,note_on,,,,,512,0,5,,,63,96,4
1024,note_on,,,,,0,0,7,,,58,96,6
1024,note_off,,,,,0,0,7,,,58,0,6
1024,note_on,,,,,0,0,7,,,63,96,6
1024,note_off,,,,,256,0,8,,,55,0,7
1024,note_on,,,,,0,0,8,,,55,96,7
1024,note_off,,,,,256,0,7,,,63,0,6
1536,note_off,,,,,512,0,5,,,63,0,4
1792,note_off,,,,,768,0,8,,,55,0,7
1792,note_off,,,,,768,0,7,,,63,0,6
1792,note_on,,,,,0,0,8,,,55,96,7
1792,note_on,,,,,0,0,7,,,63,96,6
1792,note_off,,,,,0,0,7,,,58,0,6
1792,note_on,,,,,0,0,7,,,58,96,6
2048,note_on,,,,,512,0,5,,,62,96,4
2048,note_on,,,,,0,0,8,,,55,96,7
2048,note_off,,,,,256,0,8,,,55,0,7
2048,note_off,,,,,256,0,7,,,63,0,6
2048,note_on,,,,,0,0,7,,,63,96,6
2048,note_off,,,,,0,0,7,,,58,0,6
2048,note_on,,,,,0,0,7,,,58,96,6
2560,note_off,,,,,512,0,5,,,62,0,4
2816,note_off,,,,,0,0,7,,,58,0,6
2816,note_off,,,,,768,0,7,,,63,0,6
2816,note_on,,,,,0,0,7,,,63,96,6
2816,note_on,,,,,0,0,7,,,58,96,6
2816,note_off,,,,,768,0,8,,,55,0,7
2816,note_on,,,,,0,0,8,,,55,96,7
3072,note_off,,,,,256,0,7,,,63,0,6
3072,note_off,,,,,0,0,7,,,58,0,6
3072,note_on,,,,,0,0,7,,,63,96,6
3072,note_off,,,,,256,0,8,,,55,0,7
3072,note_on,,,,,0,0,8,,,55,96,7
3072,note_on,,,,,0,0,8,,,55,96,7
3072,note_on,,,,,512,0,5,,,60,96,4
3072,note_on,,,,,3072,0,6,,,63,96,5
3072,note_on,,,,,0,0,6,,,60,96,5
3072,note_on,,,,,0,0,7,,,60,96,6
3584,note_off,,,,,512,0,5,,,60,0,4
3840,note_off,,,,,768,0,8,,,55,0,7
3840,note_off,,,,,768,0,6,,,63,0,5
3840,note_on,,,,,0,0,6,,,63,96,5
3840,note_off,,,,,0,0,6,,,60,0,5
3840,note_on,,,,,0,0,6,,,60,96,5
