tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,control_change,,,,,0,0,3,,,2,7,127,,
0,program_change,,,,,0,0,3,,56,2,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,control_change,,,,,0,0,2,,,1,7,127,,
0,program_change,,,,,0,0,2,,56,1,,,,
0,track_name,,,,,0,1,2,,,,,,,
0,control_change,,,,,0,0,23,,,11,7,100,,
0,program_change,,,,,0,0,23,,41,11,,,,
0,track_name,,,,,0,1,23,,,,,,,
0,track_name,,,,,0,1,13,,,,,,,
0,program_change,,,,,0,0,4,,47,3,,,,
0,program_change,,,,,0,0,13,,56,0,,,,
0,track_name,,,,,0,1,14,,,,,,,
0,program_change,,,,,0,0,14,,56,1,,,,
0,control_change,,,,,0,0,14,,,1,7,127,,
0,track_name,,,,,0,1,15,,,,,,,
0,program_change,,,,,0,0,15,,56,2,,,,
0,control_change,,,,,0,0,15,,,2,7,127,,
0,track_name,,,,,0,1,16,,,,,,,
0,program_change,,,,,0,0,16,,47,3,,,,
0,control_change,,,,,0,0,16,,,3,7,100,,
0,track_name,,,,,0,1,17,,,,,,,
0,program_change,,,,,0,0,17,,68,4,,,,
0,control_change,,,,,0,0,13,,,0,7,127,,
0,control_change,,,,,0,0,17,,,4,7,100,,
0,control_change,,,,,0,0,4,,,3,7,100,,
0,program_change,,,,,0,0,5,,68,4,,,,
0,control_change,,,,,0,0,7,,,6,7,100,,
0,control_change,,,,,0,0,6,,,5,7,100,,
0,program_change,,,,,0,0,6,,68,5,,,,
0,track_name,,,,,0,1,6,,,,,,,
0,control_change,,,,,0,0,24,,,12,7,100,,
0,program_change,,,,,0,0,24,,42,12,,,,
0,track_name,,,,,0,1,24,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,
0,program_change,,,,,0,0,8,,70,7,,,,
0,control_change,,,,,0,0,8,,,7,7,100,,
0,track_name,,,,,0,1,9,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,
0,program_change,,,,,0,0,9,,40,8,,,,
0,track_name,,,,,0,1,10,,,,,,,
0,program_change,,,,,0,0,10,,40,10,,,,
0,control_change,,,,,0,0,10,,,10,7,100,,
0,track_name,,,,,0,1,11,,,,,,,
0,program_change,,,,,0,0,11,,41,11,,,,
0,control_change,,,,,0,0,11,,,11,7,100,,
0,program_change,,,,,0,0,7,,68,6,,,,
0,track_name,,,,,0,1,12,,,,,,,
0,program_change,,,,,0,0,12,,42,12,,,,
0,control_change,,,,,0,0,12,,,12,7,100,,
0,control_change,,,,,0,0,5,,,4,7,100,,
0,control_change,,,,,0,0,9,,,8,7,100,,
0,track_name,,,,,0,1,18,,,,,,,
0,track_name,,,,,0,1,7,,,,,,,
0,control_change,,,,,0,0,18,,,5,7,100,,
0,track_name,,,,,0,1,19,,,,,,,
0,program_change,,,,,0,0,1,,56,0,,,,
0,control_change,,,,,0,0,1,,,0,7,127,,
0,program_change,,,,,0,0,19,,68,6,,,,
0,control_change,,,,,0,0,19,,,6,7,100,,
0,track_name,,,,,0,1,20,,,,,,,
0,program_change,,,,,0,0,20,,70,7,,,,
0,control_change,,,,,0,0,20,,,7,7,100,,
0,track_name,,,,,0,1,22,,,,,,,
0,track_name,,,,,0,1,21,,,,,,,
0,control_change,,,,,0,0,21,,,8,7,100,,
0,marker,,,,,0,1,0,,,,,,,
0,program_change,,,,,0,0,18,,68,5,,,,
0,set_tempo,,,,,0,1,0,326087,,,,,,
0,program_change,,,,,0,0,22,,40,10,,,,
0,control_change,,,,,0,0,22,,,10,7,100,,
0,program_change,,,,,0,0,21,,40,8,,,,
0,track_name,,,,,0,1,1,,,,,,,
700,note_on,,,,,700,0,12,,,12,,,62,82
705,note_on,,,,,705,0,8,,,7,,,62,87
707,note_on,,,,,707,0,6,,,5,,,74,82
709,note_on,,,,,709,0,1,,,0,,,78,98
709,note_on,,,,,709,0,3,,,2,,,69,102
711,note_on,,,,,711,0,7,,,6,,,69,82
714,note_on,,,,,714,0,4,,,3,,,50,107
721,note_on,,,,,721,0,2,,,1,,,74,102
722,note_on,,,,,722,0,5,,,4,,,78,95
762,note_off,,,,,48,0,4,,,3,,,50,64
767,note_off,,,,,58,0,1,,,0,,,78,64
779,note_off,,,,,74,0,8,,,7,,,62,64
779,note_off,,,,,79,0,12,,,12,,,62,64
785,note_off,,,,,76,0,3,,,2,,,69,64
795,note_off,,,,,88,0,6,,,5,,,74,64
800,note_off,,,,,78,0,5,,,4,,,78,64
804,note_off,,,,,83,0,2,,,1,,,74,64
809,note_on,,,,,30,0,12,,,12,,,61,80
810,note_off,,,,,99,0,7,,,6,,,69,64
812,note_on,,,,,33,0,8,,,7,,,61,82
812,note_on,,,,,45,0,1,,,0,,,76,89
817,note_on,,,,,55,0,4,,,3,,,50,102
828,note_on,,,,,28,0,5,,,4,,,76,80
873,note_off,,,,,56,0,4,,,3,,,50,64
873,note_off,,,,,61,0,1,,,0,,,76,64
874,note_off,,,,,65,0,12,,,12,,,61,64
881,note_off,,,,,69,0,8,,,7,,,61,64
905,note_off,,,,,77,0,5,,,4,,,76,64
923,note_on,,,,,49,0,12,,,12,,,59,78
933,note_on,,,,,60,0,4,,,3,,,50,113
935,note_on,,,,,62,0,1,,,0,,,78,100
937,note_on,,,,,56,0,8,,,7,,,59,82
947,note_on,,,,,42,0,5,,,4,,,78,82
952,note_on,,,,,157,0,6,,,5,,,74,82
956,note_on,,,,,171,0,3,,,2,,,62,100
962,note_on,,,,,152,0,7,,,6,,,62,68
968,note_on,,,,,164,0,2,,,1,,,74,102
1001,note_off,,,,,66,0,1,,,0,,,78,64
1016,note_off,,,,,93,0,12,,,12,,,59,64
1020,note_off,,,,,83,0,8,,,7,,,59,64
1028,note_off,,,,,95,0,4,,,3,,,50,64
1040,note_off,,,,,93,0,5,,,4,,,78,64
1084,note_off,,,,,128,0,3,,,2,,,62,64
1096,note_off,,,,,128,0,2,,,1,,,74,64
1173,note_on,,,,,172,0,1,,,0,,,79,87
1177,note_on,,,,,161,0,12,,,12,,,47,85
1199,note_on,,,,,159,0,5,,,4,,,79,78
1201,note_on,,,,,181,0,8,,,7,,,47,80
1270,note_off,,,,,318,0,6,,,5,,,74,64
1300,note_off,,,,,123,0,12,,,12,,,47,64
1310,note_off,,,,,109,0,8,,,7,,,47,64
1327,note_off,,,,,365,0,7,,,6,,,62,64
1419,note_on,,,,,391,0,4,,,3,,,50,110
1422,note_on,,,,,122,0,12,,,12,,,45,80
1427,note_on,,,,,343,0,3,,,2,,,62,89
1427,note_on,,,,,331,0,2,,,1,,,74,105
1432,note_on,,,,,105,0,7,,,6,,,71,68
1437,note_on,,,,,167,0,6,,,5,,,74,78
1441,note_on,,,,,131,0,8,,,7,,,45,70
1488,note_off,,,,,315,0,1,,,0,,,79,64
1509,note_off,,,,,90,0,4,,,3,,,50,64
1515,note_off,,,,,316,0,5,,,4,,,79,64
1524,note_off,,,,,102,0,12,,,12,,,45,64
1533,note_off,,,,,92,0,8,,,7,,,45,64
1541,note_off,,,,,114,0,3,,,2,,,62,64
1545,note_on,,,,,30,0,5,,,4,,,78,78
1548,note_on,,,,,60,0,1,,,0,,,78,87
1567,note_off,,,,,140,0,2,,,1,,,74,64
1603,note_off,,,,,55,0,1,,,0,,,78,64
1609,note_off,,,,,64,0,5,,,4,,,78,64
1654,note_on,,,,,45,0,5,,,4,,,76,70
1664,note_on,,,,,61,0,1,,,0,,,76,95
1671,note_on,,,,,147,0,12,,,12,,,43,85
1675,note_on,,,,,142,0,8,,,7,,,43,70
1721,note_off,,,,,57,0,1,,,0,,,76,64
1726,note_off,,,,,289,0,6,,,5,,,74,64
1728,note_off,,,,,74,0,5,,,4,,,76,64
1755,note_on,,,,,27,0,5,,,4,,,74,80
1764,note_off,,,,,93,0,12,,,12,,,43,64
1778,note_on,,,,,57,0,1,,,0,,,74,85
1780,note_off,,,,,105,0,8,,,7,,,43,64
1790,note_off,,,,,358,0,7,,,6,,,71,64
1834,note_off,,,,,79,0,5,,,4,,,74,64
1842,note_off,,,,,64,0,1,,,0,,,74,64
1892,note_on,,,,,166,0,6,,,5,,,74,85
1893,note_on,,,,,103,0,7,,,6,,,69,72
1901,note_on,,,,,67,0,5,,,4,,,81,95
1903,note_on,,,,,362,0,3,,,2,,,62,87
1906,note_on,,,,,126,0,8,,,7,,,42,74
1910,note_on,,,,,343,0,2,,,1,,,74,113
1911,note_on,,,,,147,0,12,,,12,,,42,80
1913,note_on,,,,,404,0,4,,,3,,,50,116
1920,note_on,,,,,78,0,1,,,0,,,81,91
1965,note_off,,,,,64,0,5,,,4,,,81,64
1965,note_off,,,,,73,0,6,,,5,,,74,64
1972,note_off,,,,,52,0,1,,,0,,,81,64
1973,note_off,,,,,63,0,2,,,1,,,74,64
1976,note_off,,,,,83,0,7,,,6,,,69,64
1987,note_off,,,,,84,0,3,,,2,,,62,64
1996,note_off,,,,,83,0,4,,,3,,,50,64
2001,note_off,,,,,90,0,12,,,12,,,42,64
2024,note_off,,,,,118,0,8,,,7,,,42,64
2128,note_on,,,,,2128,0,9,,,8,,,74,70
2131,note_on,,,,,166,0,6,,,5,,,69,82
2136,note_on,,,,,135,0,12,,,12,,,54,80
2137,note_on,,,,,161,0,7,,,6,,,66,61
2138,note_on,,,,,2138,0,10,,,10,,,69,89
2146,note_on,,,,,2146,0,11,,,11,,,66,87
2148,note_on,,,,,161,0,3,,,2,,,66,102
2148,note_on,,,,,124,0,8,,,7,,,54,74
2153,note_on,,,,,180,0,2,,,1,,,69,82
2153,note_on,,,,,157,0,4,,,3,,,50,107
2155,note_on,,,,,190,0,5,,,4,,,74,85
2155,note_on,,,,,183,0,1,,,0,,,74,89
2200,note_off,,,,,47,0,4,,,3,,,50,64
2213,note_off,,,,,85,0,9,,,8,,,74,64
2219,note_off,,,,,83,0,12,,,12,,,54,64
2224,note_on,,,,,11,0,9,,,8,,,78,72
2226,note_off,,,,,88,0,10,,,10,,,69,64
2233,note_off,,,,,87,0,11,,,11,,,66,64
2243,note_on,,,,,17,0,10,,,10,,,74,82
2248,note_on,,,,,15,0,11,,,11,,,69,80
2264,note_off,,,,,116,0,8,,,7,,,54,64
2266,note_on,,,,,66,0,4,,,3,,,50,105
2301,note_off,,,,,77,0,9,,,8,,,78,64
2319,note_off,,,,,53,0,4,,,3,,,50,64
2340,note_off,,,,,92,0,11,,,11,,,69,64
2341,note_off,,,,,98,0,10,,,10,,,74,64
2346,note_on,,,,,45,0,9,,,8,,,81,87
2364,note_on,,,,,23,0,10,,,10,,,78,91
2371,note_on,,,,,31,0,11,,,11,,,74,85
2386,note_on,,,,,67,0,4,,,3,,,50,119
2386,note_on,,,,,167,0,12,,,12,,,52,85
2393,note_on,,,,,129,0,8,,,7,,,52,82
2456,note_off,,,,,110,0,9,,,8,,,81,64
2463,note_off,,,,,77,0,4,,,3,,,50,64
2468,note_off,,,,,104,0,10,,,10,,,78,64
2471,note_off,,,,,100,0,11,,,11,,,74,64
2471,note_off,,,,,85,0,12,,,12,,,52,64
2492,note_off,,,,,99,0,8,,,7,,,52,64
