tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,program_change,0,0,2,,,,,,,0,1,,
0,track_name,0,1,2,,,,,,,,,,
0,program_change,0,0,1,,,,,,,0,0,,
0,track_name,0,1,1,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,
0,set_tempo,0,1,0,,,,,,1000000,,,,
0,marker,0,1,0,,,,,,,,,,
4,note_on,4,0,2,,,,,,,,1,45,64
19,note_on,19,0,1,,,,,,,,0,72,64
32,note_on,13,0,1,,,,,,,,0,72,0
34,note_on,2,0,1,,,,,,,,0,74,64
47,note_on,13,0,1,,,,,,,,0,74,0
49,note_on,2,0,1,,,,,,,,0,76,64
56,note_on,52,0,2,,,,,,,,1,45,0
62,note_on,13,0,1,,,,,,,,0,76,0
64,note_on,8,0,2,,,,,,,,1,57,64
64,note_on,2,0,1,,,,,,,,0,77,64
90,note_on,26,0,1,,,,,,,,0,77,0
94,note_on,4,0,1,,,,,,,,0,72,64
116,note_on,52,0,2,,,,,,,,1,57,0
120,note_on,26,0,1,,,,,,,,0,72,0
124,note_on,8,0,2,,,,,,,,1,56,64
124,note_on,4,0,1,,,,,,,,0,71,64
150,note_on,26,0,1,,,,,,,,0,71,0
154,note_on,4,0,1,,,,,,,,0,75,64
176,note_on,52,0,2,,,,,,,,1,56,0
180,note_on,26,0,1,,,,,,,,0,75,0
184,note_on,8,0,2,,,,,,,,1,55,64
184,note_on,4,0,1,,,,,,,,0,76,64
210,note_on,26,0,1,,,,,,,,0,76,0
214,note_on,4,0,1,,,,,,,,0,70,64
236,note_on,52,0,2,,,,,,,,1,55,0
240,note_on,26,0,1,,,,,,,,0,70,0
244,note_on,4,0,1,,,,,,,,0,69,64
244,note_on,8,0,2,,,,,,,,1,54,64
270,note_on,26,0,1,,,,,,,,0,69,0
274,note_on,4,0,1,,,,,,,,0,73,64
296,note_on,52,0,2,,,,,,,,1,54,0
300,note_on,26,0,1,,,,,,,,0,73,0
304,note_on,4,0,1,,,,,,,,0,74,64
304,note_on,8,0,2,,,,,,,,1,53,64
330,note_on,26,0,1,,,,,,,,0,74,0
334,note_on,4,0,1,,,,,,,,0,68,64
356,note_on,52,0,2,,,,,,,,1,53,0
364,note_on,8,0,2,,,,,,,,1,52,64
390,note_on,56,0,1,,,,,,,,0,68,0
394,note_on,4,0,1,,,,,,,,0,69,64
416,note_on,52,0,2,,,,,,,,1,52,0
424,note_on,8,0,2,,,,,,,,1,50,64
446,note_on,52,0,1,,,,,,,,0,69,0
454,note_on,8,0,1,,,,,,,,0,71,64
480,note_on,26,0,1,,,,,,,,0,71,0
484,note_on,4,0,1,,,,,,,,0,64,64
497,note_on,73,0,2,,,,,,,,1,50,0
499,note_on,2,0,2,,,,,,,,1,48,64
512,note_on,13,0,2,,,,,,,,1,48,0
514,note_on,2,0,2,,,,,,,,1,50,64
527,note_on,13,0,2,,,,,,,,1,50,0
529,note_on,2,0,2,,,,,,,,1,52,64
536,note_on,52,0,1,,,,,,,,0,64,0
542,note_on,13,0,2,,,,,,,,1,52,0
544,note_on,8,0,1,,,,,,,,0,69,64
544,note_on,2,0,2,,,,,,,,1,53,64
570,note_on,26,0,2,,,,,,,,1,53,0
574,note_on,4,0,2,,,,,,,,1,48,64
596,note_on,52,0,1,,,,,,,,0,69,0
600,note_on,26,0,2,,,,,,,,1,48,0
604,note_on,4,0,2,,,,,,,,1,47,64
604,note_on,8,0,1,,,,,,,,0,68,64
630,note_on,26,0,2,,,,,,,,1,47,0
634,note_on,4,0,2,,,,,,,,1,51,64
656,note_on,52,0,1,,,,,,,,0,68,0
660,note_on,26,0,2,,,,,,,,1,51,0
664,note_on,4,0,2,,,,,,,,1,52,64
