tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,2,2,48,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,track_name,,,,,0,1,2,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,set_tempo,,,,,0,1,0,,476190,,,,,
0,key_signature,,,,,0,1,0,Db,,,,,,
0,marker,,,,,0,1,0,,,,,,,
7,note_on,,,,,7,0,2,,,,,1,73,64
7,note_on,,,,,7,0,3,,,,,2,46,64
59,note_on,,,,,52,0,2,,,,,1,73,0
67,note_on,,,,,8,0,2,,,,,1,72,64
119,note_on,,,,,52,0,2,,,,,1,72,0
127,note_on,,,,,8,0,2,,,,,1,70,64
179,note_on,,,,,52,0,2,,,,,1,70,0
187,note_on,,,,,8,0,2,,,,,1,69,64
232,note_on,,,,,225,0,3,,,,,2,46,0
239,note_on,,,,,52,0,2,,,,,1,69,0
247,note_on,,,,,15,0,3,,,,,2,58,64
247,note_on,,,,,8,0,2,,,,,1,70,64
352,note_on,,,,,105,0,2,,,,,1,70,0
367,note_on,,,,,15,0,2,,,,,1,65,64
472,note_on,,,,,105,0,2,,,,,1,65,0
487,note_on,,,,,15,0,2,,,,,1,66,64
592,note_on,,,,,105,0,2,,,,,1,66,0
607,note_on,,,,,15,0,2,,,,,1,63,64
712,note_on,,,,,105,0,2,,,,,1,63,0
712,note_on,,,,,465,0,3,,,,,2,58,0
727,note_on,,,,,15,0,3,,,,,2,57,64
727,note_on,,,,,15,0,2,,,,,1,60,64
832,note_on,,,,,105,0,2,,,,,1,60,0
847,note_on,,,,,15,0,2,,,,,1,65,64
952,note_on,,,,,105,0,2,,,,,1,65,0
952,note_on,,,,,225,0,3,,,,,2,57,0
967,note_on,,,,,15,0,2,,,,,1,61,64
967,note_on,,,,,15,0,3,,,,,2,58,64
1019,note_on,,,,,52,0,3,,,,,2,58,0
1027,note_on,,,,,8,0,3,,,,,2,56,64
1072,note_on,,,,,105,0,2,,,,,1,61,0
1079,note_on,,,,,52,0,3,,,,,2,56,0
1087,note_on,,,,,8,0,3,,,,,2,54,64
1087,note_on,,,,,15,0,2,,,,,1,58,64
1139,note_on,,,,,52,0,3,,,,,2,54,0
1147,note_on,,,,,8,0,3,,,,,2,53,64
1192,note_on,,,,,105,0,2,,,,,1,58,0
1199,note_on,,,,,52,0,3,,,,,2,53,0
1207,note_on,,,,,15,0,2,,,,,1,70,64
1207,note_on,,,,,1207,0,1,,,,,0,82,64
1207,note_on,,,,,8,0,3,,,,,2,54,64
1259,note_on,,,,,52,0,1,,,,,0,82,0
1259,note_on,,,,,52,0,3,,,,,2,54,0
1267,note_on,,,,,8,0,3,,,,,2,53,64
1267,note_on,,,,,8,0,1,,,,,0,80,64
1312,note_on,,,,,105,0,2,,,,,1,70,0
1319,note_on,,,,,52,0,3,,,,,2,53,0
1319,note_on,,,,,52,0,1,,,,,0,80,0
1327,note_on,,,,,8,0,3,,,,,2,51,64
1327,note_on,,,,,8,0,1,,,,,0,78,64
1327,note_on,,,,,15,0,2,,,,,1,70,64
1379,note_on,,,,,52,0,1,,,,,0,78,0
1379,note_on,,,,,52,0,3,,,,,2,51,0
1387,note_on,,,,,8,0,3,,,,,2,49,64
1387,note_on,,,,,8,0,1,,,,,0,77,64
1432,note_on,,,,,105,0,2,,,,,1,70,0
1439,note_on,,,,,52,0,3,,,,,2,49,0
1439,note_on,,,,,52,0,1,,,,,0,77,0
1447,note_on,,,,,8,0,3,,,,,2,51,64
1447,note_on,,,,,15,0,2,,,,,1,70,64
1447,note_on,,,,,8,0,1,,,,,0,78,64
1499,note_on,,,,,52,0,1,,,,,0,78,0
1499,note_on,,,,,52,0,3,,,,,2,51,0
1507,note_on,,,,,8,0,1,,,,,0,77,64
1507,note_on,,,,,8,0,3,,,,,2,49,64
1552,note_on,,,,,105,0,2,,,,,1,70,0
1559,note_on,,,,,52,0,1,,,,,0,77,0
1559,note_on,,,,,52,0,3,,,,,2,49,0
1567,note_on,,,,,8,0,1,,,,,0,75,64
1567,note_on,,,,,8,0,3,,,,,2,48,64
1567,note_on,,,,,15,0,2,,,,,1,69,64
1619,note_on,,,,,52,0,2,,,,,1,69,0
1619,note_on,,,,,52,0,3,,,,,2,48,0
1619,note_on,,,,,52,0,1,,,,,0,75,0
1627,note_on,,,,,8,0,3,,,,,2,46,64
1627,note_on,,,,,8,0,2,,,,,1,70,64
1627,note_on,,,,,8,0,1,,,,,0,73,64
1679,note_on,,,,,52,0,2,,,,,1,70,0
1679,note_on,,,,,52,0,3,,,,,2,46,0
1679,note_on,,,,,52,0,1,,,,,0,73,0
1687,note_on,,,,,8,0,2,,,,,1,72,64
1687,note_on,,,,,8,0,3,,,,,2,45,64
1687,note_on,,,,,8,0,1,,,,,0,72,64
1739,note_on,,,,,52,0,3,,,,,2,45,0
1739,note_on,,,,,52,0,1,,,,,0,72,0
1747,note_on,,,,,8,0,1,,,,,0,77,64
1747,note_on,,,,,8,0,3,,,,,2,41,64
1792,note_on,,,,,105,0,2,,,,,1,72,0
1799,note_on,,,,,52,0,1,,,,,0,77,0
1799,note_on,,,,,52,0,3,,,,,2,41,0
1807,note_on,,,,,8,0,1,,,,,0,75,64
1807,note_on,,,,,8,0,3,,,,,2,43,64
1807,note_on,,,,,15,0,2,,,,,1,72,64
1859,note_on,,,,,52,0,3,,,,,2,43,0
1859,note_on,,,,,52,0,1,,,,,0,75,0
1867,note_on,,,,,8,0,3,,,,,2,45,64
1867,note_on,,,,,8,0,1,,,,,0,77,64
