tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,program_change,,,,,0,0,4,,,,19,7,,,,
0,control_change,,,,,0,0,4,,,,,7,7,100,,
0,control_change,,,,,0,0,4,,,,,7,10,76,,
0,control_change,,,,,0,0,2,,,,,1,10,82,,
0,control_change,,,,,0,0,2,,,,,1,7,100,,
0,program_change,,,,,0,0,2,,,,19,1,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,control_change,,,,,0,0,3,,,,,2,7,110,,
0,control_change,,,,,0,0,3,,,,,2,10,127,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,program_change,,,,,0,0,1,,,,19,0,,,,
0,control_change,,,,,0,0,1,,,,,0,7,100,,
0,control_change,,,,,0,0,1,,,,,0,10,32,,
0,program_change,,,,,0,0,3,,,,19,2,,,,
0,key_signature,,,,,0,1,0,F,,,,,,,,
0,set_tempo,,,,,0,1,0,,1200000,,,,,,,
476,note_on,,,,,476,0,2,,,,,1,,,81,102
477,note_on,,,,,1,0,2,,,,,1,,,69,100
493,note_on,,,,,16,0,2,,,,,1,,,79,98
495,note_on,,,,,2,0,2,,,,,1,,,67,87
497,note_on,,,,,2,0,2,,,,,1,,,81,0
498,note_on,,,,,1,0,2,,,,,1,,,69,0
506,note_on,,,,,8,0,2,,,,,1,,,67,0
506,note_on,,,,,0,0,2,,,,,1,,,81,100
507,set_tempo,,,,,507,1,0,,2400000,,,,,,,
507,note_on,,,,,1,0,2,,,,,1,,,69,102
509,note_on,,,,,2,0,2,,,,,1,,,79,0
611,note_on,,,,,102,0,2,,,,,1,,,69,0
611,note_on,,,,,0,0,2,,,,,1,,,81,0
658,set_tempo,,,,,151,1,0,,1200000,,,,,,,
658,note_on,,,,,47,0,2,,,,,1,,,79,107
658,note_on,,,,,0,0,2,,,,,1,,,67,87
673,note_on,,,,,15,0,2,,,,,1,,,77,98
674,note_on,,,,,1,0,2,,,,,1,,,65,87
